Name,Goals,Assists,KeyP,Drb,Fouled,Off,Disp,UnsTch
Dario Melnjak,-,3,0.6,0.5,0.6,-,0.3,1
Murat Ucar,-,1,0.5,0.5,1.3,0.2,0.1,0.6
Joseph Attamah,-,-,0.3,0.5,0.6,-,0.6,0.8
Elbasan Rashani,3,-,0.3,0.3,0.9,0.1,1.1,0.8
Volkan Babacan,-,-,-,0.1,0.3,-,-,-
Giuliano,2,1,1,0.8,0.8,0.2,1,1.2
Manuel Fernandes,-,-,1,1.4,1.3,-,1.7,1.5
Costel Pantilimon,-,-,-,-,-,-,-,0.1
Enver Cenk Sahin,1,4,0.5,1,0.6,-,0.6,1
Arturo Mina,-,-,0.1,0.1,1,-,0.1,0.6
Kenan Özer,5,3,0.7,0.8,1.2,0.4,0.9,1.4
Derrick Luckassen,-,-,0.1,0.2,0.6,0.1,0.1,0.4
Petrus Boumal,-,-,0.5,0.5,0.7,-,0.4,0.5
Daniel Lukasik,2,-,0.6,0.3,1.3,-,0.3,0.7
Fredrik Gulbrandsen,7,-,0.3,0.5,0.5,0.3,0.5,1.7
Murat Akça,-,-,-,-,2.5,-,-,1.3
Alparslan Erdem,-,1,0.4,0.3,0.4,0.1,0.2,0.6
Mohammed Kesselly Kamara,1,3,0.3,1.2,0.8,0.1,0.7,1.1
Anthony Uzodimma,-,-,-,1.5,1.5,-,1.5,0.5
Anton Maglica,1,1,0.4,0.5,0.6,0.3,0.4,2.1
Isaac Sackey,-,-,0.1,0.5,0.4,-,0.4,0.5
Dominik Furman,-,3,1.3,0.5,0.5,-,0.3,0.7
Evren Eren Elmali,-,-,0.3,0.3,1.5,-,0.5,1
Rafael,-,-,0.4,0.8,1.8,0.1,0.7,1.1
Jesse Sekidika,1,-,0.2,0.2,0.3,-,-,0.3
Youssouf Ndayishimiye,-,-,0.1,0.3,0.5,-,0.6,0.5
Ziya Erdal,1,-,0.3,0.2,0.5,-,0.4,0.4
Flávio,1,2,0.5,0.5,0.8,-,0.5,0.7
Anderson Esiti,1,-,0.1,1,0.7,-,0.5,0.4
Júnior Caiçara,-,-,1.1,0.4,1,-,0.4,1
Paolo Hurtado,-,-,0.3,0.5,1,0.5,0.5,0.8
Papiss Demba Cissé,5,1,0.2,0.4,0.3,0.2,0.3,1.3
Konrad Michalak,2,2,0.3,0.6,1.4,0.1,0.9,0.9
Seyed Majid Hosseini,-,-,0.1,0.1,0.2,0.1,-,0.1
Michal Pazdan,-,-,0.1,0.2,0.7,0.1,0.1,0.3
Amar Rahmanovic,-,4,0.8,0.1,1.4,-,0.6,1.3
Gökdeniz Bayrakdar,6,-,0.3,0.7,0.3,0.3,0.7,1.9
Tunay Torun,2,-,1,0.4,0.9,0.5,0.6,1.4
Marvin Bakalorz,1,1,0.4,1,0.8,0.1,0.9,1.8
Johanna Omolo,-,1,0.5,0.7,1.1,0.1,0.7,1.2
Junior Fernandes,1,-,0.7,1,0.6,0.2,0.9,1
Gökhan Töre,3,1,0.9,0.7,0.4,0.6,0.7,1.1
Radoslaw Murawski,1,1,0.6,0.4,1.4,-,0.4,0.9
Ahmet Gulay,-,-,-,0.3,0.5,-,0.5,-
Ersin Destanoglu,-,-,-,-,0.1,-,-,-
Damian Kadzior,-,2,1,0.4,1.1,0.3,0.5,1.1
Koray Altinay,-,2,0.5,0.2,1,0.2,0.3,0.7
Emre Güral,4,3,0.7,0.6,0.4,-,0.4,1
Filip Novák,1,-,0.4,0.3,0.4,-,0.2,0.4
Isaac Cofie,-,-,0.1,0.2,0.4,-,0.2,0.5
Cenk Gönen,-,-,0.1,-,0.1,-,-,-
Mehmet Erdem Ugurlu,-,-,-,2,1,-,-,1
Dogukan Sinik,1,-,0.2,1.2,0.6,-,1,1.1
Kaan Kanak,1,-,0.5,0.5,0.5,-,0.1,1.1
Rahman Bugra Cagiran,1,1,0.3,0.4,0.4,0.1,0.3,0.5
Demba Ba,5,1,0.8,0.1,0.8,0.2,0.7,1.9
Kerim Alici,-,-,-,-,0.4,0.4,0.2,0.4
Oguzhan Capar,-,-,0.3,-,1.7,-,-,-
Soner Dikmen,1,-,0.4,0.4,0.6,0.1,0.5,1.3
Ertugrul Ersoy,-,-,0.5,-,-,0.3,-,0.2
Osman Celik,1,1,0.3,0.2,0.6,-,0.2,0.4
Erkan Kas,-,-,-,1.3,1.3,-,0.3,-
Selim Ilgaz,2,2,0.5,0.7,0.5,0.1,0.7,1.5
Efkan Bekiroglu,2,1,0.7,0.7,0.3,0.2,0.3,0.8
Ilhan Parlak,-,-,1,-,2,-,-,3
Musa Cagiran,1,-,0.4,0.7,0.6,0.1,0.9,1.3
Benik Afobe,5,-,0.4,0.3,0.5,0.5,0.6,0.9
Mahmut Tekdemir,1,-,0.3,0.4,0.8,-,0.3,0.8
Hasan Ali Kaldirim,-,1,0.9,0.2,0.5,0.1,0.2,0.3
Fabien Farnolle,-,-,-,-,0.2,-,-,0.2
Onur Bulut,-,-,0.3,0.4,0.8,-,0.4,0.8
Mitchell Donald,1,-,0.6,0.6,0.4,-,0.4,0.4
Mirza Cihan,-,1,0.8,-,0.3,-,0.8,0.5
Rashid,-,-,0.3,0.2,0.8,-,0.1,0.6
Ersan Gülüm,-,1,0.1,-,0.9,0.1,-,0.1
Mete Demir,-,-,-,1,0.8,-,0.8,0.5
Stephen Mallan,2,-,0.7,0.2,0.2,-,0.1,0.4
Kamil Ahmet Çörekçi,-,1,0.3,0.7,0.6,-,0.3,1
Ugur Uçar,-,-,0.4,0.4,0.2,0.1,0.1,0.5
Pierre-Yves Polomat,-,1,0.7,0.8,0.5,-,0.5,0.9
Cemali Sertel,-,-,0.3,0.4,0.6,-,0.3,1.2
Enzo Crivelli,2,1,0.6,0.5,0.6,0.2,0.7,1.8
Hasan Ayaroglu,-,1,0.5,0.9,0.8,-,0.4,0.6
Denis Alibec,2,1,0.7,0.6,0.9,0.1,1,1.2
Yunus Malli,-,-,0.8,0.4,0.5,0.1,0.6,1
Alexander Søderlund,1,-,0.8,0.1,0.6,0.3,0.3,1.2
Besard Sabovic,-,1,0.6,0.2,0.8,-,0.5,0.5
Sinan Gümüs,3,1,0.4,0.2,0.7,0.1,0.3,0.9
Zargo Toure,-,-,0.2,0.4,0.3,-,0.2,0.3
Sakib Aytac,1,1,0.5,0.5,0.4,-,0.7,0.7
Amedej Vetrih,-,-,-,0.5,1,-,-,-
Giovanni Sio,2,1,0.8,1,0.8,0.3,1.6,1.9
Rahmetullah Berisbek,-,-,0.4,0.4,0.5,0.1,0.3,0.5
Abdulkadir Sunger,-,-,-,-,0.1,-,0.1,-
Márcio Mossoró,1,1,0.2,0.4,0.6,-,0.4,1.1
Ramazan Civelek,-,2,0.6,0.4,0.7,-,0.3,0.4
Ceyhun Gülselam,1,2,0.4,0.1,0.2,-,0.2,0.2
Paul Mukairu,-,-,0.3,1.7,1.3,-,1.3,0.7
Mustafa Akbas,-,-,-,-,0.5,-,0.2,0.3
Ricardo Friedrich,-,-,-,-,0.2,-,-,-
Geraldo,-,-,0.9,1.3,0.9,0.1,0.9,1.1
Alper Uludag,-,1,1,0.3,0.6,0.1,0.7,0.6
Mehmet Goktug Bakirbas,-,-,-,-,-,-,-,-
Mamadou Samassa,-,-,-,0.1,0.2,-,-,-
Dogan Erdogan,1,1,0.3,0.4,0.6,-,0.6,1.1
Fede Varela,-,-,0.3,1.7,0.7,0.1,0.3,1.4
Yusuf Sari,1,1,0.5,0.3,0.8,-,0.4,1.1
Guven Yalcin,1,-,-,1.2,0.6,-,0.8,0.7
Bulent Cevahir,-,-,0.2,0.2,0.7,-,0.2,0.4
Burak Camoglu,-,-,0.3,0.1,0.8,-,0.1,0.5
Dever Orgill,1,1,0.2,0.2,0.7,0.4,0.4,1.4
André Sousa,1,2,0.4,0.1,0.5,-,0.7,0.8
Ferdi Kadioglu,1,2,0.8,0.4,0.6,-,0.7,1
Muris Mesanovic,6,2,0.5,0.3,0.6,0.3,1,1.2
Ibrahim Sissoko,1,1,0.5,0.9,0.7,0.1,0.5,0.9
Veton Tusha,2,-,0.1,0.7,0.5,-,0.5,1.3
Yannis Salibur,-,-,0.3,1,0.9,0.2,0.8,1.4
Umut Günes,-,2,0.1,0.3,0.5,-,0.3,0.9
Ali Eren Iyican,-,-,0.1,0.1,0.5,-,-,0.4
Mert Yilmaz,-,1,0.6,0.5,0.2,0.1,0.8,1.2
Yaw Ackah,-,-,0.1,0.6,0.4,-,0.2,0.5
Umut Bulut,2,1,0.3,0.1,0.5,0.1,0.4,1
Farouk Miya,-,-,0.4,0.3,0.7,0.4,0.4,0.8
Alan Carius,1,1,0.9,0.1,0.5,0.1,0.5,0.6
Ismaël Diomandé,1,-,0.3,0.3,0.5,-,0.6,0.9
Ahmed Ildiz,1,-,0.3,0.5,0.4,-,0.6,1.2
Halil Pehlivan,-,2,0.3,0.3,0.6,-,0.2,0.7
Omurcan Artan,-,1,0.5,0.4,0.5,0.2,0.3,0.8
Murat Yildirim,1,4,0.5,0.5,0.7,0.1,1,1.4
Jody Lukoki,-,1,0.5,0.3,0.4,0.1,0.3,0.6
Gorkem Can,-,-,-,0.3,0.7,-,-,-
Murat Sarigül,-,-,0.3,-,0.3,-,0.3,-
Fernando,2,3,0.7,0.8,1.1,0.2,1.3,2
Jorge Félix,2,-,0.2,0.1,0.2,-,0.4,0.6
Jimmy Durmaz,-,-,1,1,-,-,-,-
Kartal Kayra Yilmaz,-,-,-,-,-,-,-,-
Mirkan Aydin,1,-,-,0.3,0.3,0.3,0.1,0.8
Hasan Ayaroglu,-,-,1,-,-,-,1,-
Zakarya Bergdich,-,-,0.3,0.4,0.4,0.2,0.2,0.8
Omar Imeri,-,-,0.2,0.4,0.3,-,0.4,1
Bogdan Butko,-,-,0.6,-,0.4,0.1,0.4,0.7
Dusan Jovancic,-,1,0.3,-,0.5,-,-,0.3
Kemal Ademi,-,1,0.4,0.1,0.1,0.1,0.3,0.6
Kerim Frei,-,-,0.7,0.9,0.6,-,0.1,0.7
Harun Tekin,-,-,-,-,0.1,-,-,-
Brown Ideye,2,3,0.2,0.2,0.6,0.1,0.7,1.3
Erdon Daci,2,-,0.3,0.2,1,0.5,0.5,1.3
Guilherme,-,-,1.5,0.5,1,-,0.5,1
Hadi Sacko,2,2,0.4,0.8,1,-,1.1,2.6
Batuhan Kirdaroglu,-,-,-,1,-,-,-,-
Deniz Türüç,-,-,0.3,-,0.7,-,0.7,1.3
Jeremain Lens,1,-,-,-,-,-,-,0.5
André,2,-,0.2,0.1,0.7,0.2,0.6,0.8
Ismail Yüksek,-,-,-,1,1,-,-,-
Rashad Muhammed,1,-,0.3,0.6,0.6,0.3,1,1.8
Ahmet Oguz,-,2,0.3,-,0.5,-,0.2,-
Olcay Sahan,-,-,0.7,0.5,0.3,0.2,0.4,0.7
Oguz Guctekin,-,-,0.2,0.2,0.3,-,0.4,0.9
Assane Dioussé,-,-,0.4,0.4,0.6,0.1,0.8,1
Emirhan Kascioglu,-,-,-,1,-,-,0.7,0.7
Mevlüt Erdinç,3,1,0.1,0.1,0.4,0.3,0.5,1.6
Idriz Voca,-,-,0.1,0.3,0.7,-,0.2,1.1
Furkan Soyalp,1,-,0.3,0.1,0.4,-,0.2,0.2
Yasin Öztekin,-,-,0.8,0.5,0.7,0.5,0.6,0.9
Berat Kalkan,-,-,-,1,1,-,-,-
Hasan Yesilyurt,-,-,-,0.3,-,-,-,1
Valentine Ozornwafor,-,-,1,-,-,-,-,-
Feyzi Yildirim,1,-,0.3,0.2,0.1,-,0.2,0.2
Ali Yavuz Kol,-,-,0.9,1.5,0.4,-,0.9,1.3
Zvonimir Kozulj,-,-,0.3,0.2,0.7,-,0.2,0.6
Gökhan Karadeniz,-,2,0.7,0.3,0.8,0.1,1,1.4
Yasin Pehlivan,1,-,0.5,0.1,0.9,-,0.2,0.5
Kemal Ademi,-,-,0.3,0.2,0.3,0.3,-,1.8
Casimir Ninga,-,-,0.2,0.6,0.3,0.1,0.7,1.6
Azubuike Okechukwu,-,-,0.4,0.5,0.7,-,0.5,0.7
Berk Yildiz,-,-,1,0.5,0.5,-,1,0.5
Emre Colak,-,1,0.3,0.2,0.2,-,0.1,0.9
Muhammed Egemen Pehlivan,-,-,0.1,0.3,-,-,0.3,0.3
Ahmed Yasin,-,-,0.1,0.9,0.7,0.1,0.9,1.7
Ravil Tagir,-,-,-,0.1,-,-,-,0.9
Bora Kadioglu,-,-,-,-,-,-,-,-
Eric Ndizeye,-,-,-,0.5,0.5,-,-,-
Omer Uzun,-,-,-,-,0.5,0.5,1.5,0.5
Muhammet Özkal,-,-,0.1,0.1,0.3,-,0.1,0.2
Mustafa Çeçenoglu,-,-,0.5,0.2,0.3,-,0.2,0.8
Samuel Emem Eduok,-,-,0.8,0.8,0.5,0.3,0.5,2
Fousseni Diabaté,-,-,0.8,0.7,0.5,-,0.7,0.7
Hüseyin Altintas,-,-,-,-,-,-,-,-
Serdar Gurler,-,-,0.5,0.3,0.5,0.3,0.3,0.4
Muhammed Mert,-,1,0.4,0.1,0.2,-,0.2,0.2
Dogucan Haspolat,-,-,-,-,0.5,-,0.1,0.1
Hasan Huseyin Acar,-,-,0.5,0.5,-,-,0.3,0.8
Stefano Napoleoni,1,-,0.1,0.4,0.3,0.3,0.2,0.6
Kemal Rüzgar,1,-,0.1,0.4,0.4,0.1,0.1,0.5
Emin Bayram,-,-,0.5,-,-,-,-,-
Matthieu Dossevi,-,2,0.6,0.6,0.4,0.1,0.4,1
Dzenan Burekovic,-,1,0.1,0.1,0.2,-,0.2,0.9
Bilal Basacikoglu,-,-,0.3,0.4,0.1,-,0.3,0.3
Hélder Barbosa,1,-,0.2,0.2,0.3,0.1,0.3,1.1
Abdurrahman Canli,1,-,0.1,-,0.3,-,0.1,0.1
Ali Kaan Guneren,-,-,0.3,0.3,0.5,-,1,0.8
Nadir Ciftci,-,-,-,-,-,-,-,-
Lucas Mugni,-,-,0.3,0.4,-,0.2,0.5,1
Anil Koç,1,2,0.2,-,0.4,0.1,0.2,0.7
Serhat Ahmetoglu,-,1,1.1,0.3,0.3,-,0.6,1.3
Jetmir Topalli,1,-,0.1,0.1,0.4,-,0.3,0.2
Orkan Cinar,-,-,0.6,0.2,0.3,-,0.3,0.7
Kubilay Sönmez,-,-,0.1,0.1,0.5,-,0.3,0.6
Vato Arveladze,-,-,0.3,0.2,0.4,-,0.4,0.5
Burak Süleyman,-,-,0.4,0.4,0.6,-,0.6,0.8
Emre Demir,-,1,0.4,0.2,0.5,-,0.2,0.4
Özgür Cek,-,-,0.3,0.4,0.4,-,0.1,0.4
Ilker Karakas,1,-,0.2,0.2,0.6,0.4,0.4,0.3
Mucahit Albayrak,-,-,0.3,-,-,-,0.3,0.9
Omer Faruk Beyaz,-,-,-,-,-,-,-,-
Fernando Zuqui,-,-,0.1,0.2,0.4,-,0.3,0.5
Arouna Koné,1,-,0.2,0.2,0.2,0.2,0.4,0.8
Ender Aygören,-,-,0.3,0.3,0.7,-,0.7,-
Dogan Can Golpek,-,-,0.7,-,0.3,-,0.3,-
Sahverdi Cetin,-,-,0.3,0.2,0.2,-,0.6,0.2
Melih Okutan,1,-,0.1,0.4,0.1,-,0.5,0.8
Mostapha El Kabir,-,-,0.1,0.3,1.5,0.7,0.9,1.3
Ismail Guven,-,-,-,0.5,-,-,-,-
Mithat Pala,-,-,-,0.4,0.2,-,-,0.4
Yavuz Aygun,-,-,-,-,-,-,-,-
Zeki Yildirim,-,-,-,0.2,0.4,-,0.4,0.4
Kevin Luckassen,-,-,0.4,0.1,0.8,0.1,0.4,1.4
Yasin Dulger,-,-,-,0.4,0.6,-,0.5,0.6
Harrison Manzala,-,-,0.3,0.5,0.5,-,0.5,1
Muhammed Emin Sarikaya,-,-,-,0.5,0.3,-,0.3,0.3
Luka Adzic,-,-,0.6,0.1,0.3,0.5,0.7,1.3
Youssouf Kone,-,-,0.3,0.8,0.2,-,0.2,0.7
Ilhan Depe,-,-,0.8,0.3,0.3,-,-,0.3
Mustafa Hüseyin Seyhan,-,-,-,-,0.4,-,-,0.2
Aly Mallé,-,-,-,0.3,-,-,0.3,0.4
Safa Kinali,-,-,0.1,0.1,0.2,-,0.6,0.2
Ahmet Canbaz,-,-,-,0.3,-,-,-,-
Ali Yavuz Kol,-,-,0.8,-,-,-,0.8,1
Ufuk Akyol,-,-,0.3,0.3,0.4,0.1,0.3,0.5
Furkan Kulekci,-,-,0.3,0.3,-,-,0.3,0.8
Soner Örnek,-,-,-,-,-,-,-,0.3
Ahmet Karademir,-,-,-,-,-,-,0.5,0.5
Srdan Spiridonovic,-,-,-,0.5,-,0.2,0.5,0.7
Abdul-Aziz Tetteh,-,-,-,-,-,-,-,-
Nurettin Korkmaz,-,-,-,0.5,0.2,-,0.1,1
Joseph Akomadi,-,-,0.5,-,-,-,-,-
Mucahit Can Akcay,-,-,-,-,-,-,-,-
Kerem Atakan Kesgin,-,-,-,-,0.7,-,0.3,0.3
Kubilay Aktas,-,-,-,-,0.2,-,0.2,1
Mehmet Umut Nayir,-,-,-,-,-,-,0.5,0.5
Brahim Darri,-,-,0.8,0.5,-,-,1,0.3
Thuram,-,-,-,-,1,-,1,-
Jugurtha Hamroun,-,-,0.3,0.4,0.1,0.1,0.1,1
Mugdat Celik,1,-,0.5,0.6,0.4,0.2,0.3,1.1
Berke Gurbuz,-,-,-,-,-,-,-,-
Volkan Findikli,-,-,-,-,-,-,-,-
Embiya Ayyldiz,-,-,-,-,-,-,-,0.2
Mevlut Han Ekelik,-,-,-,-,-,-,-,0.3
Efe Binici,-,-,-,0.3,-,-,-,1
Abdullah Sahindere,-,-,-,-,-,-,-,-
Adem Dogan,-,-,-,-,-,-,-,-
Atakan Gündüz,-,-,-,-,-,-,-,-
Bartug Elmaz,-,-,-,-,-,-,-,-
Dogukan Emeksiz,-,-,-,-,-,-,-,-
Emir Dede,-,-,-,-,-,-,-,-
Emre Karaal,-,-,-,-,-,-,1,-
Erce Kardesler,-,-,-,-,-,-,-,-
Ferhat Erdogen,-,-,-,-,-,-,-,-
Hakan Yesil,-,-,-,-,-,-,-,-
Mahamadou Ba,-,-,-,-,-,-,-,-
Mert Sarikus,-,-,-,-,-,-,-,-
Muhammed Uzun,-,-,-,-,-,-,-,-
Muhammed Eren Kiryolcu,-,-,-,-,-,-,-,-
Murat Saglam,-,-,-,-,-,-,-,-
Yusuf Ozdemir,-,-,-,-,-,-,-,-
Alberk Koç,-,-,0.4,0.1,-,-,-,0.3
Cebrail Karayel,-,-,-,-,0.7,-,0.3,-
Jean-Armel Drole,-,-,-,-,-,0.5,0.5,1
Sami Gokhan Altiparmak,-,-,0.2,-,0.1,0.1,0.3,0.6
Yilmaz Basravi,-,-,-,-,-,-,-,1
Ömer Sismanoglu,-,-,-,-,0.3,0.3,0.3,0.2
Stiven Plaza,-,-,-,-,-,-,-,1
Atakan Üner,-,-,-,-,-,-,-,0.7
Erdogan Kaya,-,-,-,-,-,-,-,-
Mehmet Ali Ulaman,-,-,-,1,1,1,1,1
Fatih Yigit Sanliturk,-,-,-,-,-,-,-,-
Enes Karakus,-,-,-,-,-,-,0.5,0.5
Übeyd Adiyaman,-,-,-,-,-,-,-,-
Caglar Sahin Akbaba,-,-,-,-,-,-,-,-
Alpay Celebi,-,-,-,-,-,-,1,-
Armando Sadiku,-,-,-,0.2,0.4,-,0.6,0.4
Gerard Gohou,-,-,1,-,-,2,-,1
Guido Herrera,-,-,-,-,-,-,-,-
Yaw Ackah,-,-,-,0.5,0.5,-,0.5,-
Andre Biyogo Poko,-,-,-,-,0.5,-,0.5,1
Oytun Ozdogan,-,-,-,-,-,-,-,-
