Name,Goals,Assists,KeyP,Drb,Fouled,Off,Disp,UnsTch
Leonardo Sigali,-,-,0.1,0.6,1.7,0.1,0.2,0.5
Cristián Insaurralde,1,-,-,1,1,-,1.8,1.5
Juan Andrada,-,-,0.5,1.5,1.6,0.1,0.7,1.8
Gervasio Núñez,1,1,1.4,1.1,1.5,0.3,1.5,1.9
Neri Cardozo,1,3,1.8,0.3,0.4,0.1,0.8,1
Franco Armani,-,-,-,-,0.1,-,-,-
Emanuel Cecchini,-,1,1,0.8,0.3,-,0.8,0.8
Lautaro Torres,1,-,0.7,1.5,1.3,-,0.3,1.7
Rodrigo Rey,-,-,-,-,0.6,-,-,-
Nahuel Arena,1,-,0.6,0.9,0.7,-,1.4,0.7
Facundo Melivilo,-,1,1,0.8,0.8,0.2,0.8,1.6
Matías Pérez García,-,-,1.6,0.9,3.4,0.1,1.7,2.9
Federico Bravo,-,-,0.1,0.2,0.9,-,0.2,0.8
José Sand,10,2,1.2,0.9,0.8,1.6,2,3.8
Diego Rodríguez,-,-,0.1,-,0.3,-,-,-
Miguel Jacquet,-,-,0.2,0.1,1.6,-,0.1,0.6
Pablo Velázquez,1,-,0.4,0.3,0.7,0.7,1,1.4
Gonzalo Escobar,-,-,0.2,1,0.7,-,0.7,1.4
Matías Fritzler,1,-,0.3,0.6,0.6,-,0.3,0.4
Franco Sbuttoni,-,-,0.1,0.4,0.7,-,0.1,0.7
Martín Cauteruccio,2,-,0.5,0.5,0.3,1.5,1.5,3.8
Juan Méndez,2,-,0.3,0.9,0.9,-,0.6,0.9
Joaquín Laso,-,-,0.5,-,0.5,-,-,0.8
Juan Ramírez,1,-,0.3,1.4,2.4,0.1,1.3,1.9
Gastón Fernández,1,3,1.5,1.2,1.7,0.1,1.1,1.3
Emiliano Papa,-,1,1,0.7,0.8,0.2,0.3,0.6
Ezequiel Edison Rescaldani,1,2,0.8,0.6,0.9,0.1,0.4,0.8
Fausto Vera,1,-,0.1,0.5,0.3,-,0.8,0.6
Agustín Obando,-,-,0.9,0.9,1.2,0.1,0.8,1.4
Nahuel Barrios,1,-,1.4,2.2,1.1,0.6,0.9,2.7
Alejandro Donatti,-,-,0.3,0.5,0.2,-,-,0.7
Marcelo Estigarribia,-,1,0.6,1.4,2.1,0.1,0.8,1.5
Nelson Acevedo,-,-,-,0.2,0.5,-,-,0.5
Diego Rodríguez,1,-,0.2,0.3,0.7,-,-,0.3
Sebastián Moyano,-,-,0.2,-,0.1,-,-,-
Iván Erquiaga,-,-,0.6,0.3,1.5,-,0.8,1.4
Luciano Lollo,1,1,0.2,0.1,0.3,-,0.4,0.3
Luis Rodríguez,3,5,1.2,0.7,1.1,0.3,0.6,1.5
Jonathan Menéndez,6,1,1,1.3,0.8,0.6,2.2,2.8
Ezequiel Bonifacio,2,2,1,1,1,0.2,1.6,2.3
Fernando Belluschi,-,1,0.8,0.8,0.5,-,0.5,0.5
Nicolás Reniero,2,1,0.4,0.7,1.3,0.1,1.1,2.9
Héctor Fértoli,1,-,1.3,1.3,1.5,-,1.5,3
Facundo Mura,1,1,0.6,0.3,0.8,-,0.8,1.2
Juan Fuentes,-,-,0.1,0.3,0.5,-,0.5,0.6
Federico Lértora,-,-,0.4,0.6,0.8,0.1,0.8,1.1
Damián Batallini,2,1,0.8,0.7,1.9,0.3,1.9,3.1
Lisandro López,4,1,0.5,0.7,1.2,0.3,0.6,2.2
José Paradela,-,1,0.9,2.4,1,-,1.8,2.4
Nicolás Aguirre,1,1,0.3,-,1,-,0.8,0.5
Cristian Erbes,-,-,0.5,0.5,2.1,-,0.2,1.2
Cristian Díaz,-,-,0.1,0.6,0.8,-,0.1,0.6
Fabrizio Angileri,-,-,0.5,0.8,-,-,1.3,1.5
Jalil Elías,1,1,0.4,0.4,0.6,-,0.7,1
Alan Soñora,-,-,0.5,1.5,0.5,-,1,1.5
Nazareno Colombo,2,-,0.4,0.6,0.5,-,0.3,0.6
Facundo Bertoglio,3,-,0.6,1.8,2.1,0.1,1.3,3.4
Luís Leal,3,-,0.9,0.6,0.6,0.6,0.9,2
Renato Civelli,-,-,0.3,0.2,0.4,0.1,0.1,0.5
Joel Soñora,4,-,0.6,0.9,0.8,0.1,0.9,1.2
Jonathan Herrera,6,4,0.9,0.9,1,0.3,1.5,2.5
Lucas González,-,-,-,1.5,0.5,-,1,0.5
Bruno Zuculini,-,-,0.2,-,0.5,-,0.2,0.5
Diego Mercado,-,-,0.7,-,1,-,-,0.7
Matías Caruzzo,1,-,0.3,0.1,0.5,0.1,0.2,0.6
Javier Pinola,-,-,-,0.3,0.6,0.1,-,0.4
Francisco Ortega,-,-,0.4,1.6,1,-,0.4,2.4
Mariano Andújar,-,-,-,-,0.2,-,-,-
Rodrigo Aliendro,1,-,0.5,1.5,1.4,-,1.4,2.2
Martín Benítez,-,-,0.9,1.4,1.4,0.1,0.8,2
Dayro Moreno,3,5,1.3,0.2,0.5,0.3,0.5,0.8
Hugo Vera Oviedo,1,-,0.6,-,0.1,-,0.4,0.4
Tomás Escalante,-,-,-,1,1,-,-,-
Walter Montoya,-,3,1,0.6,1.9,-,0.8,1.2
Nicolás Mazzola,2,1,0.5,0.5,1.3,0.3,1.5,2.3
Ezequiel Cerutti,-,1,1,1.3,1.3,-,0.8,0.3
Martín Ojeda,1,1,1.1,0.7,0.7,0.3,0.4,1.9
Marcelo Meli,1,3,1,1.4,1.4,0.1,0.5,1.6
Mateo Retegui,4,-,0.3,0.4,1.1,0.4,0.9,2.5
Antony Silva,-,-,-,0.1,0.1,-,-,-
Alex Vigo,-,-,0.4,1.3,0.4,-,1.1,2.4
Augusto Solari,1,-,0.8,2.3,1.3,0.8,0.8,2.3
Federico Andrada,3,2,0.8,1,2,0.6,1.2,2.6
Nery Leyes,-,-,0.6,0.3,0.7,-,0.7,0.6
Cristian Bernardi,2,-,0.7,2.1,1.6,0.1,1.4,2.5
Brian Blasi,1,-,0.1,0.4,0.1,-,0.7,0.8
Lucas Barrios,-,-,0.3,0.7,1.3,0.3,0.7,3.7
Ariel Rojas,-,1,0.6,0.8,0.5,-,0.5,1.4
Julián Carranza,2,1,0.5,0.2,3.5,1,1.5,3.2
Alan Aguerre,-,-,-,-,0.1,-,-,0.1
Fernando Zuqui,1,-,0.4,1.4,1.4,0.1,1.3,1.5
Juan Quintero,1,1,1.2,1.1,0.8,-,0.5,1
Ramón Ábila,5,1,0.7,0.5,0.2,0.8,0.1,1.3
Rodrigo Arciero,-,-,0.1,0.4,0.5,-,0.5,0.6
Marcos Miers,-,-,0.1,0.3,0.7,0.1,0.2,0.3
Joaquín Pereyra,-,1,0.5,1.2,0.4,-,0.4,0.7
Adam Bareiro,2,-,0.6,0.6,1.7,0.5,1.4,2.5
Javier Méndez,1,-,0.2,0.4,0.8,0.1,0.4,0.9
Brian Negro,-,-,-,2,1,-,1,-
Brahian Alemán,-,-,1.6,1,2.9,-,2,1.6
