Name,Goals,Assists,KeyP,Drb,Fouled,Off,Disp,UnsTch
Karol Linetty,1,-,0.6,0.7,1.1,-,0.9,1.6
Faouzi Ghoulam,-,-,0.6,-,0.6,0.1,0.3,0.3
Luigi Sepe,-,-,-,0.1,0.1,-,-,-
Manolo Portanova,-,-,-,-,1.5,-,1,1
Alessandro Buongiorno,-,-,0.1,0.3,0.9,0.1,0.2,1.1
Manolo Portanova,-,-,-,0.7,2,-,1.3,0.3
Andrea Pinamonti,1,-,0.3,0.3,0.8,0.1,0.9,1
Bryan Dabo,-,-,0.3,0.8,0.8,-,0.3,1.2
Lukas Lerager,-,1,0.5,0.3,1,0.2,0.5,1.4
Davide Santon,-,1,0.5,0.7,0.3,0.1,0.2,0.8
Jacopo Sala,-,-,0.3,0.5,0.7,-,0.2,0.3
Cristiano Piccini,-,-,-,1,1,-,2,-
Jeremy Toljan,-,1,0.5,0.4,0.5,0.2,0.2,1
Jens Petter Hauge,2,-,0.6,0.5,0.1,0.1,0.6,0.8
Nicola Murru,-,-,0.2,0.4,0.9,-,0.4,0.4
Roberto Piccoli,5,-,0.2,0.3,0.7,0.2,0.6,2.2
Alex Berenguer,-,-,-,1,1.5,0.5,1,1.5
Amer Gojak,1,1,0.5,0.6,0.6,0.2,0.3,0.5
Luca Caldirola,2,-,0.2,-,1,-,0.1,0.1
Alan Empereur,-,-,-,-,0.3,-,0.5,0.3
Patric,-,1,0.4,-,0.2,-,0.2,0.5
Nahuel Estévez,-,3,1,0.4,0.8,-,0.5,1.1
Amadou Diambo,-,-,-,2,-,-,1,-
Ivor Pandur,-,-,-,-,-,-,-,-
Kevin Malcuit,-,-,-,0.5,-,-,-,1
Matteo Darmian,-,-,0.3,0.3,1,-,0.3,0.3
Federico Barba,-,2,0.4,0.2,0.3,-,0.2,0.4
Davide Biraschi,-,-,-,0.5,0.5,-,0.4,0.9
Juan Jesus,-,-,-,0.2,-,-,-,-
Ilija Nestorovski,2,1,0.6,0.1,0.7,0.2,0.4,0.7
Alberto Grassi,-,-,0.1,0.3,1.2,-,0.2,1
Jean-Daniel Akpa Akpro,-,1,0.4,0.5,0.4,-,0.4,0.8
Marko Pjaca,3,2,0.4,0.7,0.7,0.1,0.9,1.3
Gastón Pereiro,2,2,0.5,0.2,0.2,-,0.4,0.3
Riccardo Marchizza,-,2,0.6,0.3,0.6,0.1,0.3,1
Lautaro Valenti,-,-,0.1,0.2,0.6,-,-,0.4
Fabio Depaoli,-,-,0.5,0.3,0.5,0.1,0.5,0.7
Federico Ceccherini,-,-,-,-,1,-,-,0.7
Bosko Sutalo,-,-,0.3,0.3,0.6,-,0.1,0.4
Milos Vulic,1,1,0.8,0.5,1.3,-,0.6,1.2
Rolando Mandragora,-,-,0.4,0.2,0.4,-,0.5,0.5
Luca Vignali,-,-,0.5,0.3,1,-,0.2,1.4
Ernesto Torregrossa,1,-,0.5,0.5,0.2,0.5,0.8,1.3
Javier Pastore,-,-,0.7,0.3,0.3,-,-,0.7
Daam Foulon,-,1,0.2,0.3,1,-,0.2,0.5
Senad Lulic,-,-,0.3,0.3,0.2,0.1,0.6,0.8
Kevin Lasagna,2,1,0.6,0.3,0.6,0.5,0.7,1.8
Nikola Kalinic,2,-,0.4,0.3,1.8,0.5,0.7,1.8
Gary Medel,-,1,0.2,-,0.9,-,0.1,0.5
Mehdi Léris,-,-,0.4,0.3,0.2,-,0.2,0.5
Lorenzo Venuti,-,1,0.5,0.3,0.9,-,0.4,0.7
Alex Cordaz,-,-,-,-,0.2,-,-,-
Mitchell Dijks,-,-,0.3,1,0.8,0.1,0.4,0.9
Christian Pastina,-,1,0.3,-,-,-,-,-
Christian Oliva,-,1,0.2,0.2,0.5,-,0.5,-
Andrea Conti,-,-,0.3,0.7,0.3,-,-,0.7
Léo Duarte,-,-,-,-,-,-,-,-
Vincent Laurini,-,-,0.1,0.1,1.3,-,0.1,0.6
Jeroen Zoet,-,-,-,-,0.1,-,-,0.1
José Callejón,-,1,0.3,0.3,0.6,-,0.3,0.5
Federico Bonazzoli,2,2,0.2,0.4,1,0.2,0.4,0.8
Gabriele Moncini,-,-,0.3,0.4,1,0.1,0.3,1.2
Ragnar Klavan,-,-,0.1,-,0.1,-,-,0.5
Elio Capradossi,-,-,-,-,-,-,-,1
Vittorio Parigini,-,-,-,0.3,0.5,0.3,0.3,0.3
Fernando Forestieri,1,1,0.4,0.5,1.2,0.3,0.4,0.8
Sam Lammers,2,-,0.3,0.9,0.3,0.1,0.9,1.1
Eljif Elmas,2,1,0.4,0.4,0.2,-,0.3,0.5
Vedat Muriqi,1,-,0.4,0.1,0.7,0.6,0.6,1.2
Federico Mattiello,-,-,-,1,1,-,-,-
Marco Bertini,-,-,-,1,-,-,-,-
Mattia De Sciglio,-,-,-,-,-,-,-,-
Nicolò Manfredini,-,-,-,-,-,-,-,-
Adolfo Gaich,2,-,0.3,0.6,1.3,0.2,0.9,1.7
Salvatore Sirigu,-,-,-,-,0.1,-,-,0.1
Marco Sau,4,2,0.8,0.5,0.8,-,0.5,1.2
Ibrahima Mbaye,1,-,0.1,0.3,0.6,0.1,0.1,0.1
Amadou Diawara,1,-,0.1,0.3,0.2,-,0.1,0.5
Aaron Hickey,-,-,0.2,0.6,1.3,-,0.7,1.5
Steeve-Mike Eboa Ebongue,-,1,0.7,-,-,-,0.3,0.7
Iyenoma Udogie,-,-,0.2,0.3,0.5,0.2,-,0.2
Samuel Di Carmine,-,-,0.4,0.2,1.8,0.5,1.2,1.6
Ryder,-,-,1,1,2,-,1,-
Andrej Galabinov,3,1,0.3,0.2,0.3,0.3,1.4,0.8
Andrea Favilli,2,-,0.2,0.3,0.7,0.8,1.4,2
Antonino La Gumina,-,-,0.1,0.6,0.7,0.2,0.6,2.1
Paolo Faragò,-,-,-,-,-,-,-,-
Ebrima Colley,1,-,0.3,0.8,0.8,0.3,0.8,1.5
Andrés Tello,1,-,0.1,0.3,0.2,-,0.2,0.5
Jacopo Segre,-,-,0.1,0.4,1,0.1,0.2,0.1
Kwadwo Asamoah,-,-,-,0.2,0.4,-,0.1,0.1
Daan Dierckx,-,-,-,-,-,0.1,-,0.3
Niccolò Zanellato,1,1,0.3,0.6,1.3,-,0.4,0.6
Valentin Antov,-,-,0.2,0.2,0.4,-,-,0.4
Daniele Padelli,-,-,-,-,-,-,-,-
Omar Khailoti,-,-,-,-,-,-,-,-
Andrea Poli,1,-,0.3,0.3,0.4,-,0.2,0.5
Alberto Cerri,1,-,0.3,0.3,0.6,-,0.5,0.6
Federico Santander,-,1,0.3,-,0.5,-,0.5,0.3
Alessandro Berardi,-,-,-,-,-,-,-,-
Edoardo Bove,-,-,-,-,-,-,-,-
Luca Siligardi,-,-,0.5,0.5,0.3,-,0.5,0.5
Daniel Bessa,-,2,0.8,0.2,0.3,0.2,0.7,1
Ângelo da Costa,-,-,-,-,-,-,-,0.2
Emmanuel Rivière,1,1,0.2,0.2,0.9,-,0.4,0.9
Christian Kouamé,1,1,0.4,0.5,1,0.2,0.7,1.5
Luca Marrone,-,-,-,-,0.5,-,-,0.2
Vanja Milinkovic-Savic,-,-,-,-,0.3,-,-,0.2
Filippo Melegoni,-,-,0.3,0.6,0.4,-,0.6,0.9
Maxime Busi,-,1,0.3,0.5,0.3,-,0.2,0.9
Arturo Calabresi,-,-,-,0.5,-,-,-,-
Riccardo Saponara,-,-,0.5,0.5,0.5,-,-,1
Joshua Zirkzee,-,-,0.3,1,0.3,-,-,1
Vladimir Golemic,2,-,0.2,0.1,0.3,-,0.2,0.4
Lukás Haraslín,-,-,0.6,0.4,1.3,0.1,0.2,0.8
Alessandro Deiola,-,-,0.7,0.2,0.4,-,0.2,0.5
Joseph Alfred Duncan,-,-,0.3,0.3,0.5,-,0.5,0.5
Thomas Ouwejan,-,2,0.7,0.2,0.1,-,0.1,0.5
Sebastiano Luperto,-,-,0.3,0.2,0.8,-,0.1,0.5
Roberto Inglese,-,2,0.3,0.6,0.7,0.6,0.9,2.8
Mario Mandzukic,-,-,0.2,-,0.2,0.2,0.1,0.1
Gennaro Acampora,-,-,0.1,0.7,0.9,0.1,0.9,0.9
Francesco Cassata,-,-,0.1,0.4,1,-,0.4,0.5
Alessandro Tripaldelli,-,-,0.1,0.1,0.4,-,0.1,0.4
Johan Mojica,-,-,0.4,0.2,0.1,-,0.5,0.7
Borja Valero,-,-,0.1,0.3,0.8,0.1,0.6,0.6
Danilo Cataldi,-,-,0.3,0.4,0.2,-,0.1,0.3
Mattia Pagliuca,-,-,1,-,1,-,-,-
Andrea Danzi,-,-,0.5,-,-,-,-,1
Douglas Costa,-,-,0.5,-,-,-,0.5,1
Giacomo Ricci,-,-,-,-,-,-,0.3,0.3
Wylan Cyprien,-,-,0.3,0.2,0.5,-,0.3,0.4
Alessandro Di Pardo,-,-,0.3,0.5,0.3,-,-,-
Stefano Denswil,-,-,-,-,0.4,-,-,-
Jacopo Petriccione,-,-,0.4,0.1,0.9,-,0.2,0.2
Kevin Rüegg,-,-,-,0.3,0.1,0.1,0.3,0.7
Mattia Caldara,-,-,-,-,0.2,-,0.2,0.2
Juan Ramos,-,-,0.7,0.2,0.3,0.2,0.3,1.5
Matteo Ruggeri,-,-,0.2,0.2,-,-,-,0.5
Simone Iacoponi,-,-,-,0.2,0.9,0.1,-,0.5
Paolo Bartolomei,-,1,0.8,0.7,0.2,-,0.5,1
Denis Vavro,-,-,-,-,-,-,-,-
Valon Behrami,-,-,0.1,-,0.8,-,0.1,0.3
Vasilios Zagaritis,-,-,0.5,1,0.5,0.5,-,1
Jean-Victor Makengo,-,-,0.1,0.4,0.2,-,0.6,0.8
Federico Peluso,-,-,-,-,0.1,-,0.3,-
Felix Correia,-,-,-,-,-,-,-,-
Stefano Sturaro,-,-,-,0.1,0.6,-,0.6,0.4
Lorenzo Colombo,-,-,-,0.3,-,0.8,0.3,0.5
Carlo Pinsoglio,-,-,-,-,-,-,-,-
Drissa Camara,-,-,-,1,-,-,-,-
Federico Ricci,-,-,-,1,-,-,-,1
Lubomir Tupta,-,-,-,-,0.5,-,0.5,-
Andreas Pereira,1,2,0.5,0.3,0.3,0.1,0.4,0.5
Andri Fannar Baldursson,-,-,0.1,0.1,0.4,0.1,0.5,0.8
Simon Sohm,1,-,0.2,0.4,0.2,0.1,0.8,0.7
Fernando Llorente,-,-,0.3,-,0.3,-,0.7,1.3
Giuseppe Caso,-,-,-,1,1,-,-,2
Fabio Depaoli,-,-,0.6,0.2,0.2,-,0.6,1
Samuel Di Carmine,-,-,-,-,1.4,-,0.5,0.7
Hidde ter Avest,-,-,-,0.5,0.3,0.2,-,1.2
Luca Mora,-,-,-,0.3,0.5,-,0.8,1
Giovanni Crociata,-,-,0.5,1,0.5,-,0.5,1.5
Radja Nainggolan,-,-,-,-,-,-,0.3,0.3
Daniel Maldini,-,-,-,0.4,0.2,-,-,0.4
Fabio Pisacane,-,-,-,-,-,-,0.2,-
Luis Rojas,-,-,0.1,0.9,-,-,0.9,1.3
Mattia Sprocati,-,-,-,-,-,-,-,-
Giuseppe Di Serio,-,-,0.1,0.4,1.1,0.1,0.8,0.6
Musa Juwara,-,-,-,0.4,0.4,-,0.4,0.6
Kiril Despodov,-,-,-,-,-,-,-,1
Fabrizio Caligara,-,-,0.2,0.1,0.2,-,0.3,0.5
Vasco Regini,-,-,0.3,-,0.3,-,-,-
Stanislav Lobotka,-,-,-,0.1,0.1,-,0.1,-
Eduardo Henrique,1,-,0.3,0.7,0.8,0.1,0.9,0.5
Viktor Kovalenko,-,-,-,-,-,-,-,1
Vincenzo Millico,-,-,0.3,-,-,-,-,-
Cristian Dell'Orco,-,-,-,-,0.3,-,0.1,0.4
Matteo Tramoni,-,-,-,-,0.2,-,0.2,0.3
Davide Ghislandi,-,-,-,-,-,-,-,-
Emmanuel Gyabuaa,-,-,-,-,-,-,-,-
Jacopo Dezi,-,-,0.5,-,1.5,-,0.5,1.5
Antonio Barreca,-,-,0.3,-,-,0.3,-,0.3
Fabio Depaoli,-,-,0.5,0.5,1,1,-,2
Kristoffer Askildsen,-,-,-,0.2,0.2,-,0.5,0.5
Philip Yeboah Ankrah,-,-,-,-,1,-,-,-
Andrea Rispoli,-,-,0.5,0.1,0.2,0.1,0.2,0.4
Amad,-,-,1,-,2,-,-,-
Denis Dragus,-,-,-,0.6,0.4,0.2,0.7,1
Jérôme Onguéné,-,-,-,-,0.3,-,-,0.5
Márk Kosznovszky,-,-,-,-,-,-,-,-
Siriki Sanogo,-,-,-,-,-,-,-,-
Wisdom Amey,-,-,-,-,-,-,-,-
Luca Siligardi,-,-,1,-,-,-,1.5,1
Christian Maggio,-,-,-,0.4,0.9,-,0.3,0.1
Kacper Urbanski,-,-,-,-,-,-,-,-
Manuel Gasparini,-,-,-,-,-,-,-,-
Tomislav Gomelt,-,-,-,-,-,-,1,-
Giuseppe Mastinu,-,-,-,0.3,0.3,-,0.3,0.7
Patrick Cutrone,-,-,-,-,0.3,-,0.6,0.4
Antonio Raimondo,-,-,-,-,-,-,-,-
Giacomo Vrioni,-,-,1,-,-,-,-,1
Isaac Karamoko,-,-,-,-,-,-,1,-
Nikita Contini,-,-,-,-,-,-,-,-
Radu Dragusin,-,-,-,-,-,-,-,-
Stefano Turati,-,-,-,-,-,-,-,-
Justin Kluivert,-,-,-,-,-,-,0.5,0.5
Simone Rabbi,-,1,0.5,-,0.3,0.3,0.5,1
Tòfol Montiel,-,-,-,-,0.5,-,0.5,-
Arturo Calabresi,-,-,-,-,-,-,-,-
Nicolò Armini,-,-,-,-,-,-,-,-
Federico Ravaglia,-,-,-,-,-,-,-,-
Edoardo Vergani,-,-,-,-,-,-,-,1
Federico Marchetti,-,-,-,-,-,-,-,-
Aleksandr Kokorin,-,-,-,-,-,-,0.3,-
Antonio Palumbo,-,-,-,-,-,-,-,-
Nicolás Schiappacasse,-,-,-,-,-,-,-,1
Martin Palumbo,-,-,-,-,-,-,0.3,-
Petar Micin,-,-,-,-,-,-,-,-
Djavan Anderson,-,-,-,-,0.3,-,0.3,0.3
Antonio Mazzotta,-,-,-,0.5,-,-,-,1
Raul Moro,-,-,-,-,-,-,-,1
Riccardo Calafiori,-,-,-,-,0.7,-,0.3,0.7
Augustus Kargbo,-,-,-,1,1,-,3,5
Andrea Adorante,-,-,-,-,-,-,2,-
Lorenzo Del Pinto,-,-,-,-,-,-,1,-
Simone Colombi,-,-,-,-,-,-,-,-
Chaka Traorè,-,-,-,-,1,-,0.3,1.3
Nícolas,-,-,-,-,-,-,-,-
Ciprian Tatarusanu,-,-,-,-,-,-,-,-
