Name,Goals,Assists,KeyP,Drb,Fouled,Off,Disp,UnsTch
Matthew Sorinola,1,4,0.8,0.8,2.3,0.2,2.3,1.9
Conor Masterson,-,-,0.2,0.4,0.2,-,-,0.4
Ryan McLaughlin,-,1,0.6,0.4,0.9,0.1,0.5,0.9
Tariq Uwakwe,1,3,0.9,0.3,0.7,-,0.6,0.9
Ben Gladwin,2,3,0.7,0.8,0.2,-,1.8,0.8
Daniel Csoka,1,-,0.1,0.2,0.8,-,0.2,0.3
Baily Cargill,1,-,0.6,0.6,0.5,-,0.9,1.1
Connal Trueman,-,-,-,-,0.2,-,-,-
Ryan Hardie,5,5,0.7,0.5,0.3,0.3,0.9,1.5
Christian Maghoma,-,-,-,-,0.8,-,-,0.3
Alex Woodyard,1,1,0.6,0.2,1,0.1,0.8,1.1
Madger Gomes,3,1,0.5,0.5,0.7,-,0.6,1.4
Callum Slattery,-,-,0.4,0.3,2.1,-,0.7,1.1
Akinwale Odimayo,-,1,0.3,0.2,0.9,-,0.3,0.4
Omar Bogle,2,1,0.4,0.4,1.9,0.5,2.1,2.1
Brandon Hanlan,7,2,0.7,1,2.4,0.5,2.9,4.6
Mark Travers,-,-,-,-,0.3,-,-,-
Jordan Obita,1,-,0.8,0.3,0.3,0.3,0.5,0.8
Oliver Hawkins,1,2,0.4,0.1,0.5,0.7,0.7,1.7
Nathan Wood,-,-,-,0.2,0.5,-,0.4,0.3
Cameron John,2,1,0.3,0.3,0.4,0.1,0.7,1.2
Paul Kalambayi,-,-,0.2,0.1,0.5,0.1,0.1,0.4
Mike Fondop-Talom,2,1,0.6,0.3,0.6,0.5,1.1,1.1
Anssi Jaakkola,-,-,-,-,-,-,-,-
Erhun Oztumer,-,-,0.5,-,1,-,-,1
Paul Smyth,3,1,0.7,0.9,1.6,0.2,1.3,1.6
Anthony Hartigan,-,1,0.8,0.2,0.3,-,0.3,0.5
Thomas Edwards,-,-,0.7,0.4,0.4,-,0.3,0.7
Donald Love,-,1,0.5,0.2,1,0.1,0.4,0.6
Gavin Massey,-,2,0.4,0.6,0.5,0.1,0.8,1
Nicky Adams,-,1,1.4,0.4,0.8,0.1,0.9,0.7
Elliot Simoes,-,-,1,1,1.1,-,2.4,0.9
Matthew Warburton,1,1,0.5,-,0.5,0.8,1.3,1.3
Josh Hare,-,1,1.1,0.2,0.4,-,0.1,0.6
Lewis MacLeod,-,1,0.4,0.2,0.7,-,0.4,0.7
Jamie Jones,-,-,-,-,0.2,-,-,-
Christopher Missilou,-,-,0.3,0.2,1.5,-,0.9,0.9
Dominic Samuel,3,1,0.5,0.4,1.8,0.4,0.9,1.1
Ellis Iandolo,-,-,0.3,0.1,0.6,-,0.3,0.6
Kelland Watts,2,-,0.3,0.2,1.1,-,0.2,0.4
Andrew Surman,2,2,0.5,0.3,0.4,-,0.5,0.6
Jonathan Russell,2,-,0.6,0.6,0.8,0.1,0.6,1.3
Zak Jules,1,-,0.3,0.3,0.6,-,1.5,1.1
Dominic Thompson,-,4,0.6,0.7,0.8,-,0.7,1
Jordi van Stappershoef,-,-,-,-,-,-,-,-
Daniel Harvie,3,3,0.7,0.3,1.3,0.3,1.5,0.8
Kwadwo Baah,3,2,0.3,1.5,1.5,0.2,1.1,2
Thelo Aasgaard,3,2,0.5,0.8,0.7,-,0.7,1.1
James Coppinger,4,3,1,0.4,0.6,0.2,0.8,0.9
Stephen Quinn,1,-,0.3,-,1,-,0.5,0.6
Troy Parrott,2,-,0.4,0.7,1.8,0.3,1.8,2.8
Tom Eaves,4,2,0.5,0.2,0.2,0.4,0.5,1.3
Jonathan Mitchell,-,-,0.1,-,0.1,-,-,-
Joe Day,-,-,-,-,0.1,-,-,0.1
Ben Blythe,-,-,-,-,-,-,-,-
Carl Winchester,1,-,0.4,0.1,0.7,-,0.2,0.5
Scott Robertson,-,2,0.6,0.3,0.7,-,0.5,0.9
Mark Sykes,-,2,0.4,0.6,1.4,0.1,1,1.2
Frank Nouble,1,2,0.8,0.3,1,0.4,1.6,1.3
Harrison Holgate,-,1,0.2,0.1,0.5,-,-,0.4
Scott Golbourne,-,-,0.3,0.1,0.5,-,0.2,0.2
Jimmy McNulty,-,-,0.1,0.2,0.1,-,-,0.1
Joe Lumley,-,-,-,-,0.3,-,-,-
Keshi Anderson,2,-,0.9,0.6,1,0.2,1.4,1.6
Mathieu Baudry,1,-,0.2,0.3,0.9,-,0.4,0.4
Jonathan Grounds,-,1,0.2,0.2,0.6,-,0.3,0.4
Mohammed Sangare,-,-,-,-,1,-,0.5,-
Callum Brittain,-,1,0.8,0.8,0.8,-,2.5,0.8
Tom Bloxham,-,-,-,0.5,0.3,0.8,0.8,1.3
John-Joe O'Toole,1,-,0.1,-,1.1,-,0.1,0.4
Mark Marshall,1,6,1.1,0.4,1,0.2,1.1,1.8
Sam Winnall,4,1,0.3,-,0.4,0.2,0.3,0.8
Dion Conroy,-,1,0.4,0.2,0.8,-,0.2,0.6
Robbie McKenzie,1,1,0.2,0.2,0.4,-,0.3,0.2
Dan Gardner,1,5,0.8,0.7,0.3,0.1,0.7,1.4
Joe Mason,5,1,0.4,0.2,0.5,0.5,0.9,1.3
Callum Reilly,1,1,0.5,0.1,0.6,-,0.5,0.8
Emeka Obi,-,-,-,-,0.5,-,0.3,0.5
Jonah Ayunga,2,1,0.5,0.5,0.6,0.2,1.8,2.7
Ben Close,1,-,0.5,0.5,0.6,-,0.3,0.7
Abraham Odoh,-,1,0.5,-,-,-,-,0.5
Rayhaan Tulloch,-,1,0.5,0.5,0.5,-,1,1
Jordan Lyden,-,1,0.3,0.2,1.1,-,0.5,0.1
Alex Newby,6,3,0.8,0.7,0.8,0.3,1.4,1.3
Danny Rowe,-,-,1,0.5,0.3,0.1,1.1,1.1
Christopher Missilou,1,1,0.2,0.4,1.5,-,0.2,0.9
Matthew Palmer,-,1,0.8,0.2,1.1,-,0.7,1.5
Alexander MacDonald,1,1,0.4,0.3,0.7,-,0.7,0.8
Abu Ogogo,-,-,-,-,-,-,-,-
Jonathan Williams,2,-,0.5,0.6,1.3,0.1,1,1.1
Glenn Whelan,-,-,0.3,0.2,0.7,-,0.3,0.4
Joel Cooper,-,-,0.3,0.8,1,-,0.8,0.5
Tyler Smith,7,-,0.6,0.1,1,0.8,0.6,1.5
Omar Bogle,2,-,0.5,0.4,2.3,0.7,1.9,3.1
Gareth Evans,-,-,1,1,1,-,1,1
MJ Williams,-,-,0.5,-,0.7,0.1,0.5,0.3
Callum Ainley,1,3,0.7,0.7,0.7,-,0.8,0.9
Jack Sowerby,-,1,0.5,0.2,0.7,-,0.4,0.7
Alex Perry,-,-,0.2,0.3,0.3,-,0.3,0.6
Remi Matthews,-,-,-,-,-,-,-,-
Charlie Daniels,1,-,1.1,0.4,0.1,-,0.5,0.6
Armando Dobra,-,1,0.8,0.8,1.3,0.1,2.1,1.9
Kieran Wallace,-,-,0.4,0.3,0.8,-,0.4,0.3
Daniel Udoh,4,3,0.4,0.4,1,0.4,1.5,1.5
Louis Thompson,-,1,0.6,0.4,1.5,0.1,1.2,0.8
Ryan Edwards,1,2,0.5,0.4,0.9,0.1,1.1,1.4
Terry Taylor,-,1,0.6,0.3,0.4,-,0.6,0.4
Adam Lewis,1,2,1.2,0.2,0.5,-,0.2,0.5
Jimmy Ryan,-,-,0.2,0.4,0.8,-,0.4,0.8
Dion Donohue,-,1,0.7,0.8,0.2,0.1,0.3,0.3
Cheye Alexander,-,2,0.7,0.4,0.1,-,0.6,0.5
Paul Caddis,1,2,0.8,0.3,1.7,-,0.3,1
Chris Porter,6,2,0.4,0.1,0.5,0.5,0.4,1.1
Scott Robertson,-,1,0.8,0.3,0.3,0.1,0.7,0.7
Matt Done,3,2,1,0.2,0.2,0.5,0.5,0.8
Declan Drysdale,-,-,0.2,0.2,0.5,-,0.2,0.6
Callum Morton,2,1,0.5,0.3,1.4,0.5,1.3,2.4
Daniel Agyei,5,3,0.4,0.5,1,0.1,1.4,1.4
Ethan Hamilton,-,-,0.3,0.4,0.4,-,0.6,0.5
Mark Little,-,-,-,-,0.6,-,1,0.2
Jordan Houghton,-,-,0.3,0.1,1.9,-,0.3,0.4
Danny Amos,-,-,0.4,0.4,0.8,-,0.5,0.4
Regan Slater,1,1,0.2,0.2,0.4,-,0.5,0.2
Gavin Bazunu,-,1,0.1,0.1,0.3,-,-,-
Gary Roberts,-,-,1,0.5,-,-,-,0.5
Kieran O'Hara,-,-,-,-,0.1,-,0.1,0.1
Keanan Bennetts,1,-,0.4,0.9,0.8,-,0.7,1.4
Hallam Hope,5,4,0.4,0.1,1.2,0.3,1.1,1.3
Paul Smyth,1,2,0.4,0.5,1.4,0.1,1.1,0.9
Dylan Levitt,-,-,0.3,0.7,1,-,0.7,1
Owen Gallacher,-,-,0.3,0.4,1.1,-,0.4,0.7
Jason Lokilo,1,3,0.8,0.3,1.4,0.2,1,1
Flynn Clarke,-,1,0.3,-,0.3,-,0.5,2.3
Jack Lankester,2,1,0.6,0.2,1.1,0.2,0.5,0.8
Ryan Edmondson,2,1,0.9,0.2,0.2,0.4,1,1.3
Jamie Proctor,2,-,0.4,0.2,0.5,0.3,0.5,1.8
Niall Mason,1,1,0.4,-,0.2,-,0.1,0.2
Remy Howarth,1,-,0.4,0.6,0.5,0.3,0.7,1.2
Harvey White,1,-,0.6,0.1,0.7,-,0.3,0.7
Lasse Sørensen,-,2,0.6,0.4,0.4,-,0.8,0.6
Jan Zamburek,-,1,0.5,-,1.8,-,1.2,1.2
Adam Long,-,-,-,0.1,0.4,-,-,0.2
Matej Kovar,-,-,-,0.1,0.2,-,0.1,0.1
Michael Harriman,-,1,0.3,0.1,0.7,-,0.2,0.7
Jaakko Oksanen,-,1,0.3,0.1,0.7,-,0.4,0.6
Stephen Dooley,1,2,0.5,0.3,0.7,-,0.7,1.3
Stuart O'Keefe,-,-,0.2,0.3,1,-,0.4,0.8
Macauley Bonne,-,-,1.3,0.3,0.7,0.3,0.7,3
Luke McCormick,-,-,-,-,-,-,-,-
Jonny Smith,1,1,0.8,0.7,0.7,0.2,1.4,1.6
Robbie Gotts,-,1,0.4,0.6,0.4,-,0.7,1.1
Jamie Hanson,-,-,0.3,0.2,1,-,0.2,0.5
Bryn Morris,-,-,0.1,0.2,0.3,-,0.4,0.7
Jerome Opoku,1,-,0.2,0.2,0.5,-,0.4,0.5
Josh McEachran,-,-,0.3,0.4,0.3,-,0.1,0.8
George Lapslie,-,-,-,-,-,-,1,-
Ethan Robson,-,-,0.5,-,0.8,0.1,0.6,0.6
Leon Clarke,1,-,0.3,0.2,0.4,1.2,0.8,1.1
Byron Moore,1,2,0.5,0.4,0.6,-,0.7,0.6
Mark Duffy,-,1,0.7,0.1,0.6,-,0.8,0.4
Frazer Blake-Tracy,-,-,0.6,0.2,0.1,-,0.4,0.8
David Tutonda,-,-,0.5,0.3,0.4,-,0.6,1
Haydon Roberts,-,-,0.2,0.8,0.5,-,0.6,0.8
Scott High,-,-,0.7,0.1,0.5,-,0.9,0.8
Harry Burgoyne,-,-,-,-,0.3,-,-,-
Branden Horton,-,-,0.2,0.5,0.5,0.1,0.4,0.6
Daniel Crowley,-,1,0.5,0.3,0.4,-,0.5,0.3
Ryan Broom,2,-,0.3,0.1,0.5,-,0.5,1
Ethan Chislett,2,-,0.5,0.2,0.9,-,0.6,1
Daniel Powell,1,1,0.3,0.5,0.5,0.1,1,1.3
David Morgan,-,3,0.4,0.2,0.5,-,0.4,0.9
Jacob Mellis,1,-,-,0.5,1.4,0.1,1.1,1.8
Jay Matete,-,-,0.1,0.4,0.9,-,1.4,0.6
Elliot Embleton,-,-,0.6,0.3,0.6,0.1,0.8,0.9
Conor Grant,1,-,0.7,0.9,1,0.1,1.8,1.9
Josh Morris,-,3,0.7,-,1,0.5,0.6,1.2
Marcus Maddison,1,-,0.5,0.4,1.3,-,0.8,0.8
Ryan Cassidy,2,1,0.3,0.2,1,0.1,0.8,1.2
Charlie Barker,-,-,1,-,1.3,-,0.7,1
Ryan Rydel,-,-,0.3,0.4,0.9,-,1,0.4
David Edwards,1,2,0.2,0.1,0.4,-,0.3,0.3
Stephen Walker,2,-,0.2,0.4,0.2,0.3,1.3,0.8
Jordan Stevens,1,1,0.3,0.3,0.4,0.2,1.2,1.5
Ben Fox,-,1,0.3,0.1,0.3,-,0.4,0.4
Scott Wootton,-,-,0.3,-,0.2,-,0.1,0.4
Erhun Oztumer,-,1,1,0.4,0.5,0.1,0.9,0.8
Jason Cummings,-,1,0.6,-,0.8,0.1,0.7,1
George Byers,-,1,0.4,0.4,0.1,0.1,0.4,1.1
Ricky Holmes,1,-,0.6,0.2,1.2,0.6,0.4,1.1
Ricky Korboa,2,-,0.3,0.3,1.2,0.1,0.7,0.9
Lee Nicholls,-,-,-,-,0.3,-,-,-
Mohamed Eisa,2,2,0.3,0.3,0.7,0.4,0.7,1
James Daly,3,1,0.3,0.4,0.9,0.5,1,1.2
Anthony Greaves,-,-,0.4,0.5,0.5,-,0.7,0.6
Chris Lines,1,-,-,-,-,-,-,0.8
Sam Walker,-,-,0.1,-,-,-,-,-
Alexander Jones,1,-,0.2,0.2,0.7,0.6,0.9,1.6
Luka Racic,-,-,0.3,0.2,0.3,-,0.2,-
James Scott,1,1,0.2,0.3,0.1,-,0.7,0.6
Haji Mnoga,-,-,-,0.4,1.2,0.2,0.4,1.2
Harry Perritt,-,-,-,-,-,0.5,-,0.5
Aaron Drinan,1,-,0.5,0.2,0.2,0.2,0.6,1.2
Robert Hall,-,1,0.4,0.2,0.6,-,0.4,0.9
Daniel Kemp,-,-,0.3,0.6,1,0.4,0.6,0.4
Indiana Vassilev,-,-,0.5,0.8,0.5,0.2,1.9,1.7
Rob Hunt,-,-,0.4,0.2,1.2,-,0.5,0.8
Ali Koiki,-,-,0.3,0.4,0.8,-,0.7,0.7
Joe Hilton,-,-,-,-,-,-,-,-
Joel Grant,2,-,0.3,0.5,0.6,0.1,1.3,0.9
Ben Liddle,-,-,1,-,0.7,-,0.3,0.3
Daniel Fox,-,-,-,-,-,-,-,0.5
Freddie Sears,1,-,0.2,0.3,0.3,0.5,0.4,0.9
Luke Thomas,-,-,0.4,-,0.4,0.2,1.2,2.4
Daniel Batty,-,-,0.2,-,0.5,-,-,0.5
Ricky-Jade Jones,1,1,0.1,0.5,0.3,0.1,0.4,0.7
Ciaran Gilligan,-,-,0.4,0.2,0.6,-,0.8,1.2
George Dobson,-,-,0.4,0.4,0.8,-,1,0.6
Harvey Saunders,3,1,0.1,0.1,0.4,0.1,0.3,0.8
Zach Clough,1,1,0.3,0.2,0.2,-,0.4,0.8
Ryan Barnett,-,-,0.4,0.3,0.6,0.3,1.1,0.9
Ben Reeves,-,-,0.5,0.1,0.5,-,0.3,0.2
Jack Roles,-,-,-,-,-,-,0.5,-
Stephen Walker,1,-,0.2,0.4,0.4,0.2,0.5,1.5
Ryan Sears,-,-,0.2,-,0.4,-,-,1.4
Niall Ennis,-,1,0.6,1,1.1,0.1,3.2,3
Ezekiel Fryers,-,-,-,0.1,0.2,0.1,0.1,0.4
John Mousinho,-,-,-,-,0.3,-,0.1,0.4
Ben Woodburn,-,-,0.3,-,1.5,-,0.5,0.7
Sam Woods,1,-,-,-,0.4,-,0.2,0.1
Shilow Tracey,-,-,0.1,0.3,0.8,0.4,0.8,0.9
Ryan Broom,1,-,0.6,0.1,0.5,0.1,0.3,0.9
Travis Johnson,-,1,0.4,0.3,3,-,0.7,0.7
Caleb Chukwuemeka,1,1,0.3,0.2,0.5,0.1,0.5,0.9
Neal Eardley,-,-,0.6,0.4,0.2,-,0.2,0.3
Jayden Mitchell-Lawson,-,-,0.2,0.4,1.8,0.2,1.2,1.4
Kayden Jackson,1,1,0.7,0.2,0.7,0.2,0.7,1.4
Bez Lubala,-,-,0.2,0.4,0.5,0.3,1.6,1.1
Jordan Michael Flores,-,-,-,-,-,-,0.3,-
Jojo Wollacott,-,-,-,-,-,-,-,-
Matthew Smith,-,-,0.1,0.3,0.1,-,0.4,0.6
Jay Bird,-,-,-,1,0.5,-,0.5,1
Shayden Morris,-,-,0.4,0.6,0.4,-,1,0.6
Steven Lawless,-,-,0.8,0.1,0.3,0.1,1.2,1.3
Rekeil Pyke,-,-,0.1,0.3,0.3,0.1,0.3,1.1
Cole Skuse,-,-,-,0.3,-,-,0.3,0.8
Zak Elbouzedi,-,-,-,-,-,-,-,-
Max Sanders,-,-,0.4,0.2,1,-,0.8,0.6
Zain Walker,-,-,0.5,0.5,0.5,0.2,1,1.4
Finley Craske,-,-,-,-,-,-,-,-
Lirak Hasani,-,-,-,0.5,-,-,0.5,0.5
William Grigg,-,-,0.6,-,0.2,0.1,0.3,0.6
Charlie Brown,3,-,0.2,-,0.3,0.2,0.8,0.9
Max Melbourne,-,-,-,0.1,0.1,-,0.5,0.4
Leon Chambers-Parillon,-,-,-,-,-,-,0.3,-
Henry Woods,-,-,-,-,-,-,-,-
Thomas Mayer,-,1,0.5,-,0.2,-,0.5,0.5
Dominic Telford,1,1,0.3,0.1,0.8,-,0.8,0.5
Trae Coyle,2,-,0.2,0.1,0.8,-,0.5,1.8
Martin Samuelsen,-,-,-,0.2,0.4,-,0.2,0.2
Josh Harrop,-,1,0.3,0.2,0.3,-,0.4,0.5
Nathan Sheron,-,-,-,-,-,-,-,-
Tolaji Bola,-,-,0.5,0.3,1.1,0.2,0.9,1.6
Taylor Curran,1,-,0.2,-,0.3,-,0.1,0.5
Harrison Biggins,-,-,0.1,0.2,0.6,-,0.4,0.8
Danny Graham,-,-,0.1,-,0.2,0.2,0.2,0.4
Theo Archibald,-,-,0.3,-,0.4,0.1,0.3,0.4
Tyreke Johnson,-,-,-,0.1,1,-,0.9,0.3
Callum Jones,-,-,-,-,-,-,-,-
Regan Griffiths,-,-,-,-,0.5,-,-,0.5
Oliver Crankshaw,1,1,0.3,0.2,0.3,0.2,0.2,0.4
Sam Nombe,-,-,0.5,0.5,0.3,0.5,1.5,1.5
Charlie Caton,-,-,0.3,0.3,-,-,0.3,0.3
Joe Martin,-,-,0.7,0.2,0.5,-,0.5,0.8
Oliver Sarkic,-,-,0.2,0.2,0.2,-,1,0.8
Adler Nascimento,-,-,-,1,-,-,1,2
Cameron Hargreaves,-,-,0.3,-,0.3,-,0.3,0.5
Ryan Law,-,-,0.8,0.8,1,0.3,1.8,0.5
Simon Eastwood,-,-,-,-,0.1,-,-,0.2
Fabio Tavares,1,-,0.1,0.1,-,-,0.4,0.5
Shayon Harrison,-,-,1,-,-,-,-,-
Ronnie Schwartz,1,-,0.3,0.1,-,0.3,0.1,0.4
Bradley Holmes,-,-,0.2,0.2,0.4,0.2,0.4,1
Jordy Hiwula-Mayifuila,-,-,0.3,-,-,0.2,0.3,0.4
John Freeman,-,-,-,0.3,-,-,0.3,-
Paul Osew,-,-,0.1,0.1,-,0.1,0.5,0.7
Benny Ashley-Seal,-,-,0.3,0.2,0.9,0.4,0.6,1.2
Josh Lundstram,-,-,0.3,-,0.3,-,-,0.3
Tom Hewlett,-,-,-,-,-,-,1,-
Ed Williams,-,-,0.3,0.2,0.1,-,0.3,0.9
Klaidi Lolos,-,-,0.3,0.1,0.3,0.1,-,1.1
Josh Barrett,-,-,0.2,0.1,-,-,-,0.6
Harry McHugh,-,-,-,-,-,-,-,1
Nathan Shaw,-,-,-,-,-,-,-,-
Lewis Mansell,-,-,0.5,-,0.5,-,-,1.5
Harrison Hopper,-,-,-,-,-,-,-,-
Joe Grayson,-,-,0.3,-,-,-,0.3,-
Joe Nuttall,-,-,-,-,-,1,3,-
Tom Scully,-,-,-,-,0.3,-,-,-
Corey Whelan,-,-,-,-,0.3,-,-,-
Jamie Soule,-,-,-,-,-,-,-,-
Ollie Tomlinson,-,-,-,-,-,-,-,0.5
Max Dyche,-,-,-,-,0.5,-,-,-
Billy Chadwick,-,-,-,-,-,-,-,1
Matty Willock,-,-,0.3,0.1,-,-,0.1,0.3
Daniel Neil,-,-,-,-,-,-,-,-
James Morton,-,-,-,-,-,-,-,1
Liam Cross,-,-,-,-,-,-,-,-
Sean McLoughlin,-,-,-,-,-,-,-,-
Tyreece Simpson,-,-,1,-,-,-,-,-
Connal Trueman,-,-,-,0.3,0.3,-,-,-
Charlie Jolley,-,-,-,-,0.5,-,-,0.5
Gary Roberts,-,-,-,-,-,-,0.5,0.5
Adam Roscrow,-,-,-,-,-,0.2,0.5,0.3
Tyrese Omotoye,-,-,0.1,0.1,0.3,0.3,0.4,0.7
Thomas Mehew,-,-,-,-,-,-,-,-
Lewis Johnson,-,-,-,0.3,-,-,0.8,0.3
Zach Robinson,-,-,-,-,0.2,-,0.4,-
Thomas Allan,-,-,-,0.3,-,0.3,1,0.3
Gerald Sithole,-,-,-,-,-,1,-,-
Jack Vale,-,-,-,-,0.3,-,-,1
Timmy Abraham,-,-,0.3,-,0.3,0.3,0.7,1.7
Offrande Zanzala,-,-,-,-,0.4,0.2,0.2,0.6
Luke Varney,-,-,-,-,-,-,-,0.5
Harry Parsons,-,-,-,-,-,-,0.5,0.5
Barry Baggley,-,-,-,-,-,-,1,0.5
Morgan Roberts,-,-,-,-,-,-,-,-
Mitchell Curry,-,-,-,-,-,1,-,1
Charlie O'Connell,-,-,-,-,-,-,-,-
Kyle Barker,-,-,-,-,-,-,-,-
Brooklyn Ilunga,-,-,-,-,-,-,-,-
Derick Osei Yaw,-,-,-,-,1,-,0.7,-
Ethan Brierley,-,-,-,-,0.2,-,-,0.2
Jack Davies,-,-,-,-,-,-,1,-
Rhys-James Fenlon,-,-,-,-,-,-,0.5,-
Will Blackmore,-,-,-,-,-,-,-,-
Reece Hutchinson,-,-,-,-,-,-,1,-
Harry Wood,-,-,-,-,-,-,-,-
Joe Fryer,-,-,-,-,0.5,-,-,-
Owen Evans,-,-,-,-,-,-,-,-
Dillon Barnes,-,-,-,-,-,-,-,-
