Name,Goals,Assists,KeyP,Drb,Fouled,Off,Disp,UnsTch
Jordan Bowery,10,5,1.1,0.8,0.4,0.1,1.6,2.8
Alfie May,9,7,0.7,0.5,1.1,0.6,1,2.2
Alex Hartridge,-,-,0.2,0.2,0.5,-,0.2,0.4
Oscar Threlkeld,-,2,0.6,0.3,1.1,-,0.5,0.9
Odin Bailey,4,5,1.1,1.1,0.9,0.1,1.3,1.9
Darron Gibson,-,-,-,0.2,0.2,-,0.2,0.4
Jobi McAnuff,2,5,1,1,1.5,0.1,1.1,1.3
Levi Sutton,2,3,0.8,0.7,1.7,0.1,1.3,1.9
Jake Eastwood,-,-,-,-,0.9,-,-,-
Danny Rowe,5,1,0.6,0.6,0.2,0.1,0.7,1.2
Luke Hannant,4,3,1.2,0.4,1.9,-,1,1.5
Max Melbourne,1,1,0.8,0.8,1,0.1,0.7,1.6
Toumani Diagouraga,3,5,0.6,0.5,0.3,-,0.3,0.8
Tom King,1,-,0.1,-,-,-,-,0.1
Jack Muldoon,15,5,1.2,0.5,0.8,0.4,0.9,2.2
Ryan Haynes,1,2,1.2,0.6,0.8,0.1,0.8,0.9
Paul Lewis,6,1,0.4,0.2,1.5,0.1,0.6,1.5
Alfie Beestin,5,1,0.7,0.5,1,-,0.8,1.3
Harry Seaden,-,-,-,-,-,-,-,-
James Pardington,-,-,-,-,-,-,-,-
Adam Thompson,-,-,-,-,1.2,-,0.3,-
Ian Lawlor,-,-,-,-,0.2,-,-,0.1
Adam May,3,-,0.4,0.2,0.5,-,0.2,0.6
Jordan Clarke,1,-,0.2,0.5,0.8,-,0.4,0.7
Nicky Adams,-,4,1.7,0.7,1.3,0.1,0.6,0.6
Nathan Delfouneso,6,4,0.6,1,0.8,0.3,1.3,1.1
Manny Oyeleke,2,2,0.6,0.6,1.3,0.1,1.4,2.2
Jordan Moore-Taylor,2,1,0.5,0.2,0.8,-,0.6,0.6
William Hondermarck,-,-,2,0.7,1.3,-,1.7,1.3
Sido Jombati,-,2,0.4,0.2,0.4,-,0.2,0.6
Lewis Page,-,1,0.5,0.3,0.8,-,0.4,0.5
Lloyd Kerry,2,1,0.4,0.3,1,-,0.3,1.2
Ben Stevenson,2,3,0.4,0.3,0.3,-,0.4,0.6
Simon Power,1,-,1.4,1.1,1.1,0.1,1.5,2.7
Frank Nouble,3,-,0.8,0.5,1.2,0.7,1.6,2.4
Ben Richards-Everton,-,-,-,-,0.3,0.1,0.2,0.2
Mason O'Malley,-,2,1.1,0.1,0.7,-,0.3,0.9
Paul Coutts,-,-,0.5,0.4,1.1,-,0.6,0.7
Simeon Akinola,2,1,0.7,0.8,1,0.8,2,2.3
Ben Coker,-,3,0.9,0.3,0.7,0.1,0.4,0.8
Abo Eisa,9,3,0.6,1.2,1.3,0.1,1.8,2.4
Luke Prosser,1,-,0.1,-,0.5,-,-,0.2
Arthur Read,2,1,0.9,0.4,1.6,-,0.8,1
Jordan Maguire-Drew,1,1,0.9,0.6,0.6,-,1.1,0.9
Kelvin Mellor,1,1,0.5,0.8,1.3,-,0.5,1
Lewis Ward,-,-,0.1,-,-,-,-,-
Lloyd Isgrove,3,3,1.5,0.5,0.6,0.1,0.9,1.4
Hiram Boateng,-,2,0.6,0.8,0.6,-,1.3,1.1
Warren Burrell,-,-,0.1,0.2,1.1,-,0.3,0.7
Tyler Cordner,-,1,0.3,0.3,0.3,-,0.3,0.4
Chris Clements,1,-,1.1,0.5,1.1,-,0.5,0.4
Adam Crookes,1,-,0.3,0.3,0.7,-,0.1,0.3
Aaron Lewis,1,2,0.9,0.3,0.4,-,1.2,0.7
Dimitar Mitov,-,-,0.1,0.1,0.3,-,-,-
Randell Williams,4,1,1.3,0.8,1,0.2,1.3,2.4
John White,1,-,0.1,-,0.7,-,0.1,-
Patrick Brough,6,1,0.7,0.2,0.4,-,0.3,0.7
Reeco Hackett-Fairchild,1,1,0.9,1,0.5,0.1,1.6,2.4
Tony Craig,-,-,0.2,0.1,0.5,-,0.1,0.1
Corey O'Keeffe,-,1,0.8,0.9,1.1,-,0.5,0.8
Dean Gerken,-,-,-,-,0.2,-,-,0.1
Matthew Gilks,-,-,0.1,-,0.1,-,-,-
Harry Charsley,4,5,0.7,0.3,1.2,0.1,1.3,1.5
Jubril Okedina,-,-,0.1,0.1,0.5,-,0.1,0.5
Joe Riley,2,3,0.8,0.6,0.5,-,0.7,0.8
Jake Hessenthaler,1,3,0.6,0.2,0.5,-,0.5,1.2
Jökull Andrésson,-,-,-,-,0.1,-,-,-
George Taft,-,-,-,-,3,-,-,1
Richard O'Donnell,-,-,0.1,-,0.1,-,-,-
Ryan Delaney,1,-,0.3,0.1,1,-,0.2,0.6
Shamal George,-,-,0.1,-,0.3,-,-,-
James Gibbons,-,-,0.4,0.2,0.9,-,0.7,1
MJ Williams,-,1,0.4,0.1,1,-,0.5,0.7
Callum Burton,-,-,0.1,-,-,-,-,0.1
Kellan Gordon,-,2,0.8,1.1,2.1,0.1,0.7,0.9
Calvin Andrew,1,1,0.4,0.3,0.1,0.1,0.5,0.7
Marek Stech,-,-,-,-,-,-,-,-
Jake Lawlor,-,2,0.2,0.1,0.5,-,-,0.1
Mat Sadler,1,-,0.1,0.1,0.9,-,0.2,0.5
Kyle Letheren,-,-,-,-,0.3,-,-,-
Rod McDonald,-,1,0.1,0.1,0.5,-,-,0.4
Ross Marshall,-,-,0.1,-,0.2,0.1,-,0.1
Lee Novak,6,-,0.6,0.2,0.6,0.7,0.8,1.6
Cameron Norman,-,4,0.7,0.6,1.9,-,0.8,0.9
Magnus Norman,-,-,-,0.3,-,-,-,0.3
Joe Martin,-,1,0.1,-,0.6,-,0.1,0.4
Alister Crawford,1,4,1.5,0.4,0.6,-,0.4,1.2
Junior Brown,-,1,0.4,0.2,0.8,-,0.1,0.5
Jem Karacan,-,1,0.2,0.1,1.1,-,0.5,1
