Name,Goals,Assists,KeyP,Drb,Fouled,Off,Disp,UnsTch
Antonio Sanabria,3,-,0.2,0.7,0.7,0.2,0.5,1.6
Aleix Vidal,-,1,0.5,0.3,1.2,-,0.1,0.7
Óscar Plano,5,5,0.7,0.4,1.7,0.1,0.6,1.5
Lee Kang-In,-,4,0.9,1.6,1.8,0.1,1.1,1
Nemanja Maksimovic,1,-,0.5,0.4,0.3,-,0.5,0.3
Moi Gómez,4,-,0.9,1,0.9,0.3,0.9,0.9
Álex Fernández,4,1,0.9,0.6,1.2,-,0.6,1.3
Nacho Vidal,-,-,0.4,0.4,1,-,0.4,0.7
Joaquín Fernández,1,-,0.1,-,0.5,0.1,0.2,0.2
Sime Vrsaljko,-,-,-,0.1,0.4,0.1,0.2,0.9
Tete Morente,2,5,0.5,1.5,1.1,0.2,1.1,1.7
Cucho Hernández,2,3,0.9,1.3,1.4,0.4,1.9,2.7
Saidy Janko,-,1,0.5,1.1,0.1,0.2,0.6,0.9
Jeison Murillo,2,-,0.1,0.1,1,-,0.3,0.3
Ivan Rakitic,4,2,0.7,0.3,0.6,0.1,0.4,0.9
Roger Martí,12,4,0.5,0.4,0.8,0.4,0.8,1.8
Raúl García,5,1,0.4,0.2,1.5,0.4,0.4,0.8
Héctor Herrera,-,1,0.4,0.3,0.4,0.1,0.3,0.3
Íñigo Martínez,1,-,0.2,0.3,1.3,0.1,0.2,0.4
Clément Lenglet,1,-,0.3,0.2,0.9,0.2,0.2,0.2
Borja Iglesias,11,-,0.2,0.4,0.8,0.2,0.6,1.8
Ximo Navarro,1,1,0.3,0.5,1.1,-,0.6,0.9
Hugo Guillamón,1,-,-,-,1.1,-,0.2,0.6
Aarón Martín,-,3,0.3,0.9,0.8,0.2,0.4,0.7
Willian José,3,1,0.6,0.2,0.8,0.2,0.6,0.9
Esteban Burgos,3,1,0.1,0.1,0.2,0.1,0.1,0.3
Sergi Enrich,3,-,0.6,0.3,0.7,0.3,0.7,1.7
Daniel Cárdenas,-,-,-,-,-,-,-,-
Jorge Pulido,1,-,0.2,0.2,0.8,0.1,0.3,0.2
Kike Barja,2,3,0.5,1.6,0.7,0.1,1.2,1.7
Raúl Albiol,-,-,0.1,0.1,0.5,-,0.2,0.3
Pablo Hervías,-,5,1.1,0.8,0.6,-,0.6,0.7
Igor Zubeldia,1,1,0.2,0.3,0.5,0.1,0.3,0.5
Josema,-,1,0.2,0.3,0.6,-,0.2,0.3
Sergio Asenjo,-,-,-,-,0.1,-,-,-
Jorge Miramón,-,3,0.6,0.6,0.4,-,0.2,0.3
Aihen Muñoz,-,1,0.4,0.6,0.6,-,0.4,0.4
Óscar Duarte,1,-,0.1,0.1,0.2,0.1,0.1,0.2
Samuel Chukwueze,4,2,1,1.4,1.1,0.6,0.8,1.6
Enis Bardhi,1,2,0.8,1.3,0.9,0.2,1.4,1.6
Augusto Solari,2,2,0.6,0.4,0.3,-,0.5,0.7
Josan,4,2,0.5,1.2,0.9,-,0.7,1.2
Mickaël Malsa,1,-,0.3,0.6,1,-,0.7,0.7
Álvaro Tejero,-,-,1.5,0.5,-,-,-,0.5
Juan Cala,3,-,0.1,0.1,1.1,-,0.1,0.3
Rúben Vezo,1,-,0.1,0.3,0.6,-,0.1,0.3
Karim Rekik,-,-,0.3,0.4,0.4,0.1,0.4,0.5
Jorge Molina,8,2,0.6,0.2,0.8,0.3,0.7,1.4
Óliver Torres,-,3,0.8,1,0.5,-,0.8,0.9
Carles Aleñá,2,2,1.1,1,1.2,-,0.8,1.3
Toni Villa,2,-,0.6,1.1,1.5,0.1,0.9,1.6
Iván Villar,-,-,-,-,-,-,-,-
Luis Suárez,5,1,0.6,1,1.2,0.1,1,1.8
Enes Ünal,4,2,0.5,0.6,1.3,0.2,1.3,2.2
Paco Alcácer,6,4,0.6,0.3,0.3,0.6,0.3,1.1
Samuel Umtiti,-,-,0.1,0.1,0.6,-,-,0.4
Unai López,3,-,0.7,0.6,0.8,-,0.5,0.7
Aitor Ruibal,2,2,0.9,1.3,0.6,0.2,1.3,1.8
Raúl Guti,3,1,0.2,0.8,1.5,-,0.9,1
Luis Rioja,4,2,0.7,1.1,0.8,0.2,0.7,1.4
Jaime Seoane,1,1,0.4,0.7,1.1,-,0.7,1.3
Junior Firpo,1,1,0.7,0.1,0.9,0.4,-,0.9
Fabián Orellana,6,2,1.1,1,1.9,0.2,2,1.7
Rubén Alcaraz,1,-,0.3,0.5,1.5,-,0.5,0.8
Pervis Estupiñán,-,-,0.7,0.4,0.8,0.2,0.7,1.1
Jens Jonsson,-,-,0.3,0.4,0.7,-,0.3,0.6
Antonio Barragán,-,3,0.4,0.4,0.9,0.1,0.3,0.6
Yeremi Pino,3,1,0.4,1.2,0.6,0.1,0.4,1.5
Cristian Tello,5,3,0.7,0.8,0.3,0.1,0.3,0.8
Pablo Ínsua,-,-,0.1,0.2,0.3,0.1,0.1,0.2
Pape Diop,1,1,0.4,0.2,0.6,0.1,0.4,0.7
Munir El Haddadi,4,2,0.5,0.5,1.2,0.3,0.9,0.7
Dani García,-,1,0.3,0.2,0.8,-,0.4,0.3
Rafa Soares,-,1,0.8,0.2,0.1,0.1,0.3,0.5
Edgar Méndez,5,1,0.5,0.5,1.5,0.2,0.8,2
Maxime Gonalons,-,1,0.3,0.7,1.1,0.1,0.7,0.4
Germán Sánchez,3,1,-,-,0.9,0.1,0.1,0.2
Antonio Puertas,3,5,0.5,1.2,0.7,0.4,1.2,2
Diego Costa,2,-,0.6,0.1,0.4,0.7,0.9,1
Álex Remiro,-,-,-,-,0.2,-,-,-
Ángel Montoro,1,1,1,0.2,0.9,-,0.3,0.5
Ander Guevara,1,1,0.5,0.5,0.5,-,0.7,1
Facundo Roncaglia,1,1,0.3,0.4,0.4,-,0.3,0.8
Damián Suárez,1,-,0.6,0.7,1.2,-,0.5,1
Alberto Moreno,-,-,-,0.8,0.6,-,-,-
Pere Milla,4,3,0.4,0.6,1.7,0.2,1,1.9
Marcos de Sousa,4,1,0.3,0.6,1.1,0.3,0.7,1.9
Bruno González,1,-,-,0.1,0.6,-,-,0.3
Fali,-,-,0.2,0.1,0.7,-,0.1,0.3
David Soria,-,-,-,-,0.1,-,-,-
Manu Sánchez,-,4,0.9,0.4,0.5,-,0.4,1.1
Mouctar Diakhaby,1,-,-,0.3,0.3,0.2,-,0.4
Vicente Esquerdo,-,-,0.5,0.5,-,-,0.3,1
Quini,1,-,0.2,0.7,0.5,-,0.8,0.8
Portu,8,3,0.7,0.4,0.7,0.6,0.6,1.1
Domingos Quina,2,-,0.6,0.8,1.3,0.1,1.4,1
Rodrigo Ely,1,-,0.4,0.1,0.3,-,-,0.4
Tomás Pina,1,1,0.2,0.5,0.9,0.1,0.4,0.9
Diego Lainez,-,2,0.6,1.4,1.3,0.1,1.1,1.2
Marvin Park,-,1,0.5,0.5,1.3,-,0.3,1.5
Ivan Saponjic,1,-,-,0.6,1.8,0.4,0.8,1.2
Joseph Aidoo,-,-,0.1,0.1,0.5,-,0.1,0.4
Néstor Araújo,-,-,0.1,0.2,0.1,-,-,0.5
Pedro Mosquera,-,-,0.5,0.4,0.8,-,0.5,0.3
Fernando Pacheco,-,-,-,-,0.1,-,-,-
Sidnei,-,-,-,0.1,0.7,-,0.1,0.5
Jon Moncayola,2,-,0.5,0.2,0.3,-,0.4,0.9
Jon Morcillo,2,2,0.8,0.4,0.5,0.1,0.7,0.8
Andrés Guardado,1,-,0.3,0.5,0.4,-,0.5,0.6
Rubén Yáñez,-,-,-,-,0.3,-,-,0.1
Luuk de Jong,4,-,0.3,0.3,0.9,0.3,0.4,1
Isco,-,2,0.8,1.2,0.7,-,0.7,0.9
Jeremías Ledesma,-,-,-,-,0.2,-,-,0.1
Jon Guridi,-,1,0.2,0.7,0.8,-,0.5,0.8
Allan-Roméo Nyom,-,2,0.5,0.4,0.6,-,0.7,1
Sergio Postigo,-,-,0.1,0.1,0.5,-,-,0.3
Rui Silva,-,-,-,-,0.1,-,-,0.1
