Name,Goals,Assists,KeyP,Drb,Fouled,Off,Disp,UnsTch
Declan Rudd,-,-,-,-,0.3,-,-,-
Ryan Giles,2,-,0.6,0.3,0.2,-,0.2,1.1
Craig Forsyth,-,-,0.6,0.3,0.6,0.2,0.3,0.8
Joel Latibeaudiere,-,-,-,-,0.4,-,-,0.3
Garath McCleary,4,1,0.8,0.4,0.2,0.1,0.5,1
Alex Smithies,-,-,-,-,0.2,-,-,-
Daniel Johnson,4,3,0.7,0.5,0.4,0.1,0.6,1.4
Rhys Norrington-Davies,-,2,0.8,0.6,0.5,-,0.4,1.1
Chiedozie Ogbene,-,-,0.5,1.4,2.2,0.1,1.3,1.5
Shaun Williams,-,2,0.4,0.2,0.7,-,0.3,0.5
Daniel Barden,-,-,-,-,0.5,-,-,-
Lewis Grabban,6,1,0.8,0.6,0.3,0.4,0.5,1.5
Fred Onyedinma,3,2,0.3,0.9,1.3,0.1,1.2,1.9
Ben Sheaf,-,1,0.5,0.4,1,-,0.8,1.6
Nahki Wells,10,3,0.7,0.5,1.2,0.3,0.6,1.9
Keiren Westwood,-,-,0.1,-,0.4,-,-,-
Álex Vallejo,-,1,0.3,0.3,0.5,0.1,0.1,0.4
Joseph Rafferty,-,1,0.6,0.2,0.9,-,0.1,0.3
Chris Brunt,-,-,0.7,0.1,0.4,-,0.3,0.3
Jon Toral,2,1,0.5,0.4,1.1,-,0.8,1.9
Jacob Brown,5,-,0.4,0.6,1,0.3,1.2,2.2
Elliot Lee,1,1,0.5,0.6,0.7,0.1,0.8,1.5
Josef Bursik,-,-,-,-,0.2,-,0.1,-
Michael McGovern,-,-,-,-,0.3,-,-,-
Max Bird,-,-,0.5,0.5,0.2,-,0.5,0.8
Conor Masterson,-,-,0.3,0.3,0.3,-,-,0.3
Matt Penney,-,-,0.6,0.8,0.6,-,0.7,1.2
Jordan Rhodes,7,1,0.3,0.1,0.9,0.2,0.4,0.8
Ryan Schofield,-,-,-,-,0.2,-,-,-
Josh Murphy,2,5,0.7,0.6,0.8,0.2,0.4,1.1
Ben Wilmot,1,1,0.2,0.1,0.2,-,0.1,0.4
Mikel San José,-,1,0.5,0.1,0.3,-,0.1,0.8
Ben Wiles,2,1,0.6,0.7,1.4,0.1,1,1.9
Connor Mahoney,1,1,1.3,0.2,0.8,0.1,0.4,0.4
Cafú,-,2,0.8,0.5,1.7,0.2,1.2,1.3
Julien Da Costa,-,-,0.6,0.6,0.5,0.1,0.4,1.1
Leandro Bacuna,2,1,0.7,0.5,0.4,0.2,0.3,1
Billy Mitchell,1,-,0.2,0.3,0.4,-,0.7,0.9
Connor Malley,-,-,0.3,-,-,-,0.3,0.3
Luke Daniels,-,-,-,-,-,-,-,-
Korey Smith,-,3,0.5,0.2,1.2,-,0.4,0.8
Mads Rasmussen,-,3,0.4,0.4,0.3,0.1,0.3,0.9
David Marshall,-,-,-,0.1,0.1,-,-,-
George Moncur,3,1,0.6,0.3,0.2,-,1,0.9
Jordan Cousins,-,-,0.2,0.3,0.6,0.1,0.2,0.5
Tomás Esteves,1,-,0.4,0.7,0.3,-,0.6,0.7
Tom Carroll,-,1,1.1,0.3,0.5,-,0.6,0.8
Tyrhys Dolan,3,2,0.5,0.8,0.7,-,0.6,1.1
Jordan Shipley,3,1,0.7,0.1,0.2,0.2,0.3,0.8
Christoph Zimmermann,-,-,-,-,0.6,-,-,0.2
Ben Hamer,-,-,-,-,0.5,-,-,-
Chuba Akpom,5,2,0.2,0.3,0.8,0.3,0.5,1.5
Ryan Shawcross,-,-,-,-,-,-,-,-
Martyn Waghorn,5,4,0.6,0.5,0.8,0.6,0.6,1.5
Dominic Ball,1,-,0.4,0.6,0.8,-,0.5,1.5
Viktor Gyökeres,3,-,0.5,0.5,0.7,0.3,0.9,1.6
Teden Mengi,-,-,0.1,-,0.2,-,-,0.9
Lee Gregory,3,1,0.7,0.1,0.7,0.4,0.8,2.3
Maikel Kieftenbeld,-,-,0.3,0.2,0.6,0.1,0.4,1.1
Jayden Stockley,1,-,0.2,0.1,0.8,0.3,0.3,1
Alex Mighten,3,1,0.5,1,1.8,-,1.1,1.8
Aapo Halme,-,1,0.3,0.1,0.4,0.1,0.1,0.6
George Puscas,4,-,0.3,0.4,0.5,0.1,0.6,1.2
Albert Adomah,2,5,0.6,0.6,0.1,0.1,0.6,1
Ivan Sunjic,-,-,0.4,0.2,0.4,-,0.4,1.3
Nuno da Costa,-,-,0.5,2,1,-,-,4
Jack Walton,-,-,-,-,0.3,-,-,-
Djed Spence,1,-,0.4,0.8,0.6,0.1,1.1,1.3
Bradley Collins,-,-,-,-,0.2,-,-,0.1
Shaun MacDonald,-,-,0.2,0.1,0.5,-,0.3,0.5
Joey Pelupessy,-,-,0.2,0.2,0.6,-,0.3,0.4
Carlos Sánchez,-,-,0.1,0.2,0.3,-,0.1,0.4
Riley McGree,1,-,0.7,1.1,0.4,-,0.6,1.7
Sone Aluko,2,1,0.4,0.9,0.5,0.1,0.4,1
Przemyslaw Placheta,1,-,0.7,0.6,0.3,0.1,0.5,1.1
Alen Halilovic,1,-,0.6,1.4,0.8,0.1,0.6,1.2
Tyler Blackett,-,-,0.6,0.6,0.3,0.1,0.6,0.8
John Buckley,1,1,0.7,0.3,0.6,-,0.4,0.8
Brad Potts,5,1,0.3,0.2,0.5,0.2,1.2,1.6
Luke Freeman,1,-,0.9,1,0.8,0.3,1.3,2.3
Freddie Ladapo,9,-,0.4,0.4,0.6,0.3,1,1.8
Henri Lansbury,-,1,0.4,0.2,0.9,-,0.3,0.6
Ben Thompson,3,-,0.1,0.7,1.4,0.1,0.8,1.5
Nathaniel Mendez-Laing,1,1,0.4,0.7,0.2,-,0.3,1.4
Ryley Towler,-,-,-,-,0.7,-,0.3,0.7
Yaya Sanogo,-,-,0.2,0.9,1.2,0.6,0.8,1.6
Paul Gallagher,-,-,0.9,0.2,0.2,0.1,0.2,0.2
Anis Mehmeti,3,1,0.6,1.2,0.3,0.1,1.3,1.7
Sam Surridge,4,1,0.5,0.2,0.7,0.2,0.4,1.1
Taylor Moore,-,-,-,0.1,0.2,-,0.1,0.3
Kelle Roos,-,-,0.1,-,0.1,-,-,-
Ryan Tunnicliffe,2,-,0.5,0.2,0.4,-,0.6,0.7
Ben Jackson,-,-,-,-,2,-,-,-
Greg Cunningham,-,-,0.8,-,0.2,-,0.2,0.4
Jack Clarke,-,1,0.9,0.8,1.2,0.1,0.4,1
Kenneth Zohore,2,-,0.5,0.4,0.9,0.2,0.8,1.7
Saman Ghoddos,3,2,0.7,0.2,0.5,-,0.2,0.9
Mark Harris,3,1,0.4,0.1,0.4,0.4,0.7,1.4
Trevor Clarke,-,-,0.2,0.8,0.7,0.1,0.2,0.3
Tom Bradshaw,4,-,0.2,0.3,0.7,0.1,0.3,1.1
Sean Maguire,3,2,0.6,0.2,1,0.6,0.7,1.4
Josh Harrop,-,-,1.2,0.6,0.8,-,0.4,0.6
Glenn Murray,2,-,0.3,0.1,0.8,0.5,0.6,1.9
Niko Hämäläinen,-,-,0.5,0.4,0.1,-,0.3,0.7
Josh Coburn,1,-,-,-,0.3,-,0.5,0.3
Kilian Ludewig,-,-,0.8,0.8,1,-,0.8,2.5
Aaron Rowe,1,1,0.4,0.9,0.7,0.1,0.7,1.5
Steve Seddon,-,1,0.7,-,0.6,0.4,0.1,0.6
Angus Gunn,-,1,0.1,-,0.1,-,-,-
Anthony Gordon,-,-,0.7,0.9,1.5,0.2,0.6,1.6
Joe Morrell,-,-,0.4,-,0.3,-,0.1,0.5
Stewart Downing,-,2,0.7,-,0.1,-,0.2,0.2
Marcel Ritzmaier,-,-,1.3,-,1,-,-,1.3
Zach Jeacock,-,-,-,-,0.5,-,-,-
Michael Rose,-,1,0.3,0.2,0.2,-,0.2,0.2
Jack Wilshere,1,1,0.5,0.7,1.1,-,0.9,0.8
George Evans,-,-,-,-,-,-,-,0.2
Steven Sessegnon,-,1,0.4,0.2,0.6,0.1,0.3,0.7
Jordan Williams,-,1,0.3,0.4,0.3,-,0.3,0.8
Cameron Dawson,-,-,-,-,-,-,-,0.1
Elias Kachunga,-,2,0.7,0.4,1.1,0.2,0.5,0.9
Isaac Success,1,-,0.4,0.5,1.6,0.1,0.6,2.3
Yan Dhanda,1,3,0.5,0.5,0.8,0.1,0.8,1.1
Ben Wilson,-,-,-,-,0.1,-,-,0.1
Isaiah Brown,-,1,0.5,0.5,0.3,0.1,0.6,1.4
Patrick Roberts,1,1,0.7,1.5,1.1,0.1,1.6,1.1
Han-Noah Massengo,-,-,0.1,0.9,1.9,-,1,1.2
Corry Evans,-,2,0.2,0.1,0.5,-,0.3,0.8
James Shea,-,-,-,0.1,0.3,-,0.1,0.1
Liam Shaw,1,-,0.3,0.4,0.6,-,0.4,1.4
Yan Valery,-,-,-,1,0.3,0.1,1,0.6
Elliot Simoes,1,-,0.4,0.1,0.8,0.1,0.6,1.5
Herbie Kane,-,-,0.6,0.1,0.6,-,0.4,0.6
Josh Eccles,-,-,0.1,0.4,1,-,0.4,1.1
Kazenga LuaLua,2,2,0.4,0.5,1,0.1,1,0.9
Alex Pattison,-,-,0.2,0.3,0.8,-,0.5,0.7
Daryl Horgan,-,2,0.8,0.5,0.3,0.2,0.8,1.3
Liam Walsh,-,-,0.3,1,-,-,-,0.3
Rolando Aarons,-,-,0.5,0.7,0.6,0.1,0.9,2.4
Kasey Palmer,1,-,0.7,0.8,1,0.2,0.8,1.5
Lee Gregory,1,-,0.5,0.7,1,0.3,1.3,1.7
Marko Marosi,-,-,-,0.1,0.2,-,-,0.1
Shane Long,2,-,-,0.1,0.7,0.5,0.3,1.3
Alex Scott,-,-,0.3,1.7,2,-,1.3,2.7
Jaidon Anthony,-,1,0.2,0.6,-,-,-,0.2
Josh Tymon,-,1,0.5,0.5,0.2,0.1,0.7,0.8
Josh Pask,-,-,0.1,0.2,0.3,0.1,0.3,0.6
Mike te Wierik,-,-,-,0.3,0.3,-,0.3,0.3
Harry Chapman,-,1,1,0.4,0.2,-,0.4,0.8
Bradley Dack,3,-,0.5,0.3,0.9,0.6,0.6,1.3
Ashley Fletcher,2,1,0.3,0.1,0.3,0.3,-,1.6
Emil Riis Jakobsen,2,1,0.4,0.6,0.6,0.5,0.8,1.7
Scott Hogan,7,-,0.5,0.3,0.6,0.7,0.5,2.1
Harry Arter,-,-,0.7,0.1,0.5,-,0.1,0.5
Lewis Wing,2,-,0.3,0.1,0.6,-,0.8,0.9
Marc Navarro,-,1,0.3,-,0.3,-,-,0.2
Jón Dadi Bödvarsson,1,2,0.2,0.3,0.6,0.2,0.7,1.7
Jasper Moon,-,-,-,0.3,0.7,-,-,1
Rabbi Matondo,1,-,0.4,1.2,0.9,-,1.6,1.8
Jayson Molumby,-,1,0.3,0.4,0.8,-,0.5,1.1
Nathan Baker,-,1,0.7,-,1.3,-,0.3,-
Troy Parrott,-,-,0.5,1.2,0.7,0.2,1.4,2.3
Joshua King,-,-,0.7,0.8,0.3,0.3,1.8,2.5
Marcus Forss,8,1,0.2,0.1,0.3,0.1,0.3,0.7
Nnamdi Ofoborh,-,-,0.3,0.9,0.6,-,0.8,0.4
Jan Zamburek,-,1,0.3,0.2,0.2,-,0.7,0.5
Adama Diakhaby,-,1,0.5,0.5,0.8,0.2,0.5,1.3
Fisayo Dele-Bashiru,-,-,0.1,1.9,0.6,0.1,1,1.8
Britt Assombalonga,5,-,0.2,0.5,0.9,0.6,1.4,2.3
Andre Gray,5,1,0.4,0.2,0.2,0.6,0.4,1.2
Tom Bayliss,1,-,0.1,-,0.3,-,-,0.5
Luke Thomas,-,-,0.4,0.7,0.7,0.1,0.4,1.4
Jordan Hugill,4,-,0.2,-,0.4,0.3,0.5,1
Adam Idah,3,1,0.4,0.6,0.1,0.3,0.4,1.3
Lewis Gibson,-,-,0.2,0.1,1,-,0.2,0.8
Sam Vokes,-,-,0.1,0.1,0.5,0.3,0.2,0.6
Marcus Bettinelli,-,-,-,-,0.1,-,-,-
Rodrigo Riquelme,1,-,0.4,0.6,0.6,-,0.4,1.2
Danny Ward,1,1,0.5,0.2,0.2,-,0.3,1.2
Mads Bidstrup,-,-,0.2,0.3,0.2,-,-,0.2
Danny Simpson,-,-,0.3,0.3,0.5,-,-,1.5
Joseph Hungbo,-,-,0.4,0.4,1.2,0.2,0.8,0.4
Dominik Frieser,3,2,0.6,0.1,0.5,0.3,0.5,1.3
Mickel Miller,-,-,0.4,1,1.2,0.1,1.6,1.7
Jiri Skalak,-,-,-,-,1,-,-,0.3
Bali Mumba,-,-,0.3,0.3,0.5,-,-,0.5
Jamie Allen,1,-,0.6,0.3,0.6,0.1,0.4,1.5
Liam Cullen,1,-,0.2,0.3,1.3,0.6,0.9,1.3
Kieran Sadlier,1,1,0.2,0.4,0.3,-,0.5,0.7
George Thomas,-,1,0.4,0.1,0.5,0.1,0.5,0.5
Kyle Vassell,-,-,0.4,0.6,0.7,0.4,0.9,1.8
Jonathan Leko,-,-,0.4,1.4,0.6,0.6,1.3,1.9
Duane Holmes,1,-,0.4,0.5,0.3,-,0.5,1.1
Patrick Roberts,-,-,1,1.1,0.7,0.2,0.9,0.8
Lyle Taylor,4,-,0.5,0.3,0.6,0.3,0.8,1.5
Macauley Bonne,3,1,0.3,0.1,0.2,0.5,0.4,1
Fouad Bachirou,-,-,-,-,-,-,-,2
Alexander Tettey,-,1,0.1,0.3,0.2,-,0.1,0.2
Nick Freeman,-,-,0.1,0.3,-,-,-,1.1
Rekeem Harper,-,-,0.1,0.7,0.9,0.1,0.3,0.9
Morgan Whittaker,1,-,0.1,0.6,1,0.2,0.7,1.7
Stipe Perica,1,-,0.2,0.1,0.3,0.2,0.3,0.4
Tommy Conway,1,-,-,0.6,1,0.6,0.4,1.8
Elliott Bennett,-,-,0.1,0.1,0.7,-,-,0.2
Scott Kashket,4,-,0.4,0.2,1.1,0.4,0.6,1.9
Louie Sibley,1,-,0.2,0.4,0.8,0.1,0.6,1.3
Tom Ince,-,-,0.4,0.3,0.9,-,1.3,1.7
Billy Jones,-,-,-,-,0.4,-,-,0.4
Tom Ince,-,-,0.1,0.3,0.4,0.1,0.4,0.1
Dominic Thompson,-,-,-,0.3,0.5,-,0.8,0.5
Kornell MacDonald,-,-,0.1,0.4,0.6,-,0.4,0.6
Hayden Carter,-,-,-,-,-,-,-,-
Hayden Muller,-,-,-,-,-,-,-,-
Nico Gordon,-,-,-,0.5,-,-,-,0.5
Beni Baningime,-,-,0.5,1,2,-,-,0.5
Kaide Gordon,-,-,-,-,-,-,-,-
Shane Ferguson,-,-,0.2,0.2,0.2,-,0.2,0.2
Jack Marriott,1,-,0.3,-,-,-,0.3,2
Patrick Jones,-,-,-,0.5,0.5,-,1,0.5
Sam Pearson,-,-,0.2,0.4,1.2,-,0.6,1.2
Joe Wildsmith,-,-,-,-,0.1,-,-,-
Victor Adeboyejo,2,-,0.2,0.5,0.5,0.1,1.4,2
Alex Pritchard,-,-,0.7,0.2,1.2,-,0.8,1.3
Adam Clayton,-,-,0.2,0.2,0.6,-,0.4,0.5
Glenn Murray,-,-,-,0.2,0.6,0.2,0.8,0.4
Demeaco Duhaney,-,-,0.1,0.2,0.8,0.2,0.3,0.6
Morgan Whittaker,-,-,0.2,0.7,0.6,0.1,1,0.8
Paul Smyth,-,-,-,-,0.7,-,-,-
Andre Green,-,-,0.5,0.4,0.6,0.2,0.5,1
Sam Baldock,-,2,0.5,0.2,0.4,0.2,0.3,0.8
Tashan Oakley-Boothe,-,-,0.3,0.3,0.9,0.1,0.3,1
Miguel Ángel Guerrero,-,-,0.7,1,0.1,0.1,1.3,1.9
Aynsley Pears,-,-,-,-,0.3,-,-,-
Matt Bloomfield,1,-,0.1,0.1,0.4,-,0.6,0.8
Florian Jozefzoon,-,1,0.3,0.5,0.3,0.2,0.4,1.2
Viktor Gyökeres,-,-,0.1,0.5,0.4,0.1,0.7,1.1
George Hirst,-,-,0.1,0.2,0.7,0.2,0.4,1
Billy Bodin,-,-,-,1,-,0.3,0.3,1.3
Saïd Benrahma,-,-,1,1,-,-,0.5,1
Lee Tomlin,1,-,-,1,1.2,-,0.4,0.6
Faysal Bettache,-,-,-,0.2,-,-,0.5,0.3
Max Watters,-,-,0.3,-,-,0.7,0.3,1.3
Finley Stevens,-,-,-,-,-,-,-,-
Jonathan Williams,-,-,0.3,0.3,0.9,-,0.8,0.4
Onel Hernández,-,-,0.4,0.3,0.6,0.2,0.9,1
Hayden Coulson,-,-,0.3,0.6,1.1,0.1,0.9,1.2
Opi Edwards,-,1,0.3,0.3,0.3,-,-,0.8
Sorba Thomas,-,-,0.3,0.1,-,0.1,0.1,0.9
Daniel Phillips,-,-,0.5,-,-,-,-,-
Wayne Routledge,-,-,0.3,0.2,0.3,0.8,0.7,1.4
Amadou Bakayoko,-,-,0.2,0.1,0.1,0.1,0.2,0.8
Kieran Phillips,-,-,0.2,0.2,0.4,-,0.2,0.4
Dejan Tetek,-,-,0.4,0.3,0.3,-,0.4,0.3
Rubin Colwill,-,-,0.2,0.2,0.5,0.3,1,1.3
George Miller,-,-,-,0.2,0.6,0.2,0.2,0.6
Scott High,-,-,0.2,0.2,0.3,-,0.3,0.4
Christian Norton,-,-,0.2,0.2,0.8,0.2,0.5,1.8
Sam Folarin,-,-,-,0.5,0.5,-,-,1
Gavin Whyte,-,-,0.1,-,0.3,-,0.4,0.4
Ajani Burchall,-,-,-,-,2,-,-,1
Sol Bamba,-,-,-,-,-,-,-,-
Patrick Schmidt,-,-,0.3,-,0.1,0.3,-,0.4
Daniel Crowley,-,-,0.3,-,-,-,0.3,0.7
Jack Stretton,-,-,-,-,-,-,-,0.8
Jordan Lawrence-Gabriel,-,-,-,-,1,-,1,1
Stephen Duke-McKenna,-,-,-,-,-,-,-,1
Darius Charles,-,1,0.2,-,1.4,0.2,0.4,0.4
Charlie Kelman,-,-,0.1,0.1,0.1,-,0.4,0.4
Tyler Burey,-,-,0.2,0.1,0.5,0.1,0.4,0.2
Will Bapaga,-,-,-,-,1,-,0.5,1
Sam Bell,-,-,0.3,-,-,-,0.3,0.5
Louie Watson,-,-,-,0.2,0.2,0.1,-,0.3
Sam Cosgrove,-,-,0.2,-,0.6,0.4,0.2,1.1
Jack Marriott,-,-,0.2,0.3,0.3,-,0.4,0.8
Liam Kitching,-,-,-,-,-,-,-,-
Jordan Zemura,-,-,-,-,0.5,-,-,0.5
Matty Daly,-,-,-,0.2,-,-,0.2,0.4
Daniel Butterworth,-,-,-,1,-,-,1,2
Jordon Ibe,-,-,-,-,-,-,-,-
Alex Samuel,-,-,0.1,-,0.6,0.1,0.5,1.6
Jordan Garrick,-,-,0.3,0.3,0.3,0.3,2,0.7
Danny Hylton,-,-,0.1,0.3,0.7,0.4,0.8,2.1
Jahmal Hector-Ingram,-,-,-,0.1,-,0.3,0.1,0.6
Brandon Cooper,-,-,-,-,-,-,-,-
Femi Azeez,-,-,-,-,-,-,-,-
Gavin Kilkenny,-,-,-,-,-,-,-,-
Hayden Hackney,-,-,-,-,-,-,-,-
Jayden Mitchell-Lawson,-,-,-,-,-,-,-,-
Nnamdi Ofoborh,-,-,-,-,-,-,-,0.3
Oliver Cooper,-,-,-,-,-,-,-,0.3
Reece McAlear,-,-,-,-,-,-,-,-
Tennai Watson,-,-,-,-,-,-,1,-
Ignacio Pussetto,-,-,-,-,-,1,-,-
Jack Robinson,-,-,-,-,-,-,-,-
Ryan Stirk,-,-,0.5,-,1,-,0.5,0.5
Tyrese Omotoye,-,-,-,-,-,-,0.3,0.3
Sam Nombe,-,-,0.1,0.1,0.1,0.5,0.7,1.1
Saikou Janneh,-,-,0.3,-,0.5,-,0.3,0.5
Will Swan,-,-,-,-,-,-,-,0.5
Alex Hunt,-,-,0.3,-,-,-,-,0.7
Amari Miller,-,-,0.4,-,0.6,-,0.8,2.4
Wesley Jobello,-,-,-,-,-,-,0.3,0.3
Marley Watkins,-,-,-,-,0.5,-,-,2
Maurizio Pochettino,-,-,-,-,-,-,1,-
Thibaud Verlinden,-,-,-,-,-,-,1,-
Gervane Kastaneer,-,-,-,-,-,-,-,1
Festy Ebosele,-,-,0.3,-,-,-,-,1
Jordan Morris,-,-,-,-,-,0.5,0.5,1.3
Adan George,-,-,-,-,-,-,-,1
Josh Parker,-,-,0.3,-,-,-,0.3,-
Luke Brennan,-,-,-,-,-,-,-,-
Jordan Thompson,-,-,-,-,-,-,-,-
Aaron Pressley,-,-,-,-,-,0.5,-,-
Dion Pereira,-,-,-,-,-,-,-,-
Jaden Brown,-,-,0.1,-,0.4,0.3,0.3,0.7
Mamadi Camara,-,-,-,-,-,-,-,-
Jayden Onen,-,-,-,-,1,-,1,-
Owura Edwards,-,-,-,0.3,1.3,-,0.3,3.3
Paul Arriola,-,-,-,-,-,-,-,0.5
Maxwell Haygarth,-,-,-,-,-,-,1,-
Connor Ripley,-,-,-,-,-,-,-,-
Cameron Cresswell,-,-,-,-,-,-,-,1
Brahima Diarra,-,-,-,-,-,-,2,1
Keyendrah Simmonds,-,-,-,-,-,-,-,1
Joe Williams,-,-,-,-,1,-,-,1
Joel Pereira,-,-,-,1,0.5,-,-,-
Luke Southwood,-,-,-,-,-,-,-,-
Connal Trueman,-,-,-,-,-,-,-,-
Mark Travers,-,-,-,-,-,-,-,-
