Name,Goals,Assists,KeyP,Drb,Fouled,Off,Disp,UnsTch
Eddie Nketiah,2,1,0.5,0.4,0.6,-,0.3,0.8
Michy Batshuayi,2,1,0.5,0.6,0.3,0.6,1.2,1.4
Hélder Costa,3,3,0.4,0.9,0.8,0.1,0.9,2
Billy Gilmour,-,-,0.6,0.2,0.4,-,-,0.4
Kevin Long,-,-,0.1,-,0.3,-,-,0.1
Andy Carroll,1,-,0.1,0.1,0.6,0.2,0.2,1
Fábio Silva,4,3,0.3,0.2,0.7,0.2,0.7,1.4
Anthony Gordon,-,-,0.3,0.7,0.7,0.3,0.7,1.7
James McCarthy,-,-,0.3,0.1,0.3,-,0.1,0.6
Kieran Gibbs,-,-,0.4,0.2,0.2,-,0.1,0.9
Matthew Longstaff,-,-,0.4,0.4,1,-,0.2,0.2
Jean-Philippe Mateta,1,-,0.1,0.4,0.1,0.7,0.7,1.4
Fabian Delph,-,-,0.3,0.9,0.9,-,-,0.5
Jakub Moder,-,-,0.3,0.8,0.3,0.2,0.8,1.2
Dale Stephens,-,-,-,0.1,0.3,-,0.7,0.4
Aaron Connolly,2,1,0.4,0.3,0.9,0.5,0.5,1.6
Sead Kolasinac,-,-,-,-,1,-,-,-
Jay Rodriguez,1,2,0.2,0.4,0.6,0.5,0.7,1.6
Alireza Jahanbakhsh,-,1,0.5,0.5,0.2,-,0.3,0.6
Axel Tuanzebe,-,-,-,-,0.2,-,0.1,0.2
Sidnei Tavares,-,-,-,0.5,1.5,-,1.5,1
Oliver Burke,1,1,0.6,0.6,0.2,0.1,1.1,1.9
Jack Butland,-,-,-,-,-,-,-,-
Joseph Willock,-,-,0.3,0.6,0.6,-,0.4,1.9
Pablo Hernández,-,2,0.4,0.6,0.4,-,0.1,0.6
Nathan Tella,1,1,0.3,0.6,1.3,0.3,1.3,1.9
Vitinha,-,1,0.6,0.4,0.3,0.1,0.2,0.9
Davy Pröpper,-,-,-,0.3,-,-,0.7,0.3
Niall Huggins,-,-,-,-,-,-,-,-
Ruben Loftus-Cheek,-,-,-,-,2,-,1,2
John Lundstram,-,2,0.7,0.5,0.7,-,0.7,1
Ian Poveda-Ocampo,-,-,0.4,0.9,0.4,0.1,1.1,0.9
Niels Nkounkou,-,-,-,1,-,-,0.5,1.5
Carney Chukwuemeka,-,-,-,-,-,-,-,0.5
Maxime Le Marchand,-,-,-,-,0.5,-,-,-
Ibrahima Diallo,-,-,0.4,0.5,0.5,-,0.7,0.9
Rekeem Harper,-,-,-,1,-,-,-,1
Branislav Ivanovic,-,-,0.1,-,0.3,0.1,-,0.1
Brandon Williams,-,-,0.3,0.5,0.8,-,0.3,0.5
Lee Peltier,-,-,0.3,0.3,-,-,-,0.8
William Smallbone,-,-,-,-,0.7,-,0.7,0.7
Dwight Gayle,1,1,0.3,0.1,0.3,0.2,0.1,0.4
Andriy Yarmolenko,-,1,0.3,0.4,0.4,0.3,0.7,0.8
Morgan Sanson,-,-,0.1,0.4,0.9,0.2,0.3,1.1
Reiss Nelson,-,-,-,0.5,0.5,-,1,-
Billy Sharp,3,-,0.3,0.3,0.9,0.7,1,1.1
Jacob Ramsey,-,-,0.3,0.3,0.5,0.1,0.5,0.6
Antwoine Hackford,-,-,-,-,-,-,-,-
Divock Origi,-,-,0.2,-,0.1,-,0.6,0.4
Hamza Choudhury,-,-,-,-,0.2,-,-,0.6
Kamil Grosicki,-,1,1,-,-,-,0.3,0.7
Alex Oxlade Chamberlain,1,1,0.2,0.1,0.1,-,0.4,0.5
Jamie Shackleton,-,-,0.2,0.2,0.2,0.1,0.1,0.5
Mark Noble,-,-,0.2,0.1,0.4,-,0.3,0.2
Shkodran Mustafi,-,-,-,-,-,-,-,-
Rhian Brewster,-,-,0.4,0.3,0.5,0.1,0.7,0.7
Kepa Arrizabalaga,-,-,-,-,-,-,-,0.3
Demarai Gray,-,-,-,-,-,-,-,1
Hannibal Mejbri,-,-,-,1,1,-,-,-
Nathan Broadhead,-,-,-,-,-,-,-,-
Jake Livermore,-,-,0.3,0.1,0.4,-,0.4,0.8
Charlie Austin,-,-,-,0.2,0.4,0.2,0.4,0.8
Karlan Grant,1,-,0.1,0.4,0.6,0.3,0.8,1.5
Eric García,-,-,0.2,-,0.3,-,-,0.7
Yan Valery,-,-,0.3,-,0.3,-,1.7,2
Islam Slimani,-,-,1,-,-,-,-,1
Kyle Edwards,-,-,0.2,0.2,0.2,-,0.2,0.2
Denis Odoi,-,-,0.3,0.3,1.3,0.3,0.7,0.3
Hal Robson-Kanu,2,-,0.3,0.3,0.5,0.2,0.8,1.6
José Izquierdo,-,-,-,-,-,-,-,1
Andi Zeqiri,-,-,0.1,0.1,0.2,-,0.1,0.9
Neeskens Kebano,-,-,0.2,0.6,0.2,0.2,0.4,1.4
Mat Ryan,-,-,-,-,-,-,-,-
Romaine Sawyers,-,-,0.3,0.4,0.7,-,0.5,0.7
Shane Long,-,-,-,0.2,0.5,0.3,0.6,0.5
Joshua King,-,-,-,0.4,0.1,0.3,0.5,0.8
Josh Onomah,-,-,0.1,0.2,-,-,0.8,0.8
Marek Rodák,-,-,-,-,-,-,-,-
Martin Kelly,-,-,-,-,-,-,-,-
Wes Morgan,-,-,-,-,-,-,-,-
Zack Steffen,-,-,-,-,-,-,-,-
Michael Hector,-,-,0.3,0.8,0.8,-,-,0.8
Felipe Anderson,-,-,-,-,-,-,-,-
Mamadou Sakho,-,-,-,-,0.3,-,0.3,0.8
Caleb Watts,-,-,-,-,0.3,-,0.3,0.3
Jonjoe Kenny,-,-,-,-,-,0.3,-,0.8
Phil Jagielka,-,-,-,-,0.1,-,-,0.3
Daniel N'Lundulu,-,-,0.1,0.2,-,0.1,0.2,0.5
Leif Davis,-,-,-,-,-,-,0.5,0.5
Oskar Buur,-,-,-,-,-,-,1,-
Iliman Ndiaye,-,-,-,-,-,-,-,1
Thakgalo Leshabela,-,-,-,-,-,-,1,-
Shola Shoretire,-,-,-,-,-,-,-,1
Robert Snodgrass,-,-,-,-,0.3,-,-,-
Dane Scarlett,-,-,-,-,-,-,-,-
Elliot Anderson,-,-,-,-,-,-,-,-
Femi Seriki,-,-,-,-,-,-,-,-
Jaden Philogene-Bidace,-,-,-,-,-,1,-,-
Jayson Molumby,-,-,-,-,-,-,-,-
Jean-Philippe Gbamin,-,-,-,-,-,-,1,-
William Fish,-,-,-,-,-,-,-,-
Moise Kean,-,-,-,-,-,-,-,0.5
Lewis Richardson,-,-,-,-,-,-,-,-
Reda Khadra,-,-,-,-,-,-,-,-
Michael Obafemi,-,-,0.3,-,0.8,-,0.5,0.3
Wesley,-,-,-,-,0.3,-,-,0.3
Patrick Cutrone,-,-,-,-,0.5,-,-,0.5
Konstantinos Tsimikas,-,-,-,-,-,-,-,0.5
Aboubakar Kamara,-,-,0.5,0.4,0.3,-,0.7,1.2
Josh Benson,-,-,-,0.3,0.2,-,0.7,0.7
Liam Delap,-,-,-,-,-,-,1,3
Joel Mumbongo,-,-,-,-,0.5,0.3,0.3,0.3
Lys Mousset,-,-,0.3,0.4,0.2,0.4,0.8,1.1
Cenk Tosun,-,-,0.2,-,-,-,-,0.2
Adrián,-,-,-,-,-,-,-,-
Tyrese Francois,-,-,-,-,-,-,-,-
Theo Walcott,-,-,-,-,-,-,-,1
Neil Taylor,-,-,-,-,-,-,-,-
Jake Vokins,-,-,1,-,-,1,-,-
Will Norris,-,-,0.5,-,-,-,-,-
Bailey Peacock-Farrell,-,-,-,-,0.3,-,-,-
Allan Tchaptchet,-,-,-,-,-,-,-,1
Odion Ighalo,-,-,-,-,-,-,2,1
Alexandre Jankewitz,-,-,-,-,0.5,-,-,0.5
Willy Caballero,-,-,-,-,-,-,-,-
Kayne Ramsay,-,-,-,-,-,-,-,-
