Name,Goals,Assists,KeyP,Drb,Fouled,Off,Disp,UnsTch
Kristijan Bistrovic,2,-,0.3,0.2,-,-,-,0.3
Mikhail Tikhonov,-,-,0.4,0.2,-,-,-,0.8
Elmir Nabiullin,-,1,0.4,0.1,0.6,0.1,0.2,0.8
Gabriel Iancu,-,-,-,0.3,0.2,-,0.7,0.7
Maksim Glushenkov,-,-,0.6,0.4,-,-,0.2,0.2
Kirill Folmer,-,-,0.8,0.3,0.5,0.2,0.2,0.9
Leon Musaev,-,-,0.1,0.3,0.6,-,0.2,0.2
Oleg Ivanov,-,1,0.2,0.3,0.5,-,0.6,0.4
Aleksandr Denisov,-,-,-,-,0.3,-,0.1,0.3
Maksim Barsov,1,-,0.3,-,-,0.3,-,0.5
Nicholas Lawrence Anwan,-,-,-,1,3,-,2.5,3
Evgeni Pesegov,-,-,0.4,0.1,0.9,-,0.4,0.4
Yuri Bavin,-,-,0.3,0.4,1.3,-,1.2,1.9
Yuri Bavin,-,-,0.6,0.4,1,-,1.4,0.9
Senin Sebai,-,1,0.6,0.5,0.9,0.6,0.6,1.5
Igor Konovalov,-,-,0.2,0.1,0.4,-,0.2,0.3
Varazdat Haroyan,-,-,-,0.4,0.5,-,-,0.8
Kirill Panchenko,2,-,0.4,0.3,0.5,0.2,0.6,1.2
Lechii Sadulaev,1,-,0.3,0.4,1,0.1,0.4,1.2
Dmitriy Stotskiy,1,-,0.2,-,0.2,-,0.3,0.2
Eduard Spertsyan,-,-,0.4,-,-,-,1,-
Aleksey Evseev,1,-,0.2,0.2,0.4,0.1,0.2,0.4
Kamil Mullin,3,-,0.6,0.3,0.4,0.2,0.8,1.4
Islambek Kuat,-,-,0.5,0.2,0.3,-,0.3,0.5
Catalin Carp,-,-,0.2,-,0.9,-,0.4,0.2
Azat Bayryev,-,-,0.2,0.1,0.1,-,-,0.1
Zaurbek Pliev,-,-,0.1,-,0.3,0.1,0.1,-
Bruno Fuchs,-,-,-,-,-,-,-,-
Evgeni Markov,-,1,0.1,0.1,0.3,0.6,0.4,1.1
Danil Prucev,-,-,0.6,0.3,0.5,0.1,0.5,0.4
Andrés Ponce,2,-,0.5,0.1,0.8,0.4,1.1,1.6
Artur Sokhiev,-,1,0.3,-,-,0.7,-,0.7
Lovro Bizjak,1,1,0.7,0.3,0.1,1.1,0.7,1.4
