Name,Goals,Assists,KeyP,Drb,Fouled,Off,Disp,UnsTch
Rafael Barbosa,3,2,0.7,0.7,1,0.2,1.1,1.8
Lucas Áfrico,1,-,0.2,0.1,1.1,-,0.1,0.4
Eber Bessa,-,-,0.6,0.9,1.8,-,0.6,1.1
Jaquité,1,-,0.2,0.4,1.4,-,0.9,0.9
Andraz Sporar,3,-,0.5,0.4,0.9,0.5,0.4,1.3
Rui Costa,4,-,0.6,0.4,0.8,0.3,0.4,1.1
Leonardo Campana,2,-,0.1,0.1,0.2,0.2,0.3,1
Ryotaro Meshino,3,-,0.5,0.4,0.6,-,0.6,0.6
Gustavo Assunção,1,-,0.2,0.3,0.9,-,0.3,0.6
João Lucas,-,-,-,0.4,1.4,-,0.1,0.6
Abdullahi Ibrahim Alhassan,-,1,0.3,0.1,0.6,-,0.1,0.5
Abdul Mumin,-,-,-,0.1,0.6,-,0.2,0.7
Júlio César,-,-,-,-,0.4,-,0.2,0.4
Filipe Melo,-,-,0.1,-,0.6,-,-,0.2
Lucas,-,-,-,-,-,-,-,-
Bura,-,-,0.1,0.1,0.4,-,0.1,0.6
Madi Queta,-,2,0.4,0.7,1.8,0.3,0.6,1.6
Ali Alipour,2,1,0.4,0.1,0.7,0.3,0.2,1
Arcanjo,-,-,0.2,0.9,1,-,0.5,0.4
Nathan,-,1,0.2,0.8,0.1,-,0.5,0.3
Patrick,1,-,0.2,0.4,0.7,0.2,0.6,1
Bruno Tabata,-,2,0.4,0.6,1.2,0.1,1.1,1.1
Guedes,-,1,0.6,0.1,0.8,0.4,0.5,0.7
Diogo Calila,-,1,0.6,0.2,1.1,0.1,0.2,0.8
Sebastián Pérez,2,1,0.2,-,0.3,-,-,0.3
Júlio César,-,-,1.4,0.6,0.4,-,0.7,0.7
Alex Pinto,-,-,0.5,0.1,0.5,0.1,0.5,0.9
Matheus Silva,-,-,0.2,0.4,2.3,0.1,0.3,0.5
Franco Cervi,-,-,0.7,0.4,1,0.2,0.6,1.1
Henrique Trevisan,-,-,0.3,-,-,-,-,-
Costinha,-,2,0.8,0.6,0.7,-,0.7,0.8
Andrijia Lukovic,1,-,0.2,0.1,0.5,-,-,0.4
Lucas Kal,-,-,0.3,0.2,0.3,-,0.2,0.4
Miguel Reisinho,-,-,0.8,0.3,0.5,-,-,1
Heriberto Tavares,2,1,0.4,0.4,1,0.3,0.2,1
Edwin Herrera,-,-,0.3,0.3,0.3,0.1,0.1,0.5
Chico Ramos,1,-,0.6,-,2,0.1,0.7,1.2
Vincent Koziello,-,1,0.6,0.8,0.6,-,0.7,0.6
Pedrinho,-,-,0.1,0.9,0.7,-,0.8,0.6
André Horta,1,1,0.4,0.7,0.7,-,0.3,0.9
Diogo Queirós,-,-,-,-,0.2,0.1,-,0.1
Vitor Carvalho,-,1,0.3,0.1,0.3,-,0.1,1
Ruben Lameiras,1,2,0.5,0.5,0.5,0.1,0.6,1
Kanya Fujimoto,1,1,0.5,0.5,0.4,0.1,0.4,0.9
Hélder Sá,-,-,-,0.5,-,-,1,0.5
João Pereira,-,-,0.3,0.2,0.2,-,0.5,0.2
Bruno Ramires,1,-,0.3,-,0.2,0.1,0.1,0.3
Ferro,-,-,0.3,-,-,-,-,-
João Pedro,5,-,0.1,0.2,0.8,0.1,0.4,0.9
Francisco Conceição,-,-,0.1,0.6,0.9,-,0.4,0.4
Pierre Sagna,-,2,0.1,0.1,0.2,-,0.1,0.1
André Pereira,-,-,0.2,0.4,1,0.6,0.5,1.1
Chiquinho,2,-,0.3,0.6,0.4,-,0.2,0.4
Henrique,-,-,0.5,0.4,0.2,-,0.2,0.5
Franck-Yves Bambock,-,-,0.2,0.3,1.8,-,0.3,0.8
Denis Poha,-,-,0.4,0.1,0.4,-,0.1,0.4
Tiago Almeida,-,-,0.1,0.3,0.4,-,0.2,0.7
Dor Jan,1,1,0.3,0.2,0.4,0.1,0.3,0.6
Ruben Del Campo,-,1,0.2,-,0.8,0.4,0.4,0.6
Bozhidar Kraev,1,-,0.1,0.4,0.6,0.2,0.2,0.5
Gergely Bobal,-,-,-,0.5,-,-,-,-
João Victor,1,-,-,0.8,0.5,-,0.4,1.3
Danny Henriques,-,-,-,0.1,0.6,0.1,-,0.5
Tim Hall,-,-,-,-,-,-,-,-
Felipe Anderson,-,-,0.4,0.2,0.2,-,-,0.6
Bruno Duarte,3,1,0.2,0.2,0.4,0.4,0.3,0.8
Naoufel Khacef,-,-,0.4,0.4,0.9,0.1,0.6,1.1
Ibrahima Camará,-,-,0.2,0.3,0.4,-,0.2,0.4
Ukra,1,1,0.4,0.3,0.9,-,0.5,0.6
Matheus Reis,-,-,0.1,0.3,0.5,-,0.1,0.2
Lucas,-,1,0.4,0.5,0.7,-,1,1.6
Eduardo Quaresma,-,-,-,0.5,0.5,-,0.5,1
Cássio Scheid,-,-,0.2,-,0.4,0.1,0.1,0.1
Welinton Júnior,-,-,0.3,0.2,1.5,0.4,0.7,1.3
Francisco Teixeira,2,-,0.1,0.3,0.9,0.2,0.3,0.8
Jorge Benguché,-,1,0.5,0.4,0.9,0.3,0.5,1.6
Dyego Sousa,-,-,0.8,0.4,1.2,0.2,0.8,2.2
Henrique Gomes,-,-,0.2,0.3,0.5,-,0.3,0.5
