Name,Team,Age,Main_role,Secondary_role,third_role,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS%,AerialsWon,MotM,Rating
Niall McGinn,Aberdeen, 33, AM(R),,,12(13),1032,-,1,2,-,0.9,80.3,0.2,-,6.39
Michael Johnston,Celtic, 22, Midfielder,,,2(8),246,-,1,-,-,0.7,76.4,-,-,6.39
Joe Lewis,Aberdeen, 33, GK,,,35,3150,-,-,-,-,-,50.2,0.2,1,6.39
James Brown,St. Johnstone, 23, Defender,,,4(1),369,-,-,-,-,0.2,65.8,1.6,-,6.39
Marvin Bartley,Livingston, 34, DMC,,,32(1),2782,1,1,12,-,0.2,65.5,1.6,-,6.38
Josh Reid,Ross County, 19, D(L),,,17(3),1527,-,-,3,1,0.2,76,1.2,-,6.37
Lewis Smith,Hamilton Academical, 21, Midfielder,,,3(2),317,-,-,-,-,0.4,62.9,0.4,-,6.37
Billy Mckay,Ross County, 32, AM(C),FW,,12(14),1145,5,-,-,-,1.1,78.2,1.1,1,6.37
Kristian Dennis,St. Mirren, 31, FW,,,4(8),379,3,1,-,-,1.8,79.4,0.6,-,6.37
Kyle McAllister,St. Mirren, 22, AM(CR),,,12(18),1169,1,4,3,-,0.8,66.6,0.3,2,6.37
Junior Morias,St. Mirren, 25, Forward,,,7(7),664,-,-,1,-,1.4,65.9,0.4,-,6.37
Danny Rogers,Kilmarnock, 27, GK,,,24(1),2205,-,-,1,-,-,35.5,0.4,-,6.37
Ryan Edmondson,Aberdeen, 20, FW,,,3(11),360,2,2,-,-,0.5,70,0.9,1,6.36
Lee Erwin,Ross County, 27, FW,,,2(2),192,-,-,-,-,1.5,76.1,1.5,-,6.36
Michael Gardyne,Ross County, 35, AM(CL),,,16(10),1411,-,-,2,-,0.8,83.3,0.2,-,6.36
Jack Hamilton,Livingston, 20, Forward,,,2(3),169,1,-,-,-,0.4,51.9,1.8,-,6.36
Dylan McGeouch,Aberdeen, 28, DMC,,,7(8),615,-,-,-,-,0.1,83.2,0.6,-,6.36
Connor McLennan,Aberdeen, 21, M(R),,,13(14),1375,-,1,3,-,0.6,76.1,0.5,-,6.36
Patryk Klimala,Celtic, 22, FW,,,3(14),443,3,-,1,-,0.8,68.3,0.4,-,6.36
Ross Draper,Ross County, 32, DMC,,,11(8),999,2,1,4,1,0.4,69.1,1.3,-,6.35
Will Collar,Hamilton Academical, 24, M(C),,,5(1),399,-,-,-,-,0.2,78.1,0.8,-,6.35
Connor Randall,Ross County, 25, D(R),,,13(2),928,-,-,-,1,0.2,77.6,0.7,-,6.35
Elliot Parish,St. Johnstone, 31, GK,,,9,810,-,-,-,-,-,43.1,0.2,-,6.35
Sherwin Seedorf,Motherwell, 23, Forward,,,6(4),495,-,1,-,-,0.7,67.2,0.4,-,6.35
Callum Smith,Hamilton Academical, 21, Forward,,,8(11),820,2,-,1,-,0.6,64.3,1.4,-,6.34
Kyle Munro,Hamilton Academical, 19, Forward,,,5(7),591,2,1,-,-,0.3,51.4,1.2,-,6.34
Kyle Magennis,Hibernian, 22, Midfielder,,,4(10),429,1,-,-,-,0.4,73.2,0.5,-,6.32
Greg Stewart,Rangers, 31, M(R),,,0(5),39,-,1,-,-,0.4,95,-,-,6.31
Scott Wright,Rangers, 23, AM(C),,,1(8),186,1,-,1,-,0.2,82.2,0.2,-,6.31
Fraser Hornby,Aberdeen, 21, FW,,,5(5),463,-,-,-,-,1.3,69.5,3.6,-,6.31
Callum Hendry,Aberdeen, 23, FW,,,5(7),534,2,-,1,-,1.1,71.2,1.3,-,6.31
Logan Chalmers,Dundee United, 21, M(R),,,7(5),627,-,-,1,-,1.4,70.3,0.2,-,6.30
Ben Stirling,Hamilton Academical, 22, D(C),DMC,,15(4),1287,-,-,3,-,0.1,63.6,0.9,-,6.30
Stephen McGinn,Hibernian, 32, Midfielder,,,0(5),56,1,-,2,-,0.2,75,0.4,-,6.28
Florian Kamberi,Aberdeen, 26, FW,,,11,898,-,1,-,-,1.5,72.9,1,-,6.28
Jordan Tillson,Ross County, 28, M(C),,,15(12),1269,-,1,5,-,0.1,72.5,1.4,-,6.25
Ryan Flynn,St. Mirren, 32, DMC,,,5(6),510,-,1,1,-,0.5,68.4,0.4,-,6.25
Harry Smith,Motherwell, 26, FW,,,0(5),84,-,-,1,-,0.6,44,3,-,6.25
Bongani Zungu,Rangers, 28, DMC,,,1(13),221,-,-,1,-,0.1,86.5,0.7,-,6.25
Colin Doyle,Kilmarnock, 35, GK,,,8,720,-,-,-,-,-,35.2,0.1,-,6.24
Scott Allan,Hibernian, 29, AM(C),,,3(5),287,-,1,1,-,0.1,67.2,0.1,-,6.24
Dillon Barnes,Hibernian, 25, Goalkeeper,,,3(1),303,-,-,-,-,-,56.6,0.3,-,6.24
Markus Fjørtoft,Hamilton Academical, 27, Defender,,,1(1),94,-,-,-,-,-,36,3.5,-,6.24
Louis Appéré,Dundee United, 22, FW,,,8(9),815,1,1,2,-,0.4,64.1,0.9,-,6.23
Nathan Sheron,St. Mirren, 23, M(C),,,6(1),537,-,-,3,-,0.7,59.2,2.4,-,6.23
Justin Johnson,Hamilton Academical, 24, Forward,,,1(4),134,-,-,-,-,0.4,65.7,-,-,6.23
Daniel Whitehall,Kilmarnock, 25, FW,,,5(11),466,2,-,1,-,0.8,51.6,1.6,-,6.22
Kieran Freeman,Dundee United, 21, Defender,,,1(2),107,-,-,1,-,-,74.4,0.3,-,6.22
Eamonn Brophy,Kilmarnock, 25, FW,,,8(7),639,2,-,-,1,1.9,75.3,0.7,-,6.21
Chris Long,Motherwell, 26, AM(R),FW,,14(10),1236,3,1,3,-,1.1,78.9,0.2,-,6.21
Dylan Connolly,St. Mirren, 26, M(LR),FW,,16(10),1417,2,2,1,-,0.7,70.5,0.5,-,6.21
Gavin Reilly,Livingston, 28, FW,,,3(2),198,-,-,-,-,0.2,71.4,1.2,-,6.21
Michael Devlin,Aberdeen, 27, Defender,,,0(1),11,-,-,-,-,-,16.7,1,-,6.20
Steven Bradley,Hibernian, 19, Forward,,,0(2),19,-,-,-,-,0.5,66.7,-,-,6.20
James Gullan,Hibernian, 21, Forward,,,0(14),176,-,1,-,-,0.2,76.7,0.2,-,6.20
Michael O'Halloran,St. Johnstone, 30, AM(C),,,13(12),1090,1,1,-,2,0.5,67.7,0.5,1,6.20
Funso Ojo,Aberdeen, 29, DMC,,,6(5),554,-,-,2,-,0.4,82.3,1.4,-,6.20
Ísak Thorvaldsson,St. Mirren, 20, Midfielder,,,0(2),19,-,-,-,-,-,42.9,1,-,6.20
Eamonn Brophy,St. Mirren, 25, FW,,,3(2),238,-,-,-,-,0.4,66.7,0.8,-,6.19
Matej Poplatnik,Livingston, 28, FW,,,5(14),609,-,2,-,-,0.4,56.6,2.2,-,6.19
Jordan Archer,Motherwell, 28, GK,,,4,360,-,-,1,-,-,44,0.3,-,6.19
Robbie Crawford,Livingston, 26, M(C),,,0(1),33,-,-,-,-,-,66.7,-,-,6.19
Lars Lokotsch,Livingston, 25, Forward,,,2(2),183,-,-,-,-,0.5,63.6,1.3,-,6.19
Ronan Hughes,Hamilton Academical, 22, Midfielder,,,4(9),448,2,-,-,-,0.2,60.5,0.3,-,6.19
Lee Erwin,St. Mirren, 27, FW,,,13(9),1213,2,-,1,-,1.4,63.4,2,-,6.18
Boli Bolingoli-Mbombo,Celtic, 25, D(L),M(L),,0(1),3,-,-,-,-,-,100,-,-,6.18
Ross Millen,Kilmarnock, 26, D(R),,,14(1),1278,-,1,-,2,0.1,70.3,0.7,-,6.18
Collin Quaner,St. Mirren, 29, AM(R),FW,,1(2),109,-,-,-,-,-,81.8,0.3,-,6.18
Diaguely Dabo,Kilmarnock, 28, M(C),,,1(5),118,-,-,1,-,0.2,76.6,0.3,-,6.18
Callum Hendry,St. Johnstone, 23, FW,,,8(8),693,-,-,1,1,1.6,65.8,1.9,-,6.17
Cammy Smith,Dundee United, 25, Forward,,,0(4),73,-,1,-,-,-,76.9,0.3,-,6.17
Josh Mullin,Ross County, 28, AM(R),,,1(4),159,-,1,-,-,0.4,53.8,0.4,-,6.17
Andy Winter,Hamilton Academical, 19, FW,,,10(12),995,-,1,1,-,0.5,73.5,0.3,-,6.17
Ross Doohan,Ross County, 23, GK,,,5,450,-,-,-,-,-,55.8,-,-,6.16
Sam Foley,Motherwell, 34, DMC,,,0(1),1,-,-,-,-,-,25,-,-,6.16
Scott Tiffoney,Livingston, 22, Forward,,,4(8),399,1,1,1,-,0.9,53.9,0.5,1,6.16
Aymen Souda,Livingston, 28, Forward,,,0(2),30,-,-,-,-,-,75,-,-,6.15
Ryan Shanley,Hibernian, 20, Forward,,,0(1),3,-,-,-,-,-,100,-,-,6.15
Shay Logan,Aberdeen, 33, Defender,,,2(10),435,-,-,1,-,-,63.5,0.2,-,6.15
Jordan White,Motherwell, 29, FW,,,3(15),505,-,-,1,-,0.9,46.7,2.1,-,6.14
Zander Clark,St. Johnstone, 28, GK,,,27,2430,-,-,-,-,-,39.6,0.3,-,6.14
Max Johnston,Motherwell, 17, Defender,,,1(1),112,-,-,-,-,-,69.2,0.5,-,6.12
Regan Charles-Cook,Ross County, 24, Midfielder,,,9(12),977,-,-,4,-,0.6,76,0.3,-,6.12
George Oakley,Kilmarnock, 25, Forward,,,3(1),262,-,-,-,-,1.3,44.1,3.3,-,6.12
Brandon Mason,St. Mirren, 23, D(L),M(L),,5(2),453,-,-,1,1,0.4,80.7,0.9,-,6.12
Ronald Hernández,Aberdeen, 23, D(R),,,2(2),149,-,-,-,-,0.3,66.1,0.8,-,6.10
Ross MacIver,Motherwell, 22, Forward,,,0(1),20,-,-,-,-,-,40,2,-,6.10
Jermaine Hylton,Motherwell, 28, M(L),,,0(5),98,-,-,-,-,0.4,57.7,0.2,-,6.10
Tunde Owolabi,Hamilton Academical, 25, Forward,,,1(6),219,-,-,1,-,1,72.4,0.1,-,6.09
Miko Virtanen,Aberdeen, 22, Midfielder,,,0(2),5,-,-,-,-,-,100,-,-,6.09
Calvin Ramsey,Aberdeen, 17, Defender,,,0(4),92,-,-,-,-,-,80.6,0.3,-,6.08
Alan Lithgow,Livingston, 33, Defender,,,1(1),100,-,-,-,-,-,52.8,3,-,6.06
Dean Cornelius,Motherwell, 20, Midfielder,,,0(1),10,-,-,-,-,-,75,1,-,6.06
Ciaran McKenna,Hamilton Academical, 23, Defender,,,0(1),20,-,-,-,-,-,-,-,-,6.05
Jake Hastie,Motherwell, 22, AM(LR),,,4(7),356,-,-,-,-,0.1,75.6,0.6,-,6.04
John Robertson,St. Johnstone, 19, Forward,,,0(5),32,-,-,-,-,-,75,0.2,-,6.04
Ewan Henderson,Celtic, 21, Midfielder,,,0(2),47,-,-,-,-,0.5,76.5,1,-,6.04
Declan Glass,Dundee United, 20, Midfielder,,,0(1),7,-,-,1,-,1,100,-,-,6.02
Leon Thomson King,Rangers, 17, Defender,,,0(1),4,-,-,-,-,-,-,-,-,6.02
Michael Ruth,Aberdeen, 19, Forward,,,0(1),2,-,-,-,-,-,-,-,-,6.02
Isaac Olaofe,St. Johnstone, 21, Forward,,,0(2),41,-,-,-,-,0.5,75,0.5,-,6.01
Tomas Brindley,Kilmarnock, 19, Midfielder,,,0(1),12,-,-,-,-,-,66.7,-,-,6.01
Steven Lawless,Motherwell, 30, AM(C),,,0(3),59,-,-,1,-,0.3,73.3,0.3,-,6.01
Charlie Gilmour,St. Johnstone, 22, Midfielder,,,1(1),84,-,-,-,-,-,83.3,-,-,6.01
Armstrong Okoflex,Celtic, 19, Forward,,,0(2),39,-,-,-,-,-,100,-,-,6.00
Dylan Reid,St. Mirren, 16, Midfielder,,,0(1),2,-,-,-,-,-,-,-,-,6.00
Kerr Smith,Dundee United, 0, Defender,,,0(1),1,-,-,-,-,-,-,-,-,6.00
Ethan Ross,Aberdeen, 19, Midfielder,,,0(2),6,-,-,-,-,-,33.3,-,-,6.00
Alexander Ferguson,St. Johnstone, 17, Forward,,,0(1),7,-,-,-,-,-,40,-,-,5.98
Lewis Jamieson,St. Mirren, 19, Forward,,,0(2),6,-,-,-,-,-,50,-,-,5.98
Darren Watson,Dundee United, 17, Forward,,,0(1),4,-,-,-,-,-,-,-,-,5.97
Carlo Pignatiello,Livingston, 21, Defender,,,0(1),1,-,-,-,-,1,50,-,-,5.96
Brandon Pierrick,Kilmarnock, 19, Forward,,,1(2),85,-,-,-,-,0.3,72.2,0.3,-,5.95
Ryan Duncan,Aberdeen, 17, Midfielder,,,0(1),6,-,-,-,-,-,-,-,-,5.95
Bruce Anderson,Aberdeen, 22, FW,,,1(5),102,-,-,-,-,0.3,50,0.2,-,5.95
Kieran Ngwenya,Aberdeen, 18, Defender,,,0(2),27,-,-,-,-,-,70,-,-,5.94
Salim Kouider-Aissa,Livingston, 25, Forward,,,0(4),56,-,-,1,-,0.3,28.6,0.5,-,5.92
Robby McCrorie,Livingston, 23, GK,,,16,1440,-,-,-,-,-,42.6,0.1,-,5.92
Matthew Wright,Ross County, 18, Forward,,,0(2),13,-,-,-,-,-,66.7,-,-,5.92
Kai Fotheringham,Dundee United, 18, Midfielder,,,0(1),45,-,-,-,-,2,75,1,-,5.90
Cameron Harper,Celtic, 19, Forward,,,1,61,-,-,-,-,1,92.9,1,-,5.88
Deniz Mehmet,Dundee United, 28, Goalkeeper,,,2,180,-,-,-,-,-,50,-,-,5.75
George Edmundson,Rangers, 23, D(C),,,0(1),14,-,-,-,-,-,87.5,-,-,5.52
Jake Eastwood,Kilmarnock, 24, GK,,,1,46,-,-,-,-,-,31.3,-,-,4.97
