Name,Team,Age,Main_role,Secondary_role,third_role,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS%,AerialsWon,MotM,Rating
Carlos Soler,Valencia, 24, M(CLR),,,31(1),2737,11,8,7,-,1.2,85.8,0.6,4,7.05
Mikel Oyarzabal,Real Sociedad, 24, AM(CLR),FW,,30(3),2432,11,8,1,-,1.9,76.7,0.6,2,7.05
Alexander Isak,Real Sociedad, 21, FW,,,30(4),2361,17,2,4,-,2.4,72.7,1.2,6,7.03
Rober Correa,Eibar, 28, D(R),,,13(2),1140,-,2,3,-,0.4,70.7,3.2,1,7.01
Ousmane Dembélé,Barcelona, 24, AM(CLR),FW,,19(11),1781,6,3,2,-,1.8,85.8,0.3,3,7.01
Jules Koundé,Sevilla, 22, D(C),,,33(1),2976,2,1,4,-,0.6,90.1,3,4,7.01
Fernando,Sevilla, 33, DMC,,,28(3),2547,3,4,6,-,0.2,89.7,1.8,1,7.00
Jordi Alba,Barcelona, 32, D(L),M(L),,34(1),3030,3,5,9,-,0.8,86.9,0.1,-,7.00
David Silva,Real Sociedad, 35, M(CLR),,,17(4),1408,2,5,4,-,1,85,0.5,-,6.99
Emerson,Real Betis, 22, D(R),M(R),,34,2993,1,4,9,1,0.3,81.2,1.8,2,6.99
Bryan Gil,Eibar, 20, AM(LR),,,26(2),2273,4,3,6,-,1.4,78,0.5,1,6.96
Manu Sánchez,Atletico, 20, D(L),,,1,50,-,1,-,-,-,76,-,-,6.96
Sergio Barcia,Granada, 20, Midfielder,,,1,90,-,-,1,-,-,47.8,2,-,6.96
Sergio Ramos,Real Madrid, 35, D(CR),,,15,1277,2,-,3,-,1.1,91.9,2,1,6.96
Sergio Canales,Real Betis, 30, M(CLR),,,28(3),2502,8,6,4,-,1.5,87.4,0.3,-,6.95
Guido Rodríguez,Real Betis, 27, DMC,,,34(1),2873,1,-,10,-,0.9,84,1.6,3,6.95
Kike García,Eibar, 31, FW,,,36(1),3105,12,2,2,1,2.4,68.1,5.1,3,6.95
Ángel Correa,Atletico, 26, AM(CLR),FW,,29(9),2412,9,8,3,-,1.4,80,0.3,2,6.94
Daniel Carvajal,Real Madrid, 29, D(R),,,11(2),952,-,2,5,-,0.7,84.7,1.1,-,6.93
Lucas Ocampos,Sevilla, 26, M(CLR),FW,,30(4),2648,5,4,3,-,2,77.3,0.9,4,6.93
Stefan Savic,Atletico, 30, D(C),,,33,2954,1,-,15,-,0.2,85.2,2.8,2,6.91
Koke,Atletico, 29, M(CLR),,,34(3),3026,1,2,9,-,0.5,89.3,0.7,-,6.90
Maximiliano Gómez,Valencia, 24, FW,,,31,2699,7,1,6,1,1.7,65.8,3.8,-,6.90
Suso,Sevilla, 27, AM(CLR),FW,,28(6),2234,3,4,2,-,1.4,86,0.1,1,6.89
Jesús Navas,Sevilla, 35, D(R),M(R),,34,2836,-,6,4,-,0.4,82.1,0.6,2,6.88
Sergio Busquets,Barcelona, 32, DMC,,,32(4),2530,-,5,9,-,0.1,91.3,1.1,-,6.88
Renato Tapia,Celta Vigo, 25, D(C),DMC,,32,2710,-,1,11,-,0.5,81.2,2,4,6.88
Youssef En-Nesyri,Sevilla, 24, FW,,,23(15),2314,18,-,2,-,2.1,68.2,2.5,6,6.87
Jan Oblak,Atletico, 28, GK,,,38,3420,-,-,-,-,-,58.9,0.2,2,6.87
Santi Mina,Celta Vigo, 25, AM(LR),FW,,29(5),2423,12,3,4,-,1.3,72,3,2,6.87
Eder Militão,Real Madrid, 23, D(CR),,,13(1),1134,1,-,3,1,0.9,90.6,2.2,1,6.86
Fidel,Elche, 31, M(CLR),,,28(2),2404,6,3,8,-,0.6,77.8,0.3,1,6.86
Mauro Arambarri,Getafe, 25, DMC,,,33(1),2990,3,-,11,-,1.4,73.2,1.6,1,6.86
Raphael Varane,Real Madrid, 28, D(C),,,31,2717,2,-,2,-,0.5,89.6,2.4,-,6.85
Jasper Cillessen,Valencia, 32, GK,,,10,900,-,-,-,-,-,54.7,0.1,-,6.84
Marcos Acuña,Sevilla, 29, D(L),M(CL),,26(4),2331,1,2,5,-,0.6,84.2,0.8,2,6.84
Ferland Mendy,Real Madrid, 25, D(L),M(L),,24(2),2207,1,-,3,-,0.5,90.3,0.4,1,6.84
David García,Osasuna, 27, D(C),,,35,3150,1,-,8,-,0.4,71.9,4.6,3,6.84
Jawad El Yamiq,Real Valladolid, 29, D(C),,,15(4),1377,-,1,6,-,0.4,78.5,2.6,2,6.83
Gonçalo Guedes,Valencia, 24, AM(CLR),FW,,27(4),2301,5,5,3,1,1.6,75,0.3,3,6.83
Thomas Lemar,Atletico, 25, AM(CLR),,,19(8),1376,1,3,4,-,0.9,85.6,0.3,2,6.83
Yeray Álvarez,Athletic Bilbao, 26, D(C),,,22(1),1949,1,-,6,-,0.4,82.4,2.6,-,6.83
Alex Berenguer,Athletic Bilbao, 25, D(LR),M(CLR),FW,27(8),2289,8,4,4,-,1.4,75.3,0.7,2,6.83
Nolito,Celta Vigo, 34, AM(CL),,,35(1),2628,7,5,7,-,1.5,75.5,0.4,-,6.83
Adnan Januzaj,Real Sociedad, 26, AM(CLR),,,12(15),1011,4,5,2,-,1.2,76.3,0.3,2,6.83
Iker Muniain,Athletic Bilbao, 28, AM(CLR),,,23(5),1955,5,3,1,-,0.8,86,0.4,1,6.82
Carlos Domínguez,Celta Vigo, 20, Defender,,,4,360,-,-,2,-,0.3,80.3,2.8,-,6.82
Joan Jordán,Sevilla, 26, M(C),,,28(7),2424,1,6,6,1,0.7,88.2,0.5,1,6.82
Sergio Escudero,Sevilla, 31, D(L),M(L),,7(2),567,1,-,3,-,0.7,88.4,0.9,-,6.82
Gabriel Paulista,Valencia, 30, D(CR),,,31,2717,4,1,6,-,0.5,88,2.3,1,6.82
Florian Lejeune,Deportivo Alaves, 30, D(C),,,34,3016,1,1,10,-,0.7,77,2.9,-,6.82
Aridane Hernández,Osasuna, 32, D(C),,,24,2028,-,-,3,1,0.1,78.8,2.7,1,6.81
Daniel Wass,Valencia, 32, D(LR),M(CLR),,35,2991,4,1,8,-,1.1,77.9,1.7,-,6.81
Luis Milla,Granada, 26, DMC,,,14(2),1259,1,1,1,-,0.6,80.5,0.9,1,6.81
Mario Hermoso,Atletico, 25, D(CL),,,30(1),2584,1,1,5,-,0.6,84.2,1.1,-,6.80
Aritz Elustondo,Real Sociedad, 27, D(CR),,,22(1),1887,1,-,5,-,0.2,85.4,2.9,2,6.80
Gerard Piqué,Barcelona, 34, D(C),,,19,1486,-,-,4,-,0.5,94.1,3.2,-,6.80
Yangel Herrera,Granada, 23, M(C),,,25(7),2314,3,1,7,-,1,67.3,3.9,1,6.79
Lucas Torró,Osasuna, 26, DMC,,,17(8),1547,-,1,4,-,0.7,75.4,3.5,-,6.79
Ante Budimir,Osasuna, 29, FW,,,18(12),1622,11,-,3,-,1.6,60.1,4.5,4,6.79
Antonio Sivera,Deportivo Alaves, 24, GK,,,1,72,-,-,-,-,-,38.9,1,-,6.79
Philippe Coutinho,Barcelona, 28, M(CLR),,,8(4),657,2,2,-,-,2.3,89.1,0.2,-,6.79
Nacho,Real Madrid, 31, D(CLR),,,22(2),2000,1,-,8,-,0.5,90.5,1.3,-,6.78
Federico Valverde,Real Madrid, 22, M(CLR),,,15(9),1333,3,1,-,-,0.9,89,0.4,1,6.78
Rubén García,Osasuna, 27, AM(CLR),FW,,33(4),2739,3,5,2,-,0.8,69.2,1.4,1,6.78
José Giménez,Atletico, 26, D(CR),,,20(1),1766,-,-,5,-,0.7,87.5,2.2,-,6.78
Pablo Maffeo,SD Huesca, 23, D(R),M(R),,25,1977,1,4,4,-,0.4,71.9,1.6,-,6.78
Thibaut Courtois,Real Madrid, 29, GK,,,38,3420,-,-,-,-,-,78.3,0.3,2,6.78
Mario Gaspar,Villarreal, 30, D(CR),M(R),,22(3),1852,-,2,3,1,0.6,82.5,1.4,1,6.77
Óscar Mingueza,Barcelona, 22, D(CR),,,23(4),1907,2,2,4,-,0.4,92.9,0.5,-,6.76
Sandro Ramírez,SD Huesca, 25, AM(LR),FW,,16(4),1294,5,1,2,-,1.5,80.3,0.5,1,6.76
Iza,Cadiz, 28, D(R),,,31(1),2587,-,1,3,-,0.3,74.2,0.9,1,6.76
Unai Núñez,Athletic Bilbao, 24, D(C),,,23(2),2108,1,1,6,-,0.5,83,2.6,1,6.76
Hugo Mallo,Celta Vigo, 29, D(CR),M(R),,30(1),2604,3,1,8,-,0.6,76.1,2.1,-,6.76
Pau Torres,Villarreal, 24, D(C),,,33,2970,2,2,2,-,0.2,87.8,1.7,-,6.76
Dimitrios Siovas,SD Huesca, 32, D(C),,,34(2),3073,2,-,5,-,0.8,81.1,3.4,-,6.76
Papu Gómez,Sevilla, 33, M(CL),FW,,11(7),917,3,1,-,-,1,88.9,0.2,-,6.76
Claudio Bravo,Real Betis, 38, GK,,,20,1800,-,-,3,-,-,60.5,0.2,1,6.76
Saúl Ñíguez,Atletico, 26, D(CL),M(CLR),,22(11),2034,2,1,10,-,1,84.4,1.9,1,6.76
Álex Moreno,Real Betis, 27, D(L),M(L),,20(3),1787,-,2,4,-,0.5,78.5,1,-,6.75
Pedri,Barcelona, 18, AM(C),,,28(9),2430,3,3,2,-,0.7,87.7,0.1,-,6.75
Brais Méndez,Celta Vigo, 24, AM(CR),FW,,30(4),2679,9,-,8,-,1.5,78.6,1,1,6.75
Álvaro Negredo,Cadiz, 35, FW,,,29(6),2217,8,4,3,1,1.4,57.3,3.7,4,6.75
Sergio Herrera,Osasuna, 27, GK,,,32(1),2957,-,-,2,-,-,49.8,0.4,4,6.75
David Ferreiro,SD Huesca, 33, AM(CLR),,,29(8),2543,2,4,5,-,0.7,75.8,0.3,1,6.74
Ronald Araujo,Barcelona, 22, D(C),,,16(8),1509,2,1,3,-,0.5,91.8,2.1,-,6.74
Paulo Oliveira,Eibar, 29, D(C),,,29(2),2640,-,1,4,-,0.4,68.3,3.1,2,6.74
Alberto Perea,Cadiz, 30, AM(LR),,,16(11),1552,2,3,-,-,1,79,0.1,1,6.73
Denis Suárez,Celta Vigo, 27, AM(CLR),,,34(1),2864,-,9,10,-,0.5,84.4,0.4,-,6.73
João Félix,Atletico, 21, AM(CL),FW,,14(17),1570,7,5,6,-,1.3,84,0.7,4,6.73
Sergi Roberto,Barcelona, 29, D(R),M(CR),,9(6),947,1,2,1,-,0.3,90.1,0.8,-,6.73
Darwin Machís,Granada, 28, AM(LR),,,21(11),2035,5,5,1,-,1.5,69.3,0.4,1,6.73
Yuri Berchiche,Athletic Bilbao, 31, D(L),M(L),,21(2),1685,1,3,3,-,0.7,82.9,1,-,6.73
Rafa Mir,SD Huesca, 23, FW,,,32(6),2880,13,1,2,-,3.2,57.4,2.8,5,6.73
Rubén Sobrino,Cadiz, 29, AM(R),FW,,11(5),1115,1,-,3,-,0.6,74.3,1.9,1,6.73
Felipe,Atletico, 32, D(C),,,23(8),2053,-,-,8,-,0.4,84.8,2.5,-,6.73
Antonio Blanco,Real Madrid, 20, Midfielder,,,2(2),218,-,-,-,-,0.5,93.4,-,-,6.73
Juan Iglesias,Getafe, 22, Defender,,,7(3),605,-,-,2,-,0.4,56.6,1,-,6.73
Mathías Olivera,Getafe, 23, D(L),M(L),,30(1),2619,-,-,6,-,0.6,65.7,2.5,2,6.72
Edu Expósito,Eibar, 24, M(C),,,27(4),2461,-,3,4,-,1.4,77.5,1.1,-,6.72
José Gayà,Valencia, 26, D(L),M(L),,32(1),2848,1,7,6,-,0.7,82.1,0.8,2,6.72
Juan Foyth,Villarreal, 23, D(CR),DMC,,13(3),1170,-,-,5,-,0.1,87.3,1.8,-,6.72
Lucas Olaza,Celta Vigo, 26, D(L),M(L),,18,1618,-,2,4,-,0.6,78,1.5,-,6.72
Jaume Doménech,Valencia, 30, GK,,,28,2520,-,-,1,-,-,64.9,0.1,1,6.71
Rubén Duarte,Deportivo Alaves, 25, D(CL),,,29(2),2551,1,1,5,1,0.5,71.4,1.5,-,6.71
Yassine Bounou,Sevilla, 30, GK,,,33,2970,1,-,3,-,-,75.7,0.2,-,6.71
Renan Lodi,Atletico, 23, D(L),M(L),,11(12),1126,1,2,3,-,0.5,83,0.4,-,6.71
Alfonso Espino,Cadiz, 29, D(L),,,31(1),2609,-,3,6,-,0.3,64.1,1.1,-,6.71
Marcelo,Real Madrid, 33, D(L),M(L),,12(4),1052,-,2,3,-,0.8,82.7,0.3,-,6.71
Andoni Gorosabel,Real Sociedad, 24, D(R),,,28(4),2391,-,1,3,-,0.3,80.8,0.7,-,6.71
Thierry Correia,Valencia, 22, D(R),,,25(4),2140,1,1,4,1,0.3,74.7,1.1,1,6.70
Vicente Iborra,Villarreal, 33, M(C),,,10(3),928,-,-,4,-,0.2,90.1,1.5,-,6.70
Marc Cucurella,Getafe, 22, D(L),M(L),,37,3250,3,2,8,-,0.7,73,1.9,1,6.70
Javier Ontiveros,SD Huesca, 23, AM(LR),,,10(10),915,2,1,5,-,1.8,79.2,0.4,2,6.69
Miguel Gutiérrez,Real Madrid, 19, Defender,,,3(3),314,-,1,-,-,-,88.6,1,-,6.69
Diego Carlos,Sevilla, 28, D(C),,,32(1),2791,1,-,9,1,0.5,89.9,1.8,1,6.69
Jorge de Frutos,Levante, 24, M(R),,,22(15),2187,4,9,3,-,0.7,74.1,0.4,6,6.69
José Luis Morales,Levante, 33, D(R),M(CLR),FW,30(8),2455,13,3,3,-,1.5,74.7,0.3,5,6.68
Robin Le Normand,Real Sociedad, 24, D(C),,,30(3),2748,-,1,5,1,0.5,85.1,3.6,-,6.68
Asier Illarramendi,Real Sociedad, 31, M(C),,,6,343,-,-,2,-,-,92.6,1.8,1,6.68
Aarón Escandell,Granada, 25, GK,,,5,450,-,-,1,-,-,44.8,0.2,-,6.68
Uros Racic,Valencia, 23, DMC,,,25(6),2191,1,1,6,-,1.1,79.5,2.3,-,6.68
Etienne Capoue,Villarreal, 32, D(C),M(CL),,15(1),1195,1,-,5,1,0.5,90,1.4,-,6.68
Marco Asensio,Real Madrid, 25, AM(CLR),,,21(14),1876,5,2,1,-,1.1,85.1,0.3,1,6.67
Aïssa Mandi,Real Betis, 29, D(CLR),,,27(1),2394,3,1,5,2,0.3,91,1.5,-,6.67
José Mari,Cadiz, 33, DMC,,,18(4),1462,1,-,5,-,0.8,69.9,1.4,-,6.67
Djené Dakonam,Getafe, 29, D(C),,,34,2945,-,1,6,2,0.1,73.3,2.1,-,6.67
Lucas Boyé,Elche, 25, AM(L),FW,,32(2),2713,7,2,7,1,1.7,77.5,1.3,3,6.66
Nacho Monreal,Real Sociedad, 35, D(CL),M(L),,23(3),2082,1,1,1,-,0.5,81.6,1.2,2,6.66
Eden Hazard,Real Madrid, 30, M(CLR),FW,,7(7),533,3,2,-,-,0.7,88.4,0.1,-,6.66
Manu Trigueros,Villarreal, 29, M(CLR),,,30(5),2540,1,7,6,1,0.9,86.6,0.4,2,6.66
Miguel Ángel Rubio,Real Valladolid, 23, Defender,,,1(1),135,-,-,-,-,0.5,73.6,4.5,-,6.66
Raúl García,Real Valladolid, 32, D(CL),M(L),,5(3),502,1,-,2,-,0.4,73.3,2.3,1,6.66
Rubén Peña,Villarreal, 29, D(R),M(LR),,12(7),1113,1,1,1,-,0.3,78.9,0.8,1,6.66
Guido Carrillo,Elche, 30, FW,,,11(10),1001,3,2,3,-,1.2,71.7,4,1,6.66
Iñaki Williams,Athletic Bilbao, 26, AM(CLR),FW,,27(11),2393,6,6,1,-,1.4,69,1,1,6.65
Gonzalo Melero,Levante, 27, AM(C),FW,,21(8),1857,7,1,4,-,0.9,88.4,1.4,1,6.65
Anaitz Arbilla,Eibar, 34, D(CLR),,,30(4),2803,-,1,8,-,0.8,75.8,2,1,6.65
Edgar Badia,Elche, 29, GK,,,30,2700,-,-,-,-,-,72,0.2,2,6.65
Kenedy,Granada, 25, D(L),M(LR),,18(10),1479,4,3,3,-,1.3,73,0.4,-,6.65
Joaquín,Real Betis, 39, M(CLR),FW,,16(11),1298,2,5,2,-,0.4,84.9,0.5,2,6.65
Alfonso Pedraza,Villarreal, 25, D(L),M(L),,24(5),2102,1,2,8,-,0.8,80.3,1.1,1,6.64
Sergi Gómez,Sevilla, 29, D(CR),,,9,723,-,-,2,-,0.1,93.4,2.2,-,6.64
Álvaro Fernández,SD Huesca, 23, GK,,,22,1980,-,-,-,-,-,72.6,0.3,1,6.64
Ander Capa,Athletic Bilbao, 29, D(R),M(R),,25(3),2141,2,1,5,-,0.4,76,0.8,-,6.64
Rodrygo,Real Madrid, 20, AM(CLR),,,10(12),979,1,6,-,-,1.1,83.2,0.2,-,6.64
Victor Chust,Real Madrid, 21, Defender,,,1(1),94,-,-,-,-,-,89.3,1.5,-,6.64
Lucas Olaza,Real Valladolid, 26, D(L),M(L),,14,1260,1,1,4,-,0.8,76.6,1.1,-,6.64
Marc Bartra,Real Betis, 30, D(CR),DMC,,19,1695,-,1,3,-,0.5,80.6,3.1,1,6.64
Jonathan Calleri,Osasuna, 27, FW,,,20(5),1559,5,2,4,-,1.9,61.5,3.6,3,6.64
Carlos Clerc,Levante, 29, D(L),M(L),,30(5),2777,-,3,5,-,0.2,77.8,1.2,-,6.64
Rubén Rochina,Levante, 30, M(CLR),,,17(8),1407,-,1,5,-,1.4,75.6,0.6,-,6.64
Neto,Barcelona, 31, GK,,,7,630,-,-,-,-,-,85.8,-,-,6.64
Lucas Pérez,Deportivo Alaves, 32, AM(CR),FW,,19(9),1769,4,4,1,-,1.1,70.3,0.1,3,6.63
Sergiño Dest,Barcelona, 20, D(R),M(R),,23(7),1919,2,1,1,-,0.5,90,0.2,-,6.63
Carlos Akapo,Cadiz, 28, D(LR),,,10(3),867,1,-,1,1,0.2,69.7,1.1,1,6.63
Juan Miranda,Real Betis, 21, D(L),,,18(4),1653,1,2,4,-,0.5,76.1,1.2,-,6.63
Ilaix Moriba,Barcelona, 18, Midfielder,,,4(10),538,1,2,1,-,0.9,91.6,0.9,-,6.63
Gonzalo Verdú,Elche, 32, D(C),,,33,2945,-,2,11,-,0.3,84.2,1.9,1,6.63
Marc-André ter Stegen,Barcelona, 29, GK,,,31,2790,-,-,1,-,-,86.9,0.2,1,6.63
Víctor Ruiz,Real Betis, 32, D(C),,,24(3),2158,2,-,9,-,0.1,86.3,2.4,1,6.63
Álvaro Odriozola,Real Madrid, 25, D(R),,,9(4),830,2,-,-,-,0.2,90.6,0.2,-,6.63
Ramiro Funes Mori,Villarreal, 30, D(C),DMC,,8(2),726,-,-,1,-,0.4,87,2.2,-,6.63
Vinícius Júnior,Real Madrid, 20, AM(L),,,22(13),1975,3,3,3,-,1.1,86.1,0.1,-,6.62
Roque Mesa,Real Valladolid, 31, DMC,,,21(4),1772,1,-,4,1,1,80.9,0.6,1,6.62
Martín Zubimendi,Real Sociedad, 22, DMC,,,17(14),1873,-,-,6,-,0.2,88.4,1.5,-,6.62
Antonio Sanabria,Real Betis, 25, FW,,,10(6),936,3,-,2,-,1.6,72.9,2.7,-,6.62
Aleix Vidal,Sevilla, 31, D(R),M(LR),,5(7),590,-,1,2,-,0.1,86.2,1.2,-,6.61
Óscar Plano,Real Valladolid, 30, AM(CLR),FW,,30(6),2530,5,5,1,1,1.1,75.7,1.5,2,6.61
Lee Kang-In,Valencia, 20, AM(C),FW,,15(9),1267,-,4,1,-,1,86.2,0.2,1,6.61
Nemanja Maksimovic,Getafe, 26, DMC,,,34(1),2745,1,-,5,-,0.5,74.8,1.4,-,6.61
Moi Gómez,Villarreal, 26, M(CLR),,,29(6),2573,4,-,1,-,0.7,86.5,0.2,-,6.60
Álex Fernández,Cadiz, 28, AM(CL),,,21(4),1950,4,1,1,-,0.4,82,0.8,-,6.60
Nacho Vidal,Osasuna, 26, D(R),,,25(9),2343,-,-,10,-,0.3,71.2,1.6,-,6.60
Joaquín Fernández,Real Valladolid, 25, D(C),DMC,,24(1),2076,1,-,8,-,0.3,79.1,2,-,6.60
Sime Vrsaljko,Atletico, 29, D(LR),M(R),,6(3),521,-,-,2,-,-,72.6,2,-,6.60
Tete Morente,Elche, 24, AM(CR),,,23(7),2027,2,5,5,-,0.6,80.3,0.7,-,6.60
Cucho Hernández,Getafe, 22, AM(LR),FW,,18(5),1475,2,3,5,-,1.2,69.7,2,2,6.60
Saidy Janko,Real Valladolid, 25, D(R),M(R),,14(5),1224,-,1,4,-,0.2,76.9,1.5,-,6.60
Jeison Murillo,Celta Vigo, 29, D(C),,,31,2700,2,-,9,1,0.3,88.1,2.9,2,6.59
Ivan Rakitic,Sevilla, 33, M(C),,,25(12),2243,4,2,5,-,1.1,87.2,0.8,2,6.59
Roger Martí,Levante, 30, FW,,,26(7),2209,12,4,4,-,1.4,70.5,0.6,1,6.59
Raúl García,Athletic Bilbao, 34, M(CLR),FW,,21(13),1744,5,1,6,2,1.4,62.2,3.5,2,6.59
Héctor Herrera,Atletico, 31, M(C),,,8(8),681,-,1,2,-,0.4,90.1,0.9,-,6.59
Íñigo Martínez,Athletic Bilbao, 30, D(C),,,28,2520,1,-,9,1,0.6,82.8,2.6,-,6.59
Clément Lenglet,Barcelona, 25, D(C),,,29(4),2478,1,-,7,2,0.3,92.1,1.8,-,6.59
Borja Iglesias,Real Betis, 28, FW,,,15(13),1414,11,-,2,-,1.4,70.5,1.2,1,6.58
Ximo Navarro,Deportivo Alaves, 31, D(CLR),,,28(3),2381,1,1,6,-,0.4,75.9,0.7,-,6.58
Hugo Guillamón,Valencia, 21, D(C),,,21(4),1991,1,-,8,-,0.3,87.6,2.1,-,6.58
Aarón Martín,Celta Vigo, 24, D(L),M(L),,17(2),1540,-,3,1,-,0.3,82.3,0.8,-,6.58
Willian José,Real Sociedad, 29, FW,,,8(5),689,3,1,-,-,1.1,76.5,1.1,1,6.58
Esteban Burgos,Eibar, 29, D(C),,,12(2),1116,3,1,5,-,0.4,75.1,2.2,1,6.58
Sergi Enrich,Eibar, 31, FW,,,13(14),1402,3,-,1,-,1.7,76.9,3.2,1,6.58
Daniel Cárdenas,Levante, 24, GK,,,8,720,-,-,1,-,-,71.5,0.4,1,6.58
Jorge Pulido,SD Huesca, 30, D(CR),,,32(1),2886,1,-,5,1,0.5,83.6,1.9,-,6.57
Kike Barja,Osasuna, 24, AM(LR),,,17(16),1435,2,3,2,-,0.7,76.1,0.6,2,6.57
Raúl Albiol,Villarreal, 35, D(C),,,35,3119,-,-,7,-,0.2,88.8,1.9,-,6.57
Pablo Hervías,Real Valladolid, 28, D(R),M(R),,10(17),1193,-,5,1,-,0.5,83.8,0.3,-,6.57
Igor Zubeldia,Real Sociedad, 24, D(C),DMC,,21(3),1958,1,1,5,-,0.4,86.9,2.2,-,6.57
Josema,Elche, 24, D(CL),,,21(8),1968,-,1,4,-,0.2,80.4,1.2,-,6.57
Sergio Asenjo,Villarreal, 31, GK,,,36,3240,-,-,2,-,-,75,0.2,-,6.57
Jorge Miramón,Levante, 32, D(R),M(R),,19(7),1734,-,3,1,-,0.4,78.2,0.8,-,6.57
Aihen Muñoz,Real Sociedad, 23, D(L),,,14(2),1210,-,1,6,-,0.3,71.2,0.9,-,6.57
Óscar Duarte,Levante, 31, D(C),DMC,,23(6),2063,1,-,2,-,0.2,83.4,2.5,-,6.56
Samuel Chukwueze,Villarreal, 22, AM(CR),,,13(15),1363,4,2,-,-,1.1,77.3,0.4,1,6.56
Enis Bardhi,Levante, 25, AM(CL),,,19(7),1686,1,2,4,-,1.4,78.7,0.2,-,6.56
Augusto Solari,Celta Vigo, 29, AM(CR),,,3(13),478,2,2,2,-,0.3,75.8,0.6,-,6.56
Josan,Elche, 31, M(R),,,24(9),1935,4,2,3,-,0.5,82.3,0.2,3,6.56
Mickaël Malsa,Levante, 25, M(C),,,25(10),2342,1,-,5,-,0.7,84.6,0.7,-,6.56
Álvaro Tejero,Eibar, 24, D(R),,,1(1),109,-,-,1,-,1,81.8,0.5,-,6.56
Juan Cala,Cadiz, 31, D(C),,,26(2),2275,3,-,8,-,0.5,69.9,2.1,-,6.56
Rúben Vezo,Levante, 27, D(CR),,,25(7),2312,1,-,7,-,0.2,83.5,1.6,1,6.56
Karim Rekik,Sevilla, 26, D(CL),,,6(5),651,-,-,2,-,0.2,90.5,1.3,-,6.56
Jorge Molina,Granada, 39, FW,,,17(16),1614,8,2,3,-,0.7,61.6,2.6,-,6.55
Óliver Torres,Sevilla, 26, M(CLR),,,15(18),1397,-,3,2,-,0.3,86.3,0.1,-,6.55
Carles Aleñá,Getafe, 23, AM(CR),,,15(7),1369,2,2,1,-,1.4,70.8,0.6,1,6.55
Toni Villa,Real Valladolid, 26, AM(CL),,,10(11),970,2,-,2,-,0.7,75.4,0.3,-,6.55
Iván Villar,Celta Vigo, 23, GK,,,19(2),1774,-,-,1,-,-,55.8,0.2,-,6.55
Luis Suárez,Granada, 23, AM(L),FW,,18(9),1670,5,1,6,-,1.7,61.2,1,3,6.55
Enes Ünal,Getafe, 24, FW,,,15(13),1322,4,2,4,-,1.4,59.3,3.7,1,6.55
Paco Alcácer,Villarreal, 27, AM(R),FW,,19(8),1557,6,4,-,-,1.4,73.3,0.5,1,6.55
Samuel Umtiti,Barcelona, 27, D(CL),,,6(7),643,-,-,1,-,0.2,93.8,1.1,-,6.55
Unai López,Athletic Bilbao, 25, M(CR),,,15(11),1425,3,-,7,-,1,85.7,0.3,1,6.55
Aitor Ruibal,Real Betis, 25, D(R),M(LR),,21(7),1606,2,2,2,-,1.2,75.9,0.5,-,6.54
Raúl Guti,Elche, 24, M(C),,,33(3),2876,3,1,3,1,0.8,83.9,0.4,-,6.54
Luis Rioja,Deportivo Alaves, 27, AM(L),,,25(10),2100,4,2,4,-,0.7,72.1,0.5,1,6.54
Jaime Seoane,SD Huesca, 24, M(C),,,23(6),2066,1,1,5,-,0.8,77.6,0.9,1,6.54
Junior Firpo,Barcelona, 24, D(L),M(L),,3(4),286,1,1,2,-,0.1,89.7,0.4,-,6.54
Fabián Orellana,Real Valladolid, 35, AM(CLR),,,27(3),2153,6,2,5,-,1,78.8,0.3,1,6.54
Rubén Alcaraz,Real Valladolid, 30, DMC,,,25(5),2170,1,-,10,-,0.9,83,1.8,1,6.53
Pervis Estupiñán,Villarreal, 23, D(L),,,12(13),1164,-,-,1,-,0.4,80.5,0.5,1,6.53
Jens Jonsson,Cadiz, 28, D(C),DMC,,33(2),2629,-,-,6,-,0.4,76.2,1.1,-,6.53
Antonio Barragán,Elche, 33, D(CR),M(R),,26(1),2239,-,3,8,-,0.2,85.7,1.2,-,6.53
Yeremi Pino,Villarreal, 18, Forward,,,6(18),786,3,1,4,-,0.5,81.6,0.3,-,6.53
Cristian Tello,Real Betis, 29, M(LR),,,12(17),1282,5,3,-,1,1.2,80.4,0.2,1,6.53
Pablo Ínsua,SD Huesca, 27, D(C),,,17(3),1588,-,-,9,-,0.2,85.5,2.1,-,6.53
Pape Diop,Eibar, 35, M(C),,,28(5),2336,1,1,7,2,0.8,69.4,2.7,1,6.53
Munir El Haddadi,Sevilla, 25, AM(LR),FW,,9(15),839,4,2,2,-,1.3,82.4,0.4,-,6.53
Dani García,Athletic Bilbao, 31, DMC,,,21(6),1922,-,1,8,-,0.2,83.8,1.6,-,6.53
Rafa Soares,Eibar, 26, D(L),,,12(7),1131,-,1,2,-,0.1,71.5,0.9,1,6.52
Edgar Méndez,Deportivo Alaves, 31, M(LR),FW,,26(7),2105,5,1,10,1,1.1,60.6,1.8,-,6.52
Maxime Gonalons,Granada, 32, D(C),M(C),,18(7),1483,-,1,7,1,0.2,82.9,1.4,1,6.52
Germán Sánchez,Granada, 34, D(C),,,29(5),2638,3,1,10,1,0.4,73.5,2.6,2,6.52
