Name,Team,Age,Main_role,Secondary_role,third_role,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS%,AerialsWon,MotM,Rating
Edwar López,Estudiantes, 26, AM(L),,,7(5),719,2,1,-,-,1.3,71.8,2.2,-,7.08
Fabián Monzón,Atletico Tucuman, 34, D(L),M(L),,16,1375,2,1,1,-,0.9,70.1,2,1,7.08
Enzo Pérez,River Plate, 35, M(CR),,,18,1535,-,-,8,-,0.1,87.9,2.7,-,7.07
Matías Suárez,River Plate, 33, AM(CL),FW,,19(2),1517,7,6,3,-,2.7,61.7,1.1,2,7.07
Adrián Cubas,Talleres, 25, DMC,,,20,1746,-,-,7,1,1,82.7,1,-,7.07
Gastón Giménez,Velez Sarsfield, 29, D(C),DMC,,18(1),1509,-,1,2,-,0.8,84,1.3,2,7.07
Paolo Goltz,Gimnasia LP, 36, D(C),,,7,630,1,-,2,-,0.4,71.6,2.9,1,7.07
Ciro Rius,Rosario Central, 32, AM(R),FW,,23,2054,4,1,2,-,1.5,82.4,0.3,-,7.07
Javier García,Racing Club, 34, GK,,,1(1),137,-,-,-,-,-,67.4,-,-,7.07
Marcelo Weigandt,Boca Juniors, 21, Defender,,,3,270,-,-,1,-,1.7,68.9,4.3,-,7.06
Dylan Gissi,Atletico Tucuman, 30, D(C),,,7,630,1,-,1,-,0.6,62.4,3.4,-,7.05
Fabricio Fontanini,Newell's Old Boys, 31, D(C),,,2,180,1,-,-,-,0.5,83.9,2.5,-,7.05
Hernán De La Fuente,Velez Sarsfield, 24, D(R),,,4,333,-,-,-,-,0.5,81.4,1.3,-,7.04
Edison Duarte,Defensa y Justicia, 28, Defender,,,2,180,-,-,-,-,-,81.7,1,-,7.04
Paulo Díaz,River Plate, 26, D(CLR),,,9(1),769,-,1,1,1,0.6,74,4.2,-,7.04
Juan Brunetta,Godoy Cruz, 24, AM(CL),FW,,17(2),1433,6,1,2,-,2.3,75.6,0.6,2,7.04
Jorge Carrascal,River Plate, 23, Midfielder,,,4(4),372,2,-,1,-,1.6,77,0.5,1,7.03
Leonardo Morales,Gimnasia LP, 30, D(R),,,8,720,-,2,-,-,0.5,63,3,-,7.03
Fabián Assmann,Aldosivi, 35, GK,,,1,90,-,-,-,-,-,54.5,-,-,7.03
Alexis Castro,Defensa y Justicia, 26, M(CLR),,,11(3),985,2,2,2,-,1.5,71.1,1.4,2,7.03
Facundo Medina,Talleres, 22, D(CL),,,17,1530,1,1,8,-,0.1,81.5,2.2,-,7.02
Gonzalo Montiel,River Plate, 24, D(CR),M(R),,19,1695,-,2,4,-,0.7,76.3,1.5,-,7.02
Maximiliano Caire,Gimnasia LP, 32, D(LR),M(R),,16,1440,1,-,3,1,1.1,68.1,2.6,1,7.02
Ezequiel Muñoz,Lanus, 30, D(C),,,22,1980,1,-,3,-,0.7,84.4,3.9,-,7.02
Federico Martínez,Rosario Central, 25, Midfielder,,,2,131,-,1,-,-,3.5,87.5,1.5,-,7.02
Elías López,River Plate, 20, Defender,,,3,210,-,-,1,-,0.3,62.9,1,-,7.01
Lucas Martínez Quarta,River Plate, 25, D(C),,,19,1648,-,1,8,-,0.9,81.7,2.9,1,7.01
Sebastián Villa,Boca Juniors, 25, AM(CR),,,13(4),1156,2,3,1,1,1.6,75.2,0.3,2,7.01
Angelo Gabrielli,Newell's Old Boys, 28, D(R),,,15(2),1391,2,3,5,-,0.9,64.7,2,1,7.01
Juan Sánchez Miño,Independiente, 31, D(L),M(CL),,19(3),1792,1,2,4,-,0.9,75.6,1,1,7.00
Gastón Silva,Independiente, 27, D(CL),M(L),,16(2),1418,-,1,4,-,0.8,77.1,1.9,1,7.00
Nicolás Figal,Independiente, 27, D(CR),,,14,1241,1,2,10,-,0.4,81.2,2.6,1,7.00
Juan Kaprof,Arsenal Sarandi, 26, AM(R),FW,,13(4),1023,6,4,6,-,1.4,79.4,0.8,2,7.00
Matías Pérez,Lanus, 22, Defender,,,1,90,-,-,-,-,1,87,1,-,7.00
Rubén Botta,San Lorenzo, 31, AM(CLR),FW,,1,62,-,-,-,-,3,94.6,-,-,7.00
Jerónimo Cacciabue,Newell's Old Boys, 23, DMC,,,8,632,1,1,3,-,1.8,79.6,0.4,-,7.00
Emanuel Brítez,Rosario Central, 29, D(CLR),,,22,1980,1,-,9,-,0.8,72.9,2,1,6.99
Santiago Silva,Argentinos Juniors, 40, FW,,,21,1862,4,1,7,-,2,62.6,6.7,2,6.99
Julián Fernández,Newell's Old Boys, 26, DMC,,,22,1973,1,3,9,-,0.7,81.9,2.2,1,6.99
Gonzalo Rodríguez,San Lorenzo, 37, D(C),,,7(2),740,1,-,4,-,0.4,75,2.2,1,6.99
Sebastián Palacios,Newell's Old Boys, 29, AM(LR),FW,,4(2),405,2,-,1,-,2.2,71.3,0.7,-,6.99
Matías Zaracho,Racing Club, 23, AM(C),,,19,1602,4,1,4,1,1.6,85.3,1.2,3,6.99
Juan Bolado,Godoy Cruz, 23, Goalkeeper,,,4,306,-,-,-,-,-,40.2,1.3,-,6.99
Braian Cufré,Velez Sarsfield, 24, D(L),DMC,,19(1),1709,-,2,4,-,0.8,81.3,1.2,-,6.98
Sebastián Torrico,San Lorenzo, 41, GK,,,12,1080,-,-,-,-,-,53.2,0.3,2,6.97
Gabriel Carabajal,Union, 30, AM(CLR),,,11(5),1019,1,1,-,1,1.4,77,0.8,1,6.97
Matías Laba,Defensa y Justicia, 29, DMC,,,1,76,-,-,-,-,-,74.1,-,-,6.97
Bruno Pittón,San Lorenzo, 28, D(L),M(L),,21,1890,7,1,1,-,0.9,72.8,1.2,1,6.97
Matías Melluso,Gimnasia LP, 22, D(L),,,12,1065,-,-,3,1,0.2,65.7,2.3,1,6.97
Cristian Tarragona,Patronato de Parana, 30, FW,,,21(2),1953,9,-,4,-,2.7,69.5,1.9,3,6.97
Ezequiel Piovi,Arsenal Sarandi, 28, DMC,,,19(1),1666,1,-,6,-,0.8,86.5,0.8,1,6.96
Reinaldo Lenis,Banfield, 28, AM(R),,,10(2),911,4,-,2,-,1.4,72.2,0.8,2,6.96
Lucas Janson,Velez Sarsfield, 26, AM(CLR),FW,,19(1),1578,4,2,-,-,1.9,77.7,1,2,6.95
Iván Pillud,Racing Club, 35, D(R),,,21,1768,1,1,2,-,0.7,77.8,2.1,-,6.95
Mauricio Martínez,Racing Club, 28, D(C),DMC,,9(4),830,2,-,3,-,0.2,80.2,2.5,2,6.95
Nahuel Molina,Rosario Central, 23, D(R),M(R),,16,1440,1,3,-,-,1.1,75.9,0.6,-,6.95
Carlos Auzqui,Lanus, 30, AM(CLR),FW,,21(1),1677,4,2,7,-,1.6,67.2,2.5,2,6.95
Leandro Marín,Patronato de Parana, 29, D(CR),,,11,990,-,1,2,-,0.6,76.3,2.1,-,6.95
Nicolás Femia,Central Cordoba de Santiago,,,,,2,107,1,-,-,-,1,73.7,0.5,1,6.94
Nahuel Bustos,Talleres, 22, AM(R),FW,,18(2),1595,9,3,1,-,2.7,69.2,0.4,2,6.94
Jorge Rodríguez,Banfield, 25, D(CR),DMC,,22,1954,1,2,2,-,0.5,78.7,1.8,2,6.93
Bruno Bianchi,Atletico Tucuman, 32, D(C),,,15,1350,1,-,6,-,0.6,63.4,3.3,-,6.93
Pablo Becker,Aldosivi, 28, Midfielder,,,0(2),125,1,-,-,-,0.5,80.6,1,-,6.93
Óscar Romero,San Lorenzo, 28, AM(CLR),FW,,13(8),1258,2,3,4,-,1.4,81.6,0.5,1,6.93
Gonzalo Jara,Estudiantes, 35, D(CR),DMC,,6,496,-,-,1,1,-,83,0.8,-,6.93
Enrique Bologna,River Plate, 39, GK,,,2,180,-,-,-,-,-,51.9,-,-,6.92
Milton Casco,River Plate, 33, D(LR),M(L),,19,1708,1,2,4,-,0.5,75.6,1.4,-,6.92
Emanuel Iñiguez,Aldosivi, 24, D(R),,,13,1068,1,1,3,-,0.2,61,1.4,1,6.92
Lucas Vera,Lanus, 24, AM(C),,,18(2),1512,-,3,2,-,1,80,0.5,1,6.91
Julio González,Defensa y Justicia, 28, D(R),,,15,1250,-,1,4,-,0.2,74,3.1,-,6.91
Alexander Bernabei,Lanus, 20, D(L),,,11(2),949,1,-,3,-,1,75.7,0.5,-,6.91
Richard Prieto,Godoy Cruz, 24, Midfielder,,,1(1),115,1,-,1,-,2,53.3,2.5,-,6.91
Jesús Dátolo,Banfield, 37, M(CL),,,12(2),1028,3,4,2,-,2.2,83.8,0.4,1,6.91
Exequiel Palacios,River Plate, 22, M(C),,,12(3),1070,1,1,3,1,1.6,85.1,0.5,-,6.91
Agustín Rossi,Lanus, 25, GK,,,23,2070,-,-,1,-,-,64.8,0.3,1,6.91
Gianluca Ferrari,San Lorenzo, 23, D(C),,,6,472,-,-,1,1,0.5,82,3.2,-,6.91
Facundo Sánchez,Estudiantes, 31, D(R),M(R),,20,1776,1,-,3,-,1.1,71.9,2.9,1,6.91
Cain Fara,Aldosivi, 27, D(R),,,9,753,-,-,5,-,0.6,62.8,2,-,6.90
Mariano Bareiro,Huracan, 26, D(C),DMC,,22,1980,-,-,8,-,0.3,78.1,2.3,-,6.90
Javier Toledo,Atletico Tucuman, 35, FW,,,16(3),1465,5,2,9,1,2,52.4,6.7,3,6.90
Facundo Quignón,Lanus, 28, DMC,,,20,1800,-,-,7,-,0.9,85.4,2,-,6.90
Tomás Pochettino,Talleres, 25, M(CLR),,,11(5),957,1,2,1,-,1.6,74.7,0.8,4,6.89
Cristian Vega,Central Cordoba de Santiago,,,,,20,1697,-,1,8,-,0.8,73.2,1.9,-,6.89
Lucas Rodríguez,Estudiantes, 24, M(CLR),,,7,586,-,-,2,-,0.4,79.8,1,-,6.89
Alejandro Donatti,Racing Club, 34, D(C),,,9(2),857,-,2,2,-,1.3,83.7,3.5,1,6.89
Víctor Salazar,San Lorenzo, 28, D(R),,,5,389,-,2,2,-,0.4,78.4,0.6,-,6.89
Alexander Barboza,Independiente, 26, D(C),,,9(1),755,1,-,6,1,1,74.4,4.7,-,6.89
Julio Buffarini,Boca Juniors, 32, D(R),,,20,1773,-,-,2,1,0.3,78.5,0.9,1,6.88
Leandro Contín,Gimnasia LP, 25, FW,,,12(3),1045,4,3,3,-,1.5,66.7,3.1,-,6.88
Santiago García,Godoy Cruz, 30, FW,,,12(1),1101,6,2,2,-,1.7,59.3,2.9,2,6.88
Wilder Cartagena,Godoy Cruz, 26, Midfielder,,,4,360,1,-,1,-,0.5,64.2,1,-,6.88
Christian Chimino,Patronato de Parana, 33, D(R),,,19,1701,2,-,4,1,0.3,60.2,1.6,2,6.88
Maximiliano Lovera,Rosario Central, 22, AM(C),,,4,267,1,1,-,-,1.5,79.7,-,-,6.88
Eric Ramírez,Gimnasia LP, 24, AM(R),FW,,6(2),459,3,-,1,-,1.8,51.5,0.6,1,6.88
Claudio Corvalán,Union, 32, D(CL),,,19,1668,-,2,5,-,0.4,71.6,2,1,6.87
Mauro Pittón,Velez Sarsfield, 26, DMC,M(R),,1(2),120,-,2,-,-,-,83.9,-,-,6.87
Manuel Castro,Estudiantes, 25, AM(R),,,12(2),959,1,-,-,-,1.2,72.6,0.5,-,6.87
Lucas Hoyos,Velez Sarsfield, 32, GK,,,19,1710,-,1,2,-,-,71.2,0.2,-,6.87
Santiago Sosa,River Plate, 22, DMC,,,2,159,-,-,1,-,1,73,4.5,-,6.87
Lautaro Valenti,Lanus, 22, D(C),,,22,1980,3,-,6,-,0.9,75.9,2.5,-,6.86
Iván Marcone,Boca Juniors, 30, DMC,,,12(2),1119,-,-,8,-,-,84,1,-,6.86
Leonel Miranda,Racing Club, 27, M(CR),,,7,605,1,-,-,-,0.9,83,1.4,-,6.86
Mauro Zárate,Boca Juniors, 34, M(CLR),FW,,5(7),483,2,2,1,-,2.3,75.8,0.3,2,6.86
Jonathan Cabral,Atletico Tucuman, 29, D(C),,,16,1396,-,-,4,1,0.6,72.6,2.1,1,6.86
Silvio Romero,Independiente, 32, AM(R),FW,,20,1684,12,-,-,-,1.9,80.3,0.6,3,6.86
Franco Fragapane,Talleres, 28, AM(CLR),,,23,1861,3,3,2,-,1,74.9,0.3,1,6.86
Lisandro Alzugaray,Central Cordoba de Santiago,,,,,10(8),964,4,2,1,-,1.5,69.8,0.2,1,6.85
Maximiliano Coronel,Gimnasia LP, 32, D(C),,,13(3),1187,1,-,4,-,0.3,76.7,1.8,-,6.85
Santiago Hezze,Huracan, 19, Midfielder,,,3,270,-,-,1,-,0.3,72.3,1.7,-,6.85
Juan Lucero,Defensa y Justicia, 29, FW,,,6(5),638,5,1,-,-,1.8,72.3,0.8,2,6.85
Mauro Formica,Newell's Old Boys, 33, M(C),,,13(2),1004,3,-,4,-,1.7,71.7,1.6,-,6.85
Rafael Delgado,Colon, 31, D(CL),M(L),,7,630,-,-,2,-,0.6,74.7,2.3,-,6.85
Jesús Soraire,Arsenal Sarandi, 32, M(C),,,20(2),1647,-,3,2,-,1,77.2,1,1,6.85
Agustín Urzi,Banfield, 21, AM(CL),,,15(3),1407,-,1,6,-,1.6,65.4,0.6,-,6.85
Gabriel Carrasco,Godoy Cruz, 24, D(CR),,,7,630,-,1,1,-,0.6,66.2,1.1,-,6.85
Marcos Rojo,Estudiantes, 31, D(CL),,,1,90,-,1,1,-,3,72.5,1,-,6.85
Fernando Pellegrino,Huracan, 35, GK,,,3,270,-,-,1,-,-,43.5,0.3,-,6.85
Harrinson Mancilla,Gimnasia LP, 29, DMC,,,7,630,-,1,3,-,0.3,81.5,1,-,6.85
Adolfo Gaich,San Lorenzo, 22, FW,,,7(5),653,5,-,-,-,1.3,69.9,2.1,-,6.84
Emiliano Méndez,Arsenal Sarandi, 32, M(C),,,6(6),676,2,2,3,-,0.7,85.6,1.4,1,6.84
Oliver Benítez,Patronato de Parana, 29, D(CL),,,7,630,-,-,2,-,-,69.5,1.7,-,6.84
Diego González,Racing Club, 33, M(C),,,4(3),418,2,-,1,-,1.6,83.4,1,-,6.84
Jorge Broun,Gimnasia LP, 35, GK,,,7,630,-,-,-,-,-,66.2,0.4,-,6.84
Daniel Sappa,Arsenal Sarandi, 26, GK,,,11,990,-,-,1,-,-,57.1,0.4,-,6.84
Nahuel Tenaglia,Talleres, 25, D(CR),,,21(1),1898,2,-,4,-,0.5,72.6,1.9,3,6.84
Mateo Carabajal,Arsenal Sarandi, 24, Midfielder,,,5(5),549,-,-,-,-,0.3,85.2,1.2,-,6.83
Jonathan Bay,Central Cordoba de Santiago,,,,,21,1837,1,-,4,-,0.5,62.1,1.5,-,6.83
Domingo Blanco,Independiente, 26, AM(CR),,,19(1),1544,-,-,3,-,0.9,82.5,1,1,6.83
Nery Domínguez,Racing Club, 31, D(C),DMC,,17(1),1444,1,-,5,1,0.4,81.1,0.9,-,6.83
Walter Bou,Union, 27, FW,,,20,1715,5,1,2,1,3.2,67.6,1.6,1,6.83
Federico Gino,Aldosivi, 28, DMC,,,20,1786,4,1,8,-,1.3,78,1.9,2,6.82
Gonzalo Bettini,Huracan, 28, D(R),,,14(3),1304,-,1,2,-,0.4,68.2,1.9,2,6.82
Alan Franco,Independiente, 24, D(C),,,18,1596,-,-,5,-,0.6,81,2.9,-,6.82
Cesar Ibañez,Huracan, 21, D(L),,,15,1289,-,-,6,-,0.5,60.9,2.1,-,6.82
Fabio Pereyra,Arsenal Sarandi, 31, D(C),,,21,1890,1,-,6,1,0.7,71.8,3.4,-,6.82
Ignacio Piatti,San Lorenzo, 36, AM(CL),FW,,2(1),148,-,1,-,-,1,76.7,-,-,6.82
Lucas Romero,Independiente, 27, D(R),DMC,,19,1615,-,-,5,1,0.4,86.5,1.5,1,6.82
Thiago Almada,Velez Sarsfield, 20, AM(C),,,10(12),1198,4,-,-,-,1.2,82.2,0.1,1,6.82
David Barbona,Racing Club, 26, AM(CLR),,,9(5),687,-,2,2,-,1.1,78.7,0.9,1,6.82
Marcos Senesi,San Lorenzo, 24, D(C),,,4,360,-,-,1,-,0.8,79.5,3.5,-,6.82
Diego Novaretti,Rosario Central, 36, D(C),,,16(1),1431,-,-,5,-,0.7,72.8,3.2,-,6.82
Facundo Almada,Rosario Central, 22, Defender,,,2(1),175,1,-,-,-,0.7,72.9,2.3,-,6.82
Lucas Chaves,Argentinos Juniors, 25, GK,,,23,2070,-,-,1,-,-,50,0.5,-,6.81
Gastón Togni,Independiente, 23, M(L),,,2(3),220,-,-,-,-,0.8,83.3,0.6,-,6.81
Jonathan Sandoval,Argentinos Juniors, 33, D(R),,,20,1788,-,1,7,-,0.7,73,3.3,-,6.81
Fernando Torrent,Arsenal Sarandi, 29, D(R),,,22(1),1987,1,3,4,-,0.6,75.2,1,-,6.81
Pablo Pérez,Independiente, 35, M(C),,,14,1155,-,3,8,1,1.4,79,1.9,-,6.81
Jonathan Schunke,Estudiantes, 34, D(C),,,22,1948,1,-,2,1,0.4,80,4.1,1,6.81
Gino Perruzzi,San Lorenzo, 28, D(R),M(R),,8,694,1,-,1,-,0.5,81.2,0.4,-,6.81
Diego García,Estudiantes, 24, AM(L),,,10(6),911,1,-,-,-,1.3,71,0.5,-,6.80
Luciano Abecasis,Lanus, 30, D(R),,,2,91,-,-,1,-,-,82.5,2,-,6.80
Tomás Guidara,Velez Sarsfield, 25, D(R),,,16(1),1395,-,1,-,-,0.2,77.1,1.9,-,6.79
Agustín Bouzat,Velez Sarsfield, 27, AM(LR),FW,,17(2),1347,-,-,4,-,0.7,71.1,0.3,1,6.79
Mauricio Arboleda,Banfield, 25, GK,,,13,1170,-,-,1,-,-,51.2,0.4,2,6.79
Marco Ruben,Rosario Central, 34, FW,,,7,612,4,-,1,-,2.4,68.8,1.1,2,6.79
Matías Escudero,Patronato de Parana, 32, D(C),,,9(1),774,-,-,2,1,0.5,63.7,4,-,6.79
Franco Soldano,Boca Juniors, 26, FW,,,12(1),1020,2,2,1,-,1.3,59.2,3.8,-,6.79
Daniele De Rossi,Boca Juniors, 37, D(C),M(C),,4(1),345,-,-,1,-,-,84.7,0.8,-,6.78
Manuel Guanini,Gimnasia LP, 25, D(C),,,11(1),1001,1,-,4,-,1.3,58.9,4.8,-,6.78
Gerónimo Poblete,San Lorenzo, 28, DMC,,,19,1575,-,-,7,1,0.2,86.3,1.3,1,6.78
Marcelo Herrera,San Lorenzo, 22, D(R),M(R),,11(1),999,1,3,5,-,1.2,69,0.5,1,6.78
Francis Mac Allister,Argentinos Juniors, 25, DMC,,,21,1650,1,1,6,1,1.1,72.8,1.2,-,6.78
Luis Unsain,Defensa y Justicia, 26, GK,,,23,2070,-,-,-,-,-,74,0.3,3,6.78
Alexis Soto,Racing Club, 27, D(L),,,8(3),760,-,1,1,-,0.4,79.3,1.2,-,6.78
Cecilio Domínguez,Independiente, 26, AM(L),,,15(6),1251,2,2,-,1,1.8,78,0.4,1,6.78
Andrés Roa,Independiente, 28, AM(CL),,,6(6),583,2,-,2,1,1.3,77.9,0.3,1,6.78
Matías Esquivel,Lanus, 22, M(C),,,5(2),351,-,-,1,-,0.4,77.3,0.3,-,6.78
Eugenio Mena,Racing Club, 32, D(L),M(L),,16,1440,-,-,3,-,0.1,80.7,2.1,-,6.78
Lucas Barrios,Huracan, 36, FW,,,7(1),573,1,1,1,-,1.8,58.4,6.5,1,6.77
Jonathan Bottinelli,Union, 36, D(C),,,18,1600,-,-,4,3,0.6,80.6,2.9,-,6.77
Saúl Salcedo,Huracan, 23, D(C),,,19,1710,-,1,3,-,0.5,71.8,2.6,-,6.77
Raúl Loaiza,Defensa y Justicia, 26, DMC,,,15,1290,-,-,4,-,0.3,86,0.9,-,6.77
Marcelo Herrera,Godoy Cruz, 29, D(C),,,5,431,-,-,2,1,-,69.3,2.8,-,6.77
Leonel Di Plácido,Lanus, 27, D(R),M(R),,20(1),1774,-,-,9,-,0.5,72.7,1.3,-,6.77
Leandro Díaz,Atletico Tucuman, 28, FW,,,17(1),1460,5,1,4,1,2.2,59,4.2,1,6.77
Gianluca Ferrari,Godoy Cruz, 23, D(C),,,5(1),456,-,-,1,-,0.8,70.3,2.3,-,6.77
Marcelo Díaz,Racing Club, 34, DMC,,,15(1),1305,1,-,3,-,0.6,90.9,1,1,6.77
Matías Rojas,Racing Club, 25, AM(CL),,,17(5),1403,1,3,4,-,1.9,79.9,0.6,1,6.76
Fabricio Bustos,Independiente, 25, D(R),,,19(3),1681,-,3,3,1,0.4,76.1,0.7,1,6.76
Marcos Sánchez,Central Cordoba de Santiago,,,,,4(1),330,1,-,2,-,0.4,67.3,0.6,-,6.76
Luis Abram,Velez Sarsfield, 25, D(C),,,19,1692,-,-,4,1,0.2,88.2,2,-,6.76
Nicolás Capaldo,Boca Juniors, 22, M(C),,,9(4),873,-,1,3,1,0.5,72.5,1.4,-,6.76
Jonathan Galván,Central Cordoba de Santiago,,,,,3,270,-,-,-,-,0.3,75.5,2.3,-,6.76
Santiago Gentiletti,Newell's Old Boys, 36, D(C),,,22,1980,-,-,5,-,0.6,85.9,1,-,6.76
Juan Cavallaro,Union, 26, AM(CL),,,4(7),467,1,1,-,-,0.8,75,0.3,-,6.75
Maxi Rodríguez,Newell's Old Boys, 40, M(CL),FW,,23,2025,6,1,1,-,1.6,76.7,0.6,-,6.75
Agustín Almendra,Boca Juniors, 21, DMC,,,6,441,1,-,2,1,1.3,79.7,1.2,-,6.75
Juan Cruz Komar,Talleres, 24, D(C),,,16(1),1461,-,-,6,-,0.7,83.3,4.1,-,6.75
Matías Ibáñez,Patronato de Parana, 34, GK,,,23,2070,-,-,1,-,-,57.9,0.3,3,6.74
Ezequiel Bullaude,Godoy Cruz, 20, Forward,,,2,147,-,-,-,-,-,75.9,1,-,6.74
Nicolás Tripicchio,Defensa y Justicia, 25, D(R),,,4(2),358,1,1,2,-,0.5,77.8,0.7,1,6.74
Guido Herrera,Talleres, 29, GK,,,21,1888,-,-,1,1,-,58.8,0.6,2,6.74
Matías Nani,Central Cordoba de Santiago,,,,,18(1),1645,-,-,6,-,0.6,65.3,3.2,-,6.74
Maximiliano Romero,Velez Sarsfield, 22, FW,,,17(5),1468,7,3,4,-,1.6,73.2,1,1,6.74
Fernando Belluschi,San Lorenzo, 37, M(CR),,,9,650,1,2,1,-,2.2,73,0.6,1,6.74
Alejandro Sánchez,Atletico Tucuman, 34, GK,,,9(1),855,-,-,1,-,-,52.7,0.3,1,6.74
Lucas Licht,Gimnasia LP, 40, D(L),DMC,M(L),8(3),724,-,-,1,-,0.5,59.7,1,-,6.73
Marcelo Benítez,Defensa y Justicia, 30, D(L),DMC,,7(2),631,1,-,2,-,0.7,80.3,1.3,-,6.73
Norberto Briasco,Huracan, 25, AM(LR),FW,,14(4),1205,3,1,2,-,0.9,69,1.6,-,6.73
Miguel Torrén,Argentinos Juniors, 32, D(C),,,22,1939,1,1,8,-,0.6,69.7,1.9,-,6.73
Julián Álvarez,River Plate, 21, Forward,,,4(3),388,-,-,-,-,1.3,72.6,0.4,-,6.73
Ignacio Aliseda,Defensa y Justicia, 21, AM(CL),FW,,7(4),712,1,2,-,-,1.5,72,0.1,-,6.73
Lucas Villalba,Aldosivi, 26, D(L),DMC,,21,1890,-,2,6,-,0.3,65.8,1.9,2,6.73
Luciano Gómez,Banfield, 25, D(R),M(CR),,19(1),1613,1,1,6,-,0.6,71.4,0.4,1,6.73
Juan Galeano,Central Cordoba de Santiago,,,,,12(4),963,1,-,1,-,0.9,75.6,0.9,1,6.73
Matías de los Santos,Velez Sarsfield, 28, Defender,,,3(3),303,-,-,2,-,0.7,86.8,1.5,-,6.73
Ramón Arias,San Lorenzo, 28, D(C),,,9(2),882,-,-,3,-,0.2,81.5,2.4,-,6.73
Emmanuel Más,Boca Juniors, 32, D(L),,,5,443,-,-,1,-,1.6,65.2,1.8,-,6.73
Guillermo Ortíz,Colon, 28, D(C),,,10,900,-,-,2,-,0.3,70.2,2.6,-,6.73
Iván Gómez,Estudiantes, 24, DMC,,,17(3),1495,1,2,4,-,0.6,84.4,1.5,-,6.73
Leonel Galeano,Aldosivi, 29, D(C),,,22,1929,-,-,6,-,0.7,70.4,2.5,-,6.72
Gonzalo Castellani,Atletico Tucuman, 33, AM(C),,,9(6),774,-,2,2,-,0.9,78.5,1.2,2,6.72
Leandro Fernández,Independiente, 30, AM(LR),FW,,5(2),468,2,2,1,1,2.9,57.5,0.3,1,6.72
Lautaro Comas,Patronato de Parana, 26, AM(CLR),,,13(1),1090,2,1,3,1,1.3,67.4,0.9,1,6.71
Pablo Rosales,Estudiantes, 29, D(R),,,2(1),170,-,-,-,-,1.3,73.9,2,-,6.71
Néstor Breitenbruch,Defensa y Justicia, 25, D(CR),,,4,360,-,-,1,-,0.3,70.2,1.5,-,6.71
Fernando Márquez,Defensa y Justicia, 33, FW,,,10(2),801,4,-,2,-,2.3,68.3,2.5,-,6.71
Alexis Maldonado,Banfield, 23, D(C),,,13(1),1171,1,-,1,-,0.1,81.9,1.1,-,6.71
Gonzalo Piovi,Defensa y Justicia, 26, D(CL),,,7(1),631,-,-,3,-,0.4,76.8,1.5,-,6.71
Héctor Fértoli,San Lorenzo, 26, AM(CLR),,,2,168,-,1,-,-,2,85.7,1,-,6.71
Matko Miljevic,Argentinos Juniors, 20, Midfielder,,,2(4),256,1,-,-,-,1,74.4,1,1,6.71
Marcelo Ortiz,Atletico Tucuman, 27, D(CR),,,20,1772,2,1,4,-,0.5,59.5,2.1,1,6.71
Nahuel Estévez,Estudiantes, 25, M(CR),,,10(7),958,1,1,4,-,1.4,72.7,1,-,6.71
Guillermo Ortíz,Atletico Tucuman, 28, D(C),,,4,360,-,-,2,-,0.3,73.3,3.3,-,6.71
Nicolás Navarro,San Lorenzo, 36, GK,,,11,990,-,-,-,-,-,61.3,0.4,1,6.71
Federico Milo,Union, 29, D(L),M(L),,11(7),998,-,1,4,-,0.6,67,1.7,1,6.71
Gabriel Hauche,Argentinos Juniors, 34, AM(L),FW,,22,1821,7,1,5,-,1.8,61.7,0.5,2,6.71
Ismael Quílez,Central Cordoba de Santiago,,,,,17,1516,-,1,1,-,1.2,67.2,1,2,6.70
Braian Romero,Independiente, 29, AM(LR),FW,,4(1),369,1,-,-,-,0.6,75.6,1,-,6.70
Cristian Tassano,Rosario Central, 24, Defender,,,1(1),162,1,-,-,-,0.5,77.6,2.5,-,6.70
Jeremías Ledesma,Rosario Central, 28, GK,,,23,2070,-,-,-,-,-,56.3,0.3,-,6.70
Nicolás Pasquini,Lanus, 30, D(L),DMC,M(L),15,1245,-,-,2,-,0.7,77.2,1.7,-,6.70
Christian Almeida,Godoy Cruz, 31, D(L),,,4(1),354,-,-,1,-,-,59,2.8,-,6.69
Oscar Salomón,Central Cordoba de Santiago,,,,,8(1),728,-,-,1,-,0.6,75.4,2.3,-,6.69
Leonardo Ponzio,River Plate, 39, M(C),,,3(1),260,-,-,-,-,0.5,74.3,1.3,-,6.69
Maximiliano Gagliardo,Arsenal Sarandi, 38, GK,,,12,1080,-,-,1,-,-,65,0.3,1,6.69
Alexis Mac Allister,Boca Juniors, 22, M(CL),,,9(4),712,1,1,1,-,1.8,77.2,0.3,-,6.69
Diego Zabala,Rosario Central, 29, AM(CLR),,,14(6),1170,2,2,1,-,1.8,74.1,0.4,2,6.69
Leonardo Sigali,Racing Club, 34, D(C),,,12(2),1051,-,-,4,2,0.2,85.6,2.1,-,6.68
Cristián Insaurralde,Newell's Old Boys, 29, Forward,,,1(3),120,1,-,-,-,0.3,53.7,2.3,-,6.68
Juan Andrada,Godoy Cruz, 26, DMC,,,16(1),1368,-,-,3,-,0.6,75.3,1.1,-,6.68
Gervasio Núñez,Central Cordoba de Santiago,,,,,14(3),1229,1,1,5,-,2.1,75.7,0.9,-,6.68
Neri Cardozo,Defensa y Justicia, 34, AM(CL),,,20(1),1657,1,3,4,-,0.6,77.1,0.5,-,6.68
