Name,Team,Age,Main_role,Secondary_role,third_role,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS%,AerialsWon,MotM,Rating
Wout Brama,Twente, 34, DMC,,,17(3),1556,1,1,1,-,0.5,80.8,1.2,-,6.55
Maduka Okoye,Sparta Rotterdam, 21, GK,,,28,2520,-,-,-,-,-,53.7,0.1,3,6.55
Joël Drommel,Twente, 24, GK,,,34,3060,-,-,3,-,-,62.5,0.3,1,6.55
Thomas van den Belt,PEC Zwolle, 19, Midfielder,,,4(5),430,-,-,-,-,0.8,87.6,0.4,1,6.54
Deroy Duarte,Sparta Rotterdam, 21, AM(CL),,,19(10),1658,4,4,3,-,1.2,69,0.9,1,6.54
Martin Angha,Fortuna Sittard, 27, D(CR),,,31(1),2764,-,-,5,-,0.4,77.6,2.5,-,6.54
Mustafa Saymak,PEC Zwolle, 28, M(CLR),,,18(6),1552,3,-,-,1,1.3,79.5,0.5,-,6.54
Achraf El Bouchataoui,Feyenoord, 21, Midfielder,,,1(2),103,-,-,-,-,0.3,90.7,1,-,6.54
Ché Nunnely,Willem II, 22, AM(R),,,28(4),2187,7,4,-,-,1.3,77.6,0.3,-,6.54
Thomas Buitink,PEC Zwolle, 20, FW,,,9,593,2,1,-,-,1,63.2,0.4,-,6.54
Alois Dominik Oroz,Vitesse, 20, Defender,,,3(4),266,-,-,-,-,0.9,83,1.6,-,6.53
Thorsten Kirschbaum,VVV-Venlo, 34, GK,,,29,2566,-,-,1,-,-,58.7,0.2,-,6.53
Slobodan Tedic,PEC Zwolle, 21, FW,,,10(5),920,2,1,-,-,1.4,62.4,2,-,6.53
Boy Kemper,ADO Den Haag, 21, D(CL),,,24(2),2027,1,-,2,1,0.3,75.5,0.9,1,6.53
Yukinari Sugawara,AZ Alkmaar, 20, D(R),M(R),,17(8),1645,2,1,2,-,0.6,79.5,0.2,1,6.53
Luuk Wouters,RKC Waalwijk, 21, D(L),,,9(2),809,-,-,-,1,0.4,77.2,0.8,-,6.52
Armando Obispo,PSV Eindhoven, 22, D(C),,,1(4),158,-,-,-,-,0.2,96.7,1.4,-,6.52
Brian Brobbey,Ajax, 19, Forward,,,1(11),195,3,1,-,-,1,78.8,0.8,-,6.52
Delano Burgzorg,Heracles, 22, AM(L),,,24(8),2055,5,-,2,-,1.4,78.1,0.6,1,6.52
Lennerd Daneels,RKC Waalwijk, 23, AM(LR),,,20(13),1968,2,2,-,-,0.9,72.7,0.6,2,6.52
Daniel Arzani,FC Utrecht, 22, Midfielder,,,0(4),59,-,1,-,-,1.3,66.7,0.3,-,6.52
Josua John,VVV-Venlo, 32, AM(LR),,,15(10),1348,2,1,1,-,1,75.2,0.4,-,6.52
Robbin Ruiter,Willem II, 34, GK,,,10,875,-,-,-,-,-,62.1,-,-,6.52
Driess Saddiki,Willem II, 24, DMC,,,12(2),949,-,-,1,-,0.2,73.7,0.6,-,6.52
Jan-Arie van der Heijden,Willem II, 33, D(C),,,11(3),1036,2,-,1,-,0.3,88.2,0.6,-,6.52
Richard van der Venne,RKC Waalwijk, 29, AM(C),,,25(4),2060,4,3,4,-,2,64.5,1.3,-,6.51
Michael Heylen,Sparta Rotterdam, 27, D(C),,,26(2),2217,-,-,3,1,0.4,79.6,1.9,-,6.51
Rico Strieder,PEC Zwolle, 28, DMC,,,17(7),1260,-,-,-,-,0.3,87.8,0.8,-,6.51
Paul Gladon,FC Emmen, 29, FW,,,3(10),461,2,-,-,-,1,57.1,3.8,1,6.51
Arjen Robben,FC Groningen, 37, M(CLR),FW,,2(4),174,-,2,-,-,0.5,72.4,0.2,-,6.51
Oussama Idrissi,Ajax, 25, AM(LR),,,1(6),207,-,-,-,-,1.1,89,0.1,-,6.51
Derrick Köhn,Willem II, 22, D(L),,,30(1),2565,-,1,3,1,0.7,69.6,0.7,-,6.51
Immanuel Pherai,PEC Zwolle, 20, AM(L),,,15(12),1585,2,3,1,-,1.7,62.6,0.4,-,6.50
Eric Oelschlägel,FC Utrecht, 25, GK,,,23,2070,-,-,1,-,-,66.3,0.3,-,6.49
João Teixeira,Feyenoord, 28, AM(CLR),,,8(10),887,-,4,-,-,0.9,81.5,0.3,-,6.49
Vurnon Anita,RKC Waalwijk, 32, D(LR),DMC,M(R),29,2560,-,2,9,-,0.3,80.5,0.4,-,6.49
Jaroslaw Jach,Fortuna Sittard, 27, D(C),,,2(1),195,-,-,1,-,0.3,69.1,3,-,6.49
Yorbe Vertessen,PSV Eindhoven, 20, Forward,,,6(9),510,2,3,-,-,1.1,79.7,0.7,-,6.49
John Yeboah,Willem II, 20, AM(R),,,1(8),308,1,-,-,-,0.8,69.1,0.3,-,6.49
Miquel Nelom,Willem II, 30, D(L),,,5(2),437,-,-,2,-,0.4,86.4,0.7,-,6.48
Dennis Telgenkamp,FC Emmen, 34, GK,,,14,1260,-,-,-,-,-,63.3,0.1,-,6.48
Peet Bijen,ADO Den Haag, 26, D(C),,,6,540,-,-,-,-,0.7,84.2,3,-,6.48
Mats Knoester,Heracles, 22, D(C),,,22(5),1990,2,-,4,-,0.4,83.8,1.1,-,6.48
Christos Donis,VVV-Venlo, 26, M(C),,,8(1),546,1,-,-,-,0.6,86.7,1,-,6.48
Silvinho Esajas,ADO Den Haag, 18, Defender,,,0(2),42,-,-,-,-,-,80,0.5,-,6.48
Damil Dankerlui,FC Groningen, 24, D(R),M(R),,21(7),1990,-,-,2,1,0.6,76.3,0.9,-,6.48
Eliano Reijnders,PEC Zwolle, 20, AM(CR),,,17(12),1644,3,3,2,-,0.8,74.9,0.4,-,6.47
Marco van Ginkel,PSV Eindhoven, 28, M(C),,,3(8),354,1,1,-,-,0.5,86.5,0.8,1,6.47
Mike van Duinen,PEC Zwolle, 29, AM(LR),FW,,12(11),1195,3,-,2,-,1.6,68.8,1.3,3,6.47
Wesley Spieringhs,Willem II, 19, DMC,,,13(8),1165,-,-,2,-,0.3,67.2,0.6,-,6.47
Dean Huiberts,PEC Zwolle, 21, M(C),,,25(4),2014,-,-,6,-,0.6,76.5,0.4,-,6.47
Arjen van der Heide,SC Heerenveen, 19, AM(L),,,6(8),637,-,2,1,-,0.8,73.7,0.3,-,6.47
Arijanet Muric,Willem II, 22, GK,,,14,1260,-,-,1,-,-,53,0.6,-,6.47
Samy Bourard,ADO Den Haag, 25, AM(C),,,10(7),928,3,1,3,-,1.1,75.5,0.4,-,6.47
Pelle Clement,PEC Zwolle, 25, M(CL),FW,,13(10),1292,2,2,-,1,0.5,83.1,0.6,1,6.46
Tomas Hajek,Vitesse, 29, D(C),,,8(6),762,-,-,4,-,0.4,80.7,1.9,-,6.46
Jesper Drost,PEC Zwolle, 28, AM(CLR),,,13(11),1230,2,2,1,-,0.5,72,0.4,-,6.46
Orestis Kiomourtzoglou,Heracles, 23, DMC,,,17(10),1515,-,-,3,-,0.5,78.4,1.1,-,6.46
Steffen Schäfer,VVV-Venlo, 27, D(CL),,,11(2),979,-,1,-,-,0.1,78.1,0.6,-,6.46
Justin Hoogma,FC Utrecht, 22, D(C),,,14(5),1343,1,1,2,-,0.4,88.4,1.9,1,6.46
Clint Leemans,PEC Zwolle, 25, M(CR),,,7(9),587,3,1,1,-,0.9,78.5,0.3,-,6.46
Lucas Bernadou,FC Emmen, 20, DMC,,,14(5),1150,1,-,2,1,0.4,86.9,0.6,-,6.45
Hilal Ben Moussa,FC Emmen, 29, DMC,,,14(9),1261,-,-,2,-,0.1,84,1,-,6.45
Marc-Olivier Doué,PEC Zwolle, 20, Defender,,,1(5),199,-,-,1,-,-,83.5,0.2,-,6.45
Thomas Lam,PEC Zwolle, 27, D(C),DMC,,23(3),2073,3,1,5,2,0.9,83.5,1.3,1,6.45
Patrick Joosten,FC Groningen, 25, AM(CLR),FW,,14(11),1114,3,2,1,-,0.9,81.8,0.4,-,6.45
Nick Bakker,FC Emmen, 28, D(C),,,24(4),2189,1,-,4,-,0.1,84.4,2.3,-,6.44
Tijjani Reijnders,AZ Alkmaar, 22, M(C),,,6(16),724,-,-,-,-,0.7,86.1,0.3,-,6.44
Luka Ilic,Twente, 21, AM(C),,,14(10),1312,2,2,1,1,1.1,77,1,-,6.44
Nikolai Laursen,FC Emmen, 23, AM(R),,,14(15),1438,3,1,2,1,1.1,74.2,1.7,-,6.44
Mateo Leš,Heracles, 21, Defender,,,1(2),155,-,-,-,-,-,96.7,0.3,-,6.44
George Johnston,Feyenoord, 22, D(C),,,1(3),117,-,-,-,-,-,81.8,2,-,6.44
Jorrit Hendrix,PSV Eindhoven, 26, D(C),DMC,,3(6),406,-,-,-,-,0.3,81.6,0.7,-,6.43
Dario Dumic,Twente, 29, D(C),,,17(7),1589,2,-,2,-,0.4,82.6,1.5,-,6.43
Kees de Boer,ADO Den Haag, 21, M(C),,,16(4),1291,-,2,3,-,0.4,76.4,0.6,-,6.43
Jorn Brondeel,Willem II, 27, GK,,,10(1),925,-,-,-,-,-,51.4,0.3,-,6.43
Eljero Elia,FC Utrecht, 34, AM(LR),FW,,10(10),766,2,-,3,-,0.5,83.8,0.4,1,6.43
Leeroy Owusu,Willem II, 24, D(LR),,,29,2524,-,1,3,-,0.4,71,0.4,-,6.42
Aliou Balde,Feyenoord, 18, Midfielder,,,0(3),40,-,1,-,-,1.3,69.2,-,-,6.42
Michael Zetterer,PEC Zwolle, 25, GK,,,19,1710,-,-,-,-,-,70.3,0.1,-,6.42
Jesse Bosch,Twente, 21, AM(C),,,26(6),2247,2,-,6,-,1.1,67.8,0.8,-,6.41
Zakaria Aboukhlal,AZ Alkmaar, 21, Forward,,,6(18),732,4,-,2,-,1.3,74.2,0.3,1,6.41
Lars Unnerstall,PSV Eindhoven, 30, GK,,,1,90,-,-,-,-,-,90,-,-,6.41
Dario Del Fabro,ADO Den Haag, 26, D(C),,,15(4),1417,-,-,1,-,0.4,82.8,3.2,-,6.41
Adrian Fein,PSV Eindhoven, 22, DMC,,,4(9),405,1,1,-,-,0.5,86.2,0.3,-,6.41
Freek Heerkens,Willem II, 31, D(CLR),DMC,,11(3),914,-,1,2,-,0.2,71.7,1.1,-,6.41
Ricardo Kishna,ADO Den Haag, 26, AM(LR),,,13(3),899,-,-,1,-,0.6,70.6,0.9,-,6.40
Miguel Angel Leal,FC Groningen, 24, Defender,,,3(7),336,-,-,-,-,0.1,80.4,-,-,6.39
Tim Breukers,Heracles, 33, D(LR),,,21(5),1878,-,-,2,-,0.3,80.2,0.6,-,6.39
Janis Blaswich,Heracles, 30, GK,,,26,2326,-,-,-,-,-,68.8,0.3,1,6.39
Richard Ledezma,PSV Eindhoven, 20, Midfielder,,,1(2),92,-,1,1,-,0.3,85.5,0.7,-,6.39
Vicente Besuijen,ADO Den Haag, 20, AM(LR),,,23(7),2040,1,3,5,-,0.9,82.4,0.3,1,6.39
Mario Engels,Sparta Rotterdam, 27, AM(CLR),FW,,16(11),1438,3,4,1,-,1,66.5,0.4,-,6.39
Reza Ghoochannejhad,PEC Zwolle, 33, AM(CR),FW,,7(14),686,6,-,-,-,1,71.7,0.8,1,6.39
Michael Verrips,FC Emmen, 24, GK,,,14,1260,-,-,2,-,-,67.8,0.1,-,6.38
Benaissa Benamar,FC Utrecht, 24, Defender,,,2(1),179,-,1,-,-,1,86.9,1.7,-,6.38
Finn Stokkers,RKC Waalwijk, 25, FW,,,16(14),1519,5,-,-,-,1.1,64.3,1.4,-,6.38
Patrick Vroegh,Vitesse, 21, M(C),,,3(13),517,2,-,1,-,0.5,73.9,0.6,-,6.38
Noah Fadiga,Heracles, 21, D(R),,,12(3),1088,-,2,2,-,0.8,75.8,0.3,-,6.37
Dante Rigo,ADO Den Haag, 22, DMC,,,9(2),824,-,-,-,-,0.3,73.6,1,-,6.37
Jorrit Smeets,Fortuna Sittard, 26, DMC,,,10(5),867,-,-,1,-,0.5,81.2,0.5,-,6.36
Christian Kum,VVV-Venlo, 35, D(CLR),,,15(9),1374,-,1,1,2,0.3,78.9,1.5,1,6.36
Sam Lammers,PSV Eindhoven, 24, FW,,,1,51,-,-,-,-,1,77.8,1,-,6.36
Daryl Janmaat,ADO Den Haag, 31, D(CR),M(R),,3(1),263,-,-,-,-,0.8,87.3,0.5,-,6.35
Abdenasser El Khayati,ADO Den Haag, 32, AM(C),,,11,871,2,1,1,-,1.7,83.7,0.2,1,6.35
Jonas Arweiler,ADO Den Haag, 24, FW,,,11(14),1126,3,2,1,-,0.5,53,2.4,-,6.35
Teun Bijleveld,Heracles, 23, M(C),,,11(9),1062,-,1,4,-,0.6,81.8,0.4,-,6.35
Görkem Saglam,Willem II, 23, AM(C),,,14(7),1266,2,2,4,-,1,80.3,0.8,1,6.34
Michael Brouwer,Heracles, 28, GK,,,6(1),554,-,-,-,-,-,59.9,-,-,6.34
Emil Bergström,FC Utrecht, 28, D(CL),,,4(5),416,-,-,-,-,0.1,87.7,1.9,-,6.34
Rami Hajal,SC Heerenveen, 19, Forward,,,2(21),571,-,1,1,-,0.7,80.1,0.4,-,6.34
Jafar Arias,VVV-Venlo, 25, FW,,,11(18),1274,4,-,1,-,0.7,76,1.6,-,6.33
Nicolas Olsak,RKC Waalwijk, 29, M(C),,,6(2),510,-,1,-,-,0.1,77.1,0.6,-,6.33
Ilay Elmkies,ADO Den Haag, 21, Midfielder,,,4(5),371,-,-,1,-,0.3,80.1,0.4,-,6.33
Mohamed Rayhi,Sparta Rotterdam, 26, AM(CL),FW,,3,270,-,-,-,-,2.7,85.9,-,-,6.33
David Min,RKC Waalwijk, 21, Forward,,,0(5),88,1,-,-,-,0.4,67.9,0.8,-,6.32
Kasper Lunding Jakobsen,Heracles, 21, AM(R),,,6(13),573,-,3,1,-,0.2,79.3,0.1,-,6.32
Jeremy Van Mullem,Sparta Rotterdam, 22, Defender,,,0(1),16,-,-,-,-,-,40,1,-,6.32
Sergiño Dest,Ajax, 20, D(R),M(R),,0(3),74,-,-,-,-,0.7,88.2,-,-,6.32
Kristopher Da Graca,VVV-Venlo, 23, D(C),,,19(1),1687,-,-,3,-,0.2,85.7,1.1,-,6.32
Youness Mokhtar,ADO Den Haag, 29, AM(LR),,,5(5),509,-,-,1,-,0.6,74.8,0.5,-,6.32
Oliver Batista Meier,SC Heerenveen, 20, AM(C),,,10(5),694,1,1,1,-,0.4,76.1,0.4,-,6.32
Danzell Gravenberch,Sparta Rotterdam, 27, Forward,,,3(17),523,4,-,2,-,1.4,73,0.3,-,6.31
Jordens Peters,Willem II, 34, D(C),,,13(5),1152,-,-,2,1,0.1,82,1.7,-,6.31
Ole Romeny,Willem II, 20, Forward,,,2(9),354,-,-,-,-,1,70.3,1,-,6.31
Giovanni Troupée,FC Utrecht, 23, D(R),,,1(5),253,-,-,-,-,0.2,83.8,0.8,-,6.31
Felix Wiedwald,FC Emmen, 31, GK,,,6,540,-,-,1,-,-,57.1,-,-,6.31
Halil Dervisoglu,Twente, 21, FW,,,2(7),227,-,-,-,-,0.6,65.5,0.6,-,6.31
Tobias Pachonik,VVV-Venlo, 26, D(R),,,28(1),2449,-,2,1,1,0.4,69.1,1.4,-,6.30
Torino Hunte,VVV-Venlo, 30, AM(L),,,12(9),1057,2,1,2,-,0.7,73.1,0.7,-,6.30
Håkon Evjen,AZ Alkmaar, 21, Midfielder,,,2(7),241,1,-,-,-,0.3,80.2,0.3,-,6.30
Ahmed Kutucu,Heracles, 21, FW,,,3(12),393,-,1,1,-,0.7,70.5,0.4,-,6.30
David Lennart Philipp,ADO Den Haag, 21, Midfielder,,,4(11),541,2,-,2,-,0.7,57.8,0.4,-,6.30
Jop van den Avert,Willem II, 21, Defender,,,1(2),127,-,-,-,-,-,88.1,1.7,-,6.30
Sylla Sow,RKC Waalwijk, 24, AM(LR),FW,,11(17),1129,3,2,3,1,0.5,81.3,0.3,-,6.30
Robbert de Vos,FC Emmen, 25, AM(L),,,3(10),356,1,-,-,-,0.5,76,0.6,-,6.30
Róbert Bozeník,Feyenoord, 21, FW,,,4(11),445,1,-,1,-,1.1,71.1,0.3,-,6.29
Arjan Swinkels,VVV-Venlo, 36, D(C),,,12(8),1089,-,-,1,-,0.3,81.5,1.6,-,6.29
Lucas Pratto,Feyenoord, 32, FW,,,2(5),215,-,-,1,-,1.6,62.9,1.6,-,6.29
Casper Staring,Twente, 20, Midfielder,,,1(5),150,-,-,-,-,0.2,82.1,0.8,-,6.29
Tristan Dekker,VVV-Venlo, 23, D(R),,,13(2),1108,-,-,1,-,0.3,79.4,0.7,-,6.29
Victor van den Bogert,Willem II, 21, Defender,,,1(4),178,-,-,-,-,-,62.8,1,-,6.29
Moussa Sylla,FC Utrecht, 21, FW,,,4(17),644,-,1,-,-,0.8,55.4,0.6,-,6.28
Idrissa Touré,Vitesse, 23, Midfielder,,,4(16),536,1,-,2,1,0.6,75.5,1.3,-,6.28
Morad El Haddouti,RKC Waalwijk, 23, Forward,,,0(6),154,-,-,-,-,0.3,68.6,0.5,-,6.28
Mats Köhlert,Willem II, 23, AM(L),,,15(17),1445,-,2,1,-,0.6,79.8,0.3,-,6.28
Sylian Mokono,FC Utrecht, 22, Defender,,,0(2),44,-,-,-,-,-,72,1,-,6.28
James Efmorfidis,RKC Waalwijk, 25, AM(R),,,5(2),369,-,-,-,-,1.4,85.7,-,-,6.27
Roy Gelmi,VVV-Venlo, 26, D(C),,,21(3),1843,1,-,2,1,0.3,83.4,0.5,-,6.27
Guus Hupperts,VVV-Venlo, 29, AM(LR),,,5(6),455,1,1,1,-,0.5,70.8,0.1,-,6.27
Jordy Wehrmann,Feyenoord, 22, Midfielder,,,1(6),128,-,-,1,-,-,91.8,0.3,-,6.27
Ravel Morrison,ADO Den Haag, 28, M(C),,,1(3),132,-,-,1,-,0.5,88.2,-,-,6.27
Maarten Paes,FC Utrecht, 23, GK,,,8,720,-,-,-,-,-,75.6,0.3,-,6.27
Marko Kolar,FC Emmen, 26, AM(LR),FW,,9(5),663,1,1,1,-,0.7,80.3,0.4,-,6.27
Juan Familia-Castillo,ADO Den Haag, 21, D(L),,,9(7),820,-,-,3,-,0.3,73.6,0.6,-,6.26
Lindon Selahi,Willem II, 22, M(C),,,3(13),456,-,-,3,-,0.1,82.8,0.8,-,6.26
Dylan Vente,Feyenoord, 22, FW,,,0(1),12,-,-,-,-,1,90,-,-,6.26
Marouan Azarkan,Feyenoord, 19, Forward,,,0(1),9,-,-,-,-,1,100,-,-,6.26
Urby Emanuelson,FC Utrecht, 34, D(L),M(CLR),,1(12),240,-,-,-,-,0.1,75.3,0.4,-,6.26
Sebbe Augustijns,RKC Waalwijk, 21, Midfielder,,,0(8),147,-,-,-,-,-,70.8,1.1,-,6.25
Rick Zuijderwijk,Willem II, 20, Midfielder,,,0(2),28,-,-,-,-,-,90.9,0.5,-,6.24
Paulos Abraham,FC Groningen, 18, Forward,,,2(11),353,2,-,-,-,0.8,61.4,0.2,-,6.24
Jamal Amofa,ADO Den Haag, 22, D(C),,,5(1),458,-,-,1,-,-,84.4,-,-,6.24
Adrián Dalmau,FC Utrecht, 27, FW,,,5(14),659,4,-,-,1,1.5,61,0.9,-,6.24
Paul Gladon,Willem II, 29, FW,,,1(3),134,-,-,-,-,-,63,1.8,-,6.24
Lindon Selahi,Twente, 22, M(C),,,0(5),59,-,-,-,-,0.2,69.7,0.4,-,6.24
Nathangelo Markelo,Twente, 22, Defender,,,3(10),384,-,-,2,-,-,79.5,0.4,-,6.24
Rav van den Berg,PEC Zwolle, 16, Defender,,,1,90,-,-,-,-,-,76.5,5,-,6.24
Alexei Coselev,Fortuna Sittard, 27, GK,,,6(2),614,-,-,-,-,-,57.3,0.3,-,6.24
Bobby Adekanye,ADO Den Haag, 22, AM(R),,,11(3),747,2,-,1,-,0.9,80.5,0.4,-,6.24
Desevio Payne,FC Emmen, 25, D(LR),,,0(2),30,-,-,-,-,-,69.2,1,-,6.24
Joël van Kaam,FC Groningen, 19, Forward,,,3(3),233,-,-,1,-,0.7,66.7,0.2,-,6.24
Samir Lagsir,PEC Zwolle, 18, Midfielder,,,0(4),32,1,-,-,-,0.3,87.5,-,-,6.24
Thomas Buitink,Vitesse, 20, FW,,,1(13),295,1,1,2,-,0.4,57.6,0.2,-,6.23
Thijs van Leeuwen,Twente, 19, Midfielder,,,5(16),482,3,-,1,-,0.6,68.5,0.4,-,6.23
Juriën Gaari,RKC Waalwijk, 27, D(R),,,5(4),457,-,-,1,-,-,74.5,0.6,-,6.23
Daan Huisman,Vitesse, 18, Midfielder,,,4(16),564,-,1,1,-,0.2,72.8,0.5,-,6.23
Erick Gutiérrez,PSV Eindhoven, 25, DMC,,,1(7),151,-,-,2,-,0.1,84.5,0.1,-,6.23
Stan van Dijck,VVV-Venlo, 20, Defender,,,0(7),145,-,-,-,-,0.4,63.3,1.3,-,6.22
Vitalie Damascan,RKC Waalwijk, 22, FW,,,5(14),547,2,1,1,-,0.9,74,0.5,-,6.22
Daan Rots,Twente, 19, Midfielder,,,1(10),224,1,-,1,-,0.6,67.2,0.2,1,6.22
Lukas Schmitz,VVV-Venlo, 32, D(L),M(CL),,9(3),843,-,1,1,-,0.4,68,1.1,-,6.22
Bassala Sambou,Fortuna Sittard, 23, FW,,,0(3),35,-,1,-,-,0.3,57.1,0.3,-,6.22
Yahcuroo Roemer,VVV-Venlo, 19, AM(R),,,6(9),675,-,1,-,-,0.5,75,0.3,-,6.22
Pascu,ADO Den Haag, 21, M(C),,,6(7),608,-,1,1,-,0.1,78.3,0.2,-,6.22
Remco Balk,FC Groningen, 20, Forward,,,3(8),289,1,-,2,-,0.8,68.3,0.2,-,6.22
Michael Chacón,FC Emmen, 27, DMC,M(L),,8(3),752,-,-,2,-,0.4,85.5,1,-,6.21
Elias Sierra-Cappelleti,Heracles, 19, Midfielder,,,1(4),136,-,-,-,-,0.2,95.9,-,-,6.21
Lassana Faye,ADO Den Haag, 22, D(L),,,12,1025,-,1,1,-,0.1,73.8,0.5,-,6.21
Reda Kharchouch,Sparta Rotterdam, 25, Forward,,,0(19),386,2,-,1,-,0.7,55.4,2,-,6.21
Destan Bajselmani,PEC Zwolle, 22, Defender,,,4(2),350,-,-,3,-,0.7,80.6,0.3,-,6.20
Dimitrios Emmanouilidis,Fortuna Sittard, 20, Forward,,,0(6),80,1,-,-,-,0.2,63.2,0.3,-,6.20
Branislav Ninaj,Fortuna Sittard, 27, D(C),,,4(4),384,-,-,1,-,0.3,75.2,2.3,-,6.20
Ayman Azhil,RKC Waalwijk, 20, M(C),,,8(14),1050,-,1,1,-,0.4,80.9,0.6,-,6.20
Keziah Veendorp,FC Emmen, 24, D(C),DMC,,14(11),1370,-,-,3,-,0.1,81.4,0.7,-,6.20
Thierry Lutonda,RKC Waalwijk, 20, D(L),,,5(16),728,-,1,1,-,-,71,0.2,-,6.20
Naoufal Bannis,Feyenoord, 19, Forward,,,0(6),74,1,-,1,-,0.7,73.9,0.2,-,6.20
Clint Essers,Fortuna Sittard, 24, D(R),,,1(3),98,-,-,-,-,-,66.7,0.5,-,6.19
Million Manhoef,Vitesse, 19, Defender,,,3(8),320,-,1,1,-,0.3,74,0.1,-,6.19
Victor Jensen,Ajax, 21, Midfielder,,,0(1),16,-,-,-,-,-,88.9,1,-,6.19
Syb van Ottele,SC Heerenveen, 19, Defender,,,2(1),201,-,-,-,1,0.3,68.7,1.7,-,6.19
Emanuel Emegha,Sparta Rotterdam, 18, Forward,,,1(15),370,1,-,-,-,0.3,76.4,0.4,-,6.18
Ismael Saibari,PSV Eindhoven, 20, Midfielder,,,0(1),2,-,-,-,-,-,100,-,-,6.18
Sam Schreck,FC Groningen, 22, M(C),,,2(11),320,-,-,2,-,0.2,78,0.4,-,6.18
Enrico Hernández,Vitesse, 20, Forward,,,1(1),79,-,-,-,-,-,78.8,-,-,6.17
Kenzo Goudmijn,AZ Alkmaar, 19, Midfielder,,,0(3),15,-,-,-,-,0.3,84.6,0.7,-,6.17
Jean-Pierre Rhyner,FC Emmen, 25, Defender,,,1(1),71,-,-,-,-,-,69.7,0.5,-,6.15
Couhaib Driouech,SC Heerenveen, 19, Forward,,,1(4),111,-,-,-,-,-,77.1,-,-,6.15
Simon Janssen,VVV-Venlo, 20, M(C),,,10(9),977,-,-,-,1,0.4,77.9,1.1,-,6.15
Tomislav Gomelt,ADO Den Haag, 26, M(C),,,6(4),432,1,-,-,1,0.6,73.6,0.9,1,6.15
Aaron Bastiaans,VVV-Venlo, 19, Midfielder,,,0(1),22,-,-,-,-,-,57.1,1,-,6.15
Jorn Berkhout,AZ Alkmaar, 19, Defender,,,0(1),7,-,-,-,-,-,-,-,-,6.15
Noa Lang,Ajax, 21, AM(LR),FW,,0(1),7,-,-,-,-,-,83.3,-,-,6.15
Andrei Ratiu,ADO Den Haag, 22, Defender,,,7(3),521,-,-,-,-,0.3,67.9,0.6,-,6.15
Thijs Dallinga,FC Groningen, 20, Forward,,,0(6),61,-,-,-,-,1,63,1.3,-,6.14
Bilal Ould-Chikh,ADO Den Haag, 23, AM(R),,,3(11),460,-,-,1,-,0.4,79.8,0.1,-,6.14
Luis Felipe,PSV Eindhoven, 20, Defender,,,0(1),4,-,-,-,-,-,100,-,-,6.14
Alexander Jeremejeff,Twente, 27, FW,,,0(9),118,1,-,-,-,0.3,64.9,0.6,-,6.14
Amar Catic,ADO Den Haag, 22, Forward,,,4(10),447,-,-,2,-,0.3,72.3,0.4,-,6.14
Leon Guwara,FC Utrecht, 24, D(L),M(L),,0(1),12,-,-,-,-,-,40,2,-,6.13
Ferdy Druijf,AZ Alkmaar, 23, FW,,,0(9),112,1,-,-,-,0.2,74.5,0.2,-,6.12
Anastasios Donis,VVV-Venlo, 24, AM(CR),FW,,1(4),184,-,-,1,-,1.4,82.2,-,-,6.12
Jeffry Fortes,Sparta Rotterdam, 32, D(R),DMC,M(R),9(9),1041,-,-,1,1,0.2,70.4,0.8,-,6.12
Kian Slor,FC Groningen, 19, Forward,,,0(5),73,-,-,-,-,0.6,68.8,0.2,-,6.12
Lazaros Lamprou,Twente, 23, AM(L),,,0(7),161,-,-,1,-,0.7,80.4,0.3,-,6.12
Thibaud Verlinden,Fortuna Sittard, 21, M(L),,,1(4),90,-,-,-,-,0.4,72,-,-,6.12
Mees Hilgers,Twente, 20, Defender,,,0(3),24,-,-,-,-,-,90.9,-,-,6.12
Joël Piroe,PSV Eindhoven, 21, Forward,,,0(11),128,1,-,-,-,0.5,85.2,0.1,-,6.11
Jeredy Hilterman,FC Utrecht, 22, Forward,,,0(3),39,-,-,-,-,0.3,64.3,0.7,-,6.11
Jelle Duin,AZ Alkmaar, 22, Forward,,,0(4),17,-,-,-,-,0.8,83.3,-,-,6.11
Hans Mulder,RKC Waalwijk, 34, D(C),DMC,,0(12),37,-,-,-,-,-,58.3,0.4,-,6.11
Samuel Moutoussamy,Fortuna Sittard, 24, M(CL),,,1(13),348,-,-,-,-,0.4,79.9,0.2,-,6.11
Mohamed Amissi,Heracles, 20, Forward,,,0(2),57,-,-,-,-,-,80,-,-,6.11
Ricardo van Rhijn,FC Emmen, 29, D(CR),,,14(1),1277,-,-,1,-,0.4,77.9,1.5,-,6.11
Michal Sadilek,PSV Eindhoven, 22, D(L),DMC,,1(1),47,-,-,-,-,-,72,0.5,-,6.11
Filip Møller Delaveris,Vitesse, 20, Forward,,,0(1),2,-,-,-,-,-,-,-,-,6.10
Lentini Caciano,FC Emmen, 19, Midfielder,,,1(3),59,-,-,-,-,-,73.3,-,-,6.10
Ulysses Llanez Jr,SC Heerenveen, 20, Forward,,,0(5),90,-,-,-,-,0.2,69.2,-,-,6.10
Anco Jansen,FC Emmen, 32, AM(L),FW,,8(9),641,1,-,2,1,0.4,77.7,0.2,-,6.09
Jeremy Cijntje,Heracles, 23, Forward,,,0(7),149,-,-,-,-,0.4,64.7,0.7,-,6.09
