Name,Team,Age,Main_role,Secondary_role,third_role,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS%,AerialsWon,MotM,Rating
Luke Thomas,Leicester, 19, D(L),M(L),,12(2),972,1,-,2,-,0.5,71.6,1.4,-,6.65
Willian,Arsenal, 32, AM(CLR),,,16(9),1407,1,5,-,-,0.8,87.5,0.4,3,6.65
Séamus Coleman,Everton, 32, D(CR),M(R),,18(7),1612,-,3,-,-,0.5,82.9,0.4,1,6.65
Leander Dendoncker,Wolves, 26, D(C),DMC,,28(5),2501,1,-,4,-,0.9,85.5,2.6,-,6.65
Jeffrey Schlupp,Crystal Palace, 28, D(L),M(CLR),,15(12),1426,2,3,3,-,0.7,73.9,1.1,2,6.65
Dean Henderson,Man Utd, 24, GK,,,12(1),1125,-,-,3,-,-,67.4,0.5,-,6.65
Jordan Pickford,Everton, 27, GK,,,31,2743,-,-,1,-,-,61.8,0.3,1,6.65
Ahmed El Mohamady,Aston Villa, 33, D(R),M(R),,8(6),832,-,-,2,-,0.6,78.1,1.3,-,6.64
Issa Diop,West Ham, 24, D(C),,,15(3),1379,2,-,3,-,0.2,82.2,1.3,-,6.64
Sergio Agüero,Man City, 33, AM(CL),FW,,7(5),559,4,1,-,-,1.6,80.7,0.2,-,6.64
Ciaran Clark,Newcastle, 31, D(CL),,,21(1),1893,1,-,3,-,0.4,81.5,3.1,-,6.64
Federico Fernández,Newcastle, 32, D(C),,,24,2083,-,-,4,-,0.2,80.7,2,1,6.64
Matt Ritchie,Newcastle, 31, D(L),M(CLR),,15(3),1352,-,2,2,-,0.6,76,0.7,-,6.64
Mason Holgate,Everton, 24, D(CR),M(R),,26(2),2290,1,-,9,-,0.2,79.1,1.4,2,6.63
Conor Gallagher,West Brom, 21, AM(C),,,28(2),2532,2,2,11,-,1,81.5,0.8,-,6.63
Ashley Westwood,Burnley, 31, DMC,,,38,3411,3,3,7,-,0.5,78.6,0.4,-,6.63
Lucas Moura,Tottenham, 28, AM(CLR),FW,,14(16),1403,3,4,1,-,0.6,75.2,0.8,3,6.63
Emerson,Chelsea, 26, D(L),M(L),,0(2),89,-,-,-,-,-,73.2,1.5,-,6.63
Benjamin Mendy,Man City, 26, D(L),DMC,M(L),11(2),955,2,1,2,-,0.5,83.9,0.6,-,6.63
Ola Aina,Fulham, 24, D(CLR),M(LR),,31,2671,2,1,3,-,0.5,78.9,1,1,6.63
Lukasz Fabianski,West Ham, 36, GK,,,35,3150,-,-,2,-,-,54.9,0.1,1,6.62
Darnell Furlong,West Brom, 25, D(CR),M(R),,32(3),2932,1,3,5,-,0.7,59.4,3.4,-,6.62
Georginio Wijnaldum,Liverpool, 30, M(CLR),,,34(4),2947,2,-,1,-,0.8,92.7,1,-,6.62
Giovani Lo Celso,Tottenham, 25, M(CR),FW,,11(7),950,1,1,5,-,0.8,81.4,0.8,-,6.62
Ezgjan Alioski,Leeds, 29, D(L),M(CLR),,29(7),2466,2,3,7,-,0.7,79.5,1.1,-,6.62
Daniel James,Man Utd, 23, AM(LR),FW,,11(4),914,3,1,3,-,1.1,81.3,0.3,-,6.61
Ederson,Man City, 27, GK,,,36,3240,-,1,3,-,-,81.2,0.2,-,6.61
Ricardo Pereira,Leicester, 27, D(LR),M(R),,10(5),959,-,1,3,-,0.5,77.1,0.7,1,6.61
Jack Robinson,Sheff Utd, 27, D(CL),M(L),,9(2),875,-,1,3,-,0.5,82,2.9,-,6.61
Fabio Carvalho,Fulham, 18, Midfielder,,,3(1),255,1,-,-,-,2.3,78.8,0.3,-,6.61
Kai Havertz,Chelsea, 21, M(CR),FW,,18(9),1522,4,3,2,-,1.2,84.9,1.1,1,6.60
Ben White,Brighton, 23, D(C),DMC,,36,3195,-,-,3,1,0.3,83.2,1.4,-,6.60
Ayoze Pérez,Leicester, 27, AM(CLR),FW,,15(10),1333,2,1,2,-,1.2,76.8,0.5,-,6.60
Jamaal Lascelles,Newcastle, 27, D(C),,,19,1628,2,-,4,-,0.8,80.2,2.5,-,6.60
Mario Lemina,Fulham, 27, DMC,,,19(9),1705,1,-,5,-,0.7,83.5,0.8,1,6.60
Robert Sánchez,Brighton, 23, GK,,,27,2430,-,-,2,-,-,70.9,0.5,1,6.59
Saïd Benrahma,West Ham, 25, AM(CLR),,,14(16),1392,1,6,-,-,1.2,82,0.1,-,6.59
Naby Keita,Liverpool, 26, M(C),,,7(3),524,-,-,1,-,0.9,87.9,0.4,-,6.59
Robin Koch,Leeds, 24, D(C),DMC,,13(4),1131,-,-,1,-,0.5,86.2,2.2,-,6.59
Maximilian Kilman,Wolves, 24, D(C),,,14(4),1307,-,1,4,-,0.4,87.9,1.1,1,6.59
John Egan,Sheff Utd, 28, D(C),,,30(1),2630,-,1,7,1,0.5,81.7,2.6,1,6.58
Curtis Jones,Liverpool, 20, M(C),,,13(11),1178,1,2,2,-,0.8,92.2,0.6,-,6.58
Nemanja Matic,Man Utd, 32, DMC,,,12(8),1102,-,-,2,-,0.3,90.3,1,-,6.58
Scott Dann,Crystal Palace, 34, D(C),,,15,1350,1,-,1,-,0.3,80.9,3.4,-,6.58
Nathan Aké,Man City, 26, D(CL),DMC,,9(1),797,1,-,4,-,0.3,93.1,2.4,-,6.57
Joe Rodon,Tottenham, 23, D(C),,,8(4),732,-,-,-,-,0.1,88.1,1.8,-,6.57
Neal Maupay,Brighton, 24, AM(C),FW,,29(4),2519,8,2,1,1,2.2,78.5,0.6,1,6.57
Gary Cahill,Crystal Palace, 35, D(C),,,20,1800,1,1,3,-,0.6,82.4,3.5,-,6.57
Cheikhou Kouyaté,Crystal Palace, 31, D(CR),DMC,,35(1),3123,1,-,4,-,0.2,77.2,2.3,1,6.57
Theo Walcott,Southampton, 32, M(CLR),FW,,20(1),1629,3,3,-,-,1.4,74.4,0.5,1,6.56
Bernardo,Brighton, 26, D(LR),M(L),,2(1),204,-,-,-,-,1.3,74.3,2.3,-,6.56
Ben Davies,Tottenham, 28, D(CL),M(L),,14(6),1340,-,1,1,-,0.2,79.2,1.3,-,6.56
Édouard Mendy,Chelsea, 29, GK,,,31,2746,-,-,2,-,-,83.3,0.1,-,6.56
Rayan Aït-Nouri,Wolves, 19, D(L),M(L),,16(5),1407,1,1,1,-,0.7,86.1,0.2,-,6.56
Bernd Leno,Arsenal, 29, GK,,,35,3132,-,-,-,1,-,76.8,0.3,-,6.56
Luka Milivojevic,Crystal Palace, 30, DMC,,,27(4),2365,1,1,8,1,0.6,83,1.1,1,6.55
Aaron Ramsdale,Sheff Utd, 23, GK,,,38,3420,-,-,1,-,-,43.4,0.2,2,6.55
Nathan Redmond,Southampton, 27, AM(CLR),FW,,17(12),1731,2,3,1,-,1.6,76.8,0.3,-,6.55
Joel Ward,Crystal Palace, 31, D(LR),DMC,M(R),25(1),2255,-,1,5,-,0.1,71.9,1.8,-,6.55
Rúnar Alex Rúnarsson,Arsenal, 26, GK,,,0(1),16,-,-,-,-,-,55.6,-,-,6.55
Kasper Schmeichel,Leicester, 34, GK,,,38,3420,-,-,-,-,-,70.4,0.3,2,6.55
Kean Bryan,Sheff Utd, 24, D(C),,,12(1),1007,1,-,1,-,0.2,70.9,2.4,-,6.55
Ivan Cavaleiro,Fulham, 27, AM(CLR),FW,,27(9),2476,3,-,2,-,1.3,76.2,1.3,-,6.54
Alex Iwobi,Everton, 25, M(CLR),,,17(13),1543,1,2,-,-,0.5,83,0.1,-,6.54
Juan Mata,Man Utd, 33, AM(CLR),,,6(3),510,1,2,-,-,0.6,85.7,0.1,-,6.54
Jayden Bogle,Sheff Utd, 20, D(R),M(R),,12(4),1109,2,-,2,-,1.1,76,1.1,-,6.53
Conor Coady,Wolves, 28, D(CR),DMC,,37,3304,1,-,5,-,0.2,88,1.1,1,6.53
Jack Stephens,Southampton, 27, D(CR),,,17(1),1539,-,-,2,-,0.3,81.2,1.1,1,6.52
Bobby De Cordova-Reid,Fulham, 28, M(CLR),FW,,28(5),2383,5,2,7,-,1,77.5,0.5,-,6.52
Marvelous Nakamba,Aston Villa, 27, DMC,,,9(4),751,-,-,3,-,0.2,84.2,0.5,-,6.52
Darren Randolph,West Ham, 34, GK,,,3,270,-,-,-,-,-,50.8,0.3,-,6.52
Olivier Giroud,Chelsea, 34, FW,,,8(9),747,4,-,1,-,1.7,70.3,1.4,1,6.52
Jordan Ayew,Crystal Palace, 29, AM(CLR),FW,,23(10),2098,1,3,4,-,0.8,81,0.9,-,6.52
Mateusz Klich,Leeds, 30, M(C),,,28(7),2399,4,5,6,-,1,82.3,0.4,-,6.51
John Fleck,Sheff Utd, 29, M(C),,,29(2),2577,-,2,4,-,0.5,82.9,0.4,-,6.51
Robbie Brady,Burnley, 29, D(L),M(CLR),,12(7),1055,1,1,3,-,0.8,69.2,1,1,6.51
Jack Cork,Burnley, 31, DMC,,,15(1),1353,-,-,2,-,0.3,83.8,2.1,-,6.51
Robert Snodgrass,West Brom, 33, M(CLR),,,6(2),527,-,-,2,-,0.5,78.8,1.1,-,6.51
Dara O'Shea,West Brom, 22, D(CR),,,25(3),2102,-,-,3,-,0.1,63.6,2.6,-,6.51
David Luiz,Arsenal, 34, D(C),DMC,,17(3),1400,1,-,1,1,0.8,83.5,1.8,-,6.51
Ruben Loftus-Cheek,Fulham, 25, M(CLR),,,21(9),1913,1,-,3,-,1.2,80.7,1.5,-,6.50
Aleksandar Mitrovic,Fulham, 26, FW,,,13(14),1390,3,3,3,-,2.2,73.5,2.6,1,6.50
Rui Patrício,Wolves, 33, GK,,,37,3330,-,-,1,-,-,62.5,0.2,-,6.50
Alex McCarthy,Southampton, 31, GK,,,30,2700,-,-,2,-,-,61,0.1,1,6.49
Steven Bergwijn,Tottenham, 23, AM(CLR),FW,,13(8),1214,1,3,3,-,0.7,83.7,0.1,-,6.49
Neco Williams,Liverpool, 20, D(R),,,3(3),249,-,-,1,-,0.3,79.6,0.5,-,6.49
Dele Alli,Tottenham, 25, M(CL),FW,,7(8),619,-,1,-,-,0.8,81.8,0.5,-,6.49
Jóhann Gudmundsson,Burnley, 30, AM(CLR),,,16(6),1369,2,-,2,-,0.9,79.6,0.9,-,6.49
Oliver Norwood,Sheff Utd, 30, M(C),,,26(6),2226,-,-,6,-,0.3,83.4,0.5,-,6.48
Cédric Soares,Arsenal, 29, D(LR),M(R),,8(2),745,-,1,1,-,0.7,76.4,0.7,-,6.48
Ainsley Maitland-Niles,West Brom, 23, D(LR),M(CLR),,14(1),1233,-,-,2,-,0.7,77.6,0.3,-,6.48
Joe Gomez,Liverpool, 24, D(CLR),,,6(1),590,-,-,-,-,-,89.7,3,-,6.48
James Milner,Liverpool, 35, D(LR),M(CLR),,11(15),1062,-,1,3,-,0.5,85.6,0.9,-,6.48
Emil Krafth,Newcastle, 26, D(CR),,,14(2),1291,1,-,4,-,0.4,74.9,1.6,-,6.47
David de Gea,Man Utd, 30, GK,,,26,2296,-,-,-,-,-,75.4,0.2,-,6.47
Cengiz Ünder,Leicester, 23, AM(CLR),,,1(8),275,-,2,-,-,1,77.5,-,-,6.47
Patrick van Aanholt,Crystal Palace, 30, D(L),M(L),,20(2),1776,-,1,2,-,0.8,80.1,0.5,-,6.47
Max Lowe,Sheff Utd, 24, D(LR),M(L),,7(1),552,-,-,1,-,0.3,72.7,0.6,-,6.47
Ashley Barnes,Burnley, 31, AM(CL),FW,,15(7),1337,3,-,4,-,1.7,61.8,2.8,1,6.47
Jonny,Wolves, 27, D(CLR),M(L),,7,501,-,-,-,-,0.1,76.5,0.7,-,6.46
Tom Davies,Everton, 22, M(C),,,17(8),1426,-,1,3,-,0.3,81.2,0.4,-,6.46
André Gomes,Everton, 27, M(CLR),,,17(11),1568,-,1,3,-,0.5,85.3,0.7,-,6.46
Vicente Guaita,Crystal Palace, 34, GK,,,37,3330,-,-,2,-,-,49.6,0.3,1,6.46
Rúben Vinagre,Wolves, 22, D(L),M(L),,1(1),172,-,-,-,-,-,86.3,0.5,-,6.46
Adam Lallana,Brighton, 33, AM(CLR),,,16(14),1592,1,1,-,-,0.7,85,0.3,-,6.45
Virgil van Dijk,Liverpool, 29, D(C),,,5,371,1,-,1,-,0.8,90,2.4,-,6.45
Moussa Sissoko,Tottenham, 31, M(CR),,,15(10),1577,-,-,3,-,0.1,84.4,0.6,-,6.44
Willian José,Wolves, 29, FW,,,12(5),1114,1,-,-,-,1.1,81.2,1.5,-,6.44
Ainsley Maitland-Niles,Arsenal, 23, D(LR),M(CLR),,5(6),486,-,-,-,-,0.2,78.1,0.3,-,6.44
Marçal,Wolves, 32, D(CL),,,7(6),621,-,-,2,-,0.2,82.7,0.8,-,6.44
Alexis Mac Allister,Brighton, 22, M(CL),,,13(8),1117,1,1,1,-,1.1,80.8,0.4,-,6.44
Erik Pieters,Burnley, 32, D(L),M(L),,13(7),1262,-,1,1,-,0.2,74.4,0.7,-,6.44
Ryan Fredericks,West Ham, 28, D(R),M(R),,6(8),567,1,1,2,-,0.3,77,0.6,-,6.44
Daniel Jebbison,Sheff Utd, 17, Forward,,,3(1),284,1,-,-,-,1,68.6,1.3,-,6.43
John Ruddy,Wolves, 34, GK,,,1(1),91,-,-,-,-,-,64.3,0.5,-,6.43
Tyler Roberts,Leeds, 22, AM(C),FW,,14(13),1341,1,2,3,-,1,71.6,0.7,-,6.43
Sander Berge,Sheff Utd, 23, DMC,,,13(2),1120,1,1,4,-,0.7,85.6,1.1,-,6.43
Mohamed Elneny,Arsenal, 28, DMC,,,17(6),1542,1,-,3,-,0.4,93,0.3,1,6.43
Takumi Minamino,Southampton, 26, AM(CLR),FW,,9(1),717,2,-,1,-,1.3,73.5,0.6,-,6.42
Theo Corbeanu,Wolves, 19, Forward,,,0(1),8,-,-,-,-,-,100,-,-,6.42
Ryan Bertrand,Southampton, 31, D(CL),M(L),,29,2599,-,1,5,-,0.3,79.6,1.3,-,6.41
Dennis Praet,Leicester, 27, AM(CR),,,10(5),724,1,1,-,-,0.5,82.7,0.1,1,6.41
Steven Alzate,Brighton, 22, DMC,M(L),,10(5),898,1,-,2,-,0.5,89.9,0.5,1,6.41
Bernard,Everton, 28, AM(CL),,,3(9),450,1,-,2,-,0.5,84.9,-,-,6.41
Grady Diangana,West Brom, 23, AM(LR),,,15(5),1239,1,-,-,-,0.7,76.2,1.2,-,6.41
Callum Robinson,West Brom, 26, AM(CLR),FW,,20(8),1567,5,-,-,-,1.1,74.9,0.6,1,6.41
Manuel Lanzini,West Ham, 28, M(CLR),,,5(12),560,1,1,1,-,0.7,90.5,0.1,-,6.41
Eric Bailly,Man Utd, 27, D(CR),,,10(2),915,-,-,3,-,0.2,88.3,2,-,6.41
Daniel Amartey,Leicester, 26, D(CR),DMC,,9(4),722,1,-,3,-,0.2,86.3,1.5,-,6.40
Takumi Minamino,Liverpool, 26, AM(CLR),FW,,2(7),289,1,-,-,-,0.8,79.7,0.3,-,6.40
Ben Osborn,Sheff Utd, 26, D(L),M(CLR),,17(7),1606,1,-,1,-,0.4,81,0.5,-,6.40
Semi Ajayi,West Brom, 27, D(C),DMC,,31(2),2780,2,-,3,1,0.4,73.2,2.3,-,6.40
Sam Field,West Brom, 23, DMC,,,0(3),62,-,-,-,-,-,62.5,1,-,6.40
Tim Ream,Fulham, 33, D(CL),DMC,,7,630,-,-,-,-,-,90.6,1.6,-,6.40
Percy Tau,Brighton, 27, AM(CR),FW,,1(2),102,-,1,-,-,-,77.4,-,-,6.39
Xherdan Shaqiri,Liverpool, 29, M(CLR),,,5(9),553,-,2,2,-,0.8,87.2,0.1,-,6.39
Joe Bryan,Fulham, 27, D(L),M(CL),,7(9),666,1,-,2,-,0.5,75.2,0.4,-,6.39
Phil Bardsley,Burnley, 35, D(LR),,,3(1),273,-,-,2,-,0.8,64.2,1.8,-,6.39
Josh Maja,Fulham, 22, FW,,,9(6),810,3,-,-,-,1.4,85,0.8,1,6.39
Fabian Schär,Newcastle, 29, D(C),,,13(5),1246,1,-,4,1,0.7,77.1,0.9,-,6.39
Enda Stevens,Sheff Utd, 30, D(CL),M(L),,30,2700,-,1,6,-,0.5,78.1,1.2,-,6.39
James Tomkins,Crystal Palace, 32, D(CR),,,6(2),552,-,-,1,-,0.3,76.9,1.5,-,6.39
Ben Johnson,West Ham, 21, D(L),M(L),,5(9),519,1,-,1,-,0.2,72.3,0.4,-,6.39
Morgan Gibbs-White,Wolves, 21, AM(C),,,4(7),412,1,-,1,-,0.9,86,0.2,-,6.38
Ryan Fraser,Newcastle, 27, M(CLR),FW,,9(9),927,-,2,-,1,0.7,79.4,0.3,-,6.38
Javier Manquillo,Newcastle, 27, D(LR),M(R),,10(3),826,-,-,1,-,0.1,75.9,1.1,-,6.37
Carlos Vinícius,Tottenham, 26, FW,,,3(6),306,1,-,2,-,0.8,52.2,1.6,-,6.37
Filip Krovinovic,West Brom, 25, M(CL),,,5(6),545,-,-,-,-,0.7,83.3,0.8,-,6.37
Harry Winks,Tottenham, 25, DMC,,,9(6),861,-,-,5,-,0.3,84.9,0.5,-,6.37
Moussa Djenepo,Southampton, 22, AM(LR),,,15(12),1240,1,-,5,-,0.5,72.8,0.4,-,6.37
Nampalys Mendy,Leicester, 28, M(C),,,15(8),1458,-,1,5,-,0.2,91,0.3,-,6.36
Matej Vydra,Burnley, 29, AM(CL),FW,,15(13),1368,3,2,-,-,1.3,71.2,1.3,-,6.36
Sean Longstaff,Newcastle, 23, DMC,,,15(7),1406,-,1,2,-,0.7,81.5,0.5,-,6.36
Erik Lamela,Tottenham, 29, AM(CLR),,,5(18),708,1,-,4,1,0.9,83.1,0.3,-,6.36
Keinan Davis,Aston Villa, 23, FW,,,1(14),266,1,1,-,-,0.6,74,1.2,-,6.36
Ki-Jana Hoever,Wolves, 19, M(R),,,5(7),574,-,-,1,-,0.1,78,0.5,-,6.36
Jack O'Connell,Sheff Utd, 27, D(C),,,2,180,-,-,-,-,-,71.4,2.5,-,6.36
George Baldock,Sheff Utd, 28, D(CR),M(R),,32,2789,-,2,7,-,0.4,78.3,0.8,-,6.35
DeAndre Yedlin,Newcastle, 27, D(R),M(R),,5(1),437,-,-,-,-,0.3,64.4,0.7,-,6.35
Owen Otasowie,Wolves, 20, Midfielder,,,2(4),187,-,1,1,-,0.7,72.9,1.3,-,6.35
Donny van de Beek,Man Utd, 24, M(C),,,4(15),515,1,1,1,-,0.1,86.1,0.1,-,6.35
Matt Phillips,West Brom, 30, M(CLR),FW,,20(13),1829,2,1,1,-,0.7,74.3,0.5,1,6.34
Ross Barkley,Chelsea, 27, M(CLR),,,0(2),40,-,-,-,-,0.5,85.2,1,-,6.34
Jairo Riedewald,Crystal Palace, 24, D(CL),DMC,,19(14),1819,2,-,4,-,0.2,85.6,0.4,-,6.34
Jamal Lewis,Newcastle, 23, D(L),M(L),,20(4),1833,-,1,4,-,0.1,77.1,0.4,-,6.34
Nathaniel Clyne,Crystal Palace, 30, D(LR),M(R),,13,1147,-,1,2,-,0.3,76.3,0.3,-,6.33
Jeff Hendrick,Newcastle, 29, M(CR),,,17(5),1423,2,1,1,1,0.5,80.1,0.6,1,6.33
Eddie Nketiah,Arsenal, 22, FW,,,4(13),415,2,1,-,-,0.7,82.4,0.4,-,6.33
Michy Batshuayi,Crystal Palace, 27, FW,,,7(11),724,2,1,-,-,0.7,71.3,0.6,-,6.32
Hélder Costa,Leeds, 27, AM(CLR),,,13(9),1158,3,3,-,-,0.7,76.6,0.2,-,6.32
Billy Gilmour,Chelsea, 19, M(C),,,3(2),260,-,-,-,-,0.2,88,0.4,-,6.32
Kevin Long,Burnley, 30, D(C),,,7(1),636,-,-,2,-,0.3,71.3,2.3,-,6.32
Andy Carroll,Newcastle, 32, FW,,,4(14),384,1,-,1,-,0.8,61.8,2.9,-,6.31
Fábio Silva,Wolves, 18, FW,,,11(21),1357,4,3,2,-,1.5,72.8,1.1,-,6.30
Anthony Gordon,Everton, 20, AM(L),,,1(2),88,-,-,-,-,-,84,0.3,-,6.29
James McCarthy,Crystal Palace, 30, M(C),,,10(6),824,-,-,1,-,0.1,76.4,0.6,-,6.29
Kieran Gibbs,West Brom, 31, D(L),M(L),,9(1),811,-,-,1,1,0.1,74.2,0.9,-,6.29
Matthew Longstaff,Newcastle, 21, M(C),,,4(1),377,-,-,-,-,-,82.7,1,-,6.29
Jean-Philippe Mateta,Crystal Palace, 23, FW,,,2(5),217,1,-,-,-,0.6,61.7,1.9,-,6.29
Fabian Delph,Everton, 31, D(L),M(CL),,2(6),261,-,-,1,-,0.1,89.9,-,-,6.29
Jakub Moder,Brighton, 22, DMC,M(L),,7(5),648,-,-,-,-,1.1,73.4,0.6,-,6.28
Dale Stephens,Burnley, 31, M(C),,,3(4),259,-,-,1,-,0.6,82.4,0.7,-,6.28
Aaron Connolly,Brighton, 21, FW,,,9(8),793,2,1,-,-,1.4,78.3,0.4,-,6.28
Sead Kolasinac,Arsenal, 27, D(CL),DMC,M(L),1,90,-,-,-,-,-,87.1,2,-,6.28
Jay Rodriguez,Burnley, 31, AM(CLR),FW,,12(19),1256,1,2,3,-,1,73.4,1.4,-,6.27
Alireza Jahanbakhsh,Brighton, 27, AM(CLR),,,6(15),525,-,1,3,-,0.9,77.6,0.2,-,6.26
Axel Tuanzebe,Man Utd, 23, D(CR),,,4(5),402,-,-,2,-,-,88.6,0.7,-,6.26
Sidnei Tavares,Leicester, 19, Midfielder,,,1(1),85,-,-,-,-,0.5,69.2,0.5,-,6.26
Oliver Burke,Sheff Utd, 24, AM(LR),FW,,14(11),1273,1,1,2,-,1,70.2,1.2,-,6.25
Jack Butland,Crystal Palace, 28, GK,,,1,90,-,-,-,-,-,21.1,-,-,6.25
Joseph Willock,Arsenal, 21, M(C),,,2(5),235,-,-,1,-,0.6,78.2,1.1,-,6.25
Pablo Hernández,Leeds, 36, M(CLR),,,3(13),419,-,2,1,-,0.9,77,-,-,6.25
Nathan Tella,Southampton, 21, Midfielder,,,7(11),742,1,1,2,-,0.9,71.9,0.1,-,6.25
Vitinha,Wolves, 21, AM(C),,,5(14),513,-,1,-,-,0.4,90.3,-,-,6.23
Davy Pröpper,Brighton, 29, M(C),,,2(5),211,-,-,-,-,0.6,75.3,0.4,-,6.23
Niall Huggins,Leeds, 20, Forward,,,0(1),37,-,-,-,-,-,88.2,-,-,6.23
Ruben Loftus-Cheek,Chelsea, 25, M(CLR),,,1,61,-,-,-,-,-,64.7,1,-,6.23
John Lundstram,Sheff Utd, 27, DMC,,,23(5),2032,-,2,8,1,0.7,84.2,0.5,-,6.23
Ian Poveda-Ocampo,Leeds, 21, Forward,,,0(14),345,-,-,-,-,0.4,75.7,-,-,6.23
Niels Nkounkou,Everton, 20, Defender,,,1(1),81,-,-,1,-,0.5,85.7,-,-,6.23
Carney Chukwuemeka,Aston Villa, 17, Midfielder,,,0(2),18,-,-,-,-,0.5,66.7,0.5,-,6.22
Maxime Le Marchand,Fulham, 31, D(CL),,,1(1),122,-,-,2,-,0.5,91.8,1.5,-,6.22
Ibrahima Diallo,Southampton, 22, DMC,,,10(12),1012,-,-,3,-,0.3,85,0.5,-,6.22
Rekeem Harper,West Brom, 21, DMC,,,0(2),30,-,-,-,-,0.5,82.4,0.5,-,6.22
Branislav Ivanovic,West Brom, 37, D(CR),,,8(5),767,-,-,2,-,0.3,83.9,1,-,6.21
Brandon Williams,Man Utd, 20, D(L),M(L),,2(2),187,-,-,-,-,0.3,84.6,-,-,6.21
Lee Peltier,West Brom, 34, D(CLR),DMC,M(R),3(1),229,-,-,1,-,-,56.9,0.8,-,6.21
William Smallbone,Southampton, 21, Midfielder,,,2(1),173,-,-,-,-,0.3,83.6,0.7,-,6.21
Dwight Gayle,Newcastle, 31, AM(LR),FW,,4(14),506,1,1,-,-,0.9,85.2,0.6,-,6.21
Andriy Yarmolenko,West Ham, 31, AM(R),,,1(14),363,-,1,3,-,0.5,83.7,0.3,-,6.21
Morgan Sanson,Aston Villa, 26, M(CLR),,,3(6),291,-,-,3,-,0.2,84.8,0.6,-,6.20
Reiss Nelson,Arsenal, 21, M(LR),,,0(2),70,-,-,-,-,0.5,82.4,-,-,6.20
Billy Sharp,Sheff Utd, 35, FW,,,7(9),730,3,-,1,-,0.6,75,0.8,-,6.20
Jacob Ramsey,Aston Villa, 20, M(C),,,6(16),619,-,-,-,-,0.5,86,0.3,-,6.20
Antwoine Hackford,Sheff Utd, 17, Forward,,,0(1),10,-,-,-,-,1,100,-,-,6.19
Divock Origi,Liverpool, 26, AM(LR),FW,,2(7),182,-,-,-,-,0.8,80.4,0.3,-,6.19
Hamza Choudhury,Leicester, 23, DMC,,,4(6),314,-,-,1,-,0.4,80.9,0.6,-,6.19
Kamil Grosicki,West Brom, 32, AM(LR),,,2(1),149,-,1,-,-,1,75,-,-,6.19
Alex Oxlade Chamberlain,Liverpool, 27, M(CLR),,,2(11),246,1,1,-,-,0.6,79.4,0.3,-,6.18
Jamie Shackleton,Leeds, 21, D(R),DMC,,3(10),456,-,-,-,-,-,89.6,-,-,6.18
Mark Noble,West Ham, 34, M(C),,,8(13),707,-,-,1,-,-,88.6,0.1,-,6.17
Shkodran Mustafi,Arsenal, 29, D(CR),,,0(3),45,-,-,-,-,-,87.8,1,-,6.17
Rhian Brewster,Sheff Utd, 21, FW,,,12(15),1125,-,-,1,-,0.9,74.4,0.5,-,6.17
Kepa Arrizabalaga,Chelsea, 26, GK,,,6(1),585,-,-,1,-,-,78.5,-,-,6.17
Demarai Gray,Leicester, 24, AM(CLR),FW,,0(1),18,-,-,-,-,1,77.8,-,-,6.17
Hannibal Mejbri,Man Utd, 18, Midfielder,,,0(1),8,-,-,-,-,-,100,-,-,6.17
Nathan Broadhead,Everton, 23, AM(L),,,0(1),2,-,-,-,-,-,100,-,-,6.17
Jake Livermore,West Brom, 31, D(C),DMC,,15(3),1249,-,-,2,1,0.3,71,0.7,-,6.17
Charlie Austin,West Brom, 31, FW,,,0(5),134,-,-,-,-,0.6,69.7,1.2,-,6.16
Karlan Grant,West Brom, 23, AM(L),FW,,14(7),1133,1,-,1,-,0.8,75.1,0.7,1,6.15
Eric García,Man City, 20, D(C),,,3(3),382,-,-,-,-,0.3,95.3,0.5,-,6.15
Yan Valery,Southampton, 22, D(R),M(R),,1(2),101,-,-,-,-,0.7,88.9,0.7,-,6.15
Islam Slimani,Leicester, 32, FW,,,0(1),19,-,-,-,-,1,66.7,2,-,6.14
Kyle Edwards,West Brom, 23, AM(L),,,1(4),114,-,-,-,-,0.4,91.2,-,-,6.14
Denis Odoi,Fulham, 33, D(CLR),,,3,270,-,-,1,-,0.7,82.7,2,-,6.13
Hal Robson-Kanu,West Brom, 32, AM(LR),FW,,2(17),549,2,-,2,-,0.7,70.9,0.6,-,6.13
José Izquierdo,Brighton, 28, AM(L),,,0(1),8,-,-,-,-,1,85.7,-,-,6.13
Andi Zeqiri,Brighton, 21, Forward,,,0(9),165,-,-,-,-,0.8,52.6,0.2,-,6.13
Neeskens Kebano,Fulham, 29, AM(CLR),,,1(4),117,-,-,-,-,1.2,88.9,-,-,6.12
Mat Ryan,Brighton, 29, GK,,,11,990,-,-,1,-,-,77.1,0.1,-,6.12
Romaine Sawyers,West Brom, 29, M(CL),,,17(2),1490,-,-,2,-,0.2,85.3,0.7,-,6.12
Shane Long,Southampton, 34, AM(R),FW,,1(10),201,-,-,-,-,0.2,57.1,1.2,-,6.11
Joshua King,Everton, 29, AM(CLR),FW,,0(11),138,-,-,-,-,0.3,65.3,0.5,-,6.11
Josh Onomah,Fulham, 24, M(CL),,,4(7),372,-,-,1,-,0.5,90,0.4,-,6.08
Marek Rodák,Fulham, 24, GK,,,2,180,-,-,-,-,-,80.5,0.5,-,6.08
Martin Kelly,Crystal Palace, 31, D(CLR),,,0(1),1,-,-,-,-,-,66.7,-,-,6.08
