Name,Team,Age,Main_role,Secondary_role,third_role,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS%,AerialsWon,MotM,Rating
Christian Mathenia,Nuernberg, 29, GK,,,34,3060,-,-,2,-,-,67.9,0.2,-,6.45
Bashkim Ajdini,Osnabrueck, 28, D(R),M(R),,27,2237,1,-,2,1,1,67.7,0.7,1,6.44
Tobias Kraulich,Wuerzburger Kickers, 22, D(C),,,10(5),939,-,-,1,-,0.5,76.8,0.9,-,6.44
Simon Falette,Hannover, 29, D(C),,,15(3),1445,-,1,2,1,0.6,84.7,2.4,-,6.44
Florian Flecker,Wuerzburger Kickers, 25, Midfielder,,,7(2),626,-,-,3,-,1.2,64.8,0.9,-,6.44
Philipp Ziereis,St. Pauli, 28, D(CR),,,25(1),2025,-,-,3,-,0.4,78.3,2,-,6.44
Lasse Schlüter,Eintracht Braunschweig, 29, D(L),M(L),,19(6),1775,-,3,6,-,0.3,66.7,0.6,-,6.44
Emanuel Taffertshofer,Sandhausen, 26, DMC,,,16(5),1369,-,-,7,-,0.7,72.5,0.7,-,6.44
Vasilios Lampropoulos,Bochum, 31, D(C),,,8(1),697,-,-,2,-,0.1,88.1,2.3,-,6.43
Sebastian Jung,Karlsruher SC, 30, D(R),,,5(2),392,-,1,-,-,0.1,80.7,0.3,-,6.43
Gaëtan Bussmann,Erzgebirge Aue, 30, D(L),,,12(3),1016,1,-,-,-,0.3,67.6,1.3,-,6.43
Alexander Esswein,Sandhausen, 31, AM(CLR),FW,,14(12),1276,2,2,1,-,1.2,64,0.5,-,6.43
Niklas Schmidt,Osnabrueck, 23, AM(C),,,10(12),931,1,1,1,-,0.9,80.7,0.5,-,6.43
Frederic Ananou,Paderborn, 23, D(CR),M(R),,12(3),967,-,-,2,-,0.3,80.3,1.1,-,6.43
Klaus Gjasula,Hamburg, 31, DMC,,,8(7),670,-,-,3,-,0.5,79.8,1.7,-,6.43
Mick Gudra,Hannover, 20, Forward,,,0(4),38,1,-,1,-,0.3,66.7,0.3,-,6.43
Dickson Abiama,Greuther Fuerth, 22, Forward,,,3(26),631,7,2,7,-,1,64.3,0.7,1,6.42
Kevin Müller,FC Heidenheim, 30, GK,,,33,2970,-,-,1,-,-,73.3,0.3,-,6.42
Gideon Jung,Hamburg, 26, D(C),DMC,,7(12),669,-,-,3,-,0.3,85.8,0.9,-,6.42
Niklas Hauptmann,Holstein Kiel, 24, DMC,,,15(16),1345,-,1,4,-,0.3,83.6,0.3,-,6.42
Marlon Sündermann,Hannover, 23, Goalkeeper,,,0(1),45,-,-,-,-,-,86.7,-,-,6.42
Kingsley Schindler,Hannover, 27, D(R),M(R),FW,16(10),1404,-,1,-,-,0.7,66.3,0.6,-,6.42
Douglas,Wuerzburger Kickers, 33, D(C),,,13(2),1156,1,-,4,-,0.6,73.6,2.9,1,6.42
Kai Pröger,Paderborn, 29, AM(CR),,,6(16),693,2,1,1,-,1,63.6,0.1,1,6.42
Adam Bodzek,Fortuna Duesseldorf, 35, D(C),DMC,,20(8),1572,-,1,7,-,0.1,82.6,1,-,6.42
Thomas Eisfeld,Bochum, 28, M(CL),,,6(16),684,2,3,1,-,0.8,85.2,0.5,-,6.41
Ulrich Taffertshofer,Osnabrueck, 29, DMC,,,25(5),2272,1,-,5,-,0.5,72.9,1.1,-,6.40
Erhan Masovic,Bochum, 22, Defender,,,2(6),178,-,-,-,-,-,71.7,1.4,-,6.40
Marc Heider,Osnabrueck, 35, AM(L),FW,,5(19),896,4,1,2,-,0.8,55.7,2,-,6.40
Robert Herrmann,Wuerzburger Kickers, 27, M(L),,,7(9),794,1,2,-,-,0.7,68.9,0.1,-,6.40
Martin Hasek,Wuerzburger Kickers, 25, M(C),,,9(4),791,1,1,-,-,0.7,66.7,0.7,-,6.40
Ken Reichel,Osnabrueck, 34, D(CL),M(L),,11(9),1077,-,1,2,-,0.9,67.4,1,-,6.39
Kevin Lankford,St. Pauli, 22, AM(LR),,,4(5),429,-,-,-,-,0.6,57.9,1.4,-,6.39
Raman Chibsah,Bochum, 28, DMC,,,4(6),313,1,-,1,-,0.4,87.9,0.8,-,6.39
Louis Samson,Erzgebirge Aue, 25, D(C),DMC,,12(13),1340,-,-,6,1,0.1,81.8,1.5,-,6.38
Marvin Rittmüller,FC Heidenheim, 22, Defender,,,4(8),460,-,1,-,-,0.6,71.1,0.3,-,6.38
Gian-Luca Itter,Greuther Fuerth, 22, D(L),,,4(4),368,-,1,-,-,-,79,0.5,-,6.38
Phil Neumann,Holstein Kiel, 23, D(CR),,,9(9),738,-,-,2,1,0.1,80.9,0.7,-,6.38
Lukas Gugganig,Osnabrueck, 26, D(C),DMC,,19(8),1768,-,-,6,-,0.3,75.2,1,-,6.38
Jamie Leweling,Greuther Fuerth, 20, AM(R),,,6(18),704,1,1,1,-,0.8,78,0.1,-,6.38
Erich Berko,Darmstadt, 26, M(CLR),FW,,9(21),1031,1,5,2,-,0.5,67.8,0.3,-,6.38
Patrick Twumasi,Hannover, 27, AM(CLR),FW,,6(16),690,3,2,1,-,0.8,73.2,0.6,-,6.37
Jannik Huth,Paderborn, 27, GK,,,1,90,-,-,-,-,-,68.8,-,-,6.37
Saulo Decarli,Bochum, 29, D(C),,,1(4),101,-,-,1,-,-,89.4,1,-,6.37
Ahmet Arslan,Holstein Kiel, 27, Midfielder,,,2(13),295,2,-,1,-,0.4,75.5,0.3,-,6.37
Florian Hartherz,Fortuna Duesseldorf, 28, D(L),M(L),,7(5),612,-,-,1,1,0.3,78.6,0.6,-,6.36
Pascal Köpke,Nuernberg, 25, AM(CR),FW,,3(4),279,2,-,1,-,1.3,66.7,0.3,-,6.36
Babacar Gueye,Karlsruher SC, 26, FW,,,4(18),555,2,1,1,-,1,47.7,2.4,-,6.36
Konstantin Kerschbaumer,FC Heidenheim, 28, M(CLR),,,12(6),916,1,1,2,-,0.9,80.1,0.4,-,6.36
Maximilian Dittgen,St. Pauli, 26, M(CL),,,12(20),1242,3,1,3,-,1,68.8,0.5,1,6.36
Dominik Kother,Karlsruher SC, 21, M(L),,,8(15),872,3,-,-,1,0.8,74.3,0.6,-,6.36
Moritz Römling,Bochum, 20, Defender,,,0(1),12,-,-,-,-,-,81.8,1,-,6.36
Kevin Wimmer,Karlsruher SC, 28, D(CL),,,9(1),811,-,-,3,-,0.5,76,1.6,-,6.36
Maurice Trapp,Osnabrueck, 29, D(C),,,31(1),2739,-,-,7,1,0.3,77,1.2,-,6.36
Svante Ingelsson,Paderborn, 22, M(CR),,,14(18),1431,-,3,6,-,0.7,67.1,1,-,6.36
Kelvin Ofori,Fortuna Duesseldorf, 19, Midfielder,,,2(8),281,-,-,-,-,0.8,77.8,0.3,-,6.35
Milos Pantovic,Bochum, 24, AM(LR),,,8(20),1007,3,2,2,-,1,72.2,0.4,-,6.35
Christoph Moritz,Jahn Regensburg, 31, M(CR),,,15(8),1341,-,-,2,-,0.1,79.4,1.1,-,6.35
Sarpreet Singh,Nuernberg, 22, Midfielder,,,5(6),456,-,-,-,-,0.7,81,0.4,-,6.35
Philipp Ochs,Hannover, 24, D(L),M(C),,7(13),703,2,-,-,-,0.5,71.7,0.6,-,6.35
Marcel Bär,Eintracht Braunschweig, 28, AM(L),,,15(15),1553,4,1,1,1,1.1,71.5,1,1,6.35
Jan-Niklas Beste,Jahn Regensburg, 22, D(L),,,8(8),799,2,1,1,1,0.6,68.7,0.9,-,6.34
Silvère Ganvoula,Bochum, 24, FW,,,5(24),857,2,3,3,-,0.7,59.4,1.8,-,6.34
Jannes Wieckhoff,St. Pauli, 20, Defender,,,2(5),274,1,-,-,-,0.4,75.8,0.3,-,6.34
Josip Elez,Hannover, 27, D(C),DMC,,11(6),937,-,-,2,-,0.3,75.8,1.6,-,6.33
Simon Asta,Greuther Fuerth, 20, Defender,,,2(3),155,-,-,-,-,0.2,78.9,0.2,-,6.33
Nikola Dovedan,Nuernberg, 26, AM(CLR),FW,,17(14),1616,1,1,4,-,1.7,66.8,0.8,-,6.33
Patrick Herrmann,Darmstadt, 33, D(R),,,15(8),1384,-,2,-,1,0.1,71.3,0.7,-,6.33
Timothy Tillman,Greuther Fuerth, 22, AM(C),,,3(21),622,-,1,-,-,0.6,78.3,0.3,-,6.33
Calogero Rizzuto,Erzgebirge Aue, 29, D(LR),M(LR),,12(13),1109,-,-,3,1,0.7,68,0.3,-,6.33
Robin Ziegele,Eintracht Braunschweig, 24, D(C),,,10(5),994,-,1,2,-,0.1,56.3,1,-,6.33
Dong-Won Ji,Eintracht Braunschweig, 30, AM(CLR),FW,,9(3),742,1,1,1,1,1,77.2,1.1,-,6.32
Joshua Mees,Holstein Kiel, 25, AM(CLR),,,9(20),1003,3,2,1,-,0.7,80.9,0.4,-,6.32
Robin Scheu,Sandhausen, 26, AM(C),FW,,6(11),688,1,1,4,-,0.5,66.1,0.4,1,6.32
Dominik Meisel,Wuerzburger Kickers, 21, DMC,,,12(4),1002,-,1,1,-,0.3,73,0.4,-,6.32
Chadrac Akolo,Paderborn, 26, AM(CR),,,1(7),180,1,-,-,-,0.6,75.5,0.6,-,6.32
David Blacha,Osnabrueck, 30, M(C),,,15(11),1279,1,1,-,-,0.2,76.7,0.3,-,6.32
Linton Maina,Hannover, 21, M(CLR),FW,,7(11),705,2,2,1,-,0.9,80.3,-,-,6.32
Aristote Nkaka Bazunga,Paderborn, 25, D(C),,,7(6),642,-,-,1,-,0.2,84.6,1.1,-,6.31
Robin Kehr,Greuther Fuerth, 21, Forward,,,0(8),45,2,-,1,-,0.3,57.9,0.3,-,6.31
Bryan Henning,Osnabrueck, 26, AM(C),,,14(18),1533,-,-,5,-,0.7,76.8,0.6,-,6.31
Charalambos Makridis,Jahn Regensburg, 24, AM(L),,,6(7),530,-,-,1,-,1.2,66.1,0.5,-,6.31
Erik Zenga,Sandhausen, 28, DMC,,,11(14),1237,-,-,4,-,0.3,81.8,0.9,-,6.31
Felix Platte,Darmstadt, 25, FW,,,2(19),411,2,-,2,-,0.7,63.5,1.5,-,6.30
Jean Zimmer,Fortuna Duesseldorf, 27, D(R),M(R),,5(3),510,-,-,1,-,-,77.6,0.1,-,6.30
Afeez Aremu,St. Pauli, 21, Midfielder,,,4(12),535,-,-,4,-,0.2,77.5,0.9,-,6.30
Abdourahmane Barry,Greuther Fuerth, 21, D(C),,,6(3),611,-,-,-,-,0.4,77,1.7,-,6.30
Ulrich Bapoh,Osnabrueck, 21, Forward,,,4(6),330,-,-,1,-,0.2,78.1,0.5,-,6.30
Christopher Buchtmann,St. Pauli, 29, M(CLR),,,0(2),63,-,-,-,-,-,87,-,-,6.30
Patrick Kammerbauer,Eintracht Braunschweig, 24, D(R),DMC,,14(11),1423,-,2,3,-,0.2,77.8,0.2,-,6.30
Patric Pfeiffer,Darmstadt, 21, D(C),,,13(5),1082,-,1,3,-,0.6,75.5,2.3,-,6.30
Patrick Schmidt,FC Heidenheim, 27, AM(R),FW,,5(3),362,1,-,-,-,1.5,60.7,1.9,-,6.30
Moussa Doumbouya,Hannover, 23, Forward,,,0(7),155,1,1,-,-,0.7,50,1.3,-,6.29
Denis Linsmayer,Sandhausen, 29, M(C),,,14(9),1227,-,1,5,-,0.4,78.4,0.8,-,6.29
Marc Schnatterer,FC Heidenheim, 35, AM(CLR),,,4(24),638,-,4,2,-,0.7,65.8,0.2,-,6.29
Emil Berggreen,Greuther Fuerth, 28, FW,,,0(4),65,-,-,-,-,1,75,1.5,-,6.29
Christopher Avevor,St. Pauli, 29, D(C),DMC,,5(1),435,-,-,4,-,0.2,75.7,0.8,-,6.29
Keanu Staude,Wuerzburger Kickers, 24, AM(CL),,,0(3),80,-,-,-,-,0.3,75.8,0.3,-,6.29
Aaron Opoku,Jahn Regensburg, 22, AM(L),,,6(15),679,1,1,1,-,0.2,64,0.4,-,6.28
Finn Porath,Holstein Kiel, 24, M(CR),,,5(28),827,-,2,3,-,0.4,77.1,0.2,-,6.28
Marco Terrazzino,Paderborn, 30, AM(CL),FW,,1(20),452,1,1,2,-,0.8,82.3,0.4,-,6.28
Leon Flach,St. Pauli, 20, M(C),,,0(9),110,1,-,-,-,0.1,49.1,0.4,-,6.27
Chima Okoroji,Paderborn, 24, D(L),,,10(5),919,-,-,3,-,0.3,71.4,0.8,-,6.27
Maurice Multhaup,Osnabrueck, 24, M(CR),,,13(13),1312,2,1,-,-,0.7,76.2,0.1,-,6.27
Daniel Buballa,St. Pauli, 31, D(CL),M(L),,15(6),1479,1,-,2,1,0.1,80.8,0.8,-,6.27
Baris Basdas,Hannover, 31, D(CR),,,7(10),635,-,-,3,-,0.1,80.7,1.2,-,6.27
Mitja Lotric,Wuerzburger Kickers, 26, AM(C),,,13(11),1155,2,2,4,-,1.2,72.9,0.3,-,6.27
Anas Ouahim,Sandhausen, 23, AM(CR),,,4(7),361,-,-,1,-,0.6,77.4,0.2,-,6.26
Boris Tashchy,St. Pauli, 27, AM(C),FW,,1(8),189,-,-,1,-,0.9,68.8,1.6,-,6.26
Robin Himmelmann,St. Pauli, 32, GK,,,10,900,-,-,-,-,-,74.5,-,-,6.25
David Otto,Jahn Regensburg, 22, FW,,,9(8),839,1,1,2,-,1,69.3,2.1,-,6.25
Malcolm Cacutalua,Erzgebirge Aue, 26, D(C),,,2(4),281,1,-,-,-,0.7,74.4,0.7,-,6.25
Valmir Sulejmani,Hannover, 25, AM(L),,,12(17),984,3,2,6,-,0.7,68.3,0.6,-,6.25
Mario Suver,Nuernberg, 21, Defender,,,0(1),6,-,-,-,-,-,-,-,-,6.25
Marco Djuricin,Karlsruher SC, 28, AM(R),FW,,4(2),281,-,1,1,-,2,76.7,0.2,-,6.25
Fabian Schleusener,Nuernberg, 29, AM(LR),FW,,7(20),834,1,-,1,-,0.7,62.1,1.1,-,6.25
Dominic Baumann,Wuerzburger Kickers, 26, AM(R),FW,,15(15),1425,2,2,4,-,1.3,63.7,1.5,-,6.25
Jakub Piotrowski,Fortuna Duesseldorf, 23, AM(C),,,7(6),593,-,-,4,-,0.7,75,0.5,-,6.25
Luc Ihorst,Osnabrueck, 21, FW,,,8(10),822,2,-,-,1,1,62.3,1,-,6.24
Emmanuel Iyoha,Fortuna Duesseldorf, 23, AM(LR),FW,,1(6),196,-,-,-,-,0.7,72.9,0.1,-,6.24
Ivan Paurevic,Sandhausen, 29, D(C),M(C),,8(11),835,1,-,4,-,0.3,73.9,1.7,-,6.24
Brandon Borrello,Fortuna Duesseldorf, 25, AM(CLR),,,7(15),686,1,1,2,-,0.5,75,0.5,-,6.24
Mike Frantz,Hannover, 34, M(CLR),FW,,6(7),424,-,-,1,-,0.5,78.4,1.3,-,6.24
Oliver Steurer,FC Heidenheim, 26, D(C),,,6(4),470,-,-,-,-,0.2,81.1,1.6,-,6.24
Tarsis Bonga,Bochum, 24, Forward,,,2(9),199,-,-,-,-,0.3,76.2,0.8,-,6.23
Marvin Knoll,St. Pauli, 30, D(C),DMC,,9(5),754,-,-,2,1,0.4,77.6,1.2,-,6.23
Ryo Miyaichi,St. Pauli, 28, M(LR),,,0(1),17,-,-,-,-,-,66.7,1,-,6.23
Hanno Behrens,Nuernberg, 31, M(C),FW,,3(17),401,-,-,-,-,0.5,61.3,1.5,-,6.23
Luke Hemmerich,Wuerzburger Kickers, 23, M(R),,,1(2),151,-,-,-,-,0.3,81.6,-,-,6.23
Soma Novothny,Bochum, 26, Forward,,,3(11),301,2,-,-,-,0.6,69.7,0.8,-,6.22
Rajiv van La Parra,Wuerzburger Kickers, 29, AM(LR),FW,,3(7),388,1,-,-,1,0.8,78.3,0.1,-,6.22
Pascal Steinwender,Paderborn, 0, Substitute,,,0(1),1,-,-,-,-,-,50,-,-,6.22
Suleiman Abdullahi,Eintracht Braunschweig, 24, AM(LR),FW,,8(8),717,2,-,1,-,0.6,65.3,0.3,-,6.21
Florian Heister,Jahn Regensburg, 24, Midfielder,,,2(8),287,-,1,1,-,0.1,63.9,0.4,-,6.21
Jay-Roy Grot,Osnabrueck, 23, AM(LR),FW,,0(4),101,-,-,-,-,-,47.1,2,-,6.21
Igor Matanovic,St. Pauli, 18, Forward,,,3(15),384,1,-,2,-,0.7,68.4,0.9,-,6.20
Jan-Marc Schneider,Jahn Regensburg, 27, FW,,,6(11),624,-,1,1,-,0.4,61.6,0.8,-,6.20
Nzuzi Toko,Wuerzburger Kickers, 30, D(R),M(C),,13(2),998,-,-,3,-,0.1,76.9,1,-,6.19
Jannis Kleeberg,Eintracht Braunschweig, 0, Substitute,,,0(1),3,-,-,-,-,-,100,-,-,6.19
Chris David,Wuerzburger Kickers, 28, Midfielder,,,0(7),89,-,-,-,-,0.3,82.8,-,-,6.19
Andre Becker,Jahn Regensburg, 24, Forward,,,2(27),413,-,-,1,-,0.4,67.5,1.4,-,6.18
Linus Rosenlöcher,Nuernberg, 20, Midfielder,,,0(5),43,1,-,-,-,0.2,57.1,-,-,6.18
Aaron Seydel,Darmstadt, 25, AM(L),,,2(12),285,1,-,-,-,0.5,64.8,0.8,-,6.18
Malik Batmaz,Karlsruher SC, 21, Forward,,,6(24),783,1,4,2,-,0.5,73.5,0.4,-,6.18
Sven Köhler,Osnabrueck, 24, DMC,,,1(4),72,-,-,-,-,0.2,82.8,0.8,-,6.18
Martin Hansen,Hannover, 30, GK,,,2,180,-,-,1,-,-,64.6,-,-,6.18
Rick Wulle,Sandhausen, 26, GK,,,5,450,-,-,-,-,-,58.6,-,-,6.17
Christian Viet,St. Pauli, 22, M(C),,,1(2),116,-,-,-,-,0.3,88.3,-,-,6.17
Ogechika Heil,Hamburg, 20, Midfielder,,,0(6),71,-,-,-,-,-,69.6,0.2,-,6.17
Bobby Wood,Hamburg, 28, AM(C),FW,,2(14),305,1,1,2,-,0.4,66.7,0.9,-,6.17
Marijan Cavar,Greuther Fuerth, 23, Midfielder,,,0(1),2,-,-,-,-,-,-,-,-,6.17
Tim Möller,Osnabrueck, 22, Midfielder,,,0(3),49,-,-,-,-,-,89.7,0.7,-,6.17
Lukas Daschner,St. Pauli, 22, Midfielder,,,2(22),566,-,2,-,-,0.6,72.5,0.5,-,6.17
Stefan Schimmer,FC Heidenheim, 27, Forward,,,2(27),795,2,1,1,1,0.7,58.4,0.7,-,6.17
Stefan Maierhofer,Wuerzburger Kickers, 38, FW,,,0(7),78,-,-,1,-,0.1,60.4,2.4,-,6.16
Alexander Groiß,Karlsruher SC, 22, DMC,,,3(7),231,-,-,2,-,0.4,74.3,1.1,-,6.16
Sebastian Klaas,Osnabrueck, 22, Midfielder,,,1(1),69,-,-,-,-,-,77.8,-,-,6.16
Tom Baumgart,Erzgebirge Aue, 23, M(R),,,3(12),417,1,2,-,1,0.3,65,0.5,-,6.16
Sebastian Müller,Osnabrueck, 20, Forward,,,3(5),281,-,-,-,-,0.9,68.4,1,-,6.16
Felix Burmeister,Eintracht Braunschweig, 31, D(C),,,1(1),135,-,-,1,-,-,52.7,1,-,6.16
Yari Otto,Eintracht Braunschweig, 22, Forward,,,2(24),431,1,-,4,-,0.3,76.8,0.3,-,6.15
Maximilian Thiel,FC Heidenheim, 28, AM(L),,,1(4),107,-,-,-,-,0.2,61.3,0.6,-,6.15
Tom Baack,Jahn Regensburg, 22, Midfielder,,,0(1),11,-,-,-,-,-,100,-,-,6.15
Xavier Amaechi,Hamburg, 20, Midfielder,,,0(1),12,-,-,-,-,-,100,1,-,6.15
Benjamin Kessel,Eintracht Braunschweig, 33, D(CR),M(R),,8(6),692,-,1,3,-,0.1,72.2,1.1,-,6.14
Virgil Misidjan,Nuernberg, 27, AM(LR),,,0(3),15,-,-,-,-,-,80,0.7,-,6.14
Sascha Härtel,Erzgebirge Aue, 22, Defender,,,0(5),82,-,-,-,-,0.2,67.5,0.4,-,6.13
Xavier Amaechi,Karlsruher SC, 20, Midfielder,,,1(6),169,-,-,-,-,0.3,78.4,0.1,-,6.13
Saliou Sané,Wuerzburger Kickers, 28, Forward,,,2(3),261,-,-,1,-,1.8,52,1.8,-,6.13
Jannis Rabold,Karlsruher SC, 20, Defender,,,0(3),56,-,-,-,-,-,83.3,-,-,6.12
Konstantin Engel,Osnabrueck, 32, D(L),,,6(7),537,-,-,-,-,0.1,72.7,0.2,-,6.12
Dennis Jastrzembski,Paderborn, 21, Midfielder,,,0(3),23,-,-,-,-,0.3,33.3,0.3,-,6.12
Philipp Zulechner,Erzgebirge Aue, 31, FW,,,1(25),266,2,-,1,-,0.2,55.7,0.5,-,6.11
Moritz Nicolas,Osnabrueck, 23, Goalkeeper,,,1,90,-,-,-,-,-,44.7,1,-,6.11
Adrian Stanilewicz,Darmstadt, 21, Defender,,,3(5),288,-,-,1,-,0.1,78.2,-,-,6.10
Antony Evans,Paderborn, 22, M(C),,,0(1),2,-,-,-,-,-,-,1,-,6.10
Franck Evina,Hannover, 20, Forward,,,0(2),18,-,-,-,-,0.5,100,-,-,6.10
Nicolas Wähling,Jahn Regensburg, 23, Midfielder,,,0(1),25,-,-,-,-,-,63.6,-,-,6.10
Leon Bürger,Eintracht Braunschweig, 21, Midfielder,,,0(2),13,-,-,-,-,0.5,80,0.5,-,6.09
Marcel Heller,Paderborn, 35, M(LR),,,0(7),64,-,-,-,-,0.1,72.4,-,-,6.09
Leandro Putaro,Eintracht Braunschweig, 24, AM(R),,,0(2),11,-,-,-,-,-,75,-,-,6.09
Manuel Schwenk,Eintracht Braunschweig, 29, Midfielder,,,5(9),433,-,-,2,1,0.4,64,0.6,-,6.08
Aziz Bouhaddouz,Sandhausen, 34, FW,,,2(12),285,-,-,1,-,0.2,54.8,1.1,-,6.08
Antonio Jonjic,Erzgebirge Aue, 21, Midfielder,,,0(11),138,-,1,-,-,0.4,73.5,0.1,-,6.08
Dirk Carlson,Karlsruher SC, 23, D(L),,,1(7),178,-,-,1,1,0.1,69.7,1,-,6.07
Simon Rhein,Nuernberg, 23, M(C),,,0(2),4,-,-,-,-,-,100,-,-,6.07
Leroy Kwadwo,Wuerzburger Kickers, 24, Defender,,,3(1),259,-,-,1,-,0.3,67.5,1,-,6.07
Braydon Manu,Darmstadt, 24, Midfielder,,,1(2),95,-,-,-,-,1,55.6,-,-,6.06
Lion Lauberbach,Holstein Kiel, 23, Forward,,,0(3),22,-,-,-,-,0.3,66.7,0.7,-,6.06
Samuele Campo,Darmstadt, 25, AM(C),,,0(2),18,-,-,-,-,0.5,57.1,-,-,6.06
David Otto,FC Heidenheim, 22, FW,,,1(4),101,-,-,1,-,0.8,77.1,0.2,-,6.06
Luis Hartwig,Bochum, 18, Forward,,,0(1),7,-,-,-,-,-,-,-,-,6.06
Benjamin Girth,Holstein Kiel, 29, FW,,,1(16),221,-,-,-,-,0.3,53.4,0.5,-,6.06
Simon Stehle,Hannover, 19, Forward,,,0(3),52,-,-,-,-,0.3,60,0.3,-,6.05
Prince Osei Owusu,Paderborn, 24, Forward,,,0(21),262,-,-,3,-,0.6,76.6,0.5,-,6.05
Markus Palionis,Jahn Regensburg, 34, D(C),,,0(6),18,-,-,-,-,0.2,50,0.5,-,6.05
Eric Verstappen,Wuerzburger Kickers, 27, Goalkeeper,,,1(1),91,-,-,-,-,-,60,0.5,-,6.05
Njegos Kupusovic,Eintracht Braunschweig, 20, Forward,,,0(6),61,-,-,-,-,0.2,61.1,0.5,-,6.05
Svend Brodersen,St. Pauli, 24, GK,,,4,360,-,-,1,-,-,68.8,-,-,6.05
Enrique Peña Zauner,Sandhausen, 21, Midfielder,,,0(11),119,-,-,1,-,0.7,57.9,0.3,-,6.05
Marlon Dinger,Karlsruher SC, 19, Defender,,,0(1),2,-,-,-,-,-,50,-,-,6.04
Erik Majetschak,Erzgebirge Aue, 21, Midfielder,,,0(2),21,-,-,-,-,-,66.7,-,-,6.03
Vladimir Nikolov,Wuerzburger Kickers, 20, Forward,,,0(10),175,-,-,3,-,0.1,80.8,0.2,-,6.03
Pius Krätschmer,Nuernberg, 23, Defender,,,0(3),20,-,-,-,-,-,100,-,-,6.02
Aaron Opoku,Hamburg, 22, AM(L),,,0(1),1,-,-,-,-,-,-,-,-,6.02
Niklas Tarnat,Hannover, 23, Midfielder,,,0(2),6,-,-,-,-,-,-,-,-,6.01
Orrin McKinze Gaines II,Hannover, 23, Midfielder,,,0(1),5,-,-,-,-,-,100,-,-,6.01
Lukas Hinterseer,Hamburg, 30, AM(R),FW,,0(4),29,-,-,-,-,-,85.7,-,-,6.01
Felix Dornebusch,Eintracht Braunschweig, 26, GK,,,9,691,-,-,1,1,-,64.9,0.3,-,6.01
Adrian Schlagbauer,Wuerzburger Kickers, 0, Substitute,,,0(1),1,-,-,-,-,-,-,-,-,6.00
Ensar Arslan,Darmstadt, 19, Forward,,,0(1),4,-,-,-,-,-,-,-,-,6.00
Federico Palacios,Jahn Regensburg, 26, AM(CL),FW,,0(1),1,-,-,-,-,-,-,-,-,6.00
Henry Crosthwaite,Darmstadt, 18, Forward,,,0(1),4,-,-,-,-,-,-,-,-,6.00
Lex-Tyger Lobinger,Fortuna Duesseldorf, 22, Forward,,,0(1),2,-,-,-,-,-,-,-,-,6.00
Mario Engels,Sandhausen, 27, AM(CLR),FW,,1,1,-,-,1,-,-,-,-,-,6.00
Niklas Jeck,Erzgebirge Aue, 19, Defender,,,0(1),2,-,-,-,-,-,-,-,-,6.00
Paul Löhr,Karlsruher SC, 20, Goalkeeper,,,0(1),1,-,-,-,-,-,-,-,-,6.00
Thomas Isherwood,Darmstadt, 23, Defender,,,0(1),1,-,-,-,-,-,-,-,-,6.00
Julian Stark,FC Heidenheim, 20, Midfielder,,,0(2),20,-,-,-,-,-,76.9,0.5,-,6.00
Janis Hanek,Karlsruher SC, 22, Midfielder,,,0(1),1,-,-,-,-,-,50,-,-,5.99
David Trivunic,Karlsruher SC, 19, Midfielder,,,0(1),1,-,-,-,-,-,-,-,-,5.98
Iba May,Eintracht Braunschweig, 22, Midfielder,,,1(5),144,-,-,1,-,-,72.7,0.3,-,5.98
Umut Ünlü,Wuerzburger Kickers, 18, Defender,,,0(1),1,-,-,-,-,1,-,-,-,5.97
Philip Türpitz,Sandhausen, 29, AM(CR),,,0(4),68,-,-,1,-,0.3,67.7,-,-,5.97
Adam Zrelák,Nuernberg, 27, FW,,,0(5),53,-,-,-,-,0.4,55.6,1,-,5.97
Niklas Hoffmann,Wuerzburger Kickers, 24, DMC,,,2(4),220,-,-,3,1,0.2,80.3,0.7,-,5.96
Michael Schultz,Eintracht Braunschweig, 28, Defender,,,4(1),315,-,-,2,-,0.2,78.9,1.2,1,5.96
David Pisot,Karlsruher SC, 33, D(CR),,,0(1),16,-,-,1,-,-,50,1,-,5.93
Fabian Giefer,Wuerzburger Kickers, 31, GK,,,13,1170,-,-,1,-,-,60.9,0.3,-,5.90
Bjorn Zempelin,Jahn Regensburg, 21, Midfielder,,,0(1),6,-,-,-,-,-,100,-,-,5.90
Noah Baumann,Erzgebirge Aue, 0, Substitute,,,0(1),2,-,-,1,-,-,100,-,-,5.89
Kevin Kunz,Jahn Regensburg, 29, Goalkeeper,,,1(1),152,-,-,-,-,-,61.5,0.5,-,5.87
Dejan Galjen,Karlsruher SC, 19, Forward,,,0(2),33,-,-,1,-,-,33.3,-,-,5.87
Oliver Sorg,Nuernberg, 31, D(CLR),DMC,M(R),1(7),172,-,-,-,1,0.1,67.7,0.5,-,5.84
Adam Susac,Osnabrueck, 32, D(C),,,1(2),14,-,-,-,1,-,25,-,-,5.56
Dennis Smarsch,St. Pauli, 22, Goalkeeper,,,1,90,-,-,-,-,-,83.3,-,-,5.51
Vitus Eicher,FC Heidenheim, 30, GK,,,1,90,-,-,-,-,-,90.9,-,-,5.10
Nana Ampomah,Fortuna Duesseldorf, 25, AM(L),,,0(1),16,-,-,-,1,-,60,1,-,4.90
