Name,Team,Age,Main_role,Secondary_role,third_role,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS%,AerialsWon,MotM,Rating
Abel Ruiz,Braga, 21, FW,,,16(9),1293,3,3,1,-,0.8,79.8,0.6,1,6.55
Marcelo Hermes,Maritimo, 26, D(L),M(L),,22(5),2121,1,1,5,-,0.6,68.7,0.6,1,6.55
Fabrício,Portimonense, 31, AM(L),FW,,21(7),1719,4,1,-,-,1.7,69.6,2.5,-,6.55
Rúben Fernandes,Gil Vicente, 35, D(CL),,,32,2792,1,-,4,1,0.3,84.5,2.2,-,6.55
Abdu Conté,Moreirense, 23, D(L),M(L),,21(1),1845,-,3,2,-,0.4,78.5,0.6,-,6.55
Jean,Maritimo, 26, DMC,,,24(3),1958,-,-,10,1,0.7,76.9,0.8,1,6.54
Zié Ouattara,Vitoria de Guimaraes, 21, D(R),,,6(4),571,-,-,1,-,0.2,82.7,1.1,-,6.54
Filipe Ferreira,Tondela, 30, D(L),M(L),,31(1),2677,1,3,1,-,0.4,76,0.6,1,6.54
Beto,Farense, 39, GK,,,11,990,-,-,1,-,-,61.4,0.2,-,6.54
Afonso Sousa,Belenenses SAD, 21, AM(CL),,,20(12),1924,2,-,4,-,1.1,83.3,0.3,-,6.54
Vincent Thill,Nacional, 21, AM(R),,,13(4),928,-,2,5,-,1.2,81.4,0.1,-,6.54
Fábio Nunes,Farense, 28, D(L),,,20(2),1820,-,-,5,-,0.4,63.4,0.7,-,6.54
Pedro Mendes,Nacional, 21, FW,,,7(5),629,2,-,1,-,1.3,58.2,3.7,1,6.54
Ivo Pinto,Rio Ave, 31, D(R),M(R),,27,2294,-,-,5,1,0.4,77.3,0.5,-,6.53
Ruben Freitas,Nacional, 28, D(R),,,18(3),1679,-,3,4,-,0.1,70.1,0.7,-,6.53
Jhonata Robert,Famalicao, 21, AM(L),,,5(15),617,4,-,3,1,0.9,75.9,0.6,-,6.53
Brayan Riascos,Nacional, 26, AM(R),FW,,25(5),2335,5,3,3,-,2.3,72,1.3,1,6.52
Guga,Rio Ave, 23, AM(C),,,12(8),1157,-,-,2,-,1.1,90.5,0.3,-,6.52
Gonzalo Plata,Sporting, 20, AM(R),,,1(8),200,1,1,1,-,0.1,84,-,-,6.52
Rafael Martins,Moreirense, 32, FW,,,13(6),1249,7,1,2,-,1.5,65.1,1.2,2,6.52
Costinha,Rio Ave, 21, D(R),,,6(3),535,-,-,-,-,0.2,71,1,-,6.52
Rui Correia,Nacional, 30, D(C),,,13,1166,1,1,3,-,0.8,80.6,1.7,-,6.52
Anderson Oliveira,Portimonense, 22, AM(LR),,,15(14),1458,1,3,3,-,0.7,79.8,0.2,-,6.51
João Afonso,Gil Vicente, 26, DMC,,,14(6),1215,-,-,8,1,-,82.7,1.1,1,6.51
Ricardo Alves,Tondela, 30, D(C),,,14(5),1256,2,1,3,-,0.4,82.1,1.3,1,6.51
Felipe Pires,Moreirense, 26, AM(LR),,,18(7),1604,4,1,1,-,1.4,83.1,0.2,1,6.50
Abner Felipe,Farense, 25, D(L),,,14,1225,-,1,4,-,-,71.3,1,-,6.50
Sávio,Rio Ave, 26, D(L),,,7(3),522,-,1,-,-,0.1,80.2,0.4,-,6.50
Nuno Santos,Boavista, 22, M(C),,,21(9),1744,1,-,3,1,0.9,78.2,0.4,-,6.50
Ewerton,Portimonense, 28, AM(C),,,13(5),1143,1,-,7,-,1,79.1,0.9,-,6.50
Pedro Sá,Portimonense, 27, DMC,,,12(5),871,-,-,6,1,0.3,79.4,1.5,2,6.50
Nikola Jambor,Rio Ave, 25, DMC,,,3(3),341,-,-,1,-,0.5,88.6,-,-,6.50
Daniel Bragança,Sporting, 22, M(C),,,6(15),686,-,1,1,-,0.5,92.4,0.3,-,6.50
Marco Pereira,Santa Clara, 34, GK,,,33,2970,-,-,5,-,-,59.8,0.2,1,6.50
Rashid,Santa Clara, 29, DMC,,,10(4),889,1,-,3,-,1.4,79.1,0.6,-,6.50
Diego Lopes,Rio Ave, 27, AM(CL),,,9(2),754,1,2,1,-,0.7,83.8,0.2,-,6.50
Francisco Moura,Braga, 21, Defender,,,2(3),151,2,-,-,-,1,84.4,0.2,1,6.50
Anderson Silva,Famalicao, 23, FW,,,12(10),1091,7,-,-,-,2,64.8,0.5,-,6.49
Pedro Pelágio,Maritimo, 21, DMC,,,19(5),1392,-,1,7,-,0.8,77.8,0.9,1,6.49
Diogo Salomão,Santa Clara, 32, AM(LR),,,10(7),931,-,-,2,-,0.5,68.2,0.4,-,6.49
Pedro Amaral,Rio Ave, 23, D(L),,,18(11),1769,-,1,7,-,0.4,77.8,0.8,-,6.49
Nuno Tavares,Benfica, 21, D(L),,,7(7),636,-,-,3,-,0.4,78,1,-,6.48
Salvador Agra,Tondela, 29, AM(CLR),,,26(5),2267,3,3,7,2,1.6,75.4,0.1,1,6.48
Rafael Defendi,Farense, 37, GK,,,19,1665,-,-,1,2,-,56.4,0.8,1,6.47
João Pedro,Tondela, 28, M(C),,,31,2558,5,2,5,1,1.1,70.8,0.7,2,6.47
Larry Azouni,Nacional, 27, DMC,,,21(6),1835,-,3,12,-,0.5,76.7,0.7,-,6.47
Bryan Róchez,Nacional, 26, FW,,,12(21),1292,6,1,3,-,1.2,64.3,2.3,1,6.47
Edgar Costa,Maritimo, 34, AM(CLR),,,15(7),1143,-,-,6,-,0.4,71.5,0.6,-,6.47
Nuno Borges,Nacional, 33, DMC,,,20(5),1671,1,-,6,1,0.4,81.8,1,-,6.47
Mohamed Diaby,Pacos de Ferreira, 24, DMC,,,3(13),462,1,-,4,-,0.3,75.8,1.6,-,6.47
Evanilson,Porto, 21, FW,,,4(11),449,3,-,2,-,1.1,85.3,0.7,1,6.47
Brian Mansilla,Farense, 24, AM(CL),,,13(13),1095,1,1,5,-,1,64.4,0.7,-,6.47
Francisco Geraldes,Rio Ave, 26, AM(CLR),,,23(9),1916,-,2,4,-,1,80.1,0.2,-,6.46
Rafael Camacho,Rio Ave, 21, M(LR),,,9(2),671,3,-,1,-,1.8,77.2,0.3,-,6.46
Tomás Tavares,Farense, 20, D(R),,,18,1554,-,-,2,-,0.2,72.7,1.3,-,6.46
André Luis,Moreirense, 27, FW,,,6(8),605,1,-,1,-,0.9,73.6,1.9,-,6.46
João Afonso,Santa Clara, 31, D(C),,,14(12),1328,-,-,2,-,0.2,79.5,1.5,-,6.46
Tiago Tomás,Sporting, 18, FW,,,16(14),1507,3,1,5,-,1.3,67.5,0.7,1,6.46
Reynaldo,Moreirense, 24, Defender,,,0(1),26,-,-,-,-,-,71.4,1,-,6.46
Cristian Devenish,Boavista, 20, D(C),,,24(3),2099,1,-,2,1,0.2,84.9,0.7,-,6.46
Malang Sarr,Porto, 22, D(CL),,,5(3),565,-,-,-,-,0.1,89.1,1.5,-,6.46
René,Maritimo, 29, D(C),DMC,,23(4),2025,-,-,9,-,0.2,83.4,1,-,6.46
Koki Anzai,Portimonense, 26, D(LR),M(R),,29(2),2577,-,-,4,-,0.4,75.4,1.3,-,6.46
Jorge Correa,Maritimo, 28, AM(CLR),,,15(15),1385,-,1,5,-,1,74.8,0.3,-,6.45
Yusupha Om Njie,Boavista, 27, AM(CL),FW,,11(10),846,5,-,1,-,1.7,77.5,0.7,-,6.45
Silvestre Varela,Belenenses SAD, 36, M(CLR),,,29(2),2131,-,2,5,-,1,75.9,0.8,-,6.45
Jafar Salmani,Portimonense, 24, Midfielder,,,2(9),283,1,1,-,-,0.5,75.3,0.5,1,6.45
André Pinto,Farense, 31, D(C),,,10(2),778,1,-,1,1,0.3,77,2.8,1,6.44
Jardel,Benfica, 35, D(C),,,5(3),379,-,-,1,-,0.1,90.3,1.6,-,6.44
João Amaral,Pacos de Ferreira, 29, AM(CLR),FW,,11(18),1136,1,2,2,-,1,69.5,0.2,1,6.44
Lucas Piazon,Rio Ave, 27, AM(CLR),FW,,6(2),442,2,-,-,-,0.9,80.9,0.4,1,6.44
Leandrinho,Gil Vicente, 24, M(R),,,2(3),137,-,-,1,-,0.4,77.8,0.4,-,6.44
Vaná Alves,Famalicao, 30, GK,,,6,540,-,-,2,-,-,67.2,0.3,-,6.44
Fabio China,Maritimo, 28, D(L),M(L),,11(4),901,-,2,1,1,0.4,76.8,0.6,-,6.43
Joaquín Pereyra,Famalicao, 22, M(C),,,10(5),739,-,1,5,-,0.9,71.6,0.2,-,6.43
Javi García,Boavista, 34, D(C),DMC,,19(2),1659,1,1,4,2,0.8,85.1,2.9,-,6.43
Babacar Niasse,Tondela, 24, GK,,,18,1453,-,-,2,1,-,63.4,0.6,1,6.43
Kenji Gorré,Nacional, 26, AM(L),,,15(14),1554,4,3,7,-,1.4,75.3,0.1,-,6.42
Jean Cléber,Maritimo, 31, M(C),,,3(4),276,-,-,1,-,0.3,77,1,-,6.42
Yaya,Belenenses SAD, 22, M(C),,,21(4),1746,-,-,7,-,0.3,77.8,1,-,6.42
Fábio Vieira,Porto, 21, Midfielder,,,3(16),392,-,1,1,-,0.7,84.3,0.2,-,6.42
Abdel Jalil Zaim Idriss Medioub,Tondela, 23, D(C),,,12(4),1036,-,1,3,-,0.3,78.8,1.5,-,6.42
Fabrício Isidoro,Farense, 29, DMC,,,17(8),1581,2,-,6,-,0.6,76,0.4,-,6.41
Alex Soares,Moreirense, 30, AM(C),,,22(5),1691,1,1,7,-,0.6,75.9,0.3,-,6.41
Rolando,Braga, 35, D(C),,,6(4),518,-,-,-,-,-,88.8,1,-,6.41
Nikola Stojiljkovic,Farense, 28, FW,,,14(7),1163,3,-,2,-,1.4,52.6,3.1,-,6.41
Nélson Monte,Rio Ave, 25, D(CR),,,10(6),821,-,-,-,1,-,80.6,1,-,6.41
Uilton,Pacos de Ferreira, 28, D(L),M(R),,16(17),1514,2,-,2,-,0.4,75.6,0.2,-,6.41
David Simão,Moreirense, 31, DMC,,,6(10),608,-,2,5,-,0.7,82.9,0.3,-,6.41
Show,Boavista, 22, DMC,,,13(18),1479,-,1,3,-,0.6,80.2,0.4,-,6.41
Easah Suliman,Vitoria de Guimaraes, 23, D(C),,,9(3),878,-,-,5,1,0.3,88.9,1.8,-,6.40
Antunes,Sporting, 34, D(L),M(L),,7(4),357,-,1,3,-,0.3,84.3,-,-,6.40
Jaume Grau,Tondela, 24, DMC,,,24(6),2095,-,-,6,-,0.4,82.7,1,-,6.40
Rafael Barbosa,Tondela, 25, AM(C),FW,,17(13),1636,3,2,1,-,1.4,74.7,-,-,6.40
Lucas Áfrico,Maritimo, 26, D(C),,,15(2),1344,1,-,2,-,0.9,78.6,2.2,1,6.39
Eber Bessa,Nacional, 29, M(CLR),,,6(8),603,-,-,4,-,1.1,68.9,0.1,-,6.39
Jaquité,Tondela, 25, DMC,,,7(9),698,1,-,1,-,0.3,74.1,0.6,-,6.39
Andraz Sporar,Braga, 27, FW,,,4(12),552,3,-,1,-,1.3,72,1.1,-,6.39
Rui Costa,Santa Clara, 25, FW,,,6(10),646,4,-,-,-,1.1,57.6,0.3,1,6.39
Leonardo Campana,Famalicao, 20, Forward,,,3(6),329,2,-,4,-,0.8,67.3,1,-,6.39
Ryotaro Meshino,Rio Ave, 22, Midfielder,,,4(15),466,3,-,1,-,1.4,81.9,-,1,6.39
Gustavo Assunção,Famalicao, 21, DMC,,,23(3),1911,1,-,10,-,0.3,86.6,0.8,-,6.38
João Lucas,Santa Clara, 25, D(L),,,5(3),410,-,-,2,-,-,78.1,0.6,-,6.38
Abdullahi Ibrahim Alhassan,Nacional, 24, DMC,,,12(9),1114,-,1,3,1,0.6,82.6,1.2,-,6.38
Abdul Mumin,Vitoria de Guimaraes, 22, D(C),,,24(1),2029,-,-,4,1,0.2,83.4,1.5,-,6.37
Júlio César,Nacional, 26, D(C),,,14(3),1226,-,-,4,2,0.4,77.2,3.1,-,6.37
Filipe Melo,Farense, 31, DMC,,,5(4),482,-,-,1,-,-,68.5,1.8,-,6.37
Lucas,Portimonense, 30, D(C),,,2(3),165,-,-,1,-,0.2,80.2,2,-,6.36
Bura,Farense, 25, D(C),,,8(8),780,-,-,2,-,0.1,67.2,0.7,-,6.36
Madi Queta,Farense, 22, AM(L),,,8(13),957,-,2,1,-,0.6,69.6,0.8,-,6.36
Arcanjo,Tondela, 19, Midfielder,,,2(12),312,-,-,2,-,0.6,82.1,0.5,-,6.35
Nathan,Boavista, 19, Defender,,,1(13),277,-,1,1,-,0.2,78.8,0.3,-,6.35
Patrick,Farense, 27, FW,,,3(8),318,1,-,-,-,0.7,44.9,2.2,-,6.35
Bruno Tabata,Sporting, 24, AM(CLR),,,2(14),436,-,2,2,-,0.7,79.3,0.1,-,6.35
Guedes,Famalicao, 27, FW,,,8(6),825,-,1,1,-,1.4,62.4,2.1,-,6.35
Ali Alipour,Maritimo, 25, FW,,,11(15),1147,2,1,-,-,0.8,65.1,1.7,1,6.35
Diogo Calila,Belenenses SAD, 22, D(R),M(R),,9(11),962,-,1,1,-,0.4,76,0.5,-,6.35
Sebastián Pérez,Boavista, 28, DMC,,,8(8),636,2,1,5,-,0.6,82.9,0.3,-,6.35
Júlio César,Portimonense, 26, Forward,,,3(4),263,-,-,1,-,0.1,76.3,0.4,-,6.34
Alex Pinto,Farense, 22, D(R),,,13(2),1045,-,-,2,1,0.3,65.6,1.6,-,6.34
Matheus Silva,Moreirense, 23, D(R),,,7(5),647,-,-,-,-,0.3,69.6,1,-,6.34
Franco Cervi,Benfica, 27, AM(CL),,,5(9),462,-,-,-,-,0.2,82.3,0.1,-,6.34
Henrique Trevisan,Famalicao, 24, Defender,,,0(4),45,-,-,-,-,0.3,76.2,0.8,-,6.34
Costinha,Santa Clara, 28, M(CLR),FW,,7(17),798,-,2,4,-,0.4,73.1,0.3,-,6.34
Andrijia Lukovic,Famalicao, 26, M(C),,,6(8),559,1,-,2,-,0.8,76.5,0.5,1,6.34
Lucas Kal,Nacional, 25, D(CL),,,23(1),1986,-,-,3,-,0.2,78.4,1.3,-,6.34
Miguel Reisinho,Boavista, 22, Midfielder,,,2(4),204,-,-,1,-,0.3,78.5,1.5,-,6.34
Heriberto Tavares,Famalicao, 24, AM(CLR),FW,,8(9),745,2,1,2,-,1.1,67.9,0.2,-,6.34
Edwin Herrera,Famalicao, 22, D(R),,,8(4),732,-,-,2,1,0.2,80.4,1.8,-,6.33
Chico Ramos,Nacional, 26, M(C),,,12(4),1036,1,-,3,-,0.8,82.4,0.8,-,6.33
Vincent Koziello,Nacional, 25, M(C),,,8(6),597,-,1,-,-,0.4,84.4,0.1,-,6.33
Pedrinho,Benfica, 23, AM(CR),,,4(15),470,-,-,-,-,0.7,82.8,0.6,-,6.33
André Horta,Braga, 24, M(C),,,3(18),561,1,1,2,-,0.6,87.8,-,-,6.33
Diogo Queirós,Famalicao, 22, D(C),,,17(4),1462,-,-,6,-,0.3,87.7,1.9,-,6.33
Vitor Carvalho,Gil Vicente, 24, M(C),,,12(10),1109,-,1,3,-,0.5,79.4,1.6,1,6.33
Ruben Lameiras,Vitoria de Guimaraes, 26, M(LR),,,7(13),803,1,2,1,-,0.8,70.8,0.1,-,6.32
Kanya Fujimoto,Gil Vicente, 21, AM(R),,,12(15),985,1,1,-,-,0.4,75.6,0.2,-,6.32
Hélder Sá,Vitoria de Guimaraes, 18, Defender,,,1(1),119,-,-,-,-,1.5,76.3,1.5,-,6.32
João Pereira,Sporting, 37, D(R),,,4(2),266,-,-,1,1,0.2,81.8,-,-,6.32
Bruno Ramires,Belenenses SAD, 27, DMC,,,9(23),1117,1,-,5,-,0.4,76.1,0.9,-,6.32
Ferro,Benfica, 24, D(C),,,2(2),197,-,-,1,-,0.3,91.4,0.5,-,6.31
João Pedro,Pacos de Ferreira, 24, Forward,,,3(24),517,5,-,3,-,0.5,61.4,0.9,-,6.31
Francisco Conceição,Porto, 18, Forward,,,1(13),213,-,-,1,-,0.3,81.4,0.1,-,6.31
Pierre Sagna,Santa Clara, 30, D(R),M(R),,5(10),499,-,2,2,1,0.3,77.3,0.7,-,6.30
André Pereira,Rio Ave, 26, FW,,,5(5),366,-,-,1,-,0.9,71.8,0.9,-,6.30
Chiquinho,Benfica, 25, AM(C),FW,,2(16),346,2,-,3,-,0.5,86.4,0.2,-,6.30
Henrique,Portimonense, 26, D(L),M(L),,2(17),370,-,-,3,-,0.3,73.4,0.3,-,6.30
Franck-Yves Bambock,Maritimo, 26, DMC,,,18(8),1542,-,-,6,-,0.2,86.2,0.7,-,6.30
Denis Poha,Portimonense, 24, DMC,,,4(8),346,-,-,1,-,0.4,85.8,0.4,-,6.30
Tiago Almeida,Tondela, 19, D(R),,,12(10),1169,-,-,2,-,0.1,78.8,0.5,-,6.29
Dor Jan,Pacos de Ferreira, 26, Forward,,,2(8),252,1,1,-,-,0.8,75.5,0.3,-,6.29
Ruben Del Campo,Famalicao, 21, Forward,,,3(2),284,-,1,-,-,1,61,2.6,-,6.29
Bozhidar Kraev,Famalicao, 23, AM(C),FW,,5(9),500,1,-,-,-,1,80.3,0.8,-,6.29
Gergely Bobal,Nacional, 25, Forward,,,0(2),6,-,-,-,-,-,60,1.5,-,6.29
João Victor,Nacional, 22, Forward,,,3(8),354,1,-,1,-,0.6,73.8,0.3,-,6.28
Danny Henriques,Belenenses SAD, 23, D(C),,,6(2),499,-,-,1,-,0.3,82,0.5,-,6.28
Tim Hall,Gil Vicente, 24, Defender,,,0(1),45,-,-,-,-,1,-,1,-,6.28
Felipe Anderson,Porto, 28, M(CLR),FW,,1(4),128,-,-,-,-,0.2,77.8,0.8,-,6.28
Bruno Duarte,Vitoria de Guimaraes, 25, FW,,,10(15),1001,3,1,3,-,1,69.8,1,-,6.28
Naoufel Khacef,Tondela, 23, D(L),,,7(10),790,-,-,2,1,0.3,77.2,0.5,-,6.27
Ibrahima Camará,Moreirense, 22, DMC,,,4(12),472,-,-,5,-,0.4,76.9,0.7,-,6.27
Ukra,Santa Clara, 33, AM(LR),,,10(17),898,1,1,-,-,0.4,76.1,0.4,-,6.27
Matheus Reis,Sporting, 26, D(CL),,,4(11),538,-,-,2,-,-,86,0.5,-,6.27
Lucas,Moreirense, 21, Forward,,,5(9),467,-,1,-,-,0.5,77.9,0.2,-,6.27
Eduardo Quaresma,Sporting, 19, D(C),,,1(1),87,-,-,-,-,-,91.5,0.5,-,6.27
Cássio Scheid,Farense, 27, D(C),,,8(3),813,-,-,2,-,0.6,71.9,1.9,-,6.26
Welinton Júnior,Portimonense, 27, AM(L),FW,,4(6),382,-,-,1,-,1.3,59.5,0.5,-,6.26
Francisco Teixeira,Belenenses SAD, 23, Midfielder,,,2(22),543,2,-,3,-,0.6,72.7,0.3,1,6.26
Jorge Benguché,Boavista, 25, Forward,,,4(10),574,-,1,2,-,0.9,58.8,3.1,-,6.26
Dyego Sousa,Famalicao, 31, FW,,,3(2),261,-,-,-,-,1.6,76.1,1.6,-,6.26
Henrique Gomes,Gil Vicente, 25, D(L),,,6(4),550,-,-,1,-,0.5,73.5,0.6,-,6.26
Gonçalo Franco,Moreirense, 20, M(C),,,10(16),1044,1,1,5,-,0.3,81.5,0.4,-,6.26
Nicolas Janvier,Vitoria de Guimaraes, 22, Forward,,,2(14),410,-,-,1,-,0.5,86.4,0.2,-,6.26
Denis Poha,Vitoria de Guimaraes, 24, DMC,,,3(2),287,-,-,-,-,0.2,88.4,1,-,6.26
Tarantini,Rio Ave, 37, M(C),,,18(9),1359,-,-,3,1,0.6,80.3,0.9,-,6.26
Witi,Nacional, 24, D(L),M(LR),,11(8),1027,-,2,1,1,0.6,76.3,0.2,-,6.25
Licá,Farense, 32, AM(CLR),FW,,19(4),1562,3,-,1,1,1,67.3,0.8,-,6.25
Hernani Infande,Braga, 20, Forward,,,0(1),31,-,-,-,-,-,80,-,-,6.24
Michael,Pacos de Ferreira, 26, Goalkeeper,,,2,178,-,-,-,-,-,57.4,-,-,6.24
Guga,Famalicao, 23, AM(C),,,3(3),306,1,-,1,-,0.8,86.7,0.3,-,6.23
Jordan van der Gaag,Belenenses SAD, 22, Midfielder,,,0(2),30,-,-,1,-,1,75,0.5,-,6.23
Nené,Santa Clara, 25, DMC,,,11(14),1029,-,-,8,1,0.5,81.4,0.4,-,6.22
Hugo Seco,Farense, 32, AM(LR),,,6(11),545,-,1,1,-,0.1,64,0.1,-,6.22
Dejan Kerkez,Maritimo, 25, D(C),,,1(1),75,-,-,-,-,-,50,1.5,-,6.22
Carraça,Porto, 28, D(R),M(CR),,0(2),27,-,-,-,-,-,94.7,0.5,-,6.22
Bilel Aouacheria,Farense, 27, AM(LR),FW,,13(5),969,1,-,1,1,0.4,73.1,0.2,-,6.22
Djalma,Farense, 34, AM(CLR),,,0(7),115,-,-,1,-,0.1,56.7,0.3,-,6.21
Rúben Macedo,Maritimo, 25, AM(LR),,,7(11),810,-,1,3,-,0.7,75.9,0.3,-,6.21
Calvin Verdonk,Famalicao, 24, D(L),,,6(6),499,-,-,3,-,0.2,77.6,0.9,-,6.21
Alaa Abbas,Gil Vicente, 23, Forward,,,1(3),110,1,-,-,-,0.8,73.9,1,-,6.21
Caio Secco,Maritimo, 30, GK,,,2,180,-,-,-,-,-,64,-,-,6.21
Ruben Micael,Nacional, 34, M(C),,,17(13),1517,1,-,6,-,0.3,77.6,0.4,-,6.20
Afonso Figueiredo,Moreirense, 28, D(L),,,9(2),698,-,-,1,-,0.1,71.2,0.8,-,6.20
César Sousa,Belenenses SAD, 21, Midfielder,,,0(1),6,-,-,-,-,-,-,-,-,6.20
Jacob Maddox,Vitoria de Guimaraes, 22, Midfielder,,,1(2),107,-,-,1,-,0.3,76.9,-,-,6.20
Zé Luís,Porto, 30, FW,,,0(1),9,-,-,-,-,2,100,-,-,6.20
Jean Patric,Santa Clara, 24, Forward,,,5(15),540,-,-,2,-,0.3,60,0.4,-,6.20
Cauê,Belenenses SAD, 32, DMC,,,6(6),412,-,-,3,-,0.4,72,0.8,-,6.20
Souleymane Anne,Tondela, 23, Forward,,,0(17),279,1,-,1,-,0.5,52.9,0.6,-,6.20
Ronan,Rio Ave, 26, FW,,,4(9),377,-,-,4,-,0.5,61.3,2.8,-,6.19
Ricardo Vaz Tê,Portimonense, 34, AM(LR),FW,,0(9),204,-,-,1,-,0.3,65.8,1.4,-,6.19
Jefferson Galego,Moreirense, 24, Midfielder,,,0(15),172,-,-,3,-,0.1,74.4,0.3,-,6.18
Bertrand Yves Baraye,Gil Vicente, 28, AM(LR),,,5(15),600,1,2,3,-,0.6,69.6,0.7,-,6.18
Jonas Carls,Vitoria de Guimaraes, 24, Defender,,,1,90,-,-,-,-,-,90.9,2,-,6.18
Casagrande,Portimonense, 22, Defender,,,0(1),4,-,-,-,-,-,75,-,-,6.18
Derik Lacerda,Moreirense, 21, Forward,,,3(10),286,-,1,1,-,0.8,62.7,0.8,-,6.18
Abbas Ibrahim,Pacos de Ferreira, 23, Midfielder,,,3(7),275,-,-,-,-,0.1,86,0.2,-,6.18
Bruno Moreira,Portimonense, 33, FW,,,4(12),441,-,-,-,-,0.4,67.9,0.8,-,6.17
Gabrielzinho,Rio Ave, 25, AM(LR),,,3(15),519,-,-,3,-,0.3,74.8,0.2,-,6.16
Shahriar Moghanlou,Santa Clara, 26, Forward,,,4(7),413,-,-,1,-,0.6,73,1.2,-,6.16
Milson,Maritimo, 21, Forward,,,5(16),628,1,1,-,1,0.6,75.7,0.1,-,6.16
Jeriel De Santis,Boavista, 18, Forward,,,1(3),22,-,-,1,1,0.3,71.4,0.5,-,6.16
Miguel Luís,Vitoria de Guimaraes, 22, M(C),,,2(16),381,-,-,2,-,0.4,73,0.2,-,6.15
Andreas Samaris,Benfica, 31, DMC,,,1(5),79,-,-,-,-,0.3,91.6,0.5,-,6.15
Boubacar Hanne,Gil Vicente, 22, Midfielder,,,1(5),109,-,-,-,-,0.2,74.2,0.2,-,6.14
Dieguinho,Belenenses SAD, 28, Forward,,,0(3),32,-,-,-,-,1,92.9,-,-,6.14
Andreas Karo,Maritimo, 24, D(C),,,6(3),567,-,-,-,-,0.3,79.9,1.6,-,6.14
Tim Söderström,Maritimo, 27, Defender,,,3(3),276,-,-,1,-,-,72.1,0.2,-,6.14
Paulinho,Gil Vicente, 29, D(R),,,6(3),525,-,-,2,-,0.1,67.9,0.2,-,6.13
Matchoi Djaló,Pacos de Ferreira, 18, Midfielder,,,1(2),73,-,-,-,-,0.3,80,0.3,-,6.13
Anderson Cruz,Rio Ave, 25, Forward,,,0(8),150,-,-,-,-,0.3,74.6,0.1,-,6.13
Hugo Marques,Farense, 35, Goalkeeper,,,4(2),400,-,-,1,-,-,67.2,0.5,-,6.13
Miullen,Gil Vicente, 23, Forward,,,3(5),213,-,-,1,-,0.1,75.9,1.3,-,6.12
Guilherme Schettine,Braga, 25, FW,,,1(9),219,-,-,-,-,0.7,72.5,0.5,-,6.12
Cristian Tassano,Santa Clara, 24, Defender,,,1(1),95,-,-,1,-,-,75,0.5,-,6.12
Marcelinho,Maritimo, 24, M(L),,,0(1),11,-,-,-,-,-,100,-,-,6.12
João Neto,Famalicao, 18, Forward,,,1(5),132,-,-,-,-,0.2,86,-,-,6.12
Tomislav Strkalj,Tondela, 24, FW,,,7(10),598,-,1,2,-,0.6,72.9,0.8,-,6.12
Miguel Bandarra,Farense, 25, Defender,,,0(6),118,-,-,1,-,-,57.8,0.5,-,6.12
Ivan Zlobin,Famalicao, 24, GK,,,5,450,-,-,-,-,-,70.6,-,-,6.11
Pedro Marques,Pacos de Ferreira, 23, Defender,,,0(1),2,-,-,-,-,-,100,-,-,6.11
Mamadou Loum,Porto, 24, DMC,,,0(3),6,-,-,-,-,-,75,-,-,6.11
Marcello Trotta,Famalicao, 28, AM(R),FW,,2(4),266,-,-,-,-,0.5,74,0.2,-,6.11
Edi Semedo,Belenenses SAD, 22, Forward,,,1(10),161,-,-,-,-,0.4,51.6,0.8,-,6.11
Marco Matias,Nacional, 32, AM(CLR),,,3(6),251,-,-,1,-,0.4,70,0.2,-,6.10
Dário Essugo,Sporting, 16, Midfielder,,,0(1),6,-,-,-,-,-,66.7,1,-,6.10
Kibe,Maritimo, 21, Forward,,,1(3),91,-,-,2,-,0.5,61.1,1.5,-,6.10
Romário Baró,Porto, 21, Midfielder,,,1(9),165,-,-,1,-,0.3,87.3,0.2,-,6.10
Mabrouk Rouai,Nacional, 20, Midfielder,,,2(4),277,-,-,1,-,0.3,81.9,1.3,-,6.09
Diogo Teixeira,Rio Ave, 22, Midfielder,,,0(1),24,-,-,-,-,-,57.1,-,-,6.09
Adriano Castanheira,Pacos de Ferreira, 28, AM(LR),,,1(17),326,-,-,-,-,0.2,78.9,0.2,-,6.09
Riccardo Piscitelli,Nacional, 27, GK,,,11,990,-,-,3,-,-,63.2,0.3,-,6.08
Júnior Brandão,Rio Ave, 25, FW,,,3(7),386,-,-,1,-,1.2,76.2,1.1,-,6.08
Kuku Emmanuel Fidelis,Boavista, 22, Forward,,,0(6),77,-,-,-,-,-,61.9,0.2,-,6.08
Rodrigo Martins Gomes,Braga, 17, Forward,,,0(4),9,-,-,-,-,0.3,80,-,-,6.08
Noah Jean Holm,Vitoria de Guimaraes, 20, Forward,,,1(15),212,-,-,-,-,0.3,59.4,0.7,-,6.08
Fernando Medeiros,Portimonense, 25, D(C),,,0(7),82,-,-,1,-,0.1,81.7,0.1,-,6.07
André Paulo,Sporting, 24, Goalkeeper,,,0(1),24,-,-,-,-,-,100,-,-,6.07
Musa Juwara,Boavista, 19, Midfielder,,,0(3),27,-,-,-,-,0.7,80,-,-,6.07
Lyle Foster,Vitoria de Guimaraes, 20, Forward,,,1(4),119,-,-,-,-,0.6,75.8,0.2,-,6.07
François-Xavier Fumu Tamuzo,Maritimo, 26, Forward,,,1(11),306,-,-,2,-,0.4,67.7,0.3,-,6.07
