Name,Team,Age,Main_role,Secondary_role,third_role,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS%,AerialsWon,MotM,Rating
Ben Watson,Charlton, 35, M(C),,,24(5),2157,1,-,10,-,0.5,81.8,0.9,2,6.70
Chris Maxwell,Blackpool, 30, GK,,,46,4140,-,1,3,-,-,54.7,0.4,-,6.70
Andrew Cannon,Portsmouth, 25, M(C),,,31(12),2767,2,3,9,-,0.7,80,0.6,1,6.69
Reece Brown,Peterborough, 25, DMC,,,33(5),2820,2,2,4,-,0.6,83.7,0.5,-,6.69
Reece James,Doncaster, 27, D(L),M(CL),,42(1),3636,7,2,7,-,1.1,75.4,0.8,2,6.69
Panutche Camará,Plymouth, 24, M(CR),,,35(6),3098,2,2,3,1,1.2,79.7,0.9,2,6.69
Luke McCormick,Bristol Rovers, 22, AM(C),,,36(3),3010,6,2,9,1,1.9,68.4,0.6,-,6.69
William Grigg,Milton Keynes Dons, 29, FW,,,14(6),1227,8,3,-,-,1.6,83,0.6,2,6.69
Jordan Willis,Sunderland, 26, D(C),,,14(1),1058,-,1,1,-,0.1,75,3.5,-,6.69
Alex Gilbey,Charlton, 26, M(CR),,,18(5),1613,3,2,9,-,1.4,75.6,1.1,-,6.69
Danny Andrew,Fleetwood, 30, D(L),M(L),,45,4027,2,1,10,-,0.8,73.2,1.6,2,6.69
Janoi Donacien,Fleetwood, 27, D(R),M(R),,16(3),1472,-,-,1,-,0.2,65.7,0.7,1,6.69
Alan Judge,Ipswich, 32, AM(CLR),,,29(5),2527,4,2,4,-,1.6,79.3,0.2,3,6.69
Teddy Bishop,Ipswich, 24, M(C),,,28(8),2366,4,2,4,1,0.8,80.4,0.4,2,6.69
Darnell Johnson,Wigan, 22, D(C),,,10,856,-,1,-,-,0.8,72.8,2.7,-,6.69
James Norwood,Ipswich, 30, FW,,,19(7),1569,9,3,5,-,2,63.8,3.1,1,6.68
Ollie Palmer,AFC Wimbledon, 29, FW,,,10(13),1016,5,2,2,-,1.2,58.1,3,1,6.68
Ross Stewart,Sunderland, 24, AM(L),FW,,3(10),469,3,-,1,-,1.3,67.1,3.5,-,6.68
Michael Nottingham,Blackpool, 32, D(CR),M(R),,3,232,-,-,1,-,0.7,76.2,6.7,-,6.68
Jordan Rossiter,Fleetwood, 24, DMC,,,30(5),2570,1,-,5,-,0.4,68.7,1.2,1,6.68
Ellis Harrison,Portsmouth, 27, FW,,,11(14),1199,4,-,3,-,1.6,53.3,4.4,-,6.68
Anthony Forde,Oxford, 27, D(R),M(CLR),,19(18),1943,1,5,2,-,0.6,75.6,0.6,-,6.68
Joshua Earl,Burton, 22, D(CL),,,7(1),619,-,1,3,1,0.1,62.4,1.5,-,6.68
Jack Stevens,Oxford, 23, GK,,,35,3150,-,1,2,-,-,58.7,0.3,3,6.68
Myles Kenlock,Ipswich, 24, D(L),M(L),,17(4),1603,-,3,6,-,0.2,68.3,1,-,6.68
Stephen Ward,Ipswich, 35, D(L),M(L),,29(1),2552,-,2,3,-,0.3,75,1.5,-,6.68
Thomas O'Connor,Gillingham, 22, D(L),M(CL),,27(7),2340,-,1,2,-,0.4,55.5,1.6,1,6.68
Christy Pym,Peterborough, 26, GK,,,40,3593,-,-,2,-,-,58.4,0.4,-,6.68
Ben Garratt,Burton, 27, GK,,,28,2520,-,-,1,-,-,48,0.2,-,6.67
Danny Mayor,Plymouth, 30, AM(CL),,,44,3903,1,3,3,1,1.7,82.7,0.8,-,6.67
Charles Vernam,Burton, 24, AM(LR),,,11(3),1026,2,1,-,-,1.9,70.2,0.7,-,6.67
Harvey Rodgers,Accrington, 24, D(R),M(R),,27(1),2331,-,1,6,1,1,53.5,2.9,-,6.67
Steve Arnold,Northampton, 31, GK,,,11,990,-,-,1,-,-,39,0.5,-,6.67
Jed Ward,Bristol Rovers, 0, Goalkeeper,,,1,90,-,-,-,-,-,81.6,-,-,6.67
Tomas Holy,Ipswich, 29, GK,,,36,3270,-,-,1,-,-,56.3,0.4,2,6.67
Michael Jacobs,Portsmouth, 29, AM(CLR),,,12(8),1024,2,3,1,-,1,77.3,0.5,1,6.67
Seamus Conneely,Accrington, 32, DMC,,,37(1),3201,1,1,5,1,0.5,76.6,2.2,1,6.67
Funso Ojo,Wigan, 29, DMC,,,23,2064,-,-,3,-,0.5,79.6,2.1,1,6.66
Regan Poole,Milton Keynes Dons, 22, D(CR),M(R),,14(6),1342,1,1,-,-,1.3,77.5,0.8,1,6.66
Joseph Maguire,Accrington, 25, D(L),,,5,450,-,-,1,-,0.4,55.6,2,-,6.66
Lee Brown,Portsmouth, 30, D(L),,,28(4),2549,2,3,4,-,0.3,75,0.7,1,6.66
Matt Butcher,Accrington, 24, M(C),,,39(3),3274,2,4,4,-,1.8,71.2,1.1,-,6.66
Zain Westbrooke,Bristol Rovers, 24, AM(C),,,33(9),3049,2,6,-,-,1,73.4,0.2,3,6.66
Ryan Longman,AFC Wimbledon, 20, AM(LR),FW,,35(9),3225,8,2,1,-,2,75,0.9,3,6.66
Brett Pitman,Swindon, 33, AM(CR),FW,,27(11),2498,11,-,4,-,1.8,50,3.9,2,6.65
Jack Bonham,Gillingham, 27, GK,,,44,3903,-,-,-,-,-,45.9,0.2,1,6.65
Brett McGavin,Ipswich, 21, M(C),,,4(1),373,-,-,2,-,0.2,83.8,0.8,1,6.65
George Williams,Milton Keynes Dons, 28, D(CR),M(R),,8,686,-,1,1,-,0.6,85.4,2.5,-,6.65
Tom Lowery,Crewe, 23, M(C),,,30(7),2646,3,8,4,-,1,80.7,0.3,1,6.65
Lee Burge,Sunderland, 28, GK,,,43,3826,-,-,-,-,-,58.2,0.1,-,6.65
Nikola Tzanev,AFC Wimbledon, 24, GK,,,15,1350,-,-,-,-,-,43.1,0.5,2,6.65
Jack Payne,Swindon, 26, AM(CLR),,,36(7),3114,4,6,4,-,1.5,76.3,0.1,2,6.65
Louis Reed,Peterborough, 23, DMC,,,12(5),1044,-,2,2,-,0.8,82.8,0.3,-,6.65
Shaun McWilliams,Northampton, 22, DMC,,,30(2),2367,-,-,10,1,0.1,66.4,1.1,1,6.65
Oliver Lancashire,Crewe, 32, D(C),,,20(2),1779,1,-,2,-,0.3,75.1,3.6,-,6.65
Alex Rodman,Bristol Rovers, 34, M(R),,,11(5),941,1,1,2,-,1.1,67.8,1.4,-,6.65
Olamide Shodipo,Oxford, 23, AM(LR),,,24(17),2264,11,2,2,-,1.5,76.9,0.3,-,6.64
Joe Powell,Burton, 22, AM(CR),,,23(16),2243,6,7,2,-,1.6,73.1,0.9,-,6.64
Matthew Smith,Swindon, 20, M(C),,,22(2),2021,2,3,4,-,1,78.3,0.2,2,6.64
Sean Goss,Shrewsbury, 25, M(C),,,15(5),1290,3,1,-,-,1.2,77.5,0.5,1,6.64
Craig MacGillivray,Portsmouth, 28, GK,,,46,4140,-,-,-,-,-,45.6,0.2,-,6.64
Brad Halliday,Doncaster, 25, D(R),,,34(3),3118,1,-,6,-,0.7,78.8,1.2,-,6.64
Mickel Miller,Northampton, 25, AM(L),,,11(1),796,-,2,1,-,1.1,71.1,1,1,6.64
Jack Rudoni,AFC Wimbledon, 20, AM(CLR),,,33(6),2742,4,3,4,-,1.6,75,0.8,1,6.64
Alan Sheehan,Northampton, 34, D(C),,,12(2),959,1,-,2,-,0.5,66.9,1.4,-,6.63
Ro-Shaun Williams,Shrewsbury, 22, D(CR),,,39(1),3391,-,-,3,-,0.1,70.1,2.1,1,6.63
Diallang Jaiyesimi,Charlton, 23, AM(CLR),FW,,7(7),638,1,2,1,-,0.6,74.4,0.6,-,6.63
Ollie Younger,Sunderland, 21, Defender,,,1,52,-,-,-,-,-,80,1,-,6.63
Ellery Balcombe,Doncaster, 21, GK,,,15,1350,-,-,2,-,-,71.8,0.4,1,6.63
Omar Beckles,Crewe, 29, D(CL),,,37(4),3411,1,1,8,1,0.4,78.6,3,1,6.63
Josh Parker,Burton, 30, AM(L),FW,,3(3),285,-,1,-,-,0.7,60,3.2,1,6.63
Matthew Smith,Doncaster, 21, M(C),,,37(3),3194,1,3,5,-,0.6,75.8,0.5,-,6.62
Kevin Stewart,Blackpool, 27, DMC,,,13(3),1156,-,-,3,-,0.5,73.2,0.8,-,6.62
Sam Nicholson,Bristol Rovers, 26, M(CLR),FW,,22(8),1953,6,3,2,-,1.9,75.3,0.6,1,6.62
Sean Roughan,Lincoln City, 17, D(L),,,6,472,-,-,-,-,0.3,64,1.5,-,6.62
Paddy Madden,Fleetwood, 31, AM(L),FW,,24(8),2219,7,4,6,-,1.8,62,1.7,2,6.62
Michael Mancienne,Burton, 33, D(CLR),M(C),,14(3),1220,-,-,2,-,0.2,63.2,2.6,-,6.62
Colin Daniel,Burton, 33, D(L),M(L),,17(2),1548,1,3,2,-,0.2,64.3,2.5,1,6.62
Danny Rose,Northampton, 27, AM(L),FW,,23(16),2106,4,2,5,-,1,50.2,5.2,3,6.62
Marlon Fossey,Shrewsbury, 22, D(R),,,6(1),516,-,-,2,-,0.1,72.4,2.7,-,6.62
David Kasumu,Milton Keynes Dons, 30, AM(C),,,20(4),1728,-,1,13,-,0.2,82.9,1,-,6.61
Kane Vincent-Young,Ipswich, 25, D(R),,,6(1),507,-,-,-,-,0.7,80.4,1.1,-,6.61
James Jones,Lincoln City, 25, M(C),,,28(8),2686,1,4,8,-,1.4,76.5,0.8,-,6.61
Ryan Watson,Northampton, 27, AM(C),,,32(7),2995,8,-,8,-,1.4,65.1,1.5,3,6.61
Kyle Joseph,Wigan, 19, FW,,,12(6),1111,5,1,-,-,1.8,60.1,1.9,1,6.61
Conor Washington,Charlton, 29, AM(L),FW,,28(8),2278,11,2,-,-,1.3,76.2,0.3,2,6.61
Jay Lynch,Rochdale, 28, GK,,,17,1530,-,-,1,-,-,49.6,0.4,1,6.61
Jordan Garrick,Swindon, 22, AM(R),FW,,13(6),1277,2,2,-,-,0.6,67.5,1,1,6.61
Aiden O'Brien,Sunderland, 27, AM(CLR),FW,,22(11),1904,4,1,3,-,1.5,75.5,1.3,2,6.61
Tom Broadbent,Swindon, 29, D(C),,,11(7),1121,1,3,2,-,0.4,51.5,3.9,1,6.61
Max Ehmer,Bristol Rovers, 29, D(CR),,,27(1),2344,1,1,6,-,0.5,74,2.5,1,6.61
Grant Ward,Blackpool, 26, M(CLR),,,29(8),2618,1,2,3,-,0.6,80.5,0.8,1,6.60
Harry Anderson,Lincoln City, 24, AM(R),,,14(16),1476,3,5,-,-,0.9,71.7,0.5,-,6.60
Matt Ingram,Hull, 27, GK,,,38,3420,-,-,-,-,-,67.9,0.1,-,6.60
Harrison Burrows,Peterborough, 19, AM(L),,,8(13),800,1,4,1,-,0.7,71.1,0.3,-,6.60
Niall Canavan,Plymouth, 30, D(C),,,10(2),925,1,-,2,1,0.4,81.9,2.9,-,6.60
Matthew Palmer,Swindon, 26, M(CR),,,24,2092,1,-,3,-,0.3,79.5,1.1,1,6.60
Archie Matthews,Swindon, 19, Goalkeeper,,,1,90,-,-,-,-,-,32.3,-,-,6.60
Michael Cooper,Plymouth, 21, GK,,,46,4132,-,-,2,-,-,60.6,0.5,2,6.60
Oliver Finney,Crewe, 23, M(C),,,19(7),1692,7,2,2,-,1.9,72.8,0.6,1,6.60
Curtis Main,Shrewsbury, 28, FW,,,14(6),1259,2,2,3,-,1,56.2,4.6,-,6.60
Jordan Lawrence-Gabriel,Blackpool, 22, D(R),,,18(11),1717,-,1,4,-,0.1,67.4,2,1,6.60
Brad Walker,Shrewsbury, 26, D(C),DMC,,15(8),1372,1,1,5,-,0.6,70,2.2,-,6.60
Gerard Garner,Fleetwood, 22, FW,,,11(6),1005,3,1,-,-,1.4,76.7,0.5,-,6.59
Pablo Martinez,Bristol Rovers, 20, M(C),,,8,709,-,-,1,-,0.3,65.3,2.4,-,6.59
Richard Keogh,Milton Keynes Dons, 34, D(C),,,17(1),1537,-,-,3,-,0.3,91.2,2.2,-,6.59
Joshua Daniels,Shrewsbury, 25, M(R),,,8(11),937,2,-,2,-,0.7,60.9,2,1,6.59
Josh Grant,Bristol Rovers, 22, D(C),DMC,,31(1),2768,1,-,5,-,0.7,74.5,1.8,-,6.59
Bryn Morris,Northampton, 25, DMC,,,19(3),1790,-,-,5,-,0.8,68.8,1.6,-,6.58
Luke Robinson,Wigan, 19, D(L),,,20(5),1890,-,1,5,-,0.4,66.8,1.2,-,6.58
Warren O'Hora,Milton Keynes Dons, 22, D(C),,,31,2741,2,1,2,-,0.2,88.9,1.6,-,6.58
Marc Pugh,Shrewsbury, 34, AM(CL),,,6(2),451,1,3,1,-,1.3,66.9,1,-,6.58
Fejiri Okenabirhie,Doncaster, 25, AM(R),FW,,30(9),2798,11,3,2,-,1.5,77.1,1.1,3,6.58
Adam Matthews,Charlton, 29, D(LR),M(R),,22(5),1929,-,2,-,-,-,78.6,1.1,-,6.58
Gavin Whyte,Hull, 25, AM(R),,,10(10),855,4,-,-,-,0.7,84.8,0.1,1,6.58
Ben Heneghan,AFC Wimbledon, 27, D(C),,,20(3),1725,2,1,2,1,0.3,62,4.5,1,6.58
David Cornell,Ipswich, 30, GK,,,10,900,-,-,1,-,-,55.8,0.1,2,6.58
Jake Vokins,Sunderland, 21, D(L),,,4,314,-,-,-,-,0.3,67.8,1,-,6.58
Joe Walsh,Gillingham, 19, Goalkeeper,,,0(1),57,-,-,-,-,-,20,-,-,6.58
Gabriel Osho,Rochdale, 22, D(CR),,,22,1870,1,-,1,-,0.5,80,2.4,1,6.58
Luke Jephcott,Plymouth, 21, FW,,,31(10),2636,16,-,1,-,1.6,77.2,0.4,1,6.58
Demetri Mitchell,Blackpool, 24, D(L),M(R),,15(20),1707,1,3,-,-,1.2,72.5,0.7,3,6.58
Cian Harries,Bristol Rovers, 24, D(C),,,26(2),2285,-,1,5,-,0.2,69.5,2,1,6.58
Olly Lee,Gillingham, 29, M(C),,,19(6),1532,5,2,-,-,1.8,65.9,1.4,3,6.58
Steve Seddon,AFC Wimbledon, 23, D(L),M(L),,15(1),1353,1,3,1,-,0.9,63.9,1,-,6.58
Josef Bursik,Doncaster, 20, GK,,,10,900,-,-,-,-,-,71.8,0.3,1,6.58
Conor Shaughnessy,Rochdale, 24, D(C),DMC,,14(4),1126,1,3,-,1,0.7,62.6,4.4,1,6.57
Luke Murphy,Crewe, 31, DMC,,,29(11),2559,-,2,4,-,0.5,74.7,1.2,2,6.57
Emyr Huws,Ipswich, 27, M(C),,,6(3),518,1,-,-,-,1.6,77.9,1.6,1,6.57
Toby Savin,Accrington, 21, GK,,,30(1),2753,-,-,1,-,-,50.5,0.5,3,6.57
Jon Taylor,Doncaster, 28, AM(LR),,,19(6),1471,4,2,1,-,1.2,81.8,0.3,1,6.57
Ed Upson,Bristol Rovers, 31, DMC,,,20(6),1692,1,2,6,1,0.8,76.6,1.3,-,6.57
Niall Ennis,Plymouth, 22, AM(L),FW,,18(6),1583,6,1,1,-,1.5,73.6,0.8,1,6.56
Anthony Grant,Swindon, 33, D(C),DMC,,31(2),2761,3,-,3,-,0.4,81.4,1.3,-,6.56
Tristan Nydam,Ipswich, 21, M(C),,,0(1),28,-,-,-,-,-,71.4,-,-,6.56
Rio Adebisi,Crewe, 20, D(R),,,11(4),1031,-,1,1,-,0.5,70.4,1.1,-,6.56
Jimmy Keohane,Rochdale, 30, D(LR),M(L),,40(4),3651,10,2,2,-,0.9,78.7,0.8,-,6.56
Anthony Scully,Lincoln City, 22, AM(LR),,,24(19),2292,11,4,1,-,1.1,75.5,0.2,1,6.56
John Akinde,Gillingham, 31, FW,,,19(25),2045,7,5,5,-,1,55.4,3.1,-,6.55
Dave Richards,Crewe, 27, GK,,,15,1350,-,-,-,-,-,71.6,0.1,2,6.55
Idris Kanu,Peterborough, 21, M(R),,,7(10),732,2,-,-,-,0.5,81.8,0.2,-,6.55
Callum McFadzean,Sunderland, 27, D(L),M(L),,22(5),1977,1,3,3,-,0.3,68.3,2.1,-,6.55
Stephen Sama,Accrington, 28, D(C),,,2(2),152,-,-,-,-,0.3,67.4,2.5,-,6.55
Viv Solomon-Otabor,Wigan, 25, AM(LR),,,25(3),2062,2,4,-,-,0.8,76.8,0.4,-,6.55
Adam Phillips,Accrington, 23, M(C),,,13(9),1328,2,-,-,-,1.9,60.2,1.2,-,6.54
James Vennings,Charlton, 21, Midfielder,,,1,72,-,-,-,-,-,93.8,1,-,6.54
Morgan Boyes,Fleetwood, 20, Defender,,,2,180,-,-,-,-,-,90.5,3.5,-,6.54
Liam Kelly,Oxford, 25, M(C),,,21(5),1610,-,2,5,-,0.6,80.7,0.2,-,6.54
Diallang Jaiyesimi,Swindon, 23, AM(CLR),FW,,15(3),1383,4,2,4,-,1.8,73.1,0.9,1,6.54
Kyle Vassell,Fleetwood, 28, AM(LR),FW,,24(2),2042,4,2,1,-,2,57.8,2.4,-,6.54
Andrew Fisher,Milton Keynes Dons, 23, GK,,,39,3510,-,-,2,-,-,76.2,0.2,-,6.54
Ben Purrington,Charlton, 25, D(L),M(L),,19(9),1672,2,-,3,1,0.3,68.6,1.8,-,6.54
Chris Merrie,Wigan, 22, DMC,,,24(2),2093,-,1,4,-,0.4,73.1,1,-,6.54
Lee Camp,Swindon, 36, GK,,,11,990,-,-,1,-,-,44.1,0.4,-,6.53
Sean Clare,Oxford, 24, D(R),DMC,,10(7),1042,-,3,6,-,0.3,74.2,0.9,-,6.53
Antony Evans,Crewe, 22, M(C),,,6(8),640,-,-,1,-,0.9,70.9,0.6,-,6.53
Joe Edwards,Plymouth, 30, D(R),DMC,M(R),35(5),3014,7,2,9,-,0.9,74.3,0.9,3,6.53
George Williams,Bristol Rovers, 28, D(CR),M(R),,25(1),2254,-,-,3,-,0.3,64.2,2.9,-,6.53
Ryan Jackson,Gillingham, 30, D(R),,,43,3813,-,4,5,-,-,66.7,1,-,6.53
Alex Cairns,Fleetwood, 28, GK,,,28,2520,-,-,1,-,-,50,0.2,1,6.53
Tyrese Fornah,Plymouth, 21, M(C),,,34(5),2944,-,3,7,-,0.4,79.6,1.1,-,6.53
Jon Nolan,Ipswich, 29, AM(C),,,11(2),867,3,-,1,1,0.8,86.9,0.5,1,6.53
Cohen Bramall,Lincoln City, 25, D(L),,,12(5),1085,-,-,1,-,0.5,61.9,1.2,-,6.53
Paul McShane,Rochdale, 35, D(C),,,18(1),1504,-,-,4,-,0.3,86.2,2.7,-,6.52
Darren Pratley,Charlton, 36, D(C),M(CL),,33(6),2783,1,2,7,2,0.5,78.1,1.7,-,6.52
Liam Gibbs,Ipswich, 18, Midfielder,,,1,64,-,-,-,-,-,65,1,-,6.52
David Davis,Shrewsbury, 30, M(CLR),,,14(7),1333,-,-,2,-,0.3,76,1.9,-,6.52
Jack Diamond,Sunderland, 21, AM(C),,,11(15),977,1,3,1,-,0.5,69,0.5,-,6.52
Paul Coutts,Fleetwood, 32, DMC,,,13(7),1143,-,2,2,-,0.2,83.3,0.2,-,6.52
Shane McLoughlin,AFC Wimbledon, 24, M(R),,,23(15),2235,1,4,6,-,0.3,61.3,0.6,1,6.52
Hakeeb Adelakun,Hull, 24, AM(LR),,,11(3),803,3,1,1,-,1.2,74.7,0.1,-,6.52
Donervon Daniels,Crewe, 27, D(CR),,,11(4),899,-,-,-,-,0.3,66,3,-,6.51
Rasmus Nicolaisen,Portsmouth, 24, D(C),,,12(9),1264,-,-,3,-,0.5,71.7,3.4,-,6.51
John Bostock,Doncaster, 29, DMC,,,11(7),1019,-,1,1,-,0.7,86.2,1.1,-,6.51
Matija Sarkic,Shrewsbury, 23, GK,,,26,2306,-,-,-,-,-,43.3,0.4,-,6.51
Albie Morgan,Charlton, 21, AM(CL),,,14(14),1431,1,3,5,1,0.5,76.6,0.4,1,6.51
Chris Gunter,Charlton, 31, D(CLR),M(R),,31(5),2910,1,2,4,-,0.2,69.5,1,-,6.51
Matthew Sorinola,Milton Keynes Dons, 20, M(L),,,23(11),2193,1,4,8,-,0.7,83,0.4,1,6.51
Conor Masterson,Swindon, 22, D(C),,,5,401,-,-,-,-,0.2,69,1.8,-,6.51
Ryan McLaughlin,Rochdale, 26, D(R),M(R),,23(11),2266,-,1,5,-,0.2,79.7,1.7,-,6.51
Tariq Uwakwe,Accrington, 21, M(L),,,12(3),897,1,3,-,-,0.6,73.1,0.4,-,6.50
Ben Gladwin,Milton Keynes Dons, 28, M(CLR),,,12(14),1137,2,3,4,-,1,77.9,0.5,-,6.50
Daniel Csoka,AFC Wimbledon, 21, D(C),,,20,1651,1,-,2,-,0.2,63.8,1.4,-,6.50
Baily Cargill,Milton Keynes Dons, 25, D(CL),,,7(4),714,1,-,1,-,0.5,77.6,1.2,-,6.50
Connal Trueman,AFC Wimbledon, 25, GK,,,19,1710,-,-,1,-,-,41,0.3,1,6.50
Ryan Hardie,Plymouth, 24, FW,,,26(17),2350,5,5,3,-,1.6,68.8,1,-,6.50
Christian Maghoma,Gillingham, 23, D(C),,,4,360,-,-,1,-,0.3,46.7,4.5,-,6.49
Alex Woodyard,AFC Wimbledon, 28, DMC,,,39(1),3463,1,1,10,-,0.3,78.3,1.1,-,6.49
Madger Gomes,Doncaster, 24, M(C),,,11(11),1030,3,1,2,-,0.9,83,0.2,2,6.49
Callum Slattery,Gillingham, 22, DMC,,,7,567,-,-,3,-,0.4,73.2,1.9,-,6.49
Akinwale Odimayo,Swindon, 21, D(CR),,,25(5),2257,-,1,5,-,0.2,70.8,2.6,-,6.49
Omar Bogle,Charlton, 28, FW,,,12(5),859,2,1,-,-,1.3,67.4,1.7,-,6.49
Brandon Hanlan,Bristol Rovers, 24, FW,,,40(4),3445,7,2,3,-,1.8,76,1.4,2,6.49
Mark Travers,Swindon, 22, GK,,,8,720,-,-,-,-,-,40.1,0.5,-,6.49
Jordan Obita,Oxford, 27, D(L),M(CL),,6(6),563,1,-,2,-,0.8,76.3,0.9,-,6.49
Oliver Hawkins,Ipswich, 29, D(C),FW,,8(12),868,1,2,1,-,0.9,50.8,3.4,-,6.48
Nathan Wood,Crewe, 19, D(C),,,11(1),993,-,-,1,-,0.6,79.7,2.9,-,6.48
Cameron John,Doncaster, 21, D(CL),,,21(10),1909,2,1,-,-,0.4,72.9,1,-,6.48
Paul Kalambayi,AFC Wimbledon, 21, D(C),,,10(4),985,-,-,1,-,0.1,70.1,2.6,-,6.48
Mike Fondop-Talom,Burton, 27, FW,,,8(9),606,2,1,3,-,1,53.9,3,1,6.48
Anssi Jaakkola,Bristol Rovers, 34, GK,,,21,1890,-,-,2,-,-,52.2,0.2,-,6.48
Erhun Oztumer,Charlton, 30, AM(C),,,2,123,-,-,-,-,2,75.5,0.5,-,6.48
Paul Smyth,Accrington, 23, AM(CLR),FW,,15(6),1331,3,1,5,-,1.2,64,0.5,1,6.48
Anthony Hartigan,AFC Wimbledon, 21, M(C),,,8(7),874,-,1,1,-,0.4,77,0.5,-,6.48
Thomas Edwards,Fleetwood, 22, D(R),,,10(1),856,-,-,1,-,0.1,65.3,0.8,-,6.48
Donald Love,Shrewsbury, 26, D(R),M(R),,12(2),969,-,1,3,-,1,61.4,1.1,-,6.48
Gavin Massey,Wigan, 28, M(LR),,,13(3),1126,-,2,6,-,1.1,78.2,0.5,1,6.48
Nicky Adams,Northampton, 34, D(R),M(LR),,10(4),872,-,1,-,-,0.6,64.1,0.3,-,6.48
Elliot Simoes,Doncaster, 21, AM(CL),,,7(1),558,-,-,1,-,1,70.6,0.4,-,6.47
Matthew Warburton,Northampton, 29, Forward,,,4,282,1,1,1,-,0.8,67.3,1,-,6.47
Josh Hare,Bristol Rovers, 26, D(R),M(R),,14(5),1177,-,1,2,-,0.4,58.7,1.5,-,6.47
Lewis MacLeod,Plymouth, 26, M(CL),,,10(5),788,-,1,3,-,0.3,80.4,0.7,-,6.47
Jamie Jones,Wigan, 32, GK,,,45,4050,-,-,3,-,-,41.4,0.3,-,6.47
Christopher Missilou,Swindon, 28, DMC,,,8(3),639,-,-,-,-,0.7,77,1.7,-,6.47
Dominic Samuel,Gillingham, 27, AM(R),FW,,15(7),1311,3,1,4,-,1.5,79.5,0.3,1,6.47
Ellis Iandolo,Swindon, 23, D(L),,,5(3),375,-,-,-,-,0.3,53.7,1.3,-,6.47
Kelland Watts,Plymouth, 21, D(C),DMC,,42(2),3633,2,-,8,-,0.6,71.8,2.7,-,6.46
Andrew Surman,Milton Keynes Dons, 34, M(CL),,,25(6),2016,2,2,1,-,0.6,88,0.9,-,6.46
Jonathan Russell,Accrington, 20, AM(C),,,12(13),1243,2,-,2,-,1,69.5,1.2,-,6.46
Zak Jules,Milton Keynes Dons, 24, D(CL),M(L),,15(5),1330,1,-,1,-,0.7,82,2.3,-,6.46
Dominic Thompson,Swindon, 20, D(L),M(L),,23(2),1999,-,4,7,-,0.1,64.8,0.6,-,6.46
Jordi van Stappershoef,Bristol Rovers, 25, GK,,,6(2),542,-,-,-,-,0.1,50.9,0.4,1,6.46
Daniel Harvie,Milton Keynes Dons, 22, M(L),,,18(13),1651,3,3,7,-,0.6,79,0.8,1,6.46
Kwadwo Baah,Rochdale, 18, AM(LR),,,13(17),1356,3,2,7,-,0.8,77.3,0.4,-,6.46
Thelo Aasgaard,Wigan, 19, AM(C),,,13(20),1286,3,2,2,-,0.8,76.6,1,1,6.45
James Coppinger,Doncaster, 40, M(CLR),,,17(15),1522,4,3,2,-,1,77.2,0.3,-,6.45
Stephen Quinn,Burton, 35, M(CL),,,21(1),1711,1,-,6,-,0.9,78.9,1.5,-,6.45
Troy Parrott,Ipswich, 19, AM(CL),FW,,13(5),1140,2,-,-,-,1.3,73,0.6,-,6.45
Tom Eaves,Hull, 29, FW,,,6(20),759,4,2,2,-,1,66.4,1.2,1,6.45
Jonathan Mitchell,Northampton, 26, GK,,,35,3150,-,-,3,-,-,38.6,0.1,-,6.45
Joe Day,Bristol Rovers, 30, GK,,,18,1620,-,-,-,1,-,52.4,0.3,2,6.45
Ben Blythe,Doncaster, 0, Defender,,,0(1),45,-,-,-,-,-,90.3,1,-,6.45
Carl Winchester,Sunderland, 28, DMC,,,12(9),1093,1,-,3,-,0.8,83.8,0.6,-,6.45
Scott Robertson,Gillingham, 19, DMC,,,11(4),884,-,2,3,-,0.7,74.5,0.7,-,6.45
Mark Sykes,Oxford, 23, AM(CR),,,23(11),2068,-,2,4,1,1,74.4,0.6,-,6.45
Frank Nouble,Plymouth, 29, AM(CLR),FW,,12(12),1209,1,2,5,-,1.2,60.1,3.2,-,6.45
Harrison Holgate,Fleetwood, 20, D(C),,,13(5),1206,-,1,1,-,0.1,66.1,1.3,-,6.44
Scott Golbourne,Shrewsbury, 33, D(L),M(L),,6(4),497,-,-,-,-,0.1,78.5,0.8,-,6.44
Jimmy McNulty,Rochdale, 36, D(C),,,9(8),854,-,-,1,1,0.1,81,2.1,-,6.44
Joe Lumley,Doncaster, 26, GK,,,8,720,-,-,-,-,-,87.2,0.3,-,6.44
Keshi Anderson,Blackpool, 26, AM(CL),,,13(7),1141,2,-,2,-,1.5,79.2,0.2,-,6.44
Mathieu Baudry,Swindon, 33, D(C),,,15(1),1253,1,-,2,-,0.5,71.2,3.2,-,6.44
Jonathan Grounds,Swindon, 33, D(CL),M(L),,27(4),2444,-,1,11,-,0.4,73.6,3.2,-,6.44
Mohammed Sangare,Accrington, 22, Midfielder,,,1(1),128,-,-,-,-,1,66.7,1.5,-,6.44
Callum Brittain,Milton Keynes Dons, 23, D(R),M(R),,3(1),291,-,1,1,-,0.5,80.9,0.3,-,6.44
Tom Bloxham,Shrewsbury, 0, Midfielder,,,2(2),148,-,-,-,-,0.8,50,2.3,-,6.44
John-Joe O'Toole,Burton, 32, D(C),,,12(4),1139,1,-,3,1,0.3,64.8,3.8,-,6.43
