Name,Team,Age,Main_role,Secondary_role,third_role,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS%,AerialsWon,MotM,Rating
Matteo Darmian,Inter, 31, D(CLR),M(LR),,14(12),1161,3,3,4,-,0.3,83.9,0.5,1,6.58
Roberto Gagliardini,Inter, 27, DMC,,,14(14),1228,3,2,2,-,0.6,87.4,0.7,2,6.58
Gonzalo Villar,Roma, 23, M(C),,,21(12),1862,-,1,7,-,0.3,89.9,0.8,-,6.58
Gianluca Lapadula,Benevento, 31, FW,,,29(8),2576,8,2,2,-,2.1,70,0.9,1,6.57
Kevin Agudelo,Spezia, 22, AM(CR),FW,,14(15),1354,1,2,4,-,0.7,71.9,0.6,1,6.57
Matteo Pessina,Atalanta, 24, AM(C),,,21(7),1657,2,2,2,-,0.8,84.4,0.7,-,6.57
Bruno Alves,Parma Calcio 1913, 39, D(C),,,18(1),1631,1,-,3,-,0.5,85.8,2.3,-,6.57
Nicolo Fagioli,Juventus, 20, Forward,,,0(1),20,-,-,-,-,-,94.7,1,-,6.57
Eldor Shomurodov,Genoa, 25, FW,,,16(15),1680,8,1,1,-,1.3,70,1.5,-,6.57
Salvador Ferrer,Spezia, 23, D(R),,,14(4),1191,-,1,4,-,0.2,76.1,1.4,-,6.57
Stephan El Shaarawy,Roma, 28, AM(CLR),FW,,6(4),572,1,1,1,-,1.6,79.2,0.2,-,6.56
Stefano Okaka,Udinese, 31, FW,,,17(5),1493,4,1,2,-,1.1,79.3,2,-,6.56
Joakim Maehle,Atalanta, 24, D(R),M(R),,12(8),1211,-,2,-,-,1.1,80.5,0.4,-,6.56
Nikola Maksimovic,Napoli, 29, D(CR),M(R),,12(5),1206,-,-,1,-,0.3,92.2,2.1,-,6.56
Nicola Zalewski,Roma, 19, Forward,,,0(1),10,-,1,-,-,-,83.3,-,-,6.56
Federico Fazio,Roma, 34, D(C),,,5(1),407,1,-,2,-,0.5,86.9,2.8,-,6.56
Adrien Silva,Sampdoria, 32, M(C),,,18(6),1604,1,1,6,1,0.3,87.6,0.8,-,6.56
Jasmin Kurtic,Parma Calcio 1913, 32, M(CL),,,31(3),2747,4,-,5,-,1,86.9,1.1,1,6.56
Marvin Zeegelaar,Udinese, 30, D(L),M(L),,23(1),1754,1,-,6,-,0.4,79.1,1.4,-,6.56
Andrea Petagna,Napoli, 25, FW,,,9(17),956,4,3,-,-,0.9,80.4,1.1,-,6.55
Federico Bonazzoli,Sampdoria, 24, FW,,,2,133,-,1,-,-,2,73.1,-,-,6.55
Rogerio,Sassuolo, 23, D(L),M(L),,21(7),1874,-,1,4,-,0.6,88.5,0.5,-,6.55
Martin Erlic,Spezia, 23, D(C),,,19(8),1793,3,1,6,-,0.4,84.9,1.6,1,6.55
Bruno Peres,Roma, 31, D(LR),M(LR),,14(16),1418,1,2,6,-,0.4,86.8,0.2,-,6.55
Felipe Caicedo,Lazio, 32, FW,,,9(16),922,8,-,5,-,1.2,71.3,1.1,-,6.55
Marco Sportiello,Atalanta, 29, GK,,,13(2),1259,-,-,-,-,-,80.1,0.3,-,6.55
Salvatore Molina,Crotone, 29, DMC,M(LR),,28(1),2324,1,4,1,-,0.5,80.7,0.7,-,6.55
Ashley Young,Inter, 35, D(LR),M(LR),,16(10),1424,1,4,4,-,0.6,82.2,0.2,-,6.54
Pierluigi Gollini,Atalanta, 26, GK,,,25,2158,-,-,-,1,-,73.2,0.3,1,6.54
Matteo Ricci,Spezia, 27, M(C),,,26(3),2234,-,2,5,-,0.7,86.4,0.5,-,6.54
Diego Farias,Spezia, 31, AM(CLR),FW,,17(12),1516,4,2,5,-,1.1,82.9,0.3,-,6.54
Ebrima Darboe,Roma, 19, Midfielder,,,4(1),326,-,-,2,-,0.6,93.9,0.4,-,6.54
Leonardo Pavoletti,Cagliari, 32, FW,,,17(16),1581,4,3,8,-,1.3,69.2,3.5,-,6.54
Nicolò Rovella,Genoa, 19, M(C),,,12(8),1186,-,2,4,-,0.6,86.5,0.4,1,6.54
Soualiho Meité,AC Milan, 27, M(C),,,4(12),580,-,-,2,-,0.4,84.9,0.8,-,6.54
Keita Baldé,Sampdoria, 26, AM(LR),FW,,12(13),1196,7,1,4,1,1.8,74.8,0.8,1,6.54
Maximiliano Olivera,Fiorentina, 29, D(L),M(L),,1(1),91,-,-,-,-,-,89.7,0.5,-,6.54
Kevin Bonifazi,Udinese, 25, D(C),,,28(2),2472,-,-,4,-,0.6,88.8,1.4,1,6.53
Sofyan Amrabat,Fiorentina, 24, DMC,,,28(3),2444,-,-,7,-,0.3,88.8,0.6,-,6.53
Mattia Bani,Parma Calcio 1913, 27, D(C),,,14(1),1149,-,-,6,-,0.5,89.2,2.3,1,6.53
Daniele Rugani,Cagliari, 26, D(C),,,12(4),1003,1,1,2,-,0.2,80.5,2.1,-,6.53
Nicolas Nkoulou,Torino, 31, D(C),,,16(2),1359,1,-,5,-,0.2,86,1.4,-,6.53
Gastón Ramírez,Sampdoria, 30, AM(CLR),FW,,10(15),966,-,4,5,-,0.5,78.2,1.1,-,6.53
Aleksey Miranchuk,Atalanta, 25, M(CR),FW,,4(21),661,4,2,-,-,0.6,79.5,0.3,1,6.53
Botond Balogh,Parma Calcio 1913, 18, Defender,,,1(2),163,-,-,1,-,-,75,0.7,-,6.53
Danilo,Bologna, 37, D(C),,,34(1),3131,-,1,8,-,0.5,80.7,2.3,-,6.53
Gaetano Castrovilli,Fiorentina, 24, M(C),,,29(5),2349,5,3,8,1,0.9,78.5,0.4,2,6.53
Mattias Svanberg,Bologna, 22, M(CL),,,24(10),1863,5,2,6,1,1.7,79.6,0.6,2,6.52
Ivan Radovanovic,Genoa, 32, D(C),DMC,,24(9),2228,-,-,6,-,0.2,85.1,1.7,-,6.52
Nicolás Domínguez,Bologna, 22, DMC,,,15(13),1258,1,-,8,-,0.6,87.1,0.7,-,6.52
Andrea Masiello,Genoa, 35, D(CR),,,30,2567,-,-,6,-,0.2,83.8,1.3,-,6.52
Walace,Udinese, 26, DMC,,,23(7),2059,-,-,4,-,0.6,88.5,0.4,-,6.52
Riccardo Saponara,Spezia, 29, AM(CL),,,5(4),391,2,-,-,1,1.1,81.1,0.9,1,6.52
Ivan Provedel,Spezia, 27, GK,,,29,2610,-,-,1,-,-,72,0.3,1,6.52
Miha Zajc,Genoa, 26, AM(C),FW,,22(9),1871,1,3,4,-,0.6,84.6,0.6,1,6.51
Riccardo Improta,Benevento, 27, DMC,M(L),,23(11),2335,1,-,7,-,1,73.2,1.4,1,6.51
Riccardo Gagliolo,Parma Calcio 1913, 31, D(CL),,,22(6),1956,2,2,6,-,0.7,81.3,1,-,6.51
Maxime Lopez,Sassuolo, 23, M(CR),,,22(7),1871,2,-,7,-,0.3,94.1,0.1,-,6.51
Ardian Ismajli,Spezia, 24, D(C),,,14(3),1296,1,1,1,1,0.4,86.8,2.5,-,6.50
Daniele Verde,Spezia, 24, AM(LR),,,13(9),983,6,1,1,-,1.5,84.9,-,-,6.50
Jakub Jankto,Sampdoria, 25, AM(CLR),,,29(6),2423,6,3,6,-,1.1,73.2,0.3,1,6.50
Soualiho Meité,Torino, 27, M(C),,,11(3),922,1,1,-,-,0.6,83.6,0.4,1,6.50
Marco Silvestri,Verona, 30, GK,,,34,3060,-,-,1,-,-,41.1,0.3,1,6.49
Bartlomiej Dragowski,Fiorentina, 23, GK,,,37,3151,-,1,-,1,-,60.7,0.2,1,6.49
Francesco Magnanelli,Sassuolo, 36, DMC,,,7(3),444,-,-,2,-,0.2,86,0.3,-,6.49
Dennis Man,Parma Calcio 1913, 22, AM(R),,,8(6),698,2,1,1,-,1.4,85,0.4,1,6.49
Sandro Tonali,AC Milan, 21, DMC,,,17(8),1338,-,-,1,1,0.4,83.6,0.2,-,6.49
Nahuel Molina,Udinese, 23, D(R),M(R),,18(11),1821,2,5,1,-,0.6,78.7,0.4,-,6.49
Giulio Maggiore,Spezia, 23, M(C),,,26(7),2225,3,1,3,-,1.2,70.9,0.9,1,6.48
Ricardo Rodríguez,Torino, 28, D(CL),M(L),,15(1),1245,-,-,1,-,0.8,86.3,1,-,6.48
Sasa Lukic,Torino, 24, M(C),,,24(8),2112,3,-,4,-,0.6,81,0.8,-,6.48
Pawel Dawidowicz,Verona, 26, D(C),,,22(8),1866,-,-,9,-,0.5,83.4,1.4,-,6.48
Mert Müldür,Sassuolo, 22, D(R),,,18(10),1678,-,-,2,-,0.5,80.5,0.7,-,6.48
Juan Brunetta,Parma Calcio 1913, 24, AM(CL),FW,,4(8),474,1,2,3,-,0.8,86.7,0.3,-,6.48
Aleksandar Kolarov,Inter, 35, D(CL),M(L),,4(3),387,-,1,-,-,0.9,88.3,1.6,-,6.48
Paolo Faragò,Cagliari, 28, D(R),DMC,M(R),4(4),367,-,-,2,-,0.4,86.6,0.6,-,6.48
Sebastian Walukiewicz,Cagliari, 21, D(C),,,18(1),1618,-,1,1,-,0.2,85.9,0.8,-,6.47
Brian Oddei,Sassuolo, 18, Forward,,,0(5),40,-,2,-,-,0.4,68.8,-,-,6.47
Claudio Terzi,Spezia, 36, D(C),,,22(3),1874,1,1,7,1,0.2,84.5,1.4,1,6.47
Matías Vecino,Inter, 29, M(C),,,3(5),280,1,1,-,-,0.8,83.1,0.4,-,6.47
Samir Ujkani,Torino, 32, GK,,,1,90,-,-,-,-,-,85.7,-,-,6.47
Fernando Llorente,Udinese, 36, FW,,,8(6),715,1,-,2,-,0.8,71.2,3.9,-,6.46
Germán Pezzella,Fiorentina, 29, D(C),,,32,2748,1,-,5,-,0.5,85.1,2.1,-,6.46
Antonio Cioffi,Napoli, 18, Forward,,,0(1),11,-,-,-,-,-,90,-,-,6.46
Samu Castillejo,AC Milan, 26, AM(CLR),,,12(16),1178,1,-,5,-,0.9,84,0.3,-,6.46
Gerard Deulofeu,Udinese, 27, AM(LR),FW,,7(6),598,1,1,-,-,1.3,75.5,-,1,6.46
Gregoire Defrel,Sassuolo, 29, AM(CR),FW,,14(14),1335,3,3,1,-,0.8,88.1,0.5,-,6.46
Roberto Insigne,Benevento, 27, AM(C),,,17(13),1607,2,4,3,-,1.3,82,0.2,-,6.45
Andrea Conti,Parma Calcio 1913, 27, D(R),M(R),,9(2),809,-,-,3,-,0.5,83.1,0.6,-,6.45
Giovanni Simeone,Cagliari, 25, AM(R),FW,,19(14),1744,6,2,1,-,1.3,75.4,0.9,1,6.45
Juan Musso,Udinese, 27, GK,,,35,3148,-,-,5,-,-,71.1,0.2,1,6.45
Andreas Skov Olsen,Bologna, 21, AM(R),,,12(14),1178,2,2,1,-,1.2,82,0.4,-,6.45
Alessandro Tuia,Benevento, 30, D(C),,,19(8),1770,1,-,6,-,0.3,80,1.1,1,6.45
Lorenzo De Silvestri,Bologna, 33, D(R),M(R),,25(4),2149,2,-,4,-,0.4,75.6,1.7,-,6.45
Marash Kumbulla,Roma, 21, D(C),,,14(7),1364,1,-,7,-,0.3,88.6,1.3,-,6.44
Pedro Obiang,Sassuolo, 29, DMC,,,16(17),1465,-,1,4,1,0.5,89.1,0.9,-,6.44
Pasquale Schiattarella,Benevento, 34, DMC,M(R),,26(3),2253,1,1,14,1,0.4,81.6,0.4,-,6.44
Matteo Lovato,Verona, 21, D(C),,,14(10),1384,-,-,5,-,-,78.8,1.4,-,6.44
Jayden Braaf,Udinese, 18, Forward,,,1(3),115,1,-,-,-,0.5,74.1,-,-,6.44
Ronaldo Vieira,Verona, 22, DMC,,,2(2),225,-,-,1,-,0.5,78.2,2,-,6.44
Sebastien De Maio,Udinese, 34, D(C),,,9(6),851,-,-,1,-,0.4,84.7,1.7,-,6.44
Federico Bernardeschi,Juventus, 27, M(CLR),FW,,8(19),961,-,2,3,-,0.5,83.9,0.2,-,6.44
Mergim Vojvoda,Torino, 26, D(CR),M(R),,17(7),1363,2,2,4,-,0.3,82.2,0.5,-,6.43
Iago Falque,Benevento, 31, AM(CLR),FW,,4(7),356,1,1,-,-,1,83.3,0.1,-,6.43
Lennart Czyborra,Genoa, 22, D(L),M(L),,15(2),1178,1,-,2,-,0.3,72.8,0.5,-,6.43
Carles Pérez,Roma, 23, AM(CR),,,6(15),762,2,1,-,-,1.1,82.6,0.1,1,6.43
Mato Jajalo,Udinese, 33, M(C),,,0(1),33,-,-,-,-,-,71.9,-,-,6.43
Goran Pandev,Genoa, 37, M(CR),FW,,15(14),1405,7,3,5,-,0.7,77.4,0.6,2,6.43
Valerio Verre,Sampdoria, 27, AM(C),FW,,12(15),999,3,3,3,-,0.9,72,0.7,-,6.43
Mateo Musacchio,Lazio, 30, D(C),,,2(2),228,-,-,2,-,-,91.9,0.5,-,6.43
Danilo D'Ambrosio,Inter, 32, D(CLR),M(LR),,7(12),689,3,-,2,-,0.4,92.2,0.5,-,6.43
Lorenzo Montipò,Benevento, 25, GK,,,37,3330,-,-,3,-,-,59.3,0.3,3,6.42
Emanuel Vignato,Bologna, 20, AM(CL),,,11(20),1193,1,4,4,-,0.7,77.9,0.1,1,6.42
Paolo Ghiglione,Genoa, 24, D(R),M(R),,14(9),1360,-,4,4,-,0.4,69.3,0.7,-,6.42
Mehdi Bourabia,Sassuolo, 29, M(C),,,4(11),522,1,-,2,-,0.6,84.6,0.9,-,6.42
Jens Stryger Larsen,Udinese, 30, D(CLR),M(LR),,30(3),2647,2,-,-,-,0.7,80.6,0.7,-,6.42
Joseph Alfred Duncan,Cagliari, 28, DMC,,,12(7),1067,-,1,2,-,0.4,82.1,0.4,-,6.41
Simone Zaza,Torino, 29, FW,,,15(14),1485,6,-,4,-,2,72.8,1.6,-,6.41
Marlon Santos,Sassuolo, 25, D(C),,,19(5),1739,-,-,4,1,0.2,95.1,1.6,-,6.41
Yayah Kallon,Genoa, 20, Forward,,,0(1),45,-,-,-,-,2,87.5,2,-,6.41
Kaan Ayhan,Sassuolo, 26, D(CR),DMC,,7(12),788,-,-,2,-,0.3,91,0.6,1,6.41
Lisandro Magallán,Crotone, 27, D(C),,,25(3),2185,1,2,10,-,0.3,81.3,1.5,-,6.41
Edoardo Goldaniga,Genoa, 27, D(CR),,,19(6),1854,-,1,8,-,0.3,75.9,1.1,-,6.41
Artur Ionita,Benevento, 30, M(CR),,,34(2),2847,2,-,6,-,0.6,78.4,1.8,-,6.40
Giuseppe Cuomo,Crotone, 23, D(C),,,8(5),801,-,-,4,-,0.2,80,1.7,-,6.40
Kevin Lasagna,Verona, 28, AM(L),FW,,14(5),1270,2,-,-,-,1.6,70.2,1.5,-,6.40
Bryan Reynolds,Roma, 19, D(R),,,3(2),286,-,-,-,-,-,84.2,0.4,-,6.40
Simone Scuffet,Udinese, 25, GK,,,1,90,-,-,-,-,-,60.9,2,-,6.40
Valentin Eysseric,Fiorentina, 29, AM(CLR),FW,,6(10),727,2,-,2,-,0.8,77.8,0.6,-,6.40
Stefano Sensi,Inter, 25, AM(C),,,4(14),596,-,-,1,1,1,88,0.1,-,6.40
Gabriele Zappa,Cagliari, 21, D(R),M(R),,27(7),2405,-,4,3,-,0.3,78.4,0.3,-,6.40
Gonzalo Escalante,Lazio, 28, DMC,,,4(20),720,-,1,5,-,0.3,88.7,0.5,-,6.40
Alessandro Deiola,Cagliari, 25, M(C),,,7(5),618,-,-,2,-,0.5,82.9,0.6,-,6.39
Mamadou Coulibaly,Udinese, 22, M(C),,,2(1),183,-,-,-,-,0.7,75.3,-,-,6.39
Martín Cáceres,Fiorentina, 34, D(CLR),M(R),,26(3),2241,2,2,4,-,0.5,80.3,0.9,1,6.39
Mateo Musacchio,AC Milan, 30, D(C),,,0(1),33,-,-,-,-,-,95,-,-,6.39
Pedro Pereira,Crotone, 23, D(R),M(R),,29(6),2560,-,4,6,-,0.4,76.8,0.8,-,6.39
Perparim Hetemaj,Benevento, 34, M(CL),,,27(4),2221,-,2,5,-,0.4,78.7,0.5,-,6.38
Daniele Baselli,Torino, 29, M(C),,,3(12),388,-,-,2,-,0.3,79.5,0.5,-,6.38
Mihai Valentin Mihaila,Parma Calcio 1913, 21, AM(L),,,4(12),694,3,-,2,-,1.2,68.8,0.2,-,6.38
Mohamed Fares,Lazio, 25, D(L),M(L),,12(9),1138,-,1,5,-,0.7,80.7,0.5,-,6.38
Luca Pellegrini,Genoa, 22, D(L),M(L),,7(4),629,-,1,2,-,0.5,73.9,0.5,-,6.38
Bastos,Lazio, 30, D(C),,,0(2),62,-,-,-,-,-,92.7,1,-,6.38
Gianluca Frabotta,Juventus, 21, D(L),,,8(7),687,-,1,5,-,0.3,87.1,0.8,-,6.38
Rade Krunic,AC Milan, 27, M(CL),,,5(20),706,1,2,3,-,0.3,86.8,0.4,1,6.38
Wesley Hoedt,Lazio, 27, D(C),,,10(7),949,-,-,6,-,0.1,90,1.1,-,6.38
Pol Lirola,Fiorentina, 23, D(R),M(LR),,4(8),496,-,1,3,-,0.2,74.8,0.3,-,6.38
Igor Julio,Fiorentina, 23, D(C),M(L),,13(8),1164,-,-,5,-,-,89.6,0.5,-,6.37
Marco Parolo,Lazio, 36, M(C),,,7(11),648,-,2,5,-,0.3,83.2,1.2,-,6.37
Eddie Salcedo,Verona, 19, AM(C),FW,,7(14),750,2,-,3,-,1,70.7,1.7,-,6.37
Kevin Malcuit,Fiorentina, 29, D(R),M(R),,2(3),205,-,-,-,-,0.4,76.1,0.4,-,6.37
Ahmad Benali,Crotone, 29, AM(CR),,,15(3),1219,-,1,2,-,0.6,86.1,0.6,-,6.37
Karol Linetty,Torino, 26, DMC,M(LR),,20(7),1838,1,-,5,-,0.3,82.8,0.3,-,6.36
Faouzi Ghoulam,Napoli, 30, D(L),,,3(8),283,-,-,1,-,0.3,87.6,0.6,1,6.36
Luigi Sepe,Parma Calcio 1913, 30, GK,,,36,3240,-,-,-,-,-,76.8,0.1,1,6.36
Manolo Portanova,Juventus, 21, Midfielder,,,1(1),70,-,-,1,-,2.5,90,0.5,-,6.36
Alessandro Buongiorno,Torino, 21, D(C),,,9(3),857,-,-,4,-,0.3,82.8,1.8,-,6.35
Manolo Portanova,Genoa, 21, Midfielder,,,0(3),63,-,-,-,-,0.3,75,-,-,6.35
Andrea Pinamonti,Inter, 22, FW,,,1(7),164,1,-,-,-,0.5,72.5,0.3,-,6.35
Bryan Dabo,Benevento, 29, D(R),M(CR),,12(13),1116,-,-,5,-,0.5,78.5,2.2,-,6.35
Lukas Lerager,Genoa, 27, M(CR),,,13(3),1163,-,1,-,-,0.3,84.1,0.6,-,6.35
Davide Santon,Roma, 30, D(LR),,,7(3),588,-,1,3,-,0.5,90.9,0.4,-,6.34
Jacopo Sala,Spezia, 29, D(LR),M(CR),,4(2),377,-,-,1,-,-,87.7,0.7,-,6.34
Cristiano Piccini,Atalanta, 28, D(R),,,0(1),59,-,-,-,-,1,66.7,1,-,6.34
Jeremy Toljan,Sassuolo, 26, D(LR),M(LR),,18(8),1495,-,1,2,-,0.2,90,0.2,-,6.34
Jens Petter Hauge,AC Milan, 21, AM(L),,,3(15),522,2,-,-,-,0.4,80.4,0.3,-,6.34
Nicola Murru,Torino, 26, D(L),M(L),,7(7),570,-,-,-,-,0.4,70.7,0.7,-,6.34
Roberto Piccoli,Spezia, 20, FW,,,8(12),701,5,-,-,-,0.8,67.7,0.9,-,6.34
Alex Berenguer,Torino, 25, D(LR),M(CLR),FW,2,133,-,-,-,-,1,75.6,1,-,6.34
Amer Gojak,Torino, 24, AM(C),,,6(9),472,1,1,1,-,0.5,82.1,0.1,-,6.33
Luca Caldirola,Benevento, 30, D(CL),,,17(8),1570,2,-,3,1,0.3,84.7,1.1,1,6.33
Alan Empereur,Verona, 27, D(C),,,4,222,-,-,1,-,0.3,80,0.5,-,6.33
Patric,Lazio, 28, D(CR),M(R),,18(7),1600,-,1,8,-,0.3,87.5,0.6,-,6.32
Nahuel Estévez,Spezia, 25, M(CR),,,19(8),1772,-,3,7,-,0.9,80,0.5,-,6.32
Amadou Diambo,Benevento, 20, Midfielder,,,0(1),2,-,-,-,-,-,100,-,-,6.32
Ivor Pandur,Verona, 21, Goalkeeper,,,4,333,-,-,-,-,-,52.2,0.3,-,6.32
Kevin Malcuit,Napoli, 29, D(R),M(R),,0(2),32,-,-,-,-,-,82.6,0.5,-,6.32
Matteo Darmian,Parma Calcio 1913, 31, D(CLR),M(LR),,2(1),207,-,-,1,-,-,76.8,0.7,-,6.32
Federico Barba,Benevento, 27, D(CL),,,31(1),2664,-,2,8,-,0.4,80,0.7,1,6.32
Davide Biraschi,Genoa, 26, D(CR),M(R),,11(2),917,-,-,2,-,0.2,80.5,0.7,-,6.32
Juan Jesus,Roma, 29, D(CL),,,0(5),153,-,-,-,-,-,92.4,0.4,-,6.32
Ilija Nestorovski,Udinese, 31, FW,,,4(18),690,2,1,1,-,1.1,71.3,0.6,1,6.32
Alberto Grassi,Parma Calcio 1913, 26, DMC,,,13(10),1179,-,-,3,-,0.4,80.2,0.6,-,6.32
Jean-Daniel Akpa Akpro,Lazio, 28, D(R),M(CLR),,6(26),1039,-,1,9,-,0.4,81.7,0.3,-,6.31
Marko Pjaca,Genoa, 26, AM(CL),FW,,15(20),1416,3,2,-,-,0.8,84.6,0.5,-,6.31
Gastón Pereiro,Cagliari, 25, AM(CLR),FW,,2(13),263,2,2,-,-,0.9,78.9,0.7,1,6.31
Riccardo Marchizza,Spezia, 23, D(L),,,17(7),1564,-,2,4,-,0.3,81.7,0.9,-,6.31
Lautaro Valenti,Parma Calcio 1913, 22, D(C),,,6(5),497,-,-,-,-,0.4,80.7,0.7,-,6.31
Fabio Depaoli,Benevento, 24, D(R),DMC,M(R),14(1),1124,-,-,2,-,0.5,71.2,0.8,-,6.31
Federico Ceccherini,Fiorentina, 29, D(C),,,3,270,-,-,2,-,-,86,1.3,-,6.31
Bosko Sutalo,Atalanta, 21, D(C),,,3(4),232,-,-,-,-,-,78.7,1.7,-,6.31
Milos Vulic,Crotone, 24, M(C),,,13(12),1307,1,1,2,-,0.7,79.8,0.6,-,6.31
Rolando Mandragora,Udinese, 23, DMC,,,3(7),394,-,-,-,-,0.9,79.6,0.6,-,6.31
Luca Vignali,Spezia, 25, D(R),,,19(2),1596,-,-,4,1,0.2,78.7,1.4,-,6.30
Ernesto Torregrossa,Sampdoria, 28, FW,,,1(5),166,1,-,-,-,0.7,74.4,0.8,-,6.30
Javier Pastore,Roma, 31, AM(CLR),,,1(5),78,-,-,-,-,-,88.3,0.2,-,6.30
Daam Foulon,Benevento, 22, D(L),,,11(12),1021,-,1,4,-,-,75.9,0.5,-,6.30
Senad Lulic,Lazio, 35, D(L),M(CL),,8(8),722,-,-,1,-,0.4,73.2,0.6,-,6.30
Kevin Lasagna,Udinese, 28, AM(L),FW,,12(5),1102,2,1,1,-,2.4,73.3,1.1,-,6.29
Nikola Kalinic,Verona, 33, FW,,,15(4),1074,2,-,2,-,1.3,69.5,0.9,-,6.29
Gary Medel,Bologna, 33, D(C),DMC,,6(5),512,-,1,1,-,-,91.7,0.6,-,6.29
Mehdi Léris,Sampdoria, 23, M(CR),,,3(17),375,-,-,1,-,0.1,79.8,0.4,-,6.29
Lorenzo Venuti,Fiorentina, 26, D(CLR),M(LR),,21(7),1760,-,1,3,-,0.1,75.4,0.3,-,6.29
Alex Cordaz,Crotone, 38, GK,,,36,3240,-,-,1,-,-,69.2,0.1,-,6.28
Mitchell Dijks,Bologna, 28, D(L),M(L),,18(2),1492,-,-,5,1,0.1,79.4,0.7,-,6.28
Christian Pastina,Benevento, 20, Defender,,,0(3),121,-,1,1,-,-,84.1,-,-,6.28
Christian Oliva,Cagliari, 25, M(C),,,3(7),384,-,1,2,-,-,81.8,0.5,-,6.28
Andrea Conti,AC Milan, 27, D(R),M(R),,0(3),25,-,-,-,-,-,95.2,-,-,6.28
Léo Duarte,AC Milan, 24, D(C),,,0(1),18,-,-,-,-,-,100,-,-,6.28
Vincent Laurini,Parma Calcio 1913, 31, D(R),,,10(4),873,-,-,1,-,0.1,83.6,0.5,-,6.28
Jeroen Zoet,Spezia, 30, GK,,,7,604,-,-,1,-,-,70.4,0.3,-,6.27
José Callejón,Fiorentina, 34, M(LR),FW,,6(14),658,-,1,-,-,0.5,81.8,0.5,-,6.27
Federico Bonazzoli,Torino, 24, FW,,,4(16),552,2,2,2,-,1.1,83.8,0.2,-,6.27
Gabriele Moncini,Benevento, 25, FW,,,4(6),358,-,-,-,-,0.8,60.5,1.1,-,6.27
Ragnar Klavan,Cagliari, 35, D(C),,,9(6),768,-,-,1,-,0.4,85.6,0.8,-,6.27
Elio Capradossi,Spezia, 25, Defender,,,1,90,-,-,-,-,1,82.2,1,-,6.27
Vittorio Parigini,Genoa, 25, AM(CL),,,0(4),52,-,-,-,-,0.3,71.4,0.5,-,6.27
Fernando Forestieri,Udinese, 31, AM(CL),FW,,3(16),539,1,1,1,-,0.6,80.6,0.2,-,6.27
Sam Lammers,Atalanta, 24, FW,,,1(14),278,2,-,-,-,0.6,78.7,0.4,-,6.26
Eljif Elmas,Napoli, 21, M(CL),,,3(30),717,2,1,2,-,0.4,90.8,0.1,-,6.26
Vedat Muriqi,Lazio, 27, FW,,,7(20),818,1,-,1,-,1.1,69,2.1,-,6.26
Federico Mattiello,Spezia, 25, M(LR),,,0(1),35,-,-,-,-,-,68.8,1,-,6.26
Marco Bertini,Lazio, 18, Midfielder,,,0(1),3,-,-,-,-,-,100,-,-,6.26
Mattia De Sciglio,Juventus, 28, D(CLR),M(LR),,0(1),23,-,-,-,-,1,81.8,-,-,6.26
Nicolò Manfredini,Benevento, 33, Goalkeeper,,,1,90,-,-,-,-,-,81.8,1,-,6.26
Adolfo Gaich,Benevento, 22, FW,,,9(6),771,2,-,1,-,1.5,56.8,0.9,-,6.26
Salvatore Sirigu,Torino, 34, GK,,,32,2880,-,-,-,-,-,67.3,0.2,2,6.26
Marco Sau,Benevento, 33, AM(C),FW,,9(15),782,4,2,1,1,0.5,74.4,-,-,6.26
Ibrahima Mbaye,Bologna, 26, D(LR),M(LR),,5(3),428,1,-,2,-,0.1,80,1.5,-,6.26
Amadou Diawara,Roma, 23, DMC,,,7(11),655,1,-,2,1,0.4,89.7,0.2,1,6.26
Aaron Hickey,Bologna, 18, D(L),,,10(1),763,-,-,3,1,0.2,88.4,0.5,-,6.25
Steeve-Mike Eboa Ebongue,Genoa, 20, Midfielder,,,0(3),51,-,1,-,-,-,74.1,-,-,6.25
Iyenoma Udogie,Verona, 18, Defender,,,0(6),165,-,-,1,-,0.2,83.5,0.5,-,6.25
Samuel Di Carmine,Verona, 32, FW,,,6(5),501,-,-,1,-,0.8,66.4,2.8,-,6.25
Ryder,Udinese, 28, AM(CLR),FW,,0(1),12,-,-,-,-,-,83.3,-,-,6.25
Andrej Galabinov,Spezia, 32, FW,,,4(8),424,3,1,-,-,0.7,73.7,0.9,1,6.24
Andrea Favilli,Verona, 24, FW,,,2(9),332,2,-,1,-,1.2,67.5,1.5,-,6.24
Antonino La Gumina,Sampdoria, 25, FW,,,4(5),340,-,-,-,-,1.2,72.6,1.2,-,6.24
Paolo Faragò,Bologna, 28, D(R),DMC,M(R),0(1),22,-,-,-,-,1,83.3,-,-,6.24
Ebrima Colley,Verona, 21, Forward,,,4(19),721,1,-,1,-,0.7,75.1,0.1,-,6.24
Andrés Tello,Benevento, 24, M(C),,,3(15),402,1,-,3,-,0.4,73.5,0.6,1,6.24
Jacopo Segre,Torino, 24, Midfielder,,,1(8),186,-,-,1,-,0.4,88.6,0.1,-,6.24
Kwadwo Asamoah,Cagliari, 32, D(L),M(CL),,1(8),217,-,-,-,-,0.2,89.7,0.2,-,6.24
Daan Dierckx,Parma Calcio 1913, 18, D(C),,,6(1),473,-,-,1,-,-,87.7,0.6,-,6.24
Niccolò Zanellato,Crotone, 22, M(C),,,18(9),1638,1,1,3,-,0.2,80.2,0.7,-,6.23
