Name,Total_shots,OutOfBox,SixYardBox,PenaltyArea
Lasse Sørensen,0.5,0.2,-,0.3
Jan Zamburek,0.5,0.2,-,0.3
Adam Long,0.2,-,-,0.2
Matej Kovar,-,-,-,-
Michael Harriman,0.2,-,-,0.2
Jaakko Oksanen,0.3,0.3,-,-
Stephen Dooley,0.5,0.2,-,0.3
Stuart O'Keefe,0.4,0.3,-,0.1
Macauley Bonne,1.7,-,0.7,1
Luke McCormick,-,-,-,-
Jonny Smith,2,0.7,0.1,1.3
Robbie Gotts,0.4,0.1,-,0.3
Jamie Hanson,0.1,-,-,0.1
Bryn Morris,0.2,0.1,-,0.1
Jerome Opoku,0.2,-,-,0.2
Josh McEachran,0.1,0.1,-,-
George Lapslie,-,-,-,-
Ethan Robson,0.4,0.2,-,0.1
Leon Clarke,1.3,-,0.3,1
Byron Moore,0.3,0.1,0.1,0.2
Mark Duffy,0.1,-,-,0.1
Frazer Blake-Tracy,0.1,0.1,-,-
David Tutonda,0.5,0.2,0.1,0.3
Haydon Roberts,0.1,-,-,0.1
Scott High,0.5,0.5,-,-
Harry Burgoyne,-,-,-,-
Branden Horton,0.1,0.1,-,-
Daniel Crowley,0.6,0.4,-,0.2
Ryan Broom,0.5,0.2,0.2,0.2
Ethan Chislett,0.7,0.3,-,0.3
Daniel Powell,0.9,-,0.1,0.8
David Morgan,0.6,0.4,-,0.3
Jacob Mellis,1.3,0.9,-,0.4
Jay Matete,-,-,-,-
Elliot Embleton,1.6,0.8,-,0.8
Conor Grant,0.7,0.1,0.2,0.4
Josh Morris,0.8,0.3,-,0.5
Marcus Maddison,0.8,0.6,-,0.1
Ryan Cassidy,0.7,0.1,0.2,0.5
Charlie Barker,-,-,-,-
Ryan Rydel,0.4,0.1,-,0.3
David Edwards,0.3,0.1,-,0.2
Stephen Walker,1,0.4,0.1,0.5
Jordan Stevens,0.5,0.2,-,0.2
Ben Fox,0.4,0.4,-,-
Scott Wootton,0.2,0.2,-,-
Erhun Oztumer,1,0.5,-,0.5
Jason Cummings,2.1,1.1,-,1
George Byers,1.1,0.8,0.1,0.1
Ricky Holmes,0.4,0.2,0.1,0.1
Ricky Korboa,0.6,0.3,-,0.3
Lee Nicholls,-,-,-,-
Mohamed Eisa,1.1,0.4,-,0.7
James Daly,0.7,0.3,-,0.4
Anthony Greaves,0.1,-,-,0.1
Chris Lines,0.3,-,-,0.3
Sam Walker,-,-,-,-
Alexander Jones,0.8,0.1,-,0.7
Luka Racic,0.3,0.2,-,0.2
James Scott,0.5,0.2,0.1,0.2
Haji Mnoga,-,-,-,-
Harry Perritt,0.5,0.5,-,-
Aaron Drinan,0.5,-,0.2,0.3
Robert Hall,0.4,0.1,0.1,0.2
Daniel Kemp,0.5,0.1,-,0.4
Indiana Vassilev,0.6,0.1,-,0.5
Rob Hunt,0.1,0.1,-,0.1
Ali Koiki,0.3,-,0.1,0.2
Joe Hilton,-,-,-,-
Joel Grant,0.3,0.1,-,0.2
Ben Liddle,0.3,-,-,0.3
Daniel Fox,-,-,-,-
Freddie Sears,1.2,0.5,-,0.6
Luke Thomas,1,0.2,-,0.8
Daniel Batty,-,-,-,-
Ricky-Jade Jones,0.4,-,0.1,0.3
Ciaran Gilligan,0.3,0.2,-,0.2
George Dobson,1,0.4,-,0.6
Harvey Saunders,0.7,0.1,0.1,0.5
Zach Clough,0.7,0.3,0.1,0.3
Ryan Barnett,0.1,0.1,-,-
Ben Reeves,0.5,0.4,-,0.1
Jack Roles,0.5,0.5,-,-
Stephen Walker,0.3,0.1,-,0.2
Ryan Sears,-,-,-,-
Niall Ennis,0.8,0.1,-,0.7
Ezekiel Fryers,0.1,-,0.1,-
John Mousinho,0.1,-,-,0.1
Ben Woodburn,0.5,0.3,-,0.2
Sam Woods,0.1,-,-,0.1
Shilow Tracey,-,-,-,-
Ryan Broom,0.3,0.1,0.1,0.1
Travis Johnson,-,-,-,-
