Name,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG
Neal Eardley,1.3,1.4,0.6,0.2,1.8,0.3,0.4,-
Alfie McCalmont,1.5,1.3,0.5,-,0.6,1.1,0.1,-
Josh March,0.3,0.2,0.9,-,0.1,0.1,-,-
Declan John,1,0.5,0.5,-,1.2,0.2,-,-
Liam Feeney,0.7,0.4,1.1,-,0.2,0.3,0.1,-
Josh Doherty,1.2,1.8,0.6,-,2.4,0.8,0.2,-
Jack Sparkes,1,0.9,0.8,-,1.2,0.5,0.2,-
Jack Armer,2,1.4,0.7,0.3,1.9,0.5,0.2,-
Josh Kay,1.4,0.4,1.4,-,0.7,0.4,0.1,-
Bobby Thomas,1.3,0.7,0.9,0.3,5.3,0.3,0.7,-
Zak Jules,1.3,1.2,0.9,0.3,3.1,0.3,0.2,-
Kieran Lee,1.8,0.4,1.4,-,0.9,1.2,0.2,-
Daniel Kemp,1.4,0.5,1,-,0.3,0.6,-,-
James Wilson,0.5,0.3,0.5,-,1,0.4,0.1,-
Daniel Happe,1.2,0.9,1.1,0.4,4.9,0.2,0.7,-
Nick Anderton,1.7,1.3,1.2,0.2,2.1,0.3,0.3,-
Ryan Fallowfield,1.2,1.1,0.3,-,2.5,0.5,0.3,-
Liam Shephard,1.7,0.7,0.7,0.2,1.1,0.5,0.3,-
Nathan Ferguson,1.4,0.5,1,-,1.4,0.6,0.4,-
Tom Dallison-Lisbon,1,0.8,1.2,-,2.1,0.1,0.6,1
Joss Labadie,1.9,0.9,3.1,-,0.9,0.4,0.1,-
Calvin Miller,1.8,0.8,1,-,0.2,0.5,0.1,-
Gime Toure,1.2,0.3,1.5,-,0.3,0.3,0.1,-
Luke Hendrie,1.8,0.8,0.9,0.1,2.8,0.4,0.2,-
Jack Iredale,1.6,0.8,0.8,0.1,1.3,0.8,0.2,-
Robbie Gotts,1.7,0.5,0.5,-,0.2,1.3,-,-
Jordan Bowery,0.5,0.1,1.1,-,1,0.2,0.1,-
Alfie May,0.8,0.2,1,-,0.2,0.5,0.1,-
Alex Hartridge,0.7,1.5,0.5,0.4,3.2,0.3,0.3,-
Oscar Threlkeld,1.9,1,1.2,0.1,1.1,0.9,0.3,-
Odin Bailey,1,0.5,0.6,-,0.2,0.5,-,-
Darron Gibson,2.2,0.8,0.4,-,1.6,0.6,0.6,-
Jobi McAnuff,1,0.6,1,-,0.7,0.5,0.3,-
Levi Sutton,2.5,0.7,1.6,-,0.9,1,0.1,-
Jake Eastwood,-,-,-,-,1.3,-,-,-
Danny Rowe,0.4,0.2,1.2,-,0.7,0.3,0.2,-
Luke Hannant,0.8,0.7,0.6,-,0.3,0.5,0.2,-
Max Melbourne,1.4,0.9,0.5,0.2,1.8,0.8,0.1,-
Toumani Diagouraga,1.2,1.1,0.6,-,0.9,0.4,0.2,-
Tom King,-,-,0.1,-,1.1,-,-,-
Jack Muldoon,0.5,0.1,1.4,-,0.2,0.4,0.1,-
Ryan Haynes,0.7,0.9,0.5,0.1,1.2,0.2,0.3,-
Paul Lewis,1.6,0.5,1.8,-,0.7,0.3,-,1
Alfie Beestin,1.7,1.2,0.7,0.1,1.4,1.1,0.2,-
Harry Seaden,-,-,-,-,1,-,-,-
James Pardington,-,-,-,-,-,-,-,-
Adam Thompson,1,1.5,0.8,-,2.7,-,0.7,-
Ian Lawlor,-,-,-,-,1.5,-,-,-
Adam May,1.9,0.7,1.1,-,0.9,0.9,0.3,-
Jordan Clarke,1.5,1.5,1.2,0.3,2.3,0.5,0.5,-
Nicky Adams,1.3,0.7,0.3,0.1,1,0.7,0.2,-
Nathan Delfouneso,0.4,0.2,0.6,-,0.7,0.3,0.1,-
Manny Oyeleke,1.5,0.9,1.3,-,0.9,0.2,0.2,-
Jordan Moore-Taylor,1,1.4,0.8,0.7,1.9,0.5,0.5,-
William Hondermarck,3.3,0.3,0.7,-,0.3,1.3,-,-
Sido Jombati,1.1,2.4,0.9,0.3,2.7,0.2,0.5,-
Lewis Page,1.3,1.2,0.9,0.3,1.9,0.1,0.2,-
Lloyd Kerry,2.6,1.3,2,-,0.8,1,0.2,-
Ben Stevenson,2.4,1.5,0.7,-,1.3,0.8,0.2,-
Simon Power,1.2,0.6,0.7,-,0.1,0.4,0.1,-
Frank Nouble,0.3,0.2,1.1,0.1,1.1,0.3,-,-
Ben Richards-Everton,0.6,1.1,0.7,0.2,6.2,0.2,0.3,-
Mason O'Malley,2.6,1.1,0.7,0.1,2.1,0.8,0.1,-
Paul Coutts,1.9,0.7,0.8,-,0.7,0.5,0.2,-
Simeon Akinola,1,0.4,0.9,-,0.9,0.1,-,-
Ben Coker,1.7,0.8,1,0.1,1.8,0.3,0.1,-
Abo Eisa,0.7,0.6,0.6,-,0.2,0.2,0.1,-
Luke Prosser,0.7,1.2,0.7,0.2,3.4,0.1,0.6,-
Arthur Read,1.3,0.9,0.9,-,0.8,0.8,0.1,-
Jordan Maguire-Drew,1.4,0.2,0.6,0.1,0.4,0.5,-,-
Kelvin Mellor,1.4,1.4,0.8,0.2,1.3,0.4,0.3,-
Lewis Ward,-,-,-,-,1,-,-,-
Lloyd Isgrove,1.2,0.4,0.7,-,0.4,0.5,-,-
Hiram Boateng,1,1,1.1,-,0.7,0.3,0.1,-
Warren Burrell,1.6,0.8,0.9,0.2,3.9,0.5,0.4,-
Tyler Cordner,0.6,1.8,0.5,0.4,4.2,-,0.8,-
Chris Clements,1.1,1.1,0.9,-,0.4,0.6,-,-
Adam Crookes,1.3,0.8,0.7,0.4,2.9,0.5,0.3,-
Aaron Lewis,1.5,1.1,0.8,-,1,0.7,0.2,-
Dimitar Mitov,-,-,-,-,0.7,-,-,-
Randell Williams,0.4,0.5,0.3,-,0.3,0.3,0.1,-
John White,1.2,1.2,0.7,0.5,4.2,0.3,0.5,-
Patrick Brough,1.2,0.8,1,0.2,2.1,0.3,0.3,-
Reeco Hackett-Fairchild,1.4,0.4,0.8,-,1.1,0.6,0.1,-
Tony Craig,0.7,1.2,0.8,0.5,4.7,0.2,0.7,1
Corey O'Keeffe,1.5,0.5,0.5,0.1,0.8,0.3,0.2,-
Dean Gerken,-,-,-,-,1,-,-,-
Matthew Gilks,0.1,-,-,-,0.3,0.1,-,-
Harry Charsley,1.5,0.8,0.6,-,0.8,0.7,0.2,-
Jubril Okedina,1.3,1,0.4,0.4,4.2,0.4,0.4,-
Joe Riley,1.7,0.7,0.9,-,0.8,0.7,0.1,-
Jake Hessenthaler,2.2,0.9,1.3,-,0.9,0.7,0.3,-
Jökull Andrésson,-,-,-,-,0.7,0.1,-,-
George Taft,1,-,4,1,2,-,1,-
Richard O'Donnell,-,-,-,-,0.6,0.1,-,-
Ryan Delaney,2.2,0.2,1.7,0.5,4.1,0.5,0.4,-
Shamal George,-,-,-,-,0.5,-,-,-
James Gibbons,0.9,1.6,1,-,1.7,0.2,0.5,-
MJ Williams,2.3,0.8,2,-,1.9,1.1,0.2,-
Callum Burton,-,-,-,-,1,-,-,-
Kellan Gordon,1.2,0.9,0.9,0.1,1.1,0.4,0.2,-
Calvin Andrew,0.1,0.1,0.7,-,0.2,-,-,-
Marek Stech,-,-,-,-,1,-,-,1
Jake Lawlor,0.7,1.3,0.4,0.3,3.4,0.1,1.1,-
Mat Sadler,0.9,1.1,0.3,0.2,3.6,0.1,0.4,-
Kyle Letheren,-,-,-,-,1.2,-,-,-
Rod McDonald,0.8,1.1,0.7,0.6,3.2,0.1,0.5,-
Ross Marshall,0.9,1.3,0.6,0.2,4,0.1,0.5,-
Lee Novak,0.1,0.1,0.7,-,1.1,0.2,0.1,-
Cameron Norman,1.4,0.8,1.1,0.1,1.1,0.5,0.3,-
Magnus Norman,-,-,0.3,-,1.5,0.3,-,-
Joe Martin,0.6,0.6,0.8,-,3.1,0.1,0.1,-
Alister Crawford,1,0.1,0.6,-,0.2,0.3,0.1,-
Junior Brown,1.4,0.9,1.1,0.5,3,0.9,0.5,-
Jem Karacan,2.7,1.1,1.6,-,1,0.5,0.4,-
Lewis Spence,2,1.4,1.2,-,0.9,0.9,0.2,-
Priestley Farquharson,1.4,1.6,1.1,0.2,2,0.4,0.5,-
Elliot Osborne,1.8,0.3,1,-,0.3,0.5,0.1,-
James Jones,1.1,0.6,0.3,0.4,3.2,0.2,0.3,-
Tom James,1.8,0.5,0.5,-,1,1.3,0.3,-
Omar Sowunmi,0.9,0.5,0.5,0.6,4.2,0.3,0.9,-
Omari Patrick,1,0.4,0.9,-,0.3,0.7,-,-
Ryan Loft,0.5,0.2,1.9,-,0.8,0.3,0.2,-
Tyler Cordner,0.6,0.8,0.6,0.6,3.9,0.1,0.6,1
Dan Sweeney,1.3,0.5,0.8,0.3,2,0.8,0.1,-
Danny Newton,0.6,0.2,1.6,-,0.8,0.3,0.1,-
Frank Vincent,2.2,0.8,0.8,-,1.2,0.3,-,-
Wesley McDonald,1.1,0.4,0.6,-,0.2,0.5,-,-
George Taft,0.6,0.9,0.9,0.4,3.8,0.3,0.8,1
Nick Townsend,-,-,-,-,0.7,0.1,-,-
Scot Bennett,1.6,0.9,1.1,0.1,1.5,0.5,0.4,-
Oliver Banks,1.7,0.9,1.7,-,1.5,0.8,0.2,-
Lewis Thomas,-,-,-,0.1,0.7,-,-,-
Jamie Cumming,-,-,-,-,1.1,-,-,-
Alex Kenyon,1.3,0.7,1.1,0.1,1,0.3,0.5,-
Noah Chilvers,1.4,0.6,1.1,-,1.3,1,0.1,-
Luke Joyce,1.2,1.3,1.1,-,0.9,0.4,0.2,-
Owura Edwards,1.6,0.5,1.4,-,-,0.7,-,-
Otis Khan,1.1,0.4,0.8,0.1,0.5,0.4,0.1,-
Billy Clarke,0.7,0.4,0.5,-,0.6,0.6,-,-
Ed Francis,2.4,1.2,1.1,-,1.5,0.6,0.2,-
Bobby Grant,0.3,0.2,1.2,-,0.5,0.2,0.1,-
