Name,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG
Filip Krovinovic,1.3,0.8,0.6,-,0.3,0.6,-,-
Murray Wallace,1.1,1.2,1.2,0.1,2.6,0.5,0.3,-
Jack Simpson,1,0.9,0.7,0.1,2.3,0.1,0.7,-
Greg Cunningham,1.5,0.8,0.7,0.4,1.5,0.8,0.2,-
Marlon Pack,0.9,0.7,1.2,-,1.4,0.7,0.2,-
Seny Timothy Dieng,-,-,-,-,0.7,-,-,-
Sam Morsy,1.5,1.1,1.9,-,0.9,0.7,0.2,-
Liam Kelly,1.6,1.2,1.2,-,1.5,0.8,0.3,-
Callum Paterson,0.7,0.3,1.3,-,1.2,0.6,0.1,1
Lee Wallace,1.5,0.7,1,0.3,1.2,0.4,0.2,-
Achraf Lazaar,1.8,1,1,-,1,1,0.2,-
Caolan Boyd-Munce,4,2,-,-,2,1,-,-
Tom Trybull,1.5,1.7,1,0.1,1.2,0.9,0.4,-
Cheyenne Dunkley,0.5,1.9,1.3,0.7,3.3,0.4,0.9,-
Liam Moore,0.7,0.9,0.8,0.8,3.5,0.2,0.8,-
Josh Knight,1.2,1.7,0.8,0.7,3.6,0.7,0.9,-
Ciaron Brown,1.5,1.2,0.8,0.2,2.4,0.3,0.6,-
Marcus Browne,-,-,0.6,-,-,0.2,-,-
William Troost-Ekong,0.9,0.7,0.5,0.7,3.7,0.4,0.6,1
Anthony Knockaert,0.9,1,1.4,-,0.2,0.5,-,-
Ched Evans,0.5,0.3,2.4,-,0.7,0.4,0.1,-
Callum O'Hare,2,0.5,1.4,-,0.2,1.3,0.1,-
George Friend,1.4,1.3,0.9,0.4,2.3,0.4,0.5,-
Kasey Palmer,1.7,0.6,1.6,-,0.6,0.8,0.1,-
Matt Smith,0.2,0.1,0.7,-,0.8,0.2,0.1,-
Alfa Semedo,1.7,0.7,1,-,0.8,1,0.2,-
Ryan Nyambe,1.7,1.2,0.7,0.1,1.4,0.4,0.4,1
Joe Rothwell,0.8,0.6,0.7,-,0.4,0.8,0.1,-
Kyle McFadzean,0.8,1.2,1.1,0.6,4.6,0.4,0.8,1
Mario Vrancic,1.1,0.5,1,-,0.3,0.5,-,-
Lukas Jutkiewicz,0.4,0.2,1.9,-,1,0.3,0.2,-
Clark Robertson,0.4,1,0.8,0.3,3.4,0.1,0.3,-
Maxime Colin,1.7,1.4,1.1,0.1,1.7,0.6,0.3,-
Kyle Naughton,1.6,1.1,0.6,0.2,2.5,0.5,0.2,-
Anthony Stewart,1,1.2,0.8,0.8,4.2,0.3,0.8,-
Paul Huntington,0.6,1.2,0.4,0.4,3.3,0.1,0.6,-
Mahlon Romeo,1.7,1.3,0.7,0.1,1.2,0.7,0.3,-
George Evans,1.8,2.1,1.8,0.2,1.5,0.6,0.4,-
Michael Sollbauer,1.5,1.9,0.8,0.6,2.5,0.5,0.5,-
Daniel Bachmann,-,-,0.1,-,0.7,-,-,-
David Raya Martin,-,-,-,-,1,-,-,1
Daniel Iversen,-,-,-,-,1.2,0.1,-,1
Tommy Rowe,1.2,2,0.7,0.1,1.7,0.5,0.2,-
Curtis Thompson,1.5,1.4,1.7,-,1.6,0.7,0.4,-
Matt Crooks,1.3,0.6,1.9,0.1,1.1,1.2,0.2,-
Massimo Luongo,2.4,1.3,1.7,-,1.3,1.2,0.2,-
Tom Lockyer,1,1.2,0.4,0.5,3,0.2,0.7,-
Jamie Paterson,0.9,1,0.8,-,0.2,1.2,0.2,-
Maxime Biamou,0.8,0.3,1,-,0.5,0.5,0.1,-
John Swift,0.4,0.1,0.8,-,0.4,0.4,-,-
David Wheeler,0.9,1.1,1.1,-,1.3,0.6,0.1,-
Dominic Iorfa,1.2,1.8,1.1,0.3,1.9,0.3,0.4,-
Dan McNamara,1.4,0.9,0.9,0.1,0.8,0.4,0.3,-
Jonathan Hogg,1.9,1.1,1.4,0.1,1.7,0.9,0.3,-
Gary Gardner,1.1,0.8,1,-,0.8,0.4,0.3,-
Lewis Holtby,1.3,0.7,1,-,0.8,1.1,0.1,-
Viktor Johansson,-,0.1,-,-,1.2,-,-,-
Fraizer Campbell,0.7,0.5,1.5,-,1.2,0.4,-,-
