Name,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG
Igor Julio,0.7,1.1,1,0.2,1.6,0.2,0.4,-
Marco Parolo,1.2,0.8,1.2,0.1,1.6,0.7,0.3,-
Eddie Salcedo,0.3,0.3,0.7,-,0.3,-,-,-
Kevin Malcuit,1,0.6,0.8,-,1,0.2,-,-
Ahmad Benali,1.1,0.3,0.7,-,0.8,1.5,0.1,-
Karol Linetty,1.4,0.6,1.1,-,0.2,1.1,0.2,-
Faouzi Ghoulam,0.5,0.3,0.2,0.2,0.1,0.1,0.2,-
Luigi Sepe,-,0.1,-,-,0.6,0.1,-,-
Manolo Portanova,1,-,1,-,-,1,0.5,-
Alessandro Buongiorno,1,0.9,1.4,0.3,3.4,0.4,0.8,-
Manolo Portanova,1,0.3,1,-,0.7,0.7,0.3,-
Andrea Pinamonti,-,0.1,0.3,-,0.3,-,-,-
Bryan Dabo,0.4,0.5,0.7,-,0.6,0.4,-,-
Lukas Lerager,1.5,0.9,1,-,1.5,1.2,0.2,-
Davide Santon,0.4,0.4,1.1,-,0.8,0.4,0.1,-
Jacopo Sala,2.8,0.8,1.2,-,1,2.3,0.3,-
Cristiano Piccini,1,-,1,-,-,1,-,-
Jeremy Toljan,0.8,0.5,0.9,0.1,0.9,0.6,0.3,-
Jens Petter Hauge,0.4,0.1,0.6,-,0.1,0.2,-,-
Nicola Murru,0.6,0.9,0.9,0.1,1.2,0.1,0.1,-
Roberto Piccoli,0.4,0.1,0.8,-,0.3,0.1,-,-
Alex Berenguer,1,-,1,-,-,1.5,-,-
Amer Gojak,0.1,0.2,0.8,-,0.1,0.4,-,-
Luca Caldirola,0.8,0.8,0.8,0.4,2.2,0.5,0.6,-
Alan Empereur,0.3,1.5,0.8,0.5,1.8,0.3,0.3,-
Patric,1.2,0.7,0.8,0.2,2,0.4,0.1,-
Nahuel Estévez,0.5,0.7,1.2,0.1,0.8,1,0.2,-
Amadou Diambo,-,-,-,-,-,-,-,-
Ivor Pandur,-,-,-,-,0.3,-,-,-
Kevin Malcuit,1,1,-,-,0.5,0.5,-,-
Matteo Darmian,2,2,1,0.3,2,1,-,-
Federico Barba,1,1.5,0.8,0.3,2.8,0.4,0.6,1
Davide Biraschi,1.3,1.6,1.2,-,1.8,0.4,0.5,-
Juan Jesus,0.6,0.4,0.8,0.2,0.8,0.4,-,-
Ilija Nestorovski,0.3,-,0.7,-,0.3,0.5,-,-
Alberto Grassi,1.3,1.1,0.7,-,1.1,0.9,0.4,1
Jean-Daniel Akpa Akpro,1.2,0.6,1,-,0.4,0.6,0.2,-
Marko Pjaca,0.4,0.2,0.5,-,0.3,0.3,0.1,-
Gastón Pereiro,0.2,0.1,0.1,-,0.1,0.1,-,-
Riccardo Marchizza,0.8,0.5,0.7,0.2,1,0.4,0.2,-
Lautaro Valenti,0.9,1,0.5,0.8,2.5,0.8,0.3,-
Fabio Depaoli,1.7,0.8,1.1,0.1,2.1,1.1,0.3,1
Federico Ceccherini,1.3,2.3,1.7,0.7,5,-,1.7,1
Bosko Sutalo,0.7,0.3,0.3,-,0.9,0.1,0.1,-
Milos Vulic,0.6,0.3,0.5,-,0.3,0.5,-,-
Rolando Mandragora,0.8,0.6,0.5,-,0.3,0.7,0.3,-
Luca Vignali,0.9,1,0.8,0.4,1,0.9,0.2,-
Ernesto Torregrossa,0.2,0.2,1.2,-,0.2,0.3,-,-
Javier Pastore,0.3,-,0.2,-,-,-,-,-
Daam Foulon,1.1,0.6,0.7,0.3,1.2,0.5,0.1,1
Senad Lulic,0.9,0.3,0.8,0.1,0.6,0.5,0.1,-
Kevin Lasagna,0.4,0.4,1.2,0.1,0.4,0.6,-,-
Nikola Kalinic,0.3,0.1,1.4,-,0.4,0.2,-,-
Gary Medel,1.1,0.6,0.5,0.1,0.9,0.5,0.5,-
Mehdi Léris,0.6,0.6,0.7,0.2,0.5,0.5,0.1,-
Lorenzo Venuti,0.9,0.6,0.4,0.1,0.6,0.5,0.1,1
Alex Cordaz,-,-,-,-,0.4,-,-,-
Mitchell Dijks,1.1,0.9,1.6,0.1,1.6,0.5,0.1,-
Christian Pastina,-,0.3,0.3,-,2.7,0.3,-,-
Christian Oliva,1,0.8,0.7,0.1,0.6,1.1,0.1,-
Andrea Conti,0.3,0.3,0.7,-,-,0.3,-,-
Léo Duarte,1,1,-,-,-,-,-,-
Vincent Laurini,1.1,1.2,0.9,0.1,1.3,0.1,0.3,-
Jeroen Zoet,-,-,0.3,-,0.7,0.1,-,-
José Callejón,0.5,0.2,0.3,-,0.3,0.2,0.1,-
Federico Bonazzoli,0.3,0.1,0.6,-,0.2,0.6,-,-
Gabriele Moncini,0.2,0.2,0.9,-,0.4,0.1,-,-
Ragnar Klavan,1,0.5,0.5,0.5,2.1,0.3,0.3,-
Elio Capradossi,2,1,1,1,5,-,-,-
Vittorio Parigini,1.3,-,-,-,-,0.3,-,-
Fernando Forestieri,0.5,0.1,0.6,-,-,0.2,-,-
Sam Lammers,0.1,-,0.3,-,0.2,0.4,-,-
Eljif Elmas,0.5,0.1,0.3,-,0.2,0.2,-,-
Vedat Muriqi,0.1,0.1,0.5,-,0.7,0.3,0.1,-
Federico Mattiello,-,-,-,-,-,-,-,-
Marco Bertini,1,-,-,-,-,-,-,-
Mattia De Sciglio,-,-,1,-,-,-,-,-
Nicolò Manfredini,-,-,-,-,2,-,-,-
Adolfo Gaich,0.6,0.1,1.6,-,0.3,0.8,-,-
Salvatore Sirigu,-,-,-,-,0.4,-,-,-
Marco Sau,0.3,0.2,0.3,-,0.1,0.6,-,-
Ibrahima Mbaye,0.8,0.1,0.4,0.5,1.1,0.3,0.4,-
Amadou Diawara,0.7,0.7,0.9,-,0.3,0.4,0.1,-
Aaron Hickey,1.1,1.4,1,0.2,1.1,0.9,0.1,-
Steeve-Mike Eboa Ebongue,0.7,-,-,-,-,1,-,-
Iyenoma Udogie,1,0.3,0.8,0.2,0.7,-,-,-
Samuel Di Carmine,0.2,-,1.5,-,0.6,0.3,-,-
Ryder,-,-,-,-,-,-,-,-
Andrej Galabinov,0.2,-,0.4,-,0.4,0.2,-,-
Andrea Favilli,0.3,-,1.3,-,0.2,0.1,-,-
Antonino La Gumina,0.3,0.3,0.6,-,0.6,0.3,0.1,-
Paolo Faragò,1,-,-,-,-,1,-,-
Ebrima Colley,0.5,0.3,0.6,-,-,0.3,-,-
Andrés Tello,0.5,0.3,0.3,-,0.2,0.8,0.1,-
Jacopo Segre,0.6,-,0.2,-,0.1,0.3,-,-
Kwadwo Asamoah,0.4,0.4,-,-,0.2,0.1,0.1,-
Daan Dierckx,0.7,1.9,0.7,0.3,2.9,0.3,0.9,-
Niccolò Zanellato,0.9,0.6,1.1,-,0.4,0.9,0.2,-
Valentin Antov,0.8,0.8,0.4,0.2,2.2,1.4,1,-
Daniele Padelli,-,-,-,-,-,-,-,-
Omar Khailoti,-,1,-,-,-,-,-,-
Andrea Poli,0.5,0.4,0.3,-,0.3,0.3,0.1,1
Alberto Cerri,0.1,0.1,0.8,-,0.3,0.2,0.1,-
Federico Santander,-,-,0.5,-,-,-,-,-
Alessandro Berardi,-,-,-,-,-,-,-,-
Edoardo Bove,-,-,-,-,-,1,-,-
Luca Siligardi,1,-,-,-,-,1,-,-
Daniel Bessa,0.8,0.1,0.9,-,-,0.4,0.1,-
Ângelo da Costa,-,-,-,0.2,0.3,-,-,-
Emmanuel Rivière,0.1,-,0.5,-,-,0.1,-,-
Christian Kouamé,0.3,0.2,0.8,-,0.1,0.2,-,-
Luca Marrone,1.2,1.2,1.7,0.7,2.6,0.4,0.5,1
Vanja Milinkovic-Savic,0.2,-,-,-,0.3,-,-,-
Filippo Melegoni,0.5,0.4,0.2,-,0.5,0.2,-,-
Maxime Busi,1,0.7,1,0.2,1.1,0.7,-,-
Arturo Calabresi,-,-,-,-,-,0.5,-,-
Riccardo Saponara,1,0.5,0.5,-,-,1,-,-
Joshua Zirkzee,0.5,-,1,-,0.3,0.5,0.3,-
Vladimir Golemic,1.1,1.3,1,0.8,3.2,0.2,0.9,-
Lukás Haraslín,0.6,-,0.5,-,0.1,0.2,-,-
Alessandro Deiola,0.5,0.3,0.5,0.2,0.1,0.7,0.1,-
Joseph Alfred Duncan,0.8,0.5,0.5,-,-,0.5,-,-
Thomas Ouwejan,0.3,0.3,0.5,0.1,0.4,0.5,-,-
Sebastiano Luperto,1.7,1.2,1.2,0.3,3.1,0.5,0.3,-
Roberto Inglese,0.4,-,1,-,0.2,0.6,-,-
Mario Mandzukic,0.7,0.2,0.9,-,0.3,0.1,-,-
Gennaro Acampora,0.4,0.3,0.7,-,0.3,0.4,0.1,-
Francesco Cassata,0.9,0.4,1.3,-,0.1,0.4,-,-
Alessandro Tripaldelli,1.3,0.3,0.9,0.1,1.5,0.1,0.1,-
Johan Mojica,0.4,0.6,0.4,-,0.4,0.1,-,-
Borja Valero,0.7,0.3,0.5,-,0.1,0.6,0.1,-
Danilo Cataldi,0.4,0.5,0.5,0.1,0.3,0.7,0.1,-
Mattia Pagliuca,-,1,-,-,-,-,-,-
Andrea Danzi,-,1.5,0.5,-,0.5,1,-,-
Douglas Costa,0.5,-,-,-,-,1,-,-
Giacomo Ricci,1,0.3,-,-,1.3,-,0.7,-
Wylan Cyprien,0.7,0.4,0.5,-,0.4,0.2,0.6,-
Alessandro Di Pardo,-,-,-,-,-,-,0.3,-
Stefano Denswil,0.4,0.2,-,-,-,0.2,-,-
Jacopo Petriccione,0.7,0.4,0.9,-,0.5,0.8,0.1,-
Kevin Rüegg,0.1,0.3,0.3,-,0.4,-,0.1,-
Mattia Caldara,0.2,0.7,0.5,0.2,0.3,-,0.3,-
Juan Ramos,0.8,0.3,0.5,0.2,0.8,0.5,-,-
Matteo Ruggeri,0.5,0.7,0.5,0.2,0.2,0.2,-,-
Simone Iacoponi,1.4,0.7,0.9,0.3,2.4,0.8,0.3,2
Paolo Bartolomei,1,0.2,0.7,-,0.2,0.5,-,-
Denis Vavro,-,1,-,-,3,1,-,-
Valon Behrami,0.8,0.3,1.1,-,0.3,0.7,0.2,-
Vasilios Zagaritis,-,-,-,-,-,-,-,-
Jean-Victor Makengo,0.5,0.3,0.7,-,0.4,0.6,0.1,-
Federico Peluso,0.1,0.4,0.3,0.4,1.7,0.1,0.3,-
Felix Correia,-,-,1,-,1,-,-,-
Stefano Sturaro,0.4,0.5,1.7,-,0.8,0.6,0.1,-
Lorenzo Colombo,0.5,-,0.3,-,0.8,0.8,-,-
Carlo Pinsoglio,-,-,-,-,-,-,-,-
Drissa Camara,-,-,-,-,-,-,-,-
Federico Ricci,-,-,1,-,-,-,-,-
Lubomir Tupta,-,-,-,-,-,-,-,-
Andreas Pereira,0.2,-,0.5,-,0.1,0.4,-,-
Andri Fannar Baldursson,0.8,0.4,0.9,-,0.9,0.3,0.1,-
Simon Sohm,1,0.3,0.4,0.1,0.3,0.8,-,-
Fernando Llorente,-,-,1,-,-,-,-,-
Giuseppe Caso,-,-,1,-,-,-,-,-
Fabio Depaoli,0.6,0.6,1,-,0.4,0.2,-,-
Samuel Di Carmine,0.2,-,0.5,-,0.5,0.2,-,-
Hidde ter Avest,0.8,0.3,0.5,-,0.7,0.5,0.2,-
Luca Mora,0.8,-,0.5,-,0.5,0.5,0.3,-
Giovanni Crociata,0.5,-,1,-,-,0.5,-,-
Radja Nainggolan,-,0.3,0.3,-,-,-,-,-
Daniel Maldini,0.2,-,0.6,-,-,0.4,-,-
Fabio Pisacane,0.6,0.2,0.4,0.6,1.6,0.8,1,-
Luis Rojas,0.1,0.1,0.3,-,-,0.1,-,-
Mattia Sprocati,1,1,-,-,-,-,-,-
Giuseppe Di Serio,0.1,-,0.8,-,0.2,0.3,-,-
Musa Juwara,0.4,-,0.2,-,-,0.4,-,-
Kiril Despodov,1,-,1,-,-,-,-,-
Fabrizio Caligara,0.6,0.3,1,-,0.2,0.3,0.2,-
Vasco Regini,0.7,0.3,0.3,-,1,-,0.3,1
Stanislav Lobotka,0.1,-,0.3,-,0.1,0.1,0.1,-
Eduardo Henrique,0.3,0.4,1,-,0.4,0.5,0.1,-
Viktor Kovalenko,-,-,-,-,1,-,-,-
Vincenzo Millico,-,-,-,-,-,-,-,-
Cristian Dell'Orco,0.1,0.9,0.1,0.8,0.9,0.3,0.6,-
Matteo Tramoni,0.7,0.2,0.2,-,-,0.2,-,-
Davide Ghislandi,-,-,-,-,1,-,-,-
Emmanuel Gyabuaa,-,-,-,-,-,-,-,-
Jacopo Dezi,2,-,0.5,-,-,1.5,-,-
Antonio Barreca,0.3,-,0.3,-,0.3,-,-,-
Fabio Depaoli,0.5,0.5,2.5,-,0.5,1,-,-
Kristoffer Askildsen,-,0.5,0.5,-,0.5,-,-,-
Philip Yeboah Ankrah,-,-,-,-,-,-,-,-
Andrea Rispoli,0.3,0.3,0.4,0.1,0.6,0.3,0.2,-
Amad,-,-,1,-,-,-,-,-
Denis Dragus,0.3,0.1,0.4,-,-,0.4,-,-
Jérôme Onguéné,0.5,0.5,0.8,-,2,1.3,-,-
Márk Kosznovszky,2,1,2,-,1,3,-,-
Siriki Sanogo,-,-,-,-,-,-,-,-
Wisdom Amey,-,-,-,-,-,-,-,-
Luca Siligardi,-,-,-,-,-,1,-,-
Christian Maggio,1.1,0.3,0.8,0.3,0.5,0.8,0.1,-
Kacper Urbanski,-,-,-,-,-,-,-,-
Manuel Gasparini,-,-,-,-,-,-,-,-
Tomislav Gomelt,0.5,0.5,-,-,-,-,-,-
Giuseppe Mastinu,0.3,-,0.3,-,-,-,-,-
Patrick Cutrone,0.4,0.1,0.7,-,-,0.1,-,-
Antonio Raimondo,-,-,-,-,-,-,-,-
Giacomo Vrioni,-,-,-,-,-,-,-,-
Isaac Karamoko,1,-,-,-,-,-,-,-
Nikita Contini,-,-,-,-,-,-,-,-
Radu Dragusin,-,-,2,-,-,-,-,-
Stefano Turati,-,-,-,-,-,-,-,-
Justin Kluivert,-,-,0.5,-,-,-,-,-
Simone Rabbi,-,-,0.8,-,-,0.3,-,-
Tòfol Montiel,-,-,-,-,-,0.5,-,-
Arturo Calabresi,-,-,-,-,2,-,-,-
Nicolò Armini,-,-,1,-,-,-,-,-
Federico Ravaglia,-,-,0.3,-,0.5,0.3,-,-
Edoardo Vergani,-,-,-,-,-,-,-,-
Federico Marchetti,0.3,-,-,-,1,-,-,-
Aleksandr Kokorin,0.3,-,0.3,-,-,0.3,-,-
Antonio Palumbo,-,-,-,-,-,1,-,-
Nicolás Schiappacasse,-,-,-,-,-,-,-,-
Martin Palumbo,-,0.3,0.3,-,-,-,-,-
Petar Micin,-,-,1,-,-,-,-,-
Djavan Anderson,-,0.3,0.3,-,-,0.3,-,-
Antonio Mazzotta,0.5,-,1,-,0.5,-,-,-
Raul Moro,-,-,-,-,-,1,-,-
Riccardo Calafiori,0.3,-,2,0.3,-,1,-,-
Augustus Kargbo,-,-,-,-,-,-,-,-
Andrea Adorante,-,-,-,-,-,-,-,-
Lorenzo Del Pinto,-,-,-,-,-,2,-,-
Simone Colombi,-,-,-,-,1,-,-,-
Chaka Traorè,-,-,-,-,0.3,-,-,-
Nícolas,-,-,-,-,-,-,-,-
Ciprian Tatarusanu,-,-,-,-,-,-,-,-
