Name,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG
Jerry Yates,0.6,0.1,1.7,-,0.1,0.5,-,-
Luke Woolfenden,1.1,2.2,0.9,0.6,4.2,0.4,0.7,-
Liam Millar,1.1,0.6,0.9,-,0.3,1,-,-
Matty Taylor,0.5,0.2,1.8,-,0.8,0.4,0.2,-
Conor McLaughlin,1.8,1,1,0.2,2,0.7,0.1,-
Gwion Edwards,2.4,1.3,1.6,-,0.8,0.9,0.1,-
Brennan Johnson,0.9,0.2,1.2,-,0.3,0.5,0.1,-
George Cooper,1.3,0.3,0.4,-,0.3,0.9,-,-
Mikael Mandron,0.9,0.2,1.9,-,1.5,0.4,0.2,-
Marvin Ekpiteta,1,1.2,0.9,1,3.1,0.1,0.7,-
Harry Chapman,0.7,0.5,0.6,-,0.1,0.4,-,-
Sean McConville,1.2,0.3,1.1,-,1.1,1.3,0.2,-
Jordan Jones,1.1,0.3,0.6,-,-,0.4,-,-
Luke Leahy,1.7,1.3,1.1,0.1,2.1,0.6,0.3,1
Joe Wright,1,1.3,1.3,0.2,4.4,0.4,0.9,1
Matthew Pennington,1.6,1.4,0.6,0.2,4,0.4,0.7,-
Sean Clare,1.9,1.4,1.7,-,1.2,1.3,0.7,-
Matthew Millar,0.9,0.8,1.3,-,1.9,0.7,0.2,-
Dion Charles,1.1,0.1,2.1,-,0.5,0.6,0.1,-
Josh Vela,2.5,1.2,1.6,-,1.1,1.1,0.3,-
Tom Flanagan,0.8,1,1.3,0.3,4.1,0.3,0.3,-
Ian Maatsen,2.5,2,1.4,0.2,2.2,0.7,0.1,-
Aaron Pierre,1.3,1,1.7,0.4,2.8,0.2,0.7,-
Joshua Emmanuel,1.8,0.8,0.7,0.3,0.9,0.1,0.3,-
Josh Magennis,0.1,0.2,1.3,-,0.8,0.1,0.3,1
Jack Whatmough,1.6,1.1,0.6,0.3,3.8,0.5,0.7,2
George Johnston,1.8,2.4,0.8,0.6,4.3,0.1,0.4,-
Callum Connolly,0.6,1,1.3,0.8,4,0.1,1.1,-
Curtis Tilt,1.5,1.6,1.4,0.8,4.4,0.1,0.9,-
Sam Hughes,0.6,1.4,0.6,0.1,5.1,0.1,0.9,-
Sullay Kaikai,0.7,0.5,0.9,-,0.1,0.3,0.1,-
Fraser Horsfall,0.9,1.5,1,0.5,4.3,0.3,0.4,-
Oliver Rathbone,3,1.2,1.4,0.1,0.5,1.9,0.4,-
Billy Jones,4,0.7,2,-,0.3,1.3,1,-
Tom Hopper,0.4,0.1,1.5,-,1.7,0.3,0.2,-
Charlie Kirk,0.9,0.4,0.3,-,0.4,0.4,-,-
Keane Lewis-Potter,0.6,0.3,0.6,-,0.7,0.2,-,-
Luke Chambers,1.5,1.3,0.9,0.3,2.7,0.8,0.4,-
Shaun Whalley,0.8,0.5,1.1,-,0.2,0.9,-,-
Andy Butler,0.5,1.1,1,0.4,5.1,0.2,1,-
Robert Apter,-,-,-,-,-,-,-,-
Conor McGrandles,2.2,0.8,0.9,-,1.7,0.9,0.4,-
Callum Camps,1.8,1,1,-,0.5,0.8,0.1,-
Mark Hughes,1.2,1.9,0.8,0.8,3.8,0.6,1,1
Chuks Aneke,0.5,0.1,1.5,-,0.4,0.3,-,-
Denver Hume,1.3,0.6,0.6,0.1,0.7,0.4,0.1,-
Cameron Pring,2.3,1,1.3,-,1.3,0.8,0.3,-
Tom James,2,1.5,1.2,0.3,3.3,0.8,0.5,-
Andrew Shinnie,1.4,0.5,1,-,0.8,0.5,0.1,-
Cameron Jerome,0.4,0.1,1.3,-,1,0.1,0.1,-
Sammie Szmodics,0.8,0.4,0.6,-,0.4,0.5,-,-
Conor Grant,0.8,0.5,0.8,0.1,0.9,0.3,0.1,-
Marcus Harness,1.5,0.6,1.3,-,0.4,0.6,-,-
Eoghan O'Connell,0.7,1.3,0.8,0.3,3.5,0.2,1.3,1
Ethan Ebanks-Landell,1.7,1.6,1,0.3,4.6,0.4,0.7,1
Joe Walsh,0.9,1,0.9,0.2,3.8,0.2,0.8,-
Nathanael Ogbeta,1.4,1.1,0.6,0.1,1.6,0.3,0.1,-
Ayoub Assal,1.9,0.4,1.7,-,-,0.2,0.1,-
Oliver Norburn,2.4,1.8,1.7,-,0.8,1,0.1,-
Harry Pickering,1.5,0.7,0.8,0.1,2.1,0.5,0.4,-
Charlie Daniels,0.8,0.9,0.4,0.1,0.6,0.4,0.2,-
Adam Jackson,1,1.1,0.7,0.1,3.7,0.1,1.1,-
Scott Wootton,1,1.6,0.8,0.5,3.8,0.1,1,-
Cameron Brannagan,2.5,0.9,1.5,-,1.2,1.1,0.3,-
Grant Leadbitter,1.5,1.2,0.9,-,1,0.6,0.2,-
Josef Bursik,-,-,-,-,0.8,-,-,-
Zech Medley,1.3,1.7,0.7,0.4,4.5,0.2,1.3,-
Luke O'Neill,1.3,1,0.9,0.2,2.3,0.6,0.4,-
John Marquis,0.3,0.1,2.1,-,0.7,0.4,-,1
Tayo Edun,2.1,1.4,1,-,1,0.8,0.2,-
Ethan Laird,1.3,1,1.1,0.2,1.1,0.3,0.1,-
Taylor Richards,1.5,0.4,1.5,-,0.1,0.6,-,-
Ben Barclay,1.5,1.8,1.1,0.4,2.4,0.5,0.8,-
Elliot Lee,0.9,0.3,0.7,-,0.3,0.5,-,-
Lynden Gooch,0.6,0.2,1,-,0.4,0.4,-,-
Richard Smallwood,1.9,1.2,1.7,-,1.3,0.9,0.3,-
Jack Baldwin,1.1,1.2,1.2,0.7,4.7,0.3,0.8,-
Louis Jones,-,-,-,-,0.9,0.2,-,-
Aaron Morley,1.3,1,0.5,0.1,1.5,0.7,0.4,-
Kane Hemmings,0.5,0.1,2,-,0.6,0.2,0.1,-
Will Jaaskelainen,-,-,0.1,-,1,0.1,-,-
CJ Hamilton,1.1,0.4,0.9,-,0.1,0.3,-,-
John Brayford,1.1,1.1,0.7,0.5,2.7,0.4,0.3,-
Joseph Mills,1.3,1.2,1.1,0.2,2.5,0.9,0.3,-
Callum Lang,0.7,0.5,2.8,-,0.4,1,-,-
Gary Madine,0.4,0.1,1.4,-,0.2,0.1,-,-
Josh Sims,1.9,0.6,0.7,-,0.2,1.2,-,-
Alfie Jones,1.4,1.1,0.5,0.2,3,0.3,0.6,-
Tom Pearce,1.4,1.3,0.7,0.1,2.9,0.5,0.4,-
Owen Dale,1.2,0.5,1,-,0.7,0.6,0.1,-
James Hill,1.4,2,0.9,0.4,3,0.3,0.4,-
Andre Dozzell,1.7,1.5,2,-,0.8,0.5,0.1,-
Tyreece John-Jules,0.3,0.3,1.8,-,0.2,0.3,0.1,-
Lucas Akins,1.1,0.3,1.8,0.2,1.3,0.6,0.2,-
Tendayi Darikwa,2.3,2,0.8,-,1.7,0.7,0.5,-
Elliot Embleton,1.3,0.1,1,-,0.2,0.8,-,-
Nathan Cameron,-,2.5,1,1,6,-,2,-
George Long,-,-,-,-,1.4,-,-,-
Matthew Virtue-Thick,1.8,0.8,0.9,-,0.7,0.4,0.1,-
Adedeji Oshilaja,0.9,1.2,1.5,0.6,3.4,0.1,0.9,-
James Husband,0.9,1.3,0.8,0.4,3,0.2,0.3,-
Alfie Kilgour,1.1,1.4,0.9,0.5,3.8,0.2,0.9,-
Marcus McGuane,0.9,0.5,1,-,0.3,0.4,-,-
Jayson Leutwiler,-,0.1,-,-,1,0.1,-,-
Dejan Iliev,-,-,-,-,1.3,-,-,-
Max Power,1.2,0.6,0.8,-,0.9,0.4,0.2,-
Charlie Mulgrew,1,1,0.6,0.4,3,0.3,0.7,-
Kieron Freeman,2.5,1.5,0.5,0.5,2.5,2,-,-
Michael Bostwick,1.1,1.4,0.9,0.5,3.6,0.3,0.6,-
Callum Johnson,1.8,0.7,1.2,0.1,2,0.8,0.3,-
Dean Lewington,2.1,1.2,0.8,0.4,2.1,0.6,0.3,-
Ben Amos,-,-,-,-,0.7,-,-,-
Darnell Johnson,0.8,1.8,0.5,0.6,3.3,0.5,0.8,-
Daniel Batty,2.6,0.6,1,-,0.5,1.6,0.1,-
Terell Thomas,1.1,1.4,0.9,0.5,5.1,0.1,0.5,-
Oliver Turton,1.6,1.3,0.9,0.5,2.2,0.3,0.5,1
Ched Evans,0.3,0.1,2.1,0.1,0.5,0.2,0.1,-
Barrie McKay,0.9,0.5,0.4,-,0.2,0.3,-,-
Nesta Guinness-Walker,1.5,1.2,0.6,0.2,1.8,0.4,0.2,-
Joe Garner,0.3,-,2.9,-,1.4,0.1,-,-
Dion Sanderson,1,0.9,0.7,0.3,2.7,0.2,0.5,-
Ryan Williams,1,0.4,1,-,0.6,0.8,-,-
Will Aimson,2.1,1,0.6,0.6,3.2,0.2,0.8,-
Alex Palmer,-,-,-,-,0.6,0.1,-,-
Flynn Downes,2.4,1.4,1.5,-,0.5,0.4,0.2,-
Chris Maguire,0.9,0.5,0.6,-,0.3,0.4,-,-
Sam Hoskins,1.2,1.1,1,-,1.5,0.8,0.2,-
Harry Darling,0.9,0.8,0.7,1.3,3.1,0.3,1,-
Timothy Eyoma,1.3,1,1.1,0.1,2.1,0.2,0.5,1
Josh Scowen,2,0.9,1.4,-,0.8,0.8,0.2,1
Paul Downing,0.7,1.7,1.3,-,4,0.3,0.3,-
Carlton Morris,0.2,0.3,1.1,-,0.9,0.1,0.1,-
Alex Rodriguez,2.4,1.7,1.6,-,1.4,0.7,0.3,-
Sam Finley,1.9,0.8,1.1,-,0.2,0.5,0.2,-
Luke Offord,1.3,1.4,0.9,0.6,2.8,0.3,0.4,1
Will Keane,0.9,0.3,1.6,-,1,0.6,-,-
Jason Pearce,0.5,0.5,1.2,0.2,3.6,0.2,0.9,-
Scott Twine,0.7,0.8,0.5,-,0.1,0.3,-,-
Josh Eccles,2.3,1.2,0.8,-,1.6,1,0.5,-
Ryan Wintle,1.3,0.9,0.7,0.1,1.4,0.2,0.3,-
James Bolton,1.1,1,0.4,0.2,1.9,0.2,0.5,-
Regan Poole,1.9,1.2,0.6,0.1,2.9,0.9,0.2,-
Joseph Dodoo,0.3,0.1,1.7,-,0.3,0.2,0.2,-
Ben Watson,1.8,1.5,1.5,-,1.8,0.8,0.4,1
Chris Maxwell,-,-,-,-,1,-,-,-
Andrew Cannon,2.3,0.7,1.5,-,0.4,1.2,0.1,-
Reece Brown,1.4,1.3,0.6,0.1,0.6,0.6,0.2,-
Reece James,1.7,1,0.8,0.1,1.6,0.3,0.2,-
Panutche Camará,2.5,0.8,0.9,-,0.6,1.2,0.3,-
Luke McCormick,1.4,1.1,1,-,1,0.8,0.2,-
William Grigg,0.3,0.3,0.8,-,0.2,0.3,0.1,-
Jordan Willis,0.9,0.5,0.7,0.4,3,0.2,0.3,-
Alex Gilbey,1.7,0.3,1.6,-,0.7,0.6,-,-
Danny Andrew,1.7,1,1,0.1,1.4,0.4,0.1,-
Janoi Donacien,2.2,1.2,0.7,0.3,0.9,0.6,0.5,-
Alan Judge,1.6,0.6,0.9,-,0.3,1,0.1,-
Teddy Bishop,1.1,0.5,0.5,-,0.8,0.6,0.1,-
Darnell Johnson,1.3,1.8,0.8,0.9,4.2,0.6,0.8,-
James Norwood,0.3,-,1.8,-,0.5,0.3,-,-
Ollie Palmer,0.2,0.2,1.3,-,0.3,0.2,-,-
Ross Stewart,0.5,0.2,1.1,0.1,0.4,0.2,-,-
Michael Nottingham,0.3,0.3,1,0.3,3,0.3,0.3,-
Jordan Rossiter,1.8,1.7,1.1,-,1.5,1.1,0.7,-
Ellis Harrison,0.2,0.4,1.4,-,1,0.2,-,-
Anthony Forde,1.1,0.4,0.8,-,0.6,0.4,0.2,-
Joshua Earl,2.1,1.1,1.4,0.6,1.6,0.6,0.8,-
Jack Stevens,-,-,-,-,0.9,0.1,-,-
Myles Kenlock,2.3,1.1,1,0.3,1.6,0.6,0.2,-
Stephen Ward,1.2,1.2,0.4,-,2.7,0.7,0.2,-
Thomas O'Connor,1.6,1,0.8,-,2,0.7,0.4,-
Christy Pym,-,-,0.1,-,1,-,-,-
Ben Garratt,-,-,-,-,1,-,-,-
Danny Mayor,1.1,0.5,1.1,-,1.3,0.6,0.1,-
Charles Vernam,0.6,0.4,0.3,-,0.2,0.3,-,-
Harvey Rodgers,1.2,1.1,0.9,0.1,2.1,0.4,0.4,-
Steve Arnold,0.1,-,-,-,1.3,-,-,-
Jed Ward,-,-,-,-,1,-,-,-
Tomas Holy,-,0.1,-,-,1.3,-,-,-
Michael Jacobs,0.9,0.1,0.6,-,0.3,0.5,0.1,-
Seamus Conneely,1.2,1.1,0.7,0.1,2.1,0.4,0.4,-
Funso Ojo,1.4,1.9,1.4,-,1.6,0.7,0.3,-
Regan Poole,1.6,1.1,0.6,0.5,1.5,0.6,0.1,-
Joseph Maguire,2,2.8,1.6,0.2,1.2,0.2,1,-
Lee Brown,1,0.5,0.6,0.1,1.1,0.3,0.2,-
Matt Butcher,1.2,0.6,0.6,-,0.8,0.4,-,-
Zain Westbrooke,1.1,0.6,0.4,-,0.7,0.4,-,-
Ryan Longman,1.1,0.3,0.9,-,0.2,0.3,-,-
Brett Pitman,0.2,0.1,0.9,-,1,0.2,-,-
Jack Bonham,-,-,-,-,0.7,0.1,-,-
Brett McGavin,2,1.6,1.4,-,0.6,1.2,-,-
George Williams,0.6,1.1,0.8,0.8,1.9,0.1,0.3,-
Tom Lowery,1.2,0.5,0.8,-,0.5,0.6,0.2,-
Lee Burge,-,-,-,-,0.5,-,-,1
Nikola Tzanev,-,-,-,-,1.2,-,-,-
Jack Payne,1.6,0.8,0.9,-,0.2,1,0.1,-
Louis Reed,1.6,0.7,0.6,-,0.5,0.6,0.3,-
Shaun McWilliams,2.7,1.4,2,0.1,1.2,1.1,0.1,-
Oliver Lancashire,0.8,0.6,1,0.6,3.7,0.3,0.8,-
Alex Rodman,1.2,0.9,0.9,0.1,0.4,0.3,0.2,-
Olamide Shodipo,0.7,0.3,1.1,-,0.2,0.3,0.1,-
Joe Powell,0.8,0.4,1.2,-,0.5,0.6,-,-
Matthew Smith,2,1.3,1.3,-,0.7,1,0.1,-
Sean Goss,1.1,0.9,1.1,-,0.6,0.5,0.3,-
Craig MacGillivray,-,-,-,-,0.6,-,-,-
Brad Halliday,2.3,1.1,1.1,0.1,1.3,0.9,0.2,-
Mickel Miller,1.5,0.3,2.6,-,0.3,0.3,0.1,-
Jack Rudoni,1.1,0.9,1.1,-,0.6,0.4,0.1,-
Alan Sheehan,1.1,0.4,0.5,0.2,3.1,0.3,0.4,-
Ro-Shaun Williams,1.4,1.4,0.9,0.3,3.7,0.5,0.7,-
Diallang Jaiyesimi,1.6,0.4,0.9,-,0.1,0.4,-,-
Ollie Younger,1,-,1,-,2,-,-,-
Ellery Balcombe,-,0.1,0.1,-,1.1,0.1,-,-
Omar Beckles,1.5,1,1.2,0.6,3.8,0.3,0.6,-
Josh Parker,0.2,0.2,0.7,0.2,0.7,-,-,-
Matthew Smith,1.1,2,0.6,-,1.1,0.6,0.4,-
Kevin Stewart,2.4,0.9,2.3,-,0.6,1.5,0.2,-
Sam Nicholson,0.4,0.2,0.6,-,0.5,0.3,-,-
Sean Roughan,0.8,1,0.8,0.2,1.2,0.7,0.3,-
Paddy Madden,0.5,0.2,0.7,-,0.8,0.5,-,-
Michael Mancienne,1.2,1.4,1.3,-,1.9,0.3,0.7,-
Colin Daniel,1.4,1.1,1,-,2.6,0.4,0.2,-
Danny Rose,0.6,0.1,0.9,-,0.6,0.4,0.1,-
Marlon Fossey,0.7,1.9,0.4,-,3,0.1,0.1,-
David Kasumu,2,1,1.5,-,1.1,0.6,0.1,-
Kane Vincent-Young,1.7,0.6,0.3,0.4,1.9,0.1,0.4,-
James Jones,1.4,0.5,1.1,-,0.5,0.5,0.2,-
Ryan Watson,0.9,0.6,1.4,-,1.4,0.5,0.3,-
Kyle Joseph,0.2,0.1,1.4,-,0.8,0.4,0.1,-
Conor Washington,0.6,0.2,0.7,-,0.2,0.4,-,-
Jay Lynch,-,-,-,-,0.6,-,-,-
Jordan Garrick,1.9,0.5,1.3,0.1,0.4,0.4,-,-
Aiden O'Brien,0.8,0.2,0.8,-,1,0.5,0.1,-
Tom Broadbent,0.7,1.2,0.9,0.2,2.8,0.3,0.5,-
Max Ehmer,1,1.2,1.5,0.6,4.2,0.3,0.6,1
Grant Ward,1.7,0.7,0.9,-,0.5,0.5,0.1,-
Harry Anderson,0.9,0.6,0.6,-,0.3,0.4,-,-
Matt Ingram,-,-,-,-,0.4,-,-,1
Harrison Burrows,1.2,0.3,0.8,-,0.4,0.5,0.1,-
Niall Canavan,0.4,0.9,0.6,0.2,4.1,-,1,-
Matthew Palmer,1.5,1.5,1,-,0.5,0.9,0.1,-
Archie Matthews,-,-,-,-,1,-,-,-
Michael Cooper,-,-,-,-,1.1,0.1,-,-
Oliver Finney,0.8,0.3,0.7,-,0.6,0.5,0.3,-
Curtis Main,0.5,0.2,1.7,-,1.2,0.6,0.2,-
Jordan Lawrence-Gabriel,0.9,0.8,0.8,0.3,1.5,0.2,0.2,-
Brad Walker,1,1,0.9,0.2,2.1,0.7,0.4,-
Gerard Garner,0.6,0.4,0.8,-,0.4,0.4,0.1,-
Pablo Martinez,3.3,0.4,1.9,0.1,2.9,1.6,0.4,-
Richard Keogh,0.5,0.6,0.4,1.2,2.6,0.1,0.3,-
Joshua Daniels,1.3,0.5,0.8,-,1.2,0.5,-,-
Josh Grant,1.6,1.2,1.1,0.1,2.2,0.9,0.6,-
Bryn Morris,2.2,1.2,1.3,-,1.6,0.7,0.1,-
Luke Robinson,2,1.3,0.6,0.1,2.4,0.6,0.3,-
Warren O'Hora,1.3,1,0.5,0.9,1.7,0.4,0.3,-
Marc Pugh,0.6,0.3,0.8,-,0.1,0.5,0.1,-
Fejiri Okenabirhie,0.7,0.3,1.4,-,0.5,0.3,0.1,-
Adam Matthews,0.9,0.7,0.2,0.2,1.6,0.2,0.4,-
Gavin Whyte,0.9,0.5,0.5,-,0.2,1,0.1,-
Ben Heneghan,0.3,1.3,1.1,1,4.3,0.2,0.9,-
David Cornell,-,-,-,-,0.4,-,-,-
Jake Vokins,1.3,0.5,0.5,-,1.3,1,-,-
Joe Walsh,-,-,1,-,-,-,-,-
Gabriel Osho,1,1.1,0.8,0.3,2.6,0.2,0.8,1
Luke Jephcott,0.2,0.1,0.3,-,0.6,0.2,-,-
Demetri Mitchell,1.1,0.5,0.4,0.1,0.9,0.3,0.1,-
Cian Harries,2,0.9,0.9,0.3,4.3,0.6,0.5,-
Olly Lee,0.4,0.3,0.7,-,0.7,0.4,0.1,-
Steve Seddon,1.1,1.1,1,0.1,1.7,0.8,0.1,-
Josef Bursik,0.1,0.2,-,-,1.2,0.1,-,-
Conor Shaughnessy,0.6,0.4,0.9,0.1,1.1,0.7,0.2,-
Luke Murphy,1.9,1,1.5,-,1.4,0.6,0.2,-
Emyr Huws,1.3,0.2,0.7,-,0.6,0.2,0.1,-
Toby Savin,-,0.1,-,-,1.7,0.2,-,-
Jon Taylor,0.9,0.5,0.3,-,0.5,0.6,0.1,-
Ed Upson,1.2,0.8,1.2,-,1.8,0.6,0.3,-
Niall Ennis,0.5,0.2,1,-,0.3,0.3,0.2,-
Anthony Grant,1.5,1.2,1,0.2,1.8,0.6,0.4,-
Tristan Nydam,3,2,-,-,1,1,-,-
Rio Adebisi,1.8,1,0.8,0.1,1.5,0.6,0.1,-
Jimmy Keohane,1,0.8,0.4,0.2,0.9,0.5,0.3,-
Anthony Scully,0.5,0.5,0.4,-,0.2,0.3,-,-
John Akinde,0.5,-,1.7,-,0.3,0.2,0.1,-
Dave Richards,-,-,0.1,-,1.1,-,-,-
Idris Kanu,0.9,0.9,0.4,-,0.1,0.2,0.1,-
Callum McFadzean,1,0.9,1,0.1,1.4,0.5,0.2,-
Stephen Sama,1.5,0.8,1.5,0.3,2.3,0.3,0.3,-
Viv Solomon-Otabor,0.6,0.5,0.6,0.1,0.2,0.2,-,-
Adam Phillips,1,0.8,0.5,-,0.7,0.5,-,-
James Vennings,1,-,-,-,-,-,1,-
Morgan Boyes,-,0.5,1.5,1,4.5,-,0.5,-
Liam Kelly,1,0.8,1,-,0.6,0.6,0.1,-
Diallang Jaiyesimi,0.6,0.2,1.8,-,0.2,0.5,-,-
Kyle Vassell,0.4,0.2,2.4,-,0.3,0.3,0.1,-
Andrew Fisher,-,0.1,-,-,0.8,0.1,-,1
Ben Purrington,1.3,1.1,0.8,-,2.3,0.4,0.2,-
Chris Merrie,2.4,1,1.3,-,0.7,0.5,0.2,-
Lee Camp,0.1,-,0.1,-,0.9,0.2,-,-
Sean Clare,1.5,0.7,1.3,0.1,1.5,0.5,0.2,-
Antony Evans,2,0.5,1.3,-,0.7,0.8,-,-
Joe Edwards,1.4,0.8,1.1,-,1.5,0.7,0.2,1
George Williams,1,1,0.6,0.3,3,0.2,0.3,-
Ryan Jackson,0.8,1.3,0.8,-,1.4,0.3,0.1,-
Alex Cairns,-,-,-,-,0.4,0.1,-,-
Tyrese Fornah,1.4,1,1.2,0.1,1.6,0.4,0.5,-
Jon Nolan,0.7,0.6,1,0.1,0.3,0.5,0.2,-
Cohen Bramall,1,0.9,0.4,-,2,0.6,0.2,-
Paul McShane,0.7,0.7,0.6,0.3,3.1,0.1,0.7,-
Darren Pratley,1.8,0.8,1.6,0.2,1.6,0.6,0.4,-
Liam Gibbs,2,-,-,-,1,-,-,-
David Davis,1.5,1.4,1.3,-,1.1,0.6,0.1,-
