Name,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG
Federico Bravo,3.2,1.4,2.1,0.1,1.5,1,0.2,-
José Sand,0.3,0.1,1,-,0.5,0.7,-,-
Diego Rodríguez,-,-,-,-,0.7,0.1,-,1
Miguel Jacquet,2,2.2,1.1,0.1,5.7,0.3,0.4,-
Pablo Velázquez,1,0.3,0.7,-,0.8,0.8,0.1,-
Gonzalo Escobar,2.2,2,1.4,0.1,2.2,0.2,0.2,-
Matías Fritzler,2.1,0.9,1.2,0.1,1.8,0.9,0.5,-
Franco Sbuttoni,1.4,1.1,1,0.4,4.3,0.4,0.6,-
Martín Cauteruccio,0.3,-,0.5,-,1,-,-,-
Juan Méndez,2.3,1.3,1.4,-,0.9,1.4,0.1,-
Joaquín Laso,1.3,2.3,2,0.5,4.5,0.5,0.5,-
Juan Ramírez,1.1,0.8,1,-,0.7,0.8,-,-
Gastón Fernández,0.4,0.3,0.9,-,0.2,0.5,0.1,-
Emiliano Papa,1.8,1.2,0.5,0.2,1.1,1.7,0.4,-
Ezequiel Edison Rescaldani,0.7,0.1,1,-,0.5,0.3,0.1,-
Fausto Vera,1.8,2,1.8,0.1,0.6,1.6,0.2,-
Agustín Obando,0.6,0.4,0.5,0.1,0.8,0.5,0.1,-
Nahuel Barrios,1,-,1,-,0.1,1.1,-,-
Alejandro Donatti,0.2,1.5,0.5,0.7,5.2,0.5,0.7,-
Marcelo Estigarribia,0.6,0.6,1,0.1,1.3,0.9,-,-
Nelson Acevedo,2.8,1.5,1.2,0.3,0.3,1.2,0.2,-
Diego Rodríguez,2.2,0.2,0.5,-,1,0.5,0.7,-
Sebastián Moyano,-,0.1,-,-,0.9,0.1,-,-
Iván Erquiaga,2.1,1.4,1.6,0.3,1.6,1,-,-
Luciano Lollo,1.2,0.9,1.1,0.5,4.9,0.4,0.6,1
Luis Rodríguez,0.3,0.2,0.6,-,0.2,0.8,0.1,-
Jonathan Menéndez,1.1,0.1,1,-,-,0.9,-,-
Ezequiel Bonifacio,1.4,0.5,1.4,-,0.8,0.9,0.3,-
Fernando Belluschi,1.3,0.8,0.3,-,0.3,0.5,0.3,-
Nicolás Reniero,0.3,0.1,1.7,-,0.8,-,0.1,-
Héctor Fértoli,0.8,0.3,0.5,-,-,0.3,-,-
Facundo Mura,1.6,1,0.5,0.1,1.8,0.6,0.4,-
Juan Fuentes,2.1,1,1.9,0.5,2.2,0.5,0.4,-
Federico Lértora,2.4,1.6,1.5,0.1,1.5,1.5,0.4,-
Damián Batallini,1.9,0.3,2.3,-,0.2,1.6,-,-
Lisandro López,0.6,0.2,0.9,-,0.5,0.6,0.1,-
José Paradela,1.4,0.4,2.3,-,0.4,1.1,-,-
Nicolás Aguirre,1,0.5,1,-,-,0.5,-,-
Cristian Erbes,2.3,1.2,1.8,-,0.2,1.6,-,-
Cristian Díaz,3.1,1.3,1.9,0.6,2.1,1,0.3,-
Fabrizio Angileri,2,0.8,1,-,1.3,1.8,1.8,-
Jalil Elías,2.1,0.8,1.3,-,1.4,1.1,0.4,-
Alan Soñora,-,0.5,-,-,-,0.5,-,-
Nazareno Colombo,0.9,0.9,2,0.6,3.4,0.5,0.4,-
Facundo Bertoglio,0.9,0.5,1.8,-,0.5,0.8,-,-
